@relation data

@attribute id string
@attribute 10841 numeric
@attribute 114049 numeric
@attribute 131669 numeric
@attribute 131965 numeric
@attribute 144193 numeric
@attribute 1644 numeric
@attribute 218 numeric
@attribute 219 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 26 numeric
@attribute 3034 numeric
@attribute 3067 numeric
@attribute 3176 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 443 numeric
@attribute 501 numeric
@attribute 51409 numeric
@attribute 51451 numeric
@attribute 55798 numeric
@attribute 57571 numeric
@attribute 60487 numeric
@attribute 84735 numeric
@attribute 91703 numeric
@attribute 9836 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0328,0.9434,0.0583,0.9894,0.0278,-0.0771,0.0304,0.8017,-0.0869,0.5568,-0.1228,1.6001,0.987,-0.0264,0.4996,0.4252,0.622,-0.0605,0.0491,-0.1179,-0.025,0.705,0.6005,0.6306,0.218,0.765,0.0704,0.0631,0.9625,Control
A02,-0.0273,0.8123,0.1051,0.7289,-0.0513,-0.006,-0.0447,0.5027,-0.1513,0.5681,-0.0622,1.5918,0.7523,0.0951,0.2896,0.476,0.5722,-0.0444,-0.0685,-0.0741,-0.0204,0.4548,0.3443,0.5865,0.1316,0.3404,0.0374,0.0441,0.598,Control
A03,-0.0158,0.9041,0.1168,0.8092,0.3737,0.0202,-0.0352,0.5295,-0.1013,0.7086,-0.075,1.5826,0.9652,-0.0038,0.3645,0.4575,0.7316,-0.0899,-0.0033,-0.0994,-0.018,0.4862,0.5295,0.46,0.1508,0.4597,0.0376,0.094,0.7541,Control
A04,0.1153,1.0071,0.1398,0.7333,1e-04,-0.0664,0.0463,0.5912,-0.0751,0.5902,0.0126,1.5646,0.5819,0.0485,0.2672,0.184,0.497,-0.0635,-0.0259,-0.0814,-0.0816,0.5041,0.4813,0.3867,0.2918,0.4458,0.0642,0.1058,0.593,Control
A05,0.0796,1.0073,0.0841,0.9176,0.0544,-0.0589,0.0317,0.8354,-0.0515,0.7761,-0.0564,1.6268,0.8991,-0.0419,0.6335,0.4339,0.8316,-0.0787,0.1101,-0.1238,0.0229,0.5117,0.5232,0.5743,0.2989,0.4582,0.0419,0.1775,0.7495,Control
A06,-0.0353,0.8673,0.0944,0.7987,0.1318,-0.0198,-0.084,0.6054,-0.095,0.6719,-0.0708,1.4872,0.8472,0.0063,0.6499,0.2138,0.8321,-0.0381,-0.0582,-0.1692,0.071,0.4811,0.4587,0.6145,0.1073,0.4096,0.0318,-0.0679,0.6976,Control
A07,-0.0165,0.9426,0.1049,0.8921,0.0829,-0.0188,-0.0618,0.5522,-0.1295,0.6672,-0.0828,1.7258,0.9315,-0.0153,0.5219,0.0764,0.8609,-0.1058,-0.0562,-0.204,0.0383,0.5765,0.5086,0.4665,0.1544,0.65,0.0282,0.111,1.0058,Control
A08,-0.0534,0.7749,0.0702,0.8299,0.0826,-0.0604,0.0282,0.3659,-0.1212,0.5209,-0.0097,1.5316,0.9143,-0.0838,0.4483,0.2835,0.654,-0.0604,-0.0698,-0.1442,-0.0664,0.5369,0.614,0.5683,0.1493,0.8642,0.0696,0.0211,0.7776,Control
A09,0.0215,0.8577,0.1325,0.7679,0.1245,-0.0107,-0.005,0.5142,-0.1008,0.5489,-0.0647,1.6127,0.8374,0.0509,0.4832,0.1014,0.5175,-0.1018,-0.036,-0.1252,-0.0198,0.4858,0.4951,0.3903,0.1728,0.63,0.0169,0.2283,0.823,Control
A10,0.0012,0.8871,0.1153,0.8524,0.0661,-0.0842,0.0233,0.4959,-0.0843,0.6482,-0.1223,1.6123,0.7958,-0.0229,0.5912,0.1307,0.7452,-0.0598,0.0645,-0.0983,-0.0258,0.5073,0.4987,0.4267,0.2204,0.7242,0.0465,0.1004,0.6625,Control
A11,-0.0422,0.7508,0.007,0.6573,0.0488,-0.0452,-0.0087,0.6939,-0.0851,0.4767,-0.0479,1.2506,0.7863,-0.0743,0.2319,0.0872,0.5298,-0.0106,-0.0161,-0.1491,0.0171,0.3419,0.418,0.5561,0.1165,0.3299,0.1927,0.0489,0.8823,Control
A12,-0.0647,0.6769,0.1986,0.599,-0.0481,0.1148,-0.0097,0.1423,-0.0627,0.4401,-0.0897,1.3565,0.4586,0.0636,0.0846,0.2389,0.4006,-0.0754,0.01,-0.1835,-0.0364,0.3884,0.2452,0.3813,-0.0022,0.2154,0.1329,0.058,0.3692,Control
B01,-0.1962,0.6293,0.0539,0.7004,-0.0018,0.0635,-0.0929,0.258,-0.1763,0.3501,-0.1935,1.4646,0.9216,-0.0989,0.2937,0.0426,0.4578,-0.0335,0.0705,-0.2065,0.0297,0.6598,0.4801,0.5061,-0.0471,0.6933,0.18,-0.1907,0.5952,Control
B02,0.0105,1.0384,0.1289,0.838,0.0455,-0.0256,0.044,0.6897,-0.0687,0.6548,-0.0493,1.8197,0.9805,-0.0529,0.4406,0.0437,0.569,-0.0646,-0.0283,-0.1297,-0.0243,0.6049,0.503,0.5244,0.2455,0.5838,0.0766,0.2413,0.8051,Control
B03,-0.0928,0.8943,0.0567,0.7488,0.0688,-0.0363,-0.0352,0.5781,-0.0982,0.5928,-0.1084,1.7076,0.8447,-0.0984,0.3394,0.0799,0.5581,-0.0083,-0.0176,-0.1298,-0.0581,0.574,0.5063,0.4998,0.14,0.6375,0.1872,0.0561,0.731,BRCACancer
B04,-0.0755,0.772,0.0755,0.7356,-0.01,-0.0374,-0.0035,0.2728,-0.1652,0.462,-0.0295,1.1613,0.6058,-0.0836,0.2661,-0.0215,0.6602,-0.1015,-0.0478,-0.1276,-0.0889,0.5472,0.5155,0.4177,0.1024,0.6666,0.0491,0.0311,0.4346,BRCACancer
B05,-0.0293,0.8695,0.0933,0.5745,-0.0229,0.0253,0.0137,0.2653,-0.1356,0.6344,-0.032,1.3913,0.5938,0.0271,0.1659,0.0401,0.3844,-0.0987,-0.0774,-0.1987,0.0692,0.4451,0.3593,0.3091,0.0772,0.3003,0.0438,0.0215,0.3319,BRCACancer
B06,-0.326,0.4785,-0.0268,0.4274,-0.031,0.0647,-0.2074,-0.1631,-0.2339,0.2357,-0.2119,1.1961,0.7119,-0.1048,0.2398,0.0897,0.5463,0.0293,-0.022,-0.1295,0.0392,0.4482,0.3801,0.374,-0.1246,0.4908,0.1422,-0.2295,0.3034,BRCACancer
B07,-0.0129,1.0219,0.0786,0.867,0.18,-0.0204,-0.0029,0.6236,-0.1371,0.6419,-0.0723,1.7303,0.9051,0.0025,0.2468,0.4648,0.6374,-0.0728,-0.0064,-0.1375,-0.0228,0.6968,0.4892,0.5814,0.2875,0.6722,0.0495,0.0231,0.8156,BRCACancer
B08,0.0108,0.8991,0.0641,0.6947,-0.0279,-0.0588,0.059,0.6314,-0.0465,0.6964,-0.0421,1.4487,0.9424,-0.0437,0.4294,0.0592,0.6505,-0.0209,0.0518,-0.0567,-0.0376,0.4258,0.4841,0.6348,0.2434,0.314,0.0845,0.1742,0.9487,Control
B09,-0.0175,0.6488,0.0274,0.5596,0.0472,-0.0917,-0.0185,0.2443,-0.108,0.3793,-0.1721,0.956,0.6092,-0.1209,0.2011,0.0682,0.4076,-0.0733,-3e-04,-0.1413,-0.0518,0.3969,0.4316,0.3334,0.1758,0.6716,0.0684,0.0811,0.1519,Control
B10,-0.0382,0.7447,0.087,0.6351,-0.066,0.0056,-0.0787,0.4426,-0.1063,0.4315,-0.0988,1.4163,0.5675,-0.0565,0.2261,0.0124,0.5432,-0.0273,-0.0099,-0.134,-0.053,0.372,0.3297,0.3925,0.0998,0.4966,0.0099,-0.014,0.556,Control
