@relation data

@attribute id string
@attribute 6655 numeric
@attribute 9459 numeric
@attribute 50649 numeric
@attribute 9828 numeric
@attribute 9826 numeric
@attribute 57580 numeric
@attribute 50650 numeric
@attribute 84033 numeric
@attribute 23370 numeric
@attribute 27237 numeric
@attribute 389 numeric
@attribute 388 numeric
@attribute 387 numeric
@attribute 25791 numeric
@attribute 2245 numeric
@attribute 221472 numeric
@attribute 6093 numeric
@attribute 1894 numeric
@attribute 5880 numeric
@attribute 6453 numeric
@attribute 8874 numeric
@attribute 7409 numeric
@attribute 23365 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 23229 numeric
@attribute 5364 numeric
@attribute 29 numeric
@attribute 89846 numeric
@attribute 23263 numeric
@attribute 7410 numeric
@attribute 7074 numeric
@attribute 5879 numeric
@attribute 7204 numeric
@attribute 6654 numeric
@attribute 4168 numeric
@attribute 2768 numeric
@attribute 10672 numeric
@attribute 10276 numeric
@attribute 8997 numeric
@attribute 9475 numeric
@attribute 391 numeric
@attribute 393 numeric
@attribute 26230 numeric
@attribute 11214 numeric
@attribute 5290 numeric
@attribute 9181 numeric
@attribute 9138 numeric
@attribute 57449 numeric
@attribute 121512 numeric
@attribute 64857 numeric
@attribute 5295 numeric
@attribute 10451 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.3492,1.537,-0.0501,-0.0287,0.7293,1.3932,1.5024,0.2856,1.2165,-0.0228,0.5537,1.0893,0.7773,-0.1375,-0.0022,1.0901,1.5327,0.6195,1.5768,0.1573,0.7689,1.448,0.7274,-0.0662,0.7063,0.5148,0.0104,0.5006,1.1425,0.1208,0.1913,0.624,0.6432,0.3793,1.1294,-0.0548,0.3457,1.7668,0.4881,-0.0016,1.0287,1.1536,1.3071,0.0149,1.504,1.6169,1.0629,1.5895,0.02,0.6748,0.5652,1.4782,0.7388,1.3608,Control
A02,1.1968,1.3369,-0.0156,-0.0423,0.6349,1.2134,1.2755,0.1738,0.7903,0.0682,0.7787,1.1877,0.5327,-0.0148,-0.0163,1.1226,1.2476,0.3339,1.469,0.0471,0.5586,1.3147,0.7298,-0.1058,0.2933,0.3053,0.1226,0.3943,0.8714,3e-04,0.1135,0.4758,0.4992,0.3464,0.9018,-0.0933,0.3107,1.4302,0.2228,-0.0101,0.7721,1.0903,1.0367,0.0577,1.2512,1.3286,0.8867,1.3715,0.0376,0.4543,0.3316,1.1561,0.5864,1.0773,Control
A03,1.3816,1.552,-0.0248,-0.0088,0.8468,1.5003,1.5653,0.1516,0.9904,0.0085,0.8627,1.355,0.88,-0.0104,-0.0117,1.384,1.5227,0.7744,1.5848,0.1773,0.6834,1.5496,0.8553,-0.0954,0.1586,0.3967,0.1408,0.5868,0.9894,0.0405,0.2634,0.5898,0.7305,0.4395,1.1313,-0.0036,0.3364,1.8768,0.3338,-0.0325,0.9926,1.2395,1.2468,0.1071,1.5274,1.4291,1.0801,1.4819,7e-04,0.827,0.5724,1.3011,0.6968,1.3643,Control
A04,1.2135,1.4355,0.0327,-0.0194,0.5663,1.3638,1.2583,0.2194,0.9836,0.0768,0.882,1.1941,0.4995,-0.0206,0.0045,0.9715,1.1775,0.3474,1.5612,0.0512,0.5382,1.283,0.6561,-0.0558,0.4507,0.3369,0.1105,0.4479,0.971,0.0883,0.1301,0.445,0.4506,0.3694,1.0307,-0.0557,0.3788,1.614,0.3208,0.0022,0.9147,1.153,1.1733,0.0321,1.2892,1.383,0.9625,1.502,0.1006,0.2718,0.4375,1.4673,0.644,1.2398,Control
A05,1.3778,1.5714,0.0257,0.0286,0.8208,1.5127,1.389,0.1493,1.0073,0.1088,0.9188,1.5037,0.6563,-0.0445,-0.0132,1.4398,1.4139,0.6799,1.5812,0.1811,0.6522,1.5542,0.972,-0.0807,0.3031,0.4115,0.0806,0.5904,1.0442,0.1206,0.2084,0.592,0.6788,0.4805,1.0492,-0.027,0.4563,1.719,0.4927,-0.0231,1.0051,1.447,1.2256,0.0256,1.4939,1.5208,1.1648,1.4898,0.1192,0.698,0.5723,1.3057,0.8571,1.3013,Control
A06,1.3318,1.4821,-0.0719,-0.0259,0.7521,1.4057,1.3254,0.1599,0.8895,0.0262,0.7519,1.1767,0.5764,-0.0779,-0.0592,1.2193,1.2959,0.461,1.5216,0.1959,0.6088,1.4091,0.7782,-0.1056,0.3986,0.4699,0.0875,0.488,0.9842,0.0027,0.1414,0.5665,0.5315,0.3764,0.8863,-0.0605,0.356,1.5893,0.3906,-0.0186,0.832,1.1975,1.1786,0.0481,1.4259,1.4163,0.9632,1.4143,-0.0181,0.7597,0.3581,1.3466,0.7849,1.1447,Control
A07,1.4952,1.6192,-0.0024,-0.0437,0.8177,1.5091,1.5499,0.1995,0.9741,0.0323,0.8629,1.5596,0.8147,-0.0087,-0.042,1.2318,1.5516,0.6033,1.6623,0.1903,0.7308,1.4238,0.7036,-0.0814,0.5278,0.4903,0.1393,0.4978,1.0433,0.0494,0.1986,0.6953,0.7067,0.6081,1.1809,-0.0145,0.5125,1.7342,0.4767,0.0032,1.0204,1.2151,1.2088,0.0926,1.6798,1.6368,1.1235,1.4756,0.0534,0.9624,0.3658,1.6128,0.9519,1.5858,Control
A08,1.4347,1.5994,-0.0516,-0.0416,0.7183,1.4849,1.9053,0.1932,1.117,-0.0969,0.759,1.0775,0.8852,-0.1666,0.0104,1.1534,1.5885,0.436,1.4029,0.1574,0.8974,1.3149,0.6019,-0.0812,0.8429,0.6394,0.0412,0.5141,1.0899,0.0821,0.1921,0.6835,0.7992,0.6296,1.4746,0.0225,0.4768,1.5661,0.4907,-0.034,0.9993,1.0618,1.1507,0.0798,1.7787,1.8021,1.0506,1.4755,-0.0037,0.8296,0.4475,1.7107,1.1379,1.6994,Control
A09,1.3189,1.6544,0.0019,-0.03,0.6354,1.5025,1.4618,0.2058,0.9759,0.117,0.7499,1.1517,0.5829,-0.046,-0.0555,1.0871,1.5046,0.346,1.4845,0.1214,0.7178,1.4389,0.8477,-0.0684,0.539,0.4689,0.1413,0.5151,1.0965,0.0897,0.1807,0.5827,0.5778,0.4698,1.0011,-0.0619,0.3822,1.6882,0.4341,0.0113,0.8836,1.1528,1.2042,0.0784,1.714,1.4941,0.9366,1.4688,0.0656,0.8416,0.4324,1.5301,0.6254,1.4239,Control
A10,1.3751,1.6374,-0.0594,-0.0188,0.7552,1.5904,1.7209,0.0827,0.9311,-0.0131,0.6391,1.0541,0.7836,-0.0801,-0.027,1.2181,1.4727,0.5812,1.5632,0.0812,0.7419,1.3101,0.9042,-0.0778,0.4228,0.5043,0.0602,0.4938,1.0459,0.0609,0.1442,0.6184,0.709,0.5009,1.3376,-0.0191,0.418,1.682,0.2972,-0.0407,1.1945,1.1047,1.1049,-0.0022,1.7349,1.743,1.0654,1.4283,0.0316,0.946,0.3666,1.6455,1.0645,1.6004,Control
