@relation data

@attribute id string
@attribute 1892 numeric
@attribute 3033 numeric
@attribute 3032 numeric
@attribute 1666 numeric
@attribute 3030 numeric
@attribute 35 numeric
@attribute 33 numeric
@attribute 1632 numeric
@attribute 34 numeric
@attribute 37 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9391,0.6132,1.3098,0.9872,1.17,0.2154,-0.1318,0.4354,1.0981,1.456,Control
A02,0.8227,0.4429,1.1968,0.7661,1.1626,0.2169,-0.0789,0.3358,0.9303,1.3403,Control
A03,1.087,0.4963,1.2233,0.9576,1.1782,0.3107,-0.0803,0.4477,0.9023,1.5382,Control
A04,0.8674,0.5327,1.1887,0.7757,1.2097,0.2962,-0.0566,0.4194,0.8889,1.5048,Control
A05,0.984,0.516,1.3764,0.9548,1.2869,0.3354,-0.0727,0.5877,1.0464,1.6206,Control
A06,1.0023,0.5119,1.2749,0.7899,1.2423,0.191,-0.12,0.3902,0.8103,1.4581,Control
A07,0.9516,0.501,1.3321,1.2008,1.2764,0.2245,-0.1086,0.4572,1.1916,1.5947,Control
A08,0.8123,0.6147,1.1042,1.2692,1.1768,0.1293,-0.1412,0.3049,1.0153,1.2507,Control
A09,1.0293,0.4176,1.0651,0.8803,1.1337,0.1921,-0.0922,0.3784,0.9582,1.3748,Control
A10,0.9473,0.4531,1.2311,1.1957,1.2728,0.1791,-0.1016,0.3898,1.1103,1.3947,Control
A11,1.0288,0.3376,0.8673,0.7397,1.0128,0.2068,-0.1338,0.2963,0.7498,1.3072,Control
A12,0.9123,0.3658,0.9047,0.6109,1.0392,0.02,-0.0584,0.2227,0.686,0.832,Control
B01,0.8822,0.6212,1.1404,0.8864,1.0536,-0.0827,-0.1729,0.0761,0.9168,1.2365,Control
B02,1.0606,0.5852,1.4155,0.8794,1.1933,0.2811,-0.0874,0.5128,1.1022,1.6105,Control
B03,0.9115,0.6134,1.2435,0.8953,1.1839,0.1015,-0.1464,0.3202,0.9818,1.33,BRCACancer
B04,0.7384,0.5526,0.9995,1.1714,1.063,0.1045,-0.1931,0.182,0.8495,1.1565,BRCACancer
B05,1.1931,0.5374,0.987,0.8239,0.9893,0.1611,-0.081,0.4293,0.622,1.2078,BRCACancer
B06,0.4847,0.4196,0.9792,0.7454,1.04,-0.1775,-0.1906,-0.1541,0.6197,1.1151,BRCACancer
B07,0.9359,0.5604,1.3434,1.0713,1.2897,0.1754,-0.1186,0.4457,1.1312,1.5613,BRCACancer
B08,1.0035,0.4191,1.2168,0.7014,1.1434,0.3108,-0.1277,0.4905,1.0656,1.4969,Control
B09,0.588,0.4297,0.7344,0.9846,0.8169,0.1139,-0.2292,0.1032,0.532,1.1997,Control
B10,0.6916,0.3329,0.9296,0.8995,1.0354,-0.0337,-0.1449,0.1395,0.7544,1.1057,Control
B11,1.3288,0.3694,0.962,0.9862,1.0439,0.0792,-0.0588,0.4972,0.8444,1.1661,Control
B12,0.2802,0.2235,0.7511,0.6728,0.701,-0.0145,-0.1338,0.056,0.2359,0.9969,Control
C01,1.0111,0.54,1.0903,0.9769,1.148,0.243,-0.1649,0.4375,0.7926,1.6663,BRCACancer
C02,0.8194,0.5096,1.1692,0.8187,1.1655,0.2383,-0.035,0.5113,0.9309,1.6154,BRCACancer
C03,0.8596,0.5435,1.2197,0.9002,1.2195,0.5276,-0.0817,0.6021,0.9148,1.894,BRCACancer
C04,0.6042,0.2209,0.708,0.3163,0.906,0.1883,-0.0833,0.4006,0.3913,1.2856,Control
C05,0.6491,0.1487,0.8071,0.443,1.1652,0.2357,-0.0202,0.3382,0.4034,1.1988,BRCACancer
C06,0.279,0.0575,0.1227,0.0334,0.3544,0.0836,-0.0627,0.1617,-0.1897,0.4395,Control
C07,0.6698,0.386,0.8933,0.5509,1.0793,0.1927,-0.0761,0.353,0.6165,1.3331,Control
C08,0.9837,0.413,0.9321,0.5808,1.0948,0.2245,-0.0992,0.4596,0.754,1.4147,Control
C09,0.6831,0.2902,0.8875,0.5438,1.1017,0.2325,-0.08,0.3533,0.6712,1.4783,Control
C10,0.6273,0.3772,1.0002,0.5361,1.1846,0.1486,-0.0197,0.4398,0.8464,1.3452,BRCACancer
C11,0.8951,0.3741,0.9298,0.6269,1.0376,0.1731,-0.0983,0.5105,0.7074,1.537,Control
C12,0.5185,0.2313,0.5764,0.3974,0.8185,0.1019,-0.0709,0.3256,0.3505,1.1727,BRCACancer
D01,0.6063,0.4347,0.8684,1.0912,0.892,0.0505,-0.1253,0.1664,0.5604,1.375,BRCACancer
D02,0.7204,0.3326,0.8503,0.5547,1.0092,0.2475,-0.0357,0.384,0.6729,1.424,BRCACancer
D03,0.6272,0.2874,0.8314,0.545,1.0205,0.2208,-0.0686,0.2935,0.6659,1.4327,BRCACancer
D04,0.6871,0.3149,0.8403,0.6281,1.1218,0.1614,-0.13,0.3209,0.6276,1.5807,BRCACancer
D05,0.7201,0.3638,1.0737,0.6095,1.1843,0.2366,-0.0332,0.3987,0.8116,1.5207,BRCACancer
D06,0.9331,0.3786,1.0269,0.6492,1.1821,0.2293,-0.1112,0.4187,0.8962,1.5068,BRCACancer
D07,0.685,0.3752,0.9883,0.5167,1.1583,0.2516,-0.0816,0.4508,0.8371,1.6381,Control
D08,0.581,0.282,0.733,0.433,0.9476,0.0699,-0.1046,0.2205,0.4623,1.2573,Control
D09,0.9192,0.3675,1.0141,0.5594,1.0605,0.1961,-0.0755,0.3326,0.7949,1.3877,Control
D10,1.2033,0.3121,0.8083,0.7068,1.0432,0.1948,-0.0823,0.5852,0.65,1.313,Control
D11,0.6339,0.1322,0.2481,0.2673,0.7457,0.1019,-0.1857,0.0156,0.1468,0.562,Control
D12,0.716,0.1395,0.5991,0.3357,0.924,0.1985,-0.1181,0.343,0.5032,1.1981,Control
E01,0.6377,0.2751,0.8233,0.4941,1.0483,0.1631,-0.1046,0.262,0.6337,1.2418,BRCACancer
E02,0.7752,0.5108,1.1001,0.716,1.2083,0.1661,-0.0721,0.3516,1.1107,1.2709,Control
E03,0.8726,0.3985,0.9402,0.5909,1.1382,0.1796,-0.0458,0.5096,0.8409,1.6096,Control
E04,0.9099,0.4535,1.0461,0.692,1.1596,0.2814,-0.0469,0.5149,0.9684,1.7363,Control
E05,0.6788,0.4134,0.8226,0.7449,1.0712,0.0245,-0.1079,0.2198,0.9197,1.2671,Control
E06,0.5564,0.277,0.9141,0.7245,0.9461,-0.0188,-0.1601,0.0461,0.562,0.9506,BRCACancer
E07,0.7161,0.4069,1.0591,0.6438,1.0891,0.1875,-0.0486,0.3667,0.7747,1.6436,BRCACancer
E08,0.7926,0.4119,1.1078,0.6431,1.1687,0.2052,-0.0824,0.4408,1.0266,1.5826,Control
