@relation data

@attribute id string
@attribute 10588 numeric
@attribute 10797 numeric
@attribute 10840 numeric
@attribute 10841 numeric
@attribute 123263 numeric
@attribute 160428 numeric
@attribute 1719 numeric
@attribute 25902 numeric
@attribute 2618 numeric
@attribute 275 numeric
@attribute 441024 numeric
@attribute 4522 numeric
@attribute 4524 numeric
@attribute 4548 numeric
@attribute 471 numeric
@attribute 6470 numeric
@attribute 6472 numeric
@attribute 7298 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4674,0.9931,-0.0646,-0.0328,1.0271,0.0917,0.3174,0.09,1.7225,0.6045,0.2647,0.8399,0.7458,1.3908,1.2354,0.3142,0.8959,0.4254,Control
A02,0.2469,1.1876,0.0064,-0.0273,0.7649,-0.0846,0.0485,0.1039,1.4495,0.3972,0.2463,0.6241,0.6294,1.0563,1.0591,0.1251,0.6622,0.2538,Control
A03,0.4589,1.1564,0.0059,-0.0158,0.8884,-0.066,0.0257,0.1037,1.7262,0.473,0.2229,0.9333,0.8976,1.1631,1.0479,0.3149,0.7854,0.7956,Control
A04,0.2977,1.0831,0.0092,0.1153,0.7591,-0.0668,0.1143,0.1814,1.4189,0.4128,0.1927,0.5738,0.7381,1.2875,1.0586,0.2593,0.781,0.2379,Control
A05,0.4583,1.3723,-0.0392,0.0796,0.8396,0.0263,0.1337,0.0904,1.6173,0.4617,0.2869,0.7385,0.9657,1.31,0.925,0.2915,0.8915,0.5168,Control
A06,0.4364,1.0477,-0.0386,-0.0353,0.8564,0.004,0.0092,0.0968,1.5145,0.297,0.235,0.5793,0.6585,1.1792,0.9863,0.1832,0.7491,0.3641,Control
A07,0.5392,1.2248,-0.0445,-0.0165,0.7818,-0.0782,0.3159,0.1348,1.6155,0.4361,0.2968,0.6535,0.8047,1.3543,1.0173,0.3011,0.7478,0.4993,Control
A08,0.6623,0.8495,-0.0916,-0.0534,0.7671,-0.0732,0.1825,0.1226,1.4735,0.4402,0.2693,0.5675,0.6667,1.6018,1.0654,0.1765,0.5876,0.4063,Control
A09,0.5227,1.0973,-0.0191,0.0215,0.9149,-0.1068,0.2319,0.0822,1.5372,0.2728,0.2059,0.6626,0.6509,1.2842,0.9096,0.2766,0.7735,0.3312,Control
A10,0.5508,1.1154,-0.0612,0.0012,0.8049,-0.0501,0.2769,0.0267,1.6005,0.4395,0.3008,0.6052,0.8495,1.423,0.9845,0.2538,0.6646,0.4532,Control
A11,0.3855,0.8301,-0.0239,-0.0422,0.8045,-0.0912,-0.0218,0.0127,1.4061,0.1784,0.1319,0.4989,0.4641,0.9727,0.6814,0.3504,0.697,0.4473,Control
A12,0.0995,0.6728,0.0916,-0.0647,0.6372,-0.1756,0.0218,0.06,0.9382,0.3098,0.2311,0.2249,0.4402,0.8932,0.7713,0.1268,0.4917,0.3511,Control
B01,0.4566,0.7785,-0.0458,-0.1962,0.7498,-0.0833,0.2539,0.0173,1.3477,0.5669,0.2585,0.5941,0.6023,1.3318,0.9937,0.2913,0.5202,0.1988,Control
B02,0.3464,1.3052,-0.0277,0.0105,0.8402,-0.0484,0.2353,0.1066,1.5553,0.5003,0.2663,0.7783,0.8363,1.2644,1.1741,0.309,0.8327,0.4065,Control
B03,0.4174,0.9937,-0.1083,-0.0928,0.7408,-0.0682,0.159,0.0402,1.4448,0.444,0.2221,0.619,0.6839,1.2667,1.1065,0.2921,0.756,0.3342,BRCACancer
B04,0.405,0.7135,-0.0237,-0.0755,0.6224,-0.1489,0.2842,0.1227,1.2399,0.4173,0.2765,0.5332,0.7203,1.4095,0.9492,0.023,0.4462,0.5498,BRCACancer
B05,0.2176,0.9708,0.0301,-0.0293,0.5672,-0.1346,-0.008,0.0535,1.2819,0.4661,0.2356,0.4833,0.6003,0.9946,0.8922,0.2389,0.5225,0.842,BRCACancer
B06,0.1761,0.5643,-0.0828,-0.326,0.4332,-0.0247,0.2334,-0.0567,1.0509,0.4532,0.1432,0.4161,0.4402,1.013,0.6368,0.0053,0.1618,0.202,BRCACancer
B07,0.3588,1.0002,-0.03,-0.0129,0.8861,-0.1304,0.3079,0.0769,1.6484,0.6811,0.2492,0.7763,0.891,1.3531,1.1103,0.2036,0.6888,0.4921,BRCACancer
B08,0.3624,1.0377,-0.0447,0.0108,0.7962,0.0047,0.1501,0.0231,1.5324,0.3104,0.2391,0.5961,0.6944,1.0331,0.9071,0.283,0.8166,0.6001,Control
B09,0.4308,0.6357,-0.1138,-0.0175,0.4275,-0.13,0.1186,0.1038,0.966,0.4101,0.1411,0.3683,0.5341,1.2159,0.7962,0.0067,0.3361,0.3713,Control
B10,0.285,0.796,-0.0415,-0.0382,0.4387,-0.0614,0.1726,0.0354,1.051,0.3081,0.1401,0.3866,0.5465,1.2138,0.8036,0.0772,0.4182,0.2031,Control
B11,0.377,0.9441,-0.0524,-0.0522,0.704,-0.0323,0.0781,0.0617,1.4528,0.2563,0.2069,0.4794,0.6476,1.0602,0.8988,0.2698,0.5832,0.7662,Control
B12,0.2662,0.3488,-0.08,-0.0497,0.3235,-0.0932,0.162,0.0325,0.5166,0.3437,0.1465,0.0604,0.4289,1.0341,0.4871,0.0791,0.0613,0.1139,Control
C01,0.4382,0.9947,-0.0204,-0.0522,0.7421,-0.0576,0.2291,0.0941,1.4057,0.4824,0.2825,0.5662,0.8537,1.225,0.794,0.3379,0.8003,0.6551,BRCACancer
C02,0.1922,1.1387,-0.0157,0.0306,0.6807,-0.1602,0.1819,0.1247,1.3366,0.4716,0.2697,0.5604,0.7737,1.2079,1.087,0.2954,0.8128,0.4706,BRCACancer
C03,0.2663,1.0898,-0.0451,0.0332,0.7834,-0.0609,0.2369,0.1446,1.4389,0.6596,0.1902,0.5884,1.0288,1.2759,0.9454,0.4819,0.7784,0.5303,BRCACancer
C04,0.1784,0.6148,-0.0511,0.0887,0.3913,0.0383,-0.0223,0.0719,0.7674,0.2916,0.2186,0.2262,0.3439,0.7248,0.657,0.0899,0.3867,0.3341,Control
C05,0.141,0.8284,-0.0236,0.1718,0.3477,-0.0626,0.0427,0.1024,0.8435,0.3288,0.1736,0.1559,0.4281,0.8263,0.6048,0.0852,0.5003,0.219,BRCACancer
C06,0.046,-0.0579,-0.0164,0.075,0.0869,-0.0777,-0.1925,-0.0085,0.0479,0.1044,-0.0072,-0.066,0.0668,0.2145,-0.0294,0.0695,0.1245,0.2784,Control
C07,0.226,0.8065,-0.0087,-0.016,0.4825,-0.088,-0.0178,0.0535,1.1358,0.2657,0.1936,0.3129,0.5053,1.031,0.7466,0.0943,0.5917,0.1232,Control
C08,0.2527,0.9666,-0.0133,0.0558,0.7047,-0.1338,0.0377,0.0453,1.4063,0.402,0.2488,0.5272,0.6167,1.1559,0.966,0.2815,0.7037,0.341,Control
C09,0.2048,0.9794,-0.0631,0.103,0.5466,0.042,0.1966,-0.0136,1.0773,0.3188,0.1655,0.2927,0.6418,1.0421,0.8183,0.1592,0.6166,0.4018,Control
C10,0.1843,1.108,-0.0122,0.0588,0.443,-0.0971,0.1457,0.1546,0.9241,0.3433,0.2156,0.2351,0.5891,1.0695,0.9865,0.0993,0.6423,0.3012,BRCACancer
C11,0.2789,1.0194,-0.0709,0.0466,0.7619,-0.0433,0.0594,0.0412,1.4042,0.3516,0.2146,0.5824,0.7051,1.1522,0.9055,0.2174,0.7743,0.4789,Control
C12,0.1113,0.4572,0.0191,0.0947,0.274,-0.0535,0.0012,0.0686,0.8199,0.1886,0.1162,0.1739,0.3535,0.7176,0.6161,0.0779,0.3955,0.2293,BRCACancer
D01,0.3992,0.4126,-0.0416,0.0233,0.4888,-0.1621,0.2102,-0.001,0.9754,0.708,0.1204,0.2544,0.7332,1.3648,0.6806,0.1793,0.3986,0.116,BRCACancer
D02,0.1806,0.9767,-0.0382,0.0927,0.4611,0.012,0.0656,0.0643,1.0443,0.2306,0.1798,0.435,0.6326,1.0902,0.8086,0.1162,0.8237,0.3537,BRCACancer
D03,0.2625,0.8859,-0.0445,0.076,0.4906,-0.0114,0.1404,0.0377,1.009,0.2417,0.1912,0.3644,0.5839,0.8873,0.6699,0.1614,0.6382,0.3528,BRCACancer
D04,0.2994,1.0154,-0.0492,0.0233,0.5043,-0.0136,-0.0306,0.0159,1.2179,0.3065,0.1296,0.414,0.5817,0.9917,0.7844,0.0088,0.7442,0.2519,BRCACancer
D05,0.1673,1.0796,0.0262,0.0031,0.4574,-0.039,0.0138,0.0904,1.0377,0.4112,0.2255,0.3354,0.7951,1.0011,0.6844,0.204,0.6071,0.1912,BRCACancer
D06,0.2988,0.9736,0.0173,0.0602,0.7748,-0.0518,0.0303,0.023,1.3859,0.4432,0.2269,0.5221,0.8115,1.1483,0.9386,0.334,0.9092,0.4075,BRCACancer
D07,0.2482,0.9847,-0.0155,0.046,0.5416,-0.0315,0.0647,0.0339,1.205,0.3949,0.1743,0.4703,0.7214,1.0673,0.782,0.226,0.7639,0.3201,Control
D08,0.1691,0.8251,0.0026,-0.0249,0.3986,-0.1873,0.0668,0.0357,0.8835,0.2435,0.1655,0.1907,0.4733,0.7917,0.4939,-0.0169,0.5677,0.2864,Control
D09,0.2816,1.0135,-4e-04,0.0434,0.6395,-0.0644,0.003,0.0968,1.2891,0.3724,0.1653,0.4595,0.6631,1.1089,0.8915,0.1797,0.7447,0.3325,Control
D10,0.2436,1.0062,0.0212,0.0456,0.5518,0.0194,0.0285,0.0224,1.368,0.1977,0.1154,0.4174,0.4322,0.8964,0.8146,0.2138,0.9433,0.4748,Control
D11,0.1093,0.2925,-0.0435,0.0158,0.1676,-0.1904,-0.1787,-0.0767,0.4568,0.1167,0.0328,0.0807,0.097,0.5903,0.283,0.0048,0.2499,0.2156,Control
D12,0.1874,0.7241,-0.0927,0.0409,0.4266,0.0095,-0.0205,-0.0268,0.9984,0.0948,0.0697,0.3135,0.2788,0.733,0.6055,0.1304,0.6027,0.3164,Control
E01,0.1385,0.9718,-0.0379,-0.008,0.5368,-0.0814,0.0403,0.0381,1.0882,0.133,0.1262,0.2697,0.4558,0.7683,0.6604,0.1847,0.5392,0.2293,BRCACancer
E02,0.3362,1.1014,-0.041,0.0223,0.6028,-0.0686,0.06,0.1316,1.2463,0.3715,0.2961,0.4782,0.6663,1.3082,1.0649,0.2397,0.8365,0.2677,Control
E03,0.2651,1.2161,-0.0499,0.1056,0.6334,0.0255,-0.0121,0.0669,1.2651,0.2359,0.1552,0.4763,0.5543,0.9648,0.8007,0.276,0.813,0.6023,Control
E04,0.2265,1.0317,-0.001,0.0081,0.7966,-0.0769,0.2041,0.0878,1.2727,0.4862,0.2584,0.5206,0.7988,1.2069,1.0833,0.3025,0.8665,0.2758,Control
