@relation data

@attribute id string
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 5894 numeric
@attribute 4214 numeric
@attribute 6772 numeric
@attribute 5604 numeric
@attribute 207 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 6416 numeric
@attribute 1399 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 613 numeric
@attribute 6776 numeric
@attribute 572 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 6654 numeric
@attribute 4609 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.4236,1.4087,1.7841,2.265,2.3654,0.7341,0.6157,1.1912,1.5746,0.7496,2.0291,1.6355,1.0952,1.495,0.4762,1.2133,0.2409,2.8919,1.8406,1.4982,1.1256,1.4375,Control
A02,0.8169,0.3716,0.986,1.5394,1.9132,2.5389,0.48,0.5686,1.0674,1.3014,0.4989,1.9507,1.481,1.0379,1.0726,0.2698,1.1168,0.1478,1.0722,2.0413,1.1993,0.9005,1.0182,Control
A03,1.1876,0.3757,1.223,1.7337,2.1264,2.8972,0.7059,0.6805,1.4901,1.3967,0.6475,2.0362,1.7658,1.0752,1.2059,0.4406,1.269,0.1867,2.3576,2.162,1.3339,1.1275,0.8555,Control
A04,1.2809,0.3609,0.9854,1.6705,2.2551,2.379,0.5113,0.6225,0.865,1.353,0.518,2.0492,1.4795,1.0602,1.2032,0.3444,1.1765,0.2507,1.55,2.0983,1.4882,1.028,1.35,Control
A05,1.2201,0.4772,1.1338,1.8077,2.4117,2.648,0.726,0.7463,1.3068,1.4836,0.6041,2.1796,1.8562,1.2157,1.2305,0.4548,1.3211,0.3108,1.9884,2.0939,1.3381,1.0464,1.0965,Control
A06,0.8267,0.2467,1.1657,1.7479,2.0422,2.2254,0.6824,0.6458,1.0847,1.3845,0.5939,1.9476,1.5705,1.0037,1.1159,0.3669,1.129,0.2291,3.0931,1.9853,1.3761,0.8852,1.2048,Control
A07,1.2177,0.364,1.3766,1.7697,2.3762,2.2112,0.8669,0.597,1.4226,1.5934,0.8022,2.0664,1.8609,0.9863,1.3173,0.425,1.0809,0.2349,2.7085,1.9624,1.6231,1.1765,1.1245,Control
A08,0.8932,0.2967,1.5009,1.7375,2.6059,2.5672,0.8829,0.5375,1.4684,1.7501,0.9913,1.7358,1.7198,1.0102,1.3652,0.4297,1.023,0.086,1.7156,2.0579,1.714,1.467,1.0832,Control
A09,0.9938,0.349,1.3752,1.637,2.4502,2.4187,0.7767,0.5633,1.3695,1.4582,0.7463,2.0087,1.8278,1.0062,1.2773,0.4124,1.0927,0.207,2.2374,1.976,1.5464,0.9988,1.1598,Control
A10,1.3414,0.398,1.2385,1.7832,2.3575,2.7033,0.8171,0.5633,1.4291,1.6941,0.8644,1.9823,1.802,0.9394,1.2687,0.5047,1.0601,0.2064,3.1715,2.115,1.6535,1.3316,0.9502,Control
