@relation data

@attribute id string
@attribute 10333 numeric
@attribute 3661 numeric
@attribute 81793 numeric
@attribute 7100 numeric
@attribute 114609 numeric
@attribute 148022 numeric
@attribute 59307 numeric
@attribute 4214 numeric
@attribute 11213 numeric
@attribute 54106 numeric
@attribute 23643 numeric
@attribute 29110 numeric
@attribute 7189 numeric
@attribute 4615 numeric
@attribute 7099 numeric
@attribute 8737 numeric
@attribute 353376 numeric
@attribute 51295 numeric
@attribute 51284 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 51135 numeric
@attribute 3654 numeric
@attribute 51311 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.7164,0.795,1.1617,0.4969,0.4191,0.4404,0.9471,2.2889,1.5486,0.2765,0.9454,1.5369,0.8106,1.4781,2.4406,1.4069,0.4771,0.3118,0.85,2.2424,1.9375,2.0121,0.6257,1.9081,Control
A02,1.6178,0.6275,0.8007,0.4454,0.2389,0.4349,0.7907,1.8995,1.4528,0.2545,0.768,1.5024,0.7424,1.747,2.4631,1.2491,0.4448,0.1717,0.644,2.1138,1.5387,1.6504,0.5548,1.974,Control
A03,1.6152,0.6943,0.6629,0.5709,0.3276,0.4914,0.9024,2.1356,1.8517,0.3278,0.8745,1.6883,0.9056,1.9692,2.8054,1.4813,0.5301,0.2714,1.1479,2.2204,1.9723,1.9073,0.6877,2.3606,Control
A04,1.4472,0.6398,1.022,0.3628,0.2678,0.4179,0.9506,2.278,1.355,0.2191,0.6914,1.215,0.7685,1.8283,2.264,1.3259,0.3377,0.2662,0.2493,2.0135,1.4205,1.4808,0.6186,1.7426,Control
A05,1.9942,0.7188,0.9075,0.6849,0.4198,0.5922,0.9552,2.4514,1.9008,0.2494,0.9884,1.4968,0.825,2.0997,2.9743,1.4854,0.5601,0.3578,0.8141,2.4308,2.0974,1.7397,0.8184,2.4527,Control
A06,1.7934,0.5837,0.5666,0.5961,0.3654,0.4394,0.8254,2.0424,1.854,0.327,0.988,1.4355,0.7493,1.7849,3.0746,1.4059,0.4917,0.1688,0.5957,2.137,1.8641,1.6493,0.6275,2.2577,Control
A07,1.8524,0.698,0.5951,0.5228,0.3837,0.5045,0.8264,2.4121,2.1964,0.3888,0.7724,1.5221,0.9049,1.7324,2.6805,1.4578,0.6418,0.2405,0.8012,2.1546,2.2541,1.9387,0.6122,1.9953,Control
A08,1.6742,0.5478,0.8607,0.404,0.3691,0.4542,0.7214,2.6664,1.9872,0.391,0.8299,1.3898,0.8033,1.5837,2.0962,1.4416,0.5359,0.2382,0.5292,1.8016,1.7506,1.8407,0.5236,1.8812,Control
A09,1.6677,0.6688,0.7684,0.3865,0.377,0.4932,0.7595,2.4939,2.058,0.2851,0.5694,1.4586,0.7418,1.5714,2.5342,1.3374,0.4108,0.2607,0.8353,1.7956,1.8838,1.8071,0.5653,1.9985,Control
A10,2.0583,0.6525,0.8756,0.6147,0.4272,0.4472,0.8521,2.3914,2.1457,0.2604,0.7728,1.5477,0.9223,1.7444,2.7952,1.4147,0.5821,0.2973,0.7503,2.3546,2.5528,1.7708,0.6289,2.1747,Control
A11,1.4566,0.4834,0.5844,0.1889,0.3079,0.494,0.8443,1.7477,1.6079,0.2791,0.5463,1.4879,0.7483,1.19,2.5177,1.0851,0.4073,0.1961,0.5223,1.3985,1.3526,1.7687,0.5158,1.8202,Control
A12,0.869,0.3105,0.6228,0.3085,0.0293,0.2745,0.398,1.228,0.8858,0.3105,0.6193,0.9782,0.4091,1.2792,1.4943,0.9064,0.3097,0.0522,0.1313,1.443,0.7856,0.9909,0.1702,1.4267,Control
B01,1.0403,0.4563,0.5684,0.2804,0.3017,0.127,0.4799,2.2282,1.5145,0.3658,0.7352,1.1875,0.6996,1.2536,1.8841,1.2248,0.5216,0.0499,0.4846,1.7042,1.5377,1.9258,0.1675,1.4307,Control
B02,1.2861,0.8168,0.6694,0.4758,0.402,0.3888,0.9243,2.0497,1.5573,0.261,0.8084,1.4201,0.8729,1.8021,2.4056,1.3491,0.5395,0.2978,0.5452,2.1365,1.9047,1.9216,0.6555,1.7908,Control
B03,1.2684,0.6288,0.776,0.4549,0.3368,0.3089,0.7992,2.2274,1.5906,0.2854,0.8239,1.3619,0.889,1.5754,2.3322,1.3596,0.5519,0.224,0.5223,1.9716,2.0194,1.8931,0.495,1.7769,BRCACancer
B04,1.685,0.5826,0.5437,0.3305,0.3348,0.3324,0.6673,2.5867,1.8627,0.3876,0.5983,1.1314,0.7544,1.5204,1.5152,1.2711,0.551,0.1332,0.2153,1.5372,1.8843,1.5019,0.4569,1.1543,BRCACancer
B05,0.9468,0.5526,0.4458,0.2633,0.1999,0.3952,0.685,1.848,1.6974,0.4771,0.4937,1.1312,0.7887,1.8138,1.8907,1.1351,0.4815,0.1132,0.3928,1.4553,0.9064,1.509,0.4789,1.8504,BRCACancer
B06,1.2566,0.3628,0.361,0.2111,0.0275,0.0523,0.3113,1.6836,1.3546,0.2802,0.3971,1.0676,0.5568,1.0216,1.9739,1.0197,0.3891,-0.0887,0.2573,1.627,1.4233,1.5786,0.0286,1.3956,BRCACancer
B07,1.5513,0.9028,0.7337,0.5048,0.5138,0.4452,0.9823,2.0738,1.6028,0.261,0.6612,1.6559,0.8359,1.6613,2.268,1.5135,0.5482,0.3251,0.5106,2.1551,2.0958,2.1403,0.5452,1.8207,BRCACancer
B08,1.8433,0.6994,0.3897,0.4517,0.4023,0.3711,0.8938,1.8445,1.5994,0.226,0.7614,1.4246,0.7919,1.5663,2.7239,1.1911,0.4894,0.2696,0.7383,2.1175,1.7757,1.903,0.6366,2.0632,Control
B09,1.4112,0.5532,0.1977,0.089,0.2677,0.2314,0.6171,2.6368,1.7438,0.2407,0.3441,1.0603,0.6653,1.1501,1.2899,1.1683,0.3232,0.162,0.2458,1.0519,1.3195,1.3959,0.4246,0.8235,Control
B10,1.5563,0.4288,0.2452,0.2639,0.1718,0.3075,0.5989,2.5141,1.7659,0.2891,0.2959,1.0835,0.6547,1.5148,1.7199,1.2365,0.3826,0.1011,0.1305,1.5784,1.4252,1.366,0.3903,1.2185,Control
B11,1.6021,0.47,0.4912,0.5094,0.3071,0.6665,0.6699,2.092,1.7147,0.247,0.6457,1.1989,0.69,1.7252,2.566,1.1771,0.4924,0.244,0.5448,2.0197,1.7626,1.3481,0.4206,2.2269,Control
B12,1.1014,0.5175,0.0432,0.0439,0.1142,0.224,0.4531,2.5645,1.3783,0.2197,0.3376,0.7359,0.5564,1.1653,0.8779,0.7665,0.1687,0.0495,-0.0048,0.9948,1.4078,0.9902,0.2813,0.5941,Control
C01,1.6048,0.7545,0.6329,0.5487,0.5734,0.6328,0.9132,2.2111,2.1196,0.3616,0.8136,1.3153,0.8126,1.8466,2.5149,1.3942,0.5233,0.2874,0.6677,1.9439,1.9876,1.7841,0.782,1.926,BRCACancer
C02,1.6074,0.8253,0.9262,0.4716,0.3915,0.6139,1.0707,1.9153,1.2679,0.345,0.8137,1.2847,0.7302,1.6794,2.3698,1.3934,0.4088,0.2584,0.5368,2.0182,1.5529,1.6107,0.7062,1.6017,BRCACancer
C03,1.4117,1.0087,0.547,0.4831,0.4689,0.6491,1.4041,2.027,1.5485,0.3054,0.7098,1.341,0.9752,1.928,2.3733,1.5355,0.5109,0.4091,0.3794,1.9771,1.8112,1.8662,0.8422,1.7339,BRCACancer
C04,0.6565,0.6261,0.0538,0.0901,0.2017,0.4411,0.8036,1.1877,1.1466,0.1283,0.5298,0.822,0.572,1.454,1.9305,0.6827,0.1937,0.21,0.1881,0.7627,0.7409,0.985,0.5496,1.5907,Control
C05,0.9432,0.6176,0.3584,0.2342,0.1363,0.3786,0.8372,1.5495,1.0837,0.2599,0.5001,0.8987,0.7609,1.6564,2.4275,0.8304,0.2597,0.1933,0.0263,1.49,0.8182,0.9799,0.5547,1.589,BRCACancer
C06,0.2767,0.3462,-0.1913,-0.0693,0.0256,0.2435,0.2735,0.1716,0.201,0.1627,0.3226,0.3345,0.1881,0.5573,0.2135,0.2507,-0.0592,0.0262,-0.141,0.1804,0.057,0.0223,0.2444,0.4745,Control
C07,1.1689,0.5495,0.3106,0.3446,0.1419,0.3853,0.899,1.4465,1.1092,0.2349,0.6372,1.0542,0.6198,1.6238,2.151,1.1256,0.2258,0.2342,0.2142,1.4128,0.9093,1.192,0.5583,1.3752,Control
C08,1.3147,0.627,0.5621,0.3963,0.3588,0.5183,0.9307,1.6799,1.2958,0.28,0.6761,1.2752,0.7965,1.5576,2.3852,1.2783,0.2707,0.2948,0.4028,1.7608,1.0216,1.5738,0.6586,1.8862,Control
C09,1.202,0.574,0.4482,0.319,0.2014,0.5335,0.7991,1.6612,1.0332,0.1416,0.5612,0.91,0.7283,1.7421,2.187,1.2052,0.2876,0.2068,0.2927,1.8517,1.0238,1.1361,0.5854,1.4818,Control
C10,1.2731,0.5712,0.4666,0.4197,0.2015,0.5127,0.8726,1.6806,1.099,0.2423,0.6511,0.9335,0.7269,1.854,2.2555,1.2282,0.3545,0.237,0.1856,1.7764,1.265,1.016,0.5435,1.5676,BRCACancer
C11,1.1768,0.7112,0.4572,0.2806,0.5198,0.6542,1.1082,1.649,1.3358,0.1981,0.6608,1.244,0.7842,1.7298,2.3113,1.312,0.2627,0.3808,0.5835,1.3681,1.1743,1.5139,0.8192,1.6703,Control
C12,0.6642,0.4912,0.7767,0.0714,0.0985,0.4412,0.7926,1.3098,0.5757,0.17,0.37,0.7353,0.5151,1.2655,1.1718,0.7467,0.083,0.2158,0.1616,0.7172,0.6673,0.7451,0.473,1.043,BRCACancer
