@relation data

@attribute id string
@attribute 824 numeric
@attribute 3265 numeric
@attribute 823 numeric
@attribute 58 numeric
@attribute 826 numeric
@attribute 1956 numeric
@attribute 5577 numeric
@attribute 1950 numeric
@attribute 4633 numeric
@attribute 4638 numeric
@attribute 5829 numeric
@attribute 2833 numeric
@attribute 5747 numeric
@attribute 3672 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 7430 numeric
@attribute 3688 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 5595 numeric
@attribute 7094 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1026,0.4236,0.9751,0.5845,0.9705,-0.0836,1.0216,0.6001,-0.1322,0.1805,1.0183,0.5718,0.2595,0.1531,1.1287,-0.1227,1.8104,2.4273,1.8555,1.1825,0.0687,1.0952,2.3174,1.76,Control
A02,1.0185,0.3716,0.8895,0.6411,1.1242,-0.0018,1.1411,0.4306,-0.1189,0.1896,0.8499,0.2516,0.1285,0.1756,0.9806,-0.1089,1.6829,2.1759,1.8585,1.0744,0.0861,1.0379,2.3906,1.6579,Control
A03,1.2446,0.3757,1.1423,0.6903,1.1318,-0.0179,1.0566,0.4898,-0.0448,0.2011,1.0969,0.9072,0.1567,0.1318,0.9935,-0.0955,2.028,2.3183,1.9244,1.2517,0.0926,1.0752,2.607,1.9065,Control
A04,1.0707,0.3609,0.9625,0.7928,1.066,-0.029,1.3226,0.406,-0.0369,0.1822,0.9327,0.6009,0.158,0.1578,1.1638,-0.1322,1.8669,2.3751,1.8452,1.2396,0.1265,1.0602,2.6218,1.7434,Control
A05,1.2278,0.4772,1.2082,0.8992,1.1858,-0.0454,1.4163,0.8132,-0.069,0.2652,1.1784,0.4977,0.2684,0.1263,1.0454,-0.0826,1.7911,2.221,1.9782,1.3175,0.1139,1.2157,2.9588,1.9721,Control
A06,1.0579,0.2467,0.9001,0.6775,1.092,-0.0159,1.0561,0.4684,-0.0058,0.1978,0.9658,0.3224,0.1239,0.0459,0.8785,-0.1543,1.5372,2.0446,1.9638,1.1796,0.061,1.0037,2.6128,1.8749,Control
A07,1.1645,0.364,0.9111,0.6352,1.1257,-0.019,1.1756,0.4347,-0.0732,0.2174,1.0181,0.3901,0.2112,0.0919,1.1356,-0.131,1.8333,2.4763,2.0261,1.2869,0.1063,0.9863,2.4816,1.9127,Control
A08,1.1774,0.2967,0.7603,0.5459,0.9489,-0.0439,0.8746,0.2616,-0.042,0.1426,1.0077,0.2605,0.2145,0.048,1.1812,-0.03,1.7188,2.328,1.7243,1.1737,0.0189,1.0102,2.2507,1.9432,Control
A09,1.0824,0.349,0.9398,0.623,1.0585,-0.0328,1.1918,0.5351,-0.0634,0.2309,0.9398,0.6542,0.2051,0.0426,1.096,-0.2464,1.6611,2.5756,1.9258,1.1124,0.0974,1.0062,2.5289,1.8616,Control
A10,1.249,0.398,1.0162,0.6509,1.0548,-0.0615,1.3995,0.7675,-0.0478,0.2111,1.0533,0.5779,0.2446,0.1278,1.2467,-0.1022,1.8255,2.7093,1.9263,1.2695,0.0576,0.9394,2.7276,1.9537,Control
A11,0.9391,0.2904,0.8412,0.5776,0.9929,-0.018,0.9148,0.2605,-0.0182,0.0735,0.8852,0.5671,0.1375,-0.0123,0.9113,-0.0051,1.5212,2.4404,1.7363,0.9531,0.0123,0.9926,2.3921,1.8347,Control
