@relation data

@attribute id string
@attribute 805 numeric
@attribute 1959 numeric
@attribute 1147 numeric
@attribute 5577 numeric
@attribute 801 numeric
@attribute 5970 numeric
@attribute 5533 numeric
@attribute 121916 numeric
@attribute 4214 numeric
@attribute 5567 numeric
@attribute 2776 numeric
@attribute 5568 numeric
@attribute 5532 numeric
@attribute 1960 numeric
@attribute 5530 numeric
@attribute 5335 numeric
@attribute 7434 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 7432 numeric
@attribute 5575 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4772 numeric
@attribute 4792 numeric
@attribute 4609 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1541,0.5731,1.5171,1.0216,2.327,1.4383,1.379,-0.1275,2.265,1.1287,0.6485,-0.1227,1.2926,0.2746,0.7429,1.7307,0.0153,1.8555,1.1825,-0.0299,0.0687,2.0788,0.6032,1.6981,0.454,2.2123,1.4375,Control
A02,0.9777,0.3124,1.302,1.1411,2.3401,1.258,1.0794,-0.0366,1.9132,0.9806,0.2358,-0.1089,0.9495,0.0109,0.6208,1.247,0.0844,1.8585,1.0744,0.0262,0.0861,2.1743,0.4413,1.2732,0.3831,2.0603,1.0182,Control
A03,1.2312,0.3048,1.5398,1.0566,2.5223,1.4813,1.157,-0.0684,2.1264,0.9935,0.4627,-0.0955,1.2205,0.0173,0.7759,1.3323,0.0829,1.9244,1.2517,-0.0602,0.0926,2.1303,0.7027,1.4485,0.4227,2.7503,0.8555,Control
A04,1.025,0.2561,1.079,1.3226,2.6032,1.484,1.2377,-0.1701,2.2551,1.1638,0.3177,-0.1322,0.9394,0.0818,0.692,1.3202,0.0871,1.8452,1.2396,-0.067,0.1265,2.2819,0.4953,1.4304,0.4964,2.2761,1.35,Control
A05,0.9902,0.2823,1.4435,1.4163,2.287,1.5368,1.1578,-0.0415,2.4117,1.0454,0.4844,-0.0826,1.0923,0.0682,0.7965,1.2108,0.089,1.9782,1.3175,-0.0488,0.1139,2.3833,0.5023,1.5181,0.4674,2.4615,1.0965,Control
A06,1.1486,0.1839,1.3907,1.0561,2.2428,1.338,0.9225,-0.1184,2.0422,0.8785,0.3651,-0.1543,0.9526,-0.0806,0.6451,1.2063,0.0101,1.9638,1.1796,0.0459,0.061,2.1363,0.4665,1.3497,0.3325,2.472,1.2048,Control
A07,1.4495,0.1751,1.4674,1.1756,2.296,1.2584,1.1807,-0.2109,2.3762,1.1356,0.8957,-0.131,1.3272,-0.0235,1.0466,1.2924,0.0939,2.0261,1.2869,-0.079,0.1063,2.1759,0.6422,1.6897,0.3693,1.9798,1.1245,Control
A08,1.2527,0.0746,1.3187,0.8746,2.2139,1.2448,1.5305,-0.0487,2.6059,1.1812,1.0393,-0.03,1.4644,-0.0357,1.1754,1.4821,0.012,1.7243,1.1737,-0.0447,0.0189,1.9205,0.8832,1.8669,0.4111,1.9095,1.0832,Control
A09,0.951,0.1355,1.4072,1.1918,2.2423,1.3302,1.1693,-0.1254,2.4502,1.096,0.8753,-0.2464,1.2405,-0.0429,0.8882,1.3752,0.0822,1.9258,1.1124,-0.05,0.0974,2.3034,0.6233,1.606,0.3756,2.1911,1.1598,Control
A10,1.2653,0.7466,1.4266,1.3995,2.2774,1.3233,1.4239,-0.1158,2.3575,1.2467,0.8224,-0.1022,1.2521,0.2347,1.0953,1.2657,0.0194,1.9263,1.2695,-0.0321,0.0576,2.2451,0.7374,1.641,0.3753,2.1251,0.9502,Control
A11,0.7584,0.2409,1.3304,0.9148,2.2562,1.2245,0.9878,-0.1132,1.776,0.9113,0.5344,-0.0051,1.0422,3e-04,0.643,1.1776,-0.0026,1.7363,0.9531,-0.0756,0.0123,2.1908,0.6323,1.1005,0.3543,2.0611,0.9858,Control
A12,0.602,-0.0182,0.8268,1.3159,1.7774,0.8238,0.8395,-0.1568,1.3066,0.9203,0.1356,-0.3279,0.6696,-0.2552,0.5035,0.8519,0.1302,1.3776,0.9027,-0.0523,0.1257,1.965,0.3468,1.0527,0.2332,1.6799,0.9286,Control
B01,1.5527,0.0522,1.2599,0.9602,2.4459,1.2082,1.2423,-0.1393,2.2101,0.9718,0.5769,-0.2682,1.1678,-0.3439,0.7077,1.4072,-0.0611,1.8027,1.0473,-0.2165,-0.0505,1.8265,0.4895,1.5169,0.1736,2.5332,1.0881,Control
B02,1.4591,0.4549,1.2798,1.0651,2.7299,1.5865,1.3341,-0.0028,2.0489,1.0268,0.34,-0.1548,1.0899,0.0974,0.6735,1.4738,0.0608,2.0535,1.2766,-0.09,0.0887,2.189,0.4703,1.4394,0.4148,3.0801,1.1427,Control
B03,1.4948,0.3952,1.2715,0.646,2.6651,1.4088,1.3269,-0.0845,2.2094,1.0272,0.4581,-0.1715,1.1547,0.0372,0.7456,1.4534,0.007,2.0162,1.1829,-0.1102,-0.0396,2.042,0.5272,1.4822,0.3398,2.6611,1.0069,BRCACancer
