@relation data

@attribute id string
@attribute 117247 numeric
@attribute 11254 numeric
@attribute 246213 numeric
@attribute 153201 numeric
@attribute 6519 numeric
@attribute 54716 numeric
@attribute 10991 numeric
@attribute 56301 numeric
@attribute 23657 numeric
@attribute 55117 numeric
@attribute 57030 numeric
@attribute 6512 numeric
@attribute 6539 numeric
@attribute 6520 numeric
@attribute 55089 numeric
@attribute 84889 numeric
@attribute 6542 numeric
@attribute 6541 numeric
@attribute 6565 numeric
@attribute 206358 numeric
@attribute 11136 numeric
@attribute 51296 numeric
@attribute 8501 numeric
@attribute 340024 numeric
@attribute 23428 numeric
@attribute 6564 numeric
@attribute 8140 numeric
@attribute 92745 numeric
@attribute 348932 numeric
@attribute 6568 numeric
@attribute 121260 numeric
@attribute 6509 numeric
@attribute 26503 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 160728 numeric
@attribute 6507 numeric
@attribute 81539 numeric
@attribute 124935 numeric
@attribute 6528 numeric
@attribute 54407 numeric
@attribute 57084 numeric
@attribute 140679 numeric
@attribute 6511 numeric
@attribute 9056 numeric
@attribute 6510 numeric
@attribute 9057 numeric
@attribute 6533 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3229,-0.1962,-0.1667,-0.0735,0.0143,0.0479,-0.0731,0.216,0.0124,-0.1501,-0.0341,0.0983,0.2536,1.0877,-0.0928,-0.1063,-0.0524,0.4476,0.901,0.4704,0.0015,1.2143,0.2806,0.0734,-0.0399,-0.1202,0.4864,0.5408,0.0742,-0.1221,1.1594,0.2317,1.0396,-0.0697,-0.1005,-0.0912,-0.0087,2.1429,0.6823,0.0199,2.9633,-0.1103,-0.1506,-0.0264,1.9124,0.7314,1.5659,0.6423,Control
A02,0.1858,-0.2202,-0.1824,-0.0318,0.0235,0.1952,0.0215,0.2273,0.0754,-0.1496,-0.0087,0.2204,0.3675,0.8543,-0.1169,-0.173,-0.0406,0.2163,0.4639,0.3334,-0.1137,1.16,0.1182,0.1883,-0.0097,-0.1271,0.4549,0.3435,0.1453,-0.0586,1.0679,0.3008,0.8896,-0.1784,-0.1086,-0.1176,0.0352,1.8124,0.5918,-0.042,2.9421,-0.1336,0.0567,-0.0642,2.2385,0.7263,1.0046,0.5646,Control
A03,0.1236,-0.2809,-0.1631,-0.0372,-0.077,0.1402,-0.0044,0.1943,0.1217,-0.1697,0.0349,0.25,0.5635,1.1538,-0.1388,-0.1776,-0.072,0.3529,0.6529,0.65,-0.1028,1.5037,0.2774,0.1623,-0.0573,-0.158,0.5808,0.5805,0.1407,-0.1038,1.36,0.6484,1.0099,-0.0799,-0.1414,-0.0716,0.0495,1.7659,0.8274,0.0047,2.8901,-0.0822,0.0629,-0.1209,2.3129,1.1657,1.0248,0.8119,Control
A04,0.2122,-0.1139,-0.1715,-0.0567,0.0046,0.1446,0.0371,0.2825,0.0885,-0.0893,-0.0176,0.1781,0.1372,1.1019,-0.0905,-0.141,-0.0671,0.3103,0.6167,0.3495,0.0127,1.0461,0.2727,0.1236,-0.093,-0.0759,0.496,0.3392,0.1124,-0.0674,1.0495,0.2607,0.9508,-0.081,-0.1312,-0.0789,-0.0038,1.9717,0.6351,0.0198,2.7847,-0.0972,-0.0385,-0.0384,1.9171,0.5907,1.041,0.5724,Control
A05,0.1393,-0.1882,-0.1,-0.0944,0.0417,0.1163,-0.0235,0.2409,0.0258,-0.1097,-0.0226,0.1759,0.4431,1.3018,-0.1002,-0.1603,-0.0754,0.3416,0.6783,0.5292,-0.0262,1.5993,0.288,0.1381,-0.0646,-0.0973,0.7043,0.4318,0.0854,-0.1051,1.2184,0.443,1.0774,-0.0793,-0.0524,-0.0762,-0.0172,1.7797,0.9043,0.0118,2.7988,-0.07,-0.0454,-0.0153,2.4356,1.0996,1.1254,0.7816,Control
A06,0.2139,-0.1726,-0.1708,-0.0783,-0.0082,0.1366,-0.0462,0.2133,0.2243,-0.1499,-0.0686,0.177,0.3103,1.1407,-0.1068,-0.106,0.0172,0.3531,0.5778,0.5734,-0.1106,1.4288,0.2232,0.0727,-0.0828,-0.1045,0.5473,0.3444,0.1041,-0.057,1.1534,0.3573,0.8794,-0.0534,-0.1442,-0.1145,0.0011,1.8068,0.7547,-0.0448,2.7658,-0.1048,-0.1528,-0.0442,2.4512,0.7672,1.1293,0.6516,Control
A07,0.2951,-0.215,-0.2383,-0.0447,0.0073,0.1427,0.0633,0.1533,0.2036,-0.1925,-0.0195,0.2238,0.2191,0.9897,-0.0997,-0.2211,-0.0776,0.2791,0.8653,0.7012,-0.0652,1.3788,0.2154,0.1489,0.0734,-0.1419,0.4163,0.3852,0.1482,-0.0821,1.3236,0.3309,0.9882,-0.1549,-0.1389,-0.0988,0.0546,2.0943,0.7965,-0.0122,3.1045,-0.128,-0.0796,-0.0806,2.2719,0.8341,1.3103,0.8129,Control
A08,0.4208,-0.2258,-0.1851,-0.1253,-0.0422,0.0522,-0.03,0.2034,0.0488,-0.1347,-0.036,0.2041,0.1476,0.7576,-0.1214,-0.1698,-0.0684,0.4343,1.0511,0.6388,-0.0868,1.0409,0.203,0.108,-0.0541,-0.1285,0.332,0.2639,0.0609,-0.0961,1.267,0.469,0.8608,0.0133,-0.1216,-0.0792,-0.0314,2.2784,0.6117,-0.0131,2.6622,-0.1466,-0.04,-0.0045,1.7691,0.526,1.4199,0.7858,Control
A09,0.1678,-0.1656,-0.1799,-0.0668,-0.0064,0.1608,0.0757,0.158,0.1143,-0.1434,-0.009,0.178,0.1214,0.8944,-0.1062,-0.1334,-0.0992,0.4325,0.784,0.493,-0.0802,1.2262,0.2353,0.1987,-0.0655,-0.1499,0.414,0.3403,0.1437,-0.0917,1.152,0.276,0.8417,-0.0774,-0.1313,-0.1038,0.0156,2.1744,0.5938,0.0192,2.9798,-0.149,-0.1339,-0.0869,2.0197,0.8111,1.3178,0.7231,Control
A10,0.0792,-0.1633,-0.1517,-0.099,0.0309,0.0689,-0.0301,0.2096,0.0297,-0.1109,-0.0012,0.1387,0.3216,0.9632,-0.095,-0.1504,-0.0939,0.4223,0.7416,0.6861,-0.0826,1.2675,0.228,0.1044,-0.0694,-0.1201,0.4677,0.3755,0.0195,-0.0791,1.3031,0.2913,0.9972,-0.044,-0.0947,-0.0646,0.0114,2.1203,0.7225,-0.0224,2.7939,-0.0633,-0.0619,-0.0333,2.1926,0.6815,1.0889,0.8217,Control
