@relation data

@attribute id string
@attribute 10558 numeric
@attribute 10825 numeric
@attribute 123099 numeric
@attribute 129807 numeric
@attribute 130367 numeric
@attribute 166929 numeric
@attribute 2531 numeric
@attribute 2581 numeric
@attribute 259230 numeric
@attribute 2629 numeric
@attribute 2717 numeric
@attribute 2720 numeric
@attribute 339221 numeric
@attribute 340485 numeric
@attribute 410 numeric
@attribute 427 numeric
@attribute 4758 numeric
@attribute 4759 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 55512 numeric
@attribute 55627 numeric
@attribute 56624 numeric
@attribute 56848 numeric
@attribute 64781 numeric
@attribute 6609 numeric
@attribute 6610 numeric
@attribute 7357 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 9331 numeric
@attribute 9514 numeric
@attribute 9517 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2807,0.7932,0.4126,0.0445,0.2556,1.1529,0.8949,1.1322,0.5662,0.8517,0.6884,0.5268,-0.0033,0.1467,0.4395,1.8216,1.1471,-0.0502,-0.0916,0.6034,-0.0091,0.6577,-0.1387,0.188,1.1521,1.0102,1.0804,1.3524,0.5966,1.4535,0.2455,0.0943,0.0152,0.2215,1.1527,0.2549,0.0498,0.929,Control
A02,1.132,0.4868,0.3506,0.2241,0.1839,0.9066,0.6207,0.9001,0.2793,0.9078,0.6854,0.4382,-0.0099,0.0606,0.2965,1.952,1.0407,0.1668,-0.1418,0.3307,-0.0734,0.515,-0.2155,0.1344,1.0651,0.7568,0.8319,0.9173,0.4487,1.3442,0.0887,0.0759,0.0728,0.1089,1.043,0.0317,-0.0066,0.7065,Control
A03,1.2247,0.6557,0.4064,0.2163,0.2635,1.2407,0.6371,1.0843,0.4065,1.0339,0.943,0.5336,0.029,0.1002,0.6254,2.1669,1.253,-0.069,-0.1412,0.6125,0.0025,0.7335,-0.2204,0.2115,1.1459,0.9225,0.9686,1.024,0.6595,1.2295,0.1119,0.0687,0.0545,0.1508,1.2901,0.2121,-0.0427,1.0269,Control
A04,1.0209,0.5412,0.472,0.2022,0.1944,0.9262,0.6646,0.928,0.3218,0.7987,0.8116,0.4072,0.0668,0.0323,0.373,1.8624,1.096,0.0458,-0.1302,0.3376,-0.0293,0.7695,-0.2077,0.1836,1.147,0.7683,0.9652,0.9213,0.4715,1.3607,0.1458,0.105,-0.0072,0.1936,1.0968,0.1636,0.0753,0.649,Control
A05,1.251,0.6723,0.4172,0.1602,0.1201,1.8651,0.6725,1.1488,0.4674,0.9945,1.116,0.582,0.0599,0.1432,0.5201,2.1879,1.4816,0.1438,-0.0734,0.6715,0.0125,0.7742,-0.2158,0.2676,1.1338,1.0387,1.1183,0.9218,0.6963,1.5354,0.0723,0.1395,-0.0011,0.3432,1.3052,0.3581,-0.0106,0.9574,Control
A06,1.146,0.5953,0.3963,0.1621,0.0654,1.61,0.6238,1.0104,0.3963,0.8328,0.8564,0.4852,-0.0346,0.0702,0.2135,2.2086,1.2249,-0.0914,-0.0899,0.4174,0.0068,0.6805,-0.2325,0.1687,1.0526,1.047,0.9889,0.9699,0.4586,1.2539,0.1002,-0.0012,0.0068,0.0529,1.1571,0.2785,0.0197,0.8419,Control
A07,1.3148,0.6852,0.3641,0.152,0.1924,1.5001,0.5513,1.1579,0.6284,0.8432,0.8478,0.6081,-0.1275,0.0973,0.2679,2.2054,1.1873,-0.0708,-0.1359,0.6359,-0.0356,0.6628,-0.1829,0.1543,1.1264,0.9058,0.9589,1.3888,0.6842,1.3473,0.1737,0.1182,-0.0174,0.0775,1.2587,0.3276,-0.069,1.0586,Control
A08,1.2134,0.662,0.3765,0.0776,0.1332,1.0678,0.6593,1.0228,0.7113,0.7323,0.6492,0.5815,-0.0531,0.2405,0.2492,1.9503,0.8504,0.1216,-0.0637,0.5691,-0.0367,0.6253,-0.1712,0.1075,1.1384,0.8232,0.8641,1.1312,0.6464,1.0973,0.3339,0.025,-0.0648,0.0506,1.0929,0.3873,0.0887,0.9801,Control
A09,1.1925,0.6592,0.3307,0.1628,0.1893,1.0912,0.6875,0.9359,0.5845,0.8126,0.8316,0.4454,-0.0031,0.0517,0.3349,2.1515,0.885,0.0749,-0.0772,0.5785,-0.0697,0.713,-0.2126,0.1377,1.0285,0.9655,0.8331,1.0456,0.6042,1.3373,0.1733,0.1228,0.0784,0.0325,1.209,0.1417,0.0095,0.9087,Control
A10,1.2157,0.666,0.4322,0.1247,0.176,1.3565,0.6025,1.1005,0.6153,1.0021,0.9561,0.5697,-0.0182,0.1125,0.3508,2.0336,1.1552,0.0844,-0.1275,0.6368,-0.0695,0.6637,-0.1847,0.189,1.1198,0.8293,0.892,0.99,0.6169,1.3023,0.0981,0.1028,0.0718,0.2084,1.1824,0.3208,0.0443,0.922,Control
A11,1.1458,0.5416,0.4593,0.063,0.1969,1.0502,0.6055,0.9815,0.4028,0.6644,0.7069,0.3725,-0.0359,0.0372,0.2558,1.838,0.9061,0.1462,-0.0946,0.4382,0.0462,0.5576,-0.1325,0.105,0.9023,0.7234,0.7202,0.9581,0.5338,0.9993,0.1028,0.1114,0.0705,0.011,1.2189,0.1816,0.0412,0.7569,Control
A12,0.7645,0.2715,0.3731,0.2353,0.3224,0.7019,0.3568,0.5401,0.1105,0.7811,0.503,0.3804,-0.0893,0.0246,-0.0394,1.6622,0.7443,0.2479,-0.1059,0.1692,-0.0998,0.46,-0.1083,-1e-04,0.5334,0.5226,0.6387,0.6559,0.1491,1.0471,0.1784,-0.0405,0.1772,-0.2104,0.7466,-0.0411,0.0901,0.3749,Control
B01,1.1379,0.512,0.1822,-0.1415,0.2441,0.8473,0.6691,0.8235,0.4645,0.9203,0.6644,0.4776,-0.3242,0.0128,0.1264,1.876,0.7503,-0.2604,-0.0335,0.3576,-0.0806,0.5008,-0.0664,-0.0474,0.9916,0.8173,0.8192,1.2529,0.4551,1.2401,0.3036,-0.1242,0.091,-0.3219,1.0351,0.111,-0.1531,0.6838,Control
B02,1.1347,0.7155,0.4257,0.0828,0.1623,1.0888,0.7154,0.9999,0.3516,1.0263,0.8637,0.473,0.0075,0.1015,0.5738,2.1795,1.1953,-0.0038,-0.0576,0.3673,-0.0022,0.7781,-0.1801,0.2588,1.1989,1.1127,1.088,1.0283,0.566,1.5393,0.1427,0.1179,0.0783,0.065,1.1964,0.0905,0.0658,0.7256,Control
B03,1.1456,0.5976,0.3629,-0.0037,0.2569,1.0519,0.6226,0.996,0.42,0.8527,0.6647,0.4562,-0.0731,-0.004,0.3012,2.1116,0.9742,0.0064,-0.0456,0.3902,-0.0098,0.6468,-0.1947,0.1311,1.1115,0.8065,0.8551,1.1177,0.4681,1.4597,0.1652,-0.0146,0.005,-0.0465,1.1682,0.1029,-0.0262,0.7177,BRCACancer
B04,0.9668,0.5258,0.4478,0.0815,0.1906,0.7035,0.4728,0.8484,0.5775,0.7879,0.5575,0.6463,-0.0572,0.0885,0.2293,1.6998,0.6294,0.1189,-0.105,0.6866,-0.0606,0.6225,-0.213,0.1138,1.1637,0.5551,0.8092,0.9753,0.5458,0.9315,0.176,-0.0383,0.0509,-0.0159,0.9819,0.1282,-0.0256,0.8719,BRCACancer
B05,0.9444,0.3685,0.3742,0.1389,0.2566,0.4048,0.4675,0.8737,0.2232,0.8136,0.7647,0.4194,-0.0395,0.0503,0.3497,2.1978,0.7448,0.0321,-0.1156,0.271,0.0448,0.5821,-0.012,0.0841,0.9866,0.6181,0.8554,1.3739,0.429,1.0439,0.1342,0.0041,0.075,-0.0707,1.0799,0.1506,0.0414,0.599,BRCACancer
B06,0.952,0.5398,0.195,-0.117,0.3011,0.8059,0.3834,0.7754,0.2591,0.7619,0.3428,0.4401,-0.3316,-0.0372,-0.0406,1.7149,0.4012,-0.1242,0.0073,0.2039,-0.165,0.2236,0.0484,-0.1471,0.556,0.4087,0.7166,0.7098,0.1211,0.7768,0.1743,-0.2969,0.2727,-0.4117,0.7977,-0.028,-0.2031,0.5108,BRCACancer
