@relation data

@attribute id string
@attribute 5747 numeric
@attribute 5906 numeric
@attribute 6714 numeric
@attribute 54518 numeric
@attribute 5908 numeric
@attribute 7450 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 3690 numeric
@attribute 2243 numeric
@attribute 3674 numeric
@attribute 2885 numeric
@attribute 2244 numeric
@attribute 7094 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2618,1.315,0.3629,1.4168,1.7268,0.0158,-0.1786,-0.0491,2.1043,-0.0911,1.1768,1.6544,-0.2417,2.263,1.1294,Control
A02,0.117,1.019,0.3648,1.1427,1.2306,0.0148,-0.1042,-0.006,2.2228,-0.0675,1.2473,1.493,-0.1426,2.3387,0.9018,Control
A03,0.1482,1.1662,0.5956,1.4522,1.7721,0.0139,-0.1712,-0.0288,2.238,-0.0493,1.3982,1.7906,-0.1333,2.5626,1.1313,Control
A04,0.1496,1.0589,0.3996,1.2016,1.2913,-0.0065,-0.1163,-0.0521,2.722,-0.083,1.5397,1.4914,-0.1588,2.5779,1.0307,Control
A05,0.2717,1.0745,0.6218,1.3548,1.5557,0.1099,-0.1207,-0.065,2.9516,-0.0648,2.1079,1.8851,-0.1722,2.9267,1.0492,Control
A06,0.1119,0.9034,0.4104,1.2288,1.3432,0.09,-0.0914,-0.0508,2.5793,-0.1126,1.6891,1.5864,-0.1948,2.5686,0.8863,Control
A07,0.2084,1.4904,0.3471,1.4746,2.0663,-0.0063,-0.1456,-0.0403,2.3097,-0.0632,1.3185,1.89,-0.101,2.4329,1.1809,Control
A08,0.2121,1.7261,0.3367,1.563,2.5238,-0.0256,-0.1492,-0.0658,1.4367,-0.142,0.6522,1.7425,-0.214,2.194,1.4746,Control
A09,0.2016,1.2507,0.4405,1.3749,2.0215,0.055,-0.134,-0.048,2.6555,-0.0282,1.489,1.8554,-0.1401,2.4818,1.0011,Control
A10,0.2453,1.5275,0.4233,1.4182,2.0538,0.0899,-0.1274,-0.0127,2.8242,-0.0539,1.768,1.8284,-0.1682,2.6874,1.3376,Control
A11,0.1269,0.9522,0.2131,1.2445,1.7278,0.0318,-0.1309,-0.0152,2.3431,-0.0828,1.2019,1.5674,-0.123,2.3402,0.7411,Control
A12,0.1012,0.7867,0.1246,0.5364,0.5958,0.1454,-0.1886,0.0549,2.5939,0.0982,1.2713,1.1338,-0.0732,1.9533,0.5264,Control
B01,0.2081,1.3078,0.1548,1.1139,1.788,0.1301,-0.196,-0.0465,2.0587,0.0708,0.6784,1.513,-0.2134,1.8864,0.9155,Control
B02,0.1632,1.1261,0.4023,1.2044,1.4589,0.0437,-0.1388,-0.0481,2.024,0.0062,0.8415,1.6209,-0.1826,2.2867,0.8818,Control
B03,0.0831,1.2178,0.2613,1.1978,1.6055,0.0806,-0.1509,0.0736,1.0469,0.0048,0.1962,1.5833,-0.1412,2.0759,0.9292,BRCACancer
B04,0.2236,1.8155,0.3358,1.5004,2.5789,-0.0105,-0.1583,-0.0356,2.1261,-0.0933,0.9538,1.6575,-0.2195,2.1871,1.4407,BRCACancer
B05,0.0832,1.0569,0.2762,1.0114,1.6766,-0.0318,-0.0883,0.0208,1.7434,-0.0024,0.542,1.5074,-0.0881,2.2588,0.7814,BRCACancer
B06,0.1723,1.0417,-0.0629,0.8116,1.2785,0.0483,-0.0881,0.024,1.7234,0.0931,0.4054,1.1253,-0.1208,1.5314,0.7812,BRCACancer
B07,0.1479,1.3158,0.3509,1.2803,1.8069,-0.0123,-0.0809,-0.0462,2.1676,-0.0286,1.0865,1.6451,-0.1327,2.2675,1.1794,BRCACancer
B08,0.2591,0.962,0.5257,1.1637,1.2446,0.1281,-0.1063,-0.0412,3.1823,-0.0684,1.7042,1.6528,-0.1559,2.6466,0.7595,Control
B09,0.2879,1.3985,0.3141,1.4221,2.6277,0.0643,-0.2097,-0.0617,2.6153,-0.0462,1.4631,1.6703,-0.2734,2.4296,1.2234,Control
B10,0.0802,1.3641,0.2267,1.1837,2.0403,-0.0244,-0.17,-0.0304,2.2526,-0.0324,0.8926,1.5222,-0.1294,2.2037,1.057,Control
B11,0.1845,1.0837,0.4117,1.1894,1.3337,0.1099,-0.1292,-0.0654,3.0209,-0.1295,1.5844,1.7628,-0.1909,2.6659,0.9509,Control
B12,0.0977,1.2181,0.208,1.0358,2.2155,-0.0265,-0.0624,-0.0719,1.9422,-0.1193,0.7785,1.3374,-0.244,1.8272,1.0116,Control
C01,0.1894,1.3097,0.576,1.3953,1.8948,0.0055,-0.0774,-0.0316,2.4851,-0.0453,1.0711,1.8228,-0.2344,2.6819,1.0359,BRCACancer
