@relation data

@attribute id string
@attribute 10449 numeric
@attribute 11112 numeric
@attribute 1629 numeric
@attribute 1738 numeric
@attribute 18 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 259307 numeric
@attribute 26275 numeric
@attribute 27034 numeric
@attribute 30 numeric
@attribute 3028 numeric
@attribute 3030 numeric
@attribute 3032 numeric
@attribute 3033 numeric
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 316 numeric
@attribute 34 numeric
@attribute 35 numeric
@attribute 36 numeric
@attribute 3712 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4329 numeric
@attribute 4594 numeric
@attribute 501 numeric
@attribute 5019 numeric
@attribute 5095 numeric
@attribute 5096 numeric
@attribute 549 numeric
@attribute 56922 numeric
@attribute 586 numeric
@attribute 587 numeric
@attribute 593 numeric
@attribute 594 numeric
@attribute 64087 numeric
@attribute 84693 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1969,0.3333,0.9443,1.6702,0.5679,0.8901,0.135,0.6635,1.5634,0.9881,0.1615,0.5593,0.8159,0.8276,0.9481,1.1599,1.2891,0.5768,0.8873,1.1348,-0.1083,-0.1422,1.0043,0.2149,0.8411,0.9901,0.7569,0.5342,0.6953,0.8089,-0.0272,0.6659,0.2639,0.8471,0.7617,0.8843,0.1703,0.3617,0.8942,0.4041,0.6648,0.4552,Control
A02,1.1241,0.2253,0.7154,1.5657,0.2803,0.7871,0.0579,0.441,1.5552,0.7555,0.1069,0.3495,0.5501,0.8058,0.9221,1.1523,1.1754,0.4198,0.8022,0.9751,-0.0459,-0.0907,0.8649,0.2164,0.5257,0.7252,0.479,0.4143,0.4312,0.5893,-0.0235,0.532,0.1311,0.7276,0.4856,0.5597,0.2018,0.1259,0.8119,0.2145,0.465,0.2194,Control
A03,1.3982,0.3017,0.8385,1.5954,0.4588,1.0209,0.1521,0.4609,1.5461,0.9664,0.1317,0.3883,0.7483,0.9301,1.027,1.1682,1.202,0.469,0.9252,1.1899,-0.0362,-0.0848,0.8416,0.3056,0.5291,1.1166,0.6671,0.5772,0.4749,0.6348,-0.0215,0.4563,0.1776,0.9422,0.6682,0.6869,0.3026,0.2429,0.9742,0.2343,0.6211,0.2986,Control
A04,1.1638,0.2499,0.6939,1.637,0.3235,0.8266,0.1165,0.5069,1.5284,0.5866,0.0215,0.4709,0.5048,0.8529,1.0242,1.2003,1.1672,0.5026,0.7824,0.994,-0.052,-0.0639,0.8305,0.2918,0.5724,0.7792,0.3765,0.4649,0.4807,0.7655,-0.0733,0.6306,0.1362,0.8482,0.4939,0.5874,0.2377,0.2634,0.892,0.3113,0.5627,0.2691,Control
A05,1.3385,0.2923,0.7234,1.739,0.6298,0.9297,0.1434,0.6886,1.5898,0.901,0.1895,0.3891,0.6458,1.0181,1.1746,1.2788,1.3561,0.4871,0.9728,1.2039,-0.0828,-0.0953,0.9614,0.329,0.5573,0.9486,0.5874,0.6167,0.6535,0.7133,0.0117,0.5862,0.2299,1.0209,0.605,0.7474,0.4125,0.3047,1.1075,0.2997,0.6041,0.3255,Control
A06,1.2291,0.2795,0.707,1.6536,0.5312,0.9459,0.141,0.5175,1.452,0.8496,0.076,0.4018,0.6262,0.8911,1.0037,1.2335,1.254,0.4834,0.8055,0.9822,-0.0469,-0.0686,0.7652,0.1917,0.6026,1.0128,0.4733,0.4916,0.6025,0.6486,0.0509,0.4668,0.1606,0.9519,0.5695,0.6126,0.2831,0.2073,0.975,0.2723,0.5396,0.2973,Control
A07,1.4142,0.4014,0.9062,1.7515,0.5389,0.9011,0.1306,0.4778,1.6874,0.9331,0.0747,0.6923,0.696,0.9778,0.9783,1.2682,1.3116,0.4734,0.9512,1.1005,-0.0211,-0.063,1.082,0.2236,0.6782,1.01,0.488,0.5129,0.5939,0.8835,0.0243,0.6341,0.316,0.8718,0.7217,0.8088,0.3572,0.2755,0.8918,0.3905,0.6283,0.3821,Control
A08,1.2745,0.5246,0.9611,1.7034,0.4452,0.7779,0.0589,0.3392,1.4958,0.9161,0.0061,0.863,0.6088,0.7452,0.8228,1.1668,1.0822,0.5782,0.8162,0.9718,-0.0856,-0.1115,0.9356,0.1331,0.737,0.6272,0.5553,0.4537,0.494,0.7279,-0.0609,0.78,0.3999,0.6738,0.8685,0.8416,0.3079,0.2106,0.6523,0.5308,0.7169,0.3783,Control
A09,1.1723,0.3035,0.7504,1.5557,0.5457,0.9698,0.1017,0.4496,1.5758,0.8398,-0.0311,0.4823,0.5701,0.7409,0.8858,1.1229,1.0428,0.3964,0.818,0.8518,-0.0557,-0.0497,0.8881,0.1927,0.614,1.0168,0.5565,0.4324,0.5446,0.6669,-0.023,0.6109,0.2869,0.8067,0.7122,0.7445,0.2767,0.2089,0.8152,0.3435,0.5426,0.2387,Control
A10,1.2505,0.3725,0.9015,1.8031,0.558,0.8973,0.1243,0.4359,1.5754,0.7986,0.1122,0.5894,0.6555,0.8436,0.9658,1.2645,1.2099,0.4292,0.8318,1.0185,-0.121,-0.0898,1.0145,0.1804,0.6391,0.9442,0.5883,0.4576,0.5047,0.9399,-0.0278,0.7761,0.3369,0.8586,0.6981,0.8286,0.1952,0.2347,0.8986,0.3649,0.5785,0.314,Control
