@relation data

@attribute id string
@attribute 3127 numeric
@attribute 920 numeric
@attribute 3111 numeric
@attribute 3112 numeric
@attribute 919 numeric
@attribute 3109 numeric
@attribute 3108 numeric
@attribute 3113 numeric
@attribute 1445 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 55824 numeric
@attribute 6957 numeric
@attribute 6955 numeric
@attribute 3932 numeric
@attribute 5788 numeric
@attribute 3122 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0901,1.6895,0.6301,1.747,0.7787,2.2511,1.8408,3.0447,1.2739,1.5255,0.064,2.2816,2.164,2.3141,1.4436,0.2245,0.2248,1.9662,3.0603,3.1376,Control
A02,1.0826,1.432,0.5394,1.3779,0.4601,2.3441,1.9724,3.2633,1.2378,1.414,0.2722,1.9895,1.8639,2.276,0.8451,0.1754,0.0476,1.7131,3.0621,3.6276,Control
A03,0.3109,1.5818,0.6168,1.1509,0.6678,2.32,2.2167,3.2587,1.46,1.698,0.0989,1.9398,1.726,2.3253,1.2498,0.1461,0.0934,1.7413,3.1872,3.3288,Control
A04,0.0915,1.5443,0.7192,2.0388,0.7131,2.1154,1.9243,3.256,1.2797,1.1807,0.1989,1.9869,1.8071,2.3006,1.1786,0.1606,0.103,1.9976,3.3298,3.5778,Control
A05,1.1502,1.816,0.7657,1.6604,0.7498,2.5246,2.2998,3.3307,1.4212,1.4126,0.2537,1.5613,1.5181,1.9004,1.0881,0.1513,0.0479,1.7053,3.1778,3.5296,Control
A06,0.2693,1.6757,0.6325,0.8533,0.7031,2.406,1.9422,3.1875,1.1991,1.5093,0.1825,1.5105,1.4556,1.709,0.9872,0.157,0.0865,1.6353,2.8826,3.3593,Control
A07,0.2407,1.6541,0.7661,1.0555,1.1256,2.2993,1.8919,2.8594,1.3161,1.3639,0.0756,1.8185,1.7176,2.038,1.4635,0.2075,0.0922,1.7391,3.4253,3.3186,Control
A08,0.2157,1.4489,0.401,1.2049,1.5141,1.9586,1.5099,2.6,1.2298,1.2623,0.1471,1.694,1.7898,1.9365,1.7515,0.1618,0.1402,1.5842,3.5552,2.8904,Control
A09,0.2228,1.6131,0.3074,1.3956,0.9382,1.9645,1.4803,2.8203,1.2945,1.109,0.1972,2.0494,1.7943,2.2663,1.5596,0.1739,0.1287,1.8564,3.4935,3.0509,Control
A10,1.1195,1.4859,0.3703,0.9732,0.9822,2.3878,1.8458,2.9707,1.2817,1.21,0.1049,2.072,1.874,2.2669,1.2731,0.1461,0.1296,1.9077,3.6895,3.2873,Control
A11,0.4223,1.41,0.3657,0.802,0.6942,1.7397,1.3249,2.8884,1.2074,0.9221,0.1309,2.1129,1.7651,2.1767,1.1076,0.1151,0.0893,1.6756,2.931,3.194,Control
A12,1.4399,0.8679,0.4714,0.9324,0.3828,1.8084,1.2325,2.5652,0.6733,0.6983,0.2554,1.847,1.3863,2.1795,0.487,0.2241,-0.0504,1.4516,2.6066,3.2817,Control
B01,0.2103,1.2794,0.3667,1.0962,0.7516,2.0121,1.4892,2.5758,1.022,1.4735,0.2031,1.8854,1.8293,1.8807,1.3282,0.3072,0.155,1.4767,3.056,2.8593,Control
B02,0.1148,1.5772,0.6907,1.0272,0.7489,2.4738,2.049,3.3457,1.3763,1.8712,0.1796,2.2802,1.9715,2.3103,1.1147,0.1854,0.1319,2.0374,3.301,3.4823,Control
B03,1.0159,1.3873,0.3318,1.056,0.6764,2.2988,1.77,2.9946,1.1769,1.5317,0.1948,2.1338,1.903,2.2166,1.1475,0.1515,0.1323,1.853,3.4126,3.2169,BRCACancer
B04,0.2728,0.9246,0.265,1.4729,1.2812,2.0217,1.5149,2.5105,1.1519,1.4969,0.2028,1.7998,1.6248,1.81,1.6943,0.1612,0.0709,1.6128,3.6942,2.6632,BRCACancer
B05,0.3128,1.3034,0.6911,0.7538,0.6888,2.0999,1.7847,3.1847,1.2011,1.4503,0.2273,1.7628,1.4971,1.6198,1.2115,0.1849,-0.0238,1.388,3.07,3.3766,BRCACancer
B06,0.5698,0.754,0.2648,1.0834,0.4388,2.2572,1.5006,2.6002,0.7044,1.2863,0.1632,1.3516,1.3123,1.5034,0.7386,0.3142,0.1056,1.1557,3.202,2.8845,BRCACancer
B07,0.2174,1.4072,0.6642,1.5057,0.813,2.577,1.9731,3.0748,1.3256,1.726,0.2885,2.2523,2.0296,2.402,1.2474,0.2048,0.13,2.0606,3.5324,3.16,BRCACancer
B08,0.2997,1.6462,0.362,0.8022,0.4532,2.0538,1.5852,2.9688,1.2886,1.0878,0.1909,1.8843,1.6887,2.1668,0.9745,0.1308,0.0997,1.7414,2.8425,3.2387,Control
B09,0.2759,0.8165,0.1847,0.9436,1.5056,1.8479,1.4025,1.9231,1.1371,1.5196,0.1451,1.0555,1.5968,1.2061,1.6997,0.1395,0.0402,1.2082,3.4057,2.3797,Control
B10,1.0361,0.8982,0.1971,0.6772,1.0333,1.6522,1.1074,2.3555,0.994,0.9421,0.1689,1.5375,1.6895,1.8948,1.1985,0.1115,0.0413,1.5782,3.8873,2.8399,Control
B11,1.9642,1.3695,0.6019,0.4906,0.5253,2.2778,1.6393,2.9205,1.17,0.8439,0.1053,2.116,1.4423,1.8853,1.1085,0.146,0.0719,1.4301,2.9815,3.3025,Control
B12,0.4206,0.4754,0.2226,0.9058,1.2303,1.7988,1.1255,1.8059,0.8411,1.1972,0.2381,0.829,1.1221,0.5172,1.4447,0.0962,-0.0094,1.0799,3.5071,2.4327,Control
C01,0.2968,1.5547,0.4387,0.9661,0.8977,2.2848,1.8635,3.0068,1.582,1.3796,0.2899,1.5178,1.6016,1.8344,1.2086,0.1621,0.0654,1.6042,3.15,2.8403,BRCACancer
C02,0.3083,1.4435,0.5569,1.4802,0.6846,2.2651,1.9455,3.0434,1.3958,1.1795,0.2148,1.8732,1.9496,2.1788,1.0389,0.2366,0.0517,1.9978,3.0548,3.0783,BRCACancer
C03,0.0657,1.4853,0.386,0.9075,0.9599,2.1379,1.8903,2.9866,1.6761,1.5778,0.3795,2.1188,2.0627,2.4714,1.195,0.1909,0.075,2.0789,3.2645,2.8942,BRCACancer
C04,0.3297,1.2565,0.1882,0.5481,0.3437,1.3569,1.225,2.4496,1.156,0.6176,0.3549,1.5899,1.7182,1.8873,0.657,0.1232,-0.0033,1.4814,2.2795,2.9191,Control
C05,0.1399,1.2974,0.2885,0.5638,0.341,1.5336,1.3886,3.0206,1.115,0.4484,0.1938,1.565,1.5751,1.9033,0.6297,0.1466,-0.0147,1.644,2.7753,3.3796,BRCACancer
C06,0.8465,0.3494,0.023,0.3123,0.1156,0.5909,0.5001,1.2959,0.4669,0.6105,-0.0935,0.7003,0.8464,0.7118,0.1838,0.0175,-0.0845,0.6535,0.6466,1.5909,Control
C07,0.3058,1.135,0.3686,0.6989,0.4822,1.7329,1.4626,3.2502,1.0638,1.0543,0.1906,2.0178,1.9244,2.6448,0.6923,0.1675,0.014,1.8826,2.9454,3.0724,Control
C08,0.9021,1.5307,0.5957,0.9035,0.5357,1.697,1.5408,2.8898,1.2134,1.095,0.2573,1.9717,2.041,2.379,0.9951,0.2284,0.112,1.787,2.6672,2.9788,Control
C09,0.3247,1.1495,0.3502,0.8363,0.4457,1.4665,1.4346,3.0192,1.1963,0.9089,0.1796,1.8383,1.6737,2.2228,0.7831,0.1358,0.0233,1.8125,3.0055,3.1469,Control
C10,0.8436,1.3366,0.5418,1.2756,0.5919,1.8778,1.6186,2.9992,1.1619,0.9046,0.1964,1.7315,1.6858,1.9479,0.6207,0.1567,-0.0013,1.9207,2.9741,3.3181,BRCACancer
