@relation data

@attribute id string
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 1869 numeric
@attribute 81620 numeric
@attribute 5001 numeric
@attribute 990 numeric
@attribute 51053 numeric
@attribute 7314 numeric
@attribute 1871 numeric
@attribute 23595 numeric
@attribute 1870 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.004,1.1416,1.111,0.1478,0.0046,0.8205,0.033,0.2115,0.6845,0.4915,0.568,0.1122,Control
A02,-0.0124,0.7519,0.8976,-0.0079,-0.0088,0.5587,-0.1072,0.1687,0.7725,0.3068,0.3769,0.1624,Control
A03,0.1175,0.8215,0.8587,0.1982,0.0934,0.7039,0.1372,0.3104,0.8244,0.4835,0.4887,0.3585,Control
A04,0.0039,0.8322,0.9722,0.0725,0.139,0.6059,-0.1101,0.189,0.6344,0.2684,0.3989,0.1316,Control
A05,0.0425,0.8949,0.9432,0.2314,0.2006,0.7105,0.0437,0.2322,0.7355,0.467,0.4199,0.2786,Control
A06,0.0406,0.7485,0.881,0.1291,-0.0159,0.5472,0.0239,0.243,0.8108,0.4588,0.4621,0.0767,Control
A07,0.0728,0.9491,1.1111,0.0777,-0.0116,0.7826,0.0934,0.2531,0.5046,0.6855,0.5398,0.2028,Control
A08,-0.0072,1.0353,1.2298,0.1985,-0.0483,0.8143,-0.0538,0.2987,0.6334,0.8414,0.6135,0.1055,Control
A09,0.0174,0.8835,0.9594,0.128,-0.0433,0.6165,-0.0279,0.2362,0.5004,0.5653,0.4122,0.1348,Control
A10,0.0292,0.9963,1.1536,0.1218,0.0803,0.8012,0.0023,0.2469,0.4407,0.8037,0.5131,0.0646,Control
A11,2e-04,0.6262,0.7399,0.058,-0.0304,0.5495,-0.0043,0.0908,0.5305,0.3734,0.2737,-0.0012,Control
A12,0.023,0.5321,0.6632,-0.0552,-0.2099,0.5524,-0.0716,0.1311,0.4607,0.2724,0.3554,0.0383,Control
B01,0.0468,0.8927,1.0574,-0.0727,-0.3563,0.6714,0.0634,0.1336,0.4343,0.5023,0.6136,0.1099,Control
B02,0.0351,0.9276,1.0144,0.13,-0.0035,0.6996,0.043,0.2926,0.6361,0.3833,0.5174,0.206,Control
B03,0.0519,0.9091,0.9494,0.0976,-0.1068,0.7113,0.0136,0.2176,0.541,0.4464,0.4455,0.0436,BRCACancer
B04,-0.0012,0.9319,1.0071,0.0856,-0.1281,0.7645,-0.0055,0.1149,0.5802,1.0343,0.4904,0.0739,BRCACancer
B05,0.0165,0.5449,0.715,0.0428,-0.0319,0.6071,0.0555,0.2106,0.6688,0.3223,0.3363,0.147,BRCACancer
B06,0.047,0.6201,0.8392,-0.1297,-0.5067,0.4605,-0.0385,0.038,0.3067,0.3981,0.4244,-0.039,BRCACancer
B07,0.0538,1.1003,1.1052,0.1341,-0.0123,0.7528,0.0456,0.2945,0.5137,0.453,0.5355,0.1748,BRCACancer
B08,-0.0163,0.781,0.8114,0.1536,0.1484,0.617,-0.0158,0.2146,0.6776,0.2543,0.3198,0.0765,Control
B09,-0.0203,0.7406,0.8514,0.108,0.013,0.4009,0.0481,0.118,0.6418,0.687,0.3698,0.0464,Control
B10,-0.0149,0.7487,0.8455,0.0312,-0.0757,0.5891,-0.0366,0.1536,0.4341,0.5439,0.3141,0.0388,Control
B11,0.009,0.6739,0.8711,0.1078,0.0198,0.5552,0.0854,0.2429,0.5168,0.4165,0.288,0.1632,Control
B12,-0.0659,0.5862,0.6973,-0.1489,-0.0677,0.3544,-0.0499,0.0215,0.3986,0.5026,0.2499,-0.0549,Control
C01,0.0919,0.836,0.7895,0.0792,0.0148,0.553,0.1468,0.2632,0.3999,0.6232,0.4797,0.1987,BRCACancer
C02,0.037,0.947,0.8717,0.2293,0.1285,0.6618,-0.0314,0.1944,0.6141,0.3642,0.4287,0.1571,BRCACancer
C03,0.1266,0.9826,0.9153,0.1494,0.113,0.6615,0.0859,0.3459,0.6936,0.4234,0.4609,0.2896,BRCACancer
C04,-0.0373,0.367,0.4168,0.1212,0.109,0.3383,-0.0912,0.1208,0.5745,0.122,0.1818,-0.005,Control
C05,0.036,0.4647,0.46,0.0407,0.0306,0.4038,-0.0966,0.0968,0.629,0.1878,0.2295,0.0125,BRCACancer
C06,-0.0593,0.0356,0.0693,0.0727,-0.0719,0.0306,0.1507,-0.134,0.6,0.0945,-0.0545,-0.0858,Control
C07,0.0015,0.6577,0.6963,-0.0121,0.0359,0.4794,-0.1599,0.043,0.3876,0.2341,0.2573,-0.0042,Control
C08,-0.0376,0.7657,0.8637,0.1769,0.0054,0.5755,-0.0317,0.1952,0.6977,0.2505,0.3995,0.1246,Control
C09,0.0261,0.6196,0.5747,0.052,0.0999,0.4976,-0.0535,0.1501,0.4294,0.1779,0.2412,0.0426,Control
C10,-0.0026,0.6636,0.7893,0.0634,0.1015,0.5329,-0.0423,0.1937,0.5781,0.2722,0.3155,0.1716,BRCACancer
