@relation data

@attribute id string
@attribute 10010 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 3551 numeric
@attribute 3725 numeric
@attribute 4049 numeric
@attribute 4214 numeric
@attribute 466 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5599 numeric
@attribute 5606 numeric
@attribute 5608 numeric
@attribute 5871 numeric
@attribute 5970 numeric
@attribute 6416 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7186 numeric
@attribute 835 numeric
@attribute 8517 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8738 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1835,1.5171,1.4449,1.1591,1.2901,0.3202,2.265,1.4624,1.6981,2.2123,1.4087,0.7706,0.7145,0.917,1.4383,0.7496,0.4149,1.2819,0.2394,1.4754,0.3604,1.2857,1.4118,0.2104,0.7681,Control
Utah__A02,0.863,1.302,1.1614,0.9319,0.8169,0.0918,1.9132,1.2554,1.2732,2.0603,0.986,0.751,0.296,0.618,1.258,0.4989,0.4378,1.2163,0.1809,1.1067,0.3492,0.9355,1.2609,0.0249,0.528,Control
Utah__A03,1.1246,1.5398,1.3753,1.0697,1.1876,0.0438,2.1264,1.265,1.4485,2.7503,1.223,1.0109,0.4348,0.7656,1.4813,0.6475,0.5438,1.4301,0.2439,1.314,0.3742,1.0236,1.4831,0.0792,0.7605,Control
Utah__A04,0.8768,1.079,1.2634,0.9555,1.2809,0.2642,2.2551,1.2082,1.4304,2.2761,0.9854,0.8035,0.3699,0.8149,1.484,0.518,0.3481,1.1297,0.2334,1.2642,0.3772,1.2084,1.3343,0.0919,0.6381,Control
Utah__A05,1.0563,1.4435,1.514,1.0728,1.2201,0.1092,2.4117,1.311,1.5181,2.4615,1.1338,0.9784,0.5114,0.9475,1.5368,0.6041,0.3701,1.4212,0.2185,1.3748,0.6097,1.1146,1.487,0.122,0.6988,Control
Utah__A06,0.8459,1.3907,1.2099,0.9844,0.8267,0.1703,2.0422,1.2611,1.3497,2.472,1.1657,0.8378,0.62,0.7365,1.338,0.5939,0.4186,1.3082,0.1498,1.1999,0.3246,0.9425,1.4109,0.0958,0.6021,Control
Utah__A07,1.3809,1.4674,1.5901,1.1473,1.2177,0.1088,2.3762,1.4361,1.6897,1.9798,1.3766,0.7733,0.6062,0.7439,1.2584,0.8022,0.4733,1.5049,0.2171,1.4381,0.3276,1.1008,1.4606,0.2438,0.7746,Control
Utah__A08,1.5179,1.3187,1.6278,1.198,0.8932,0.1707,2.6059,1.2025,1.8669,1.9095,1.5009,0.7195,0.7395,0.7079,1.2448,0.9913,0.2487,1.1624,0.179,1.4233,0.1674,0.843,1.4451,0.4094,0.7477,Control
Utah__A09,1.1401,1.4072,1.4374,1.047,0.9938,0.1548,2.4502,1.3588,1.606,2.1911,1.3752,0.8261,0.5541,0.809,1.3302,0.7463,0.3534,1.1854,0.2167,1.3458,0.2539,1.063,1.3453,0.2594,0.6974,Control
Utah__A10,1.456,1.4266,1.7306,1.1476,1.3414,0.1285,2.3575,1.3015,1.641,2.1251,1.2385,0.7781,0.6865,0.7605,1.3233,0.8644,0.4561,1.3738,0.2099,1.4704,0.3962,0.9078,1.4193,0.3009,0.73,Control
