@relation data

@attribute id string
@attribute 10654 numeric
@attribute 10682 numeric
@attribute 1595 numeric
@attribute 1717 numeric
@attribute 1718 numeric
@attribute 2222 numeric
@attribute 3156 numeric
@attribute 3157 numeric
@attribute 3422 numeric
@attribute 3930 numeric
@attribute 4047 numeric
@attribute 4597 numeric
@attribute 4598 numeric
@attribute 50814 numeric
@attribute 51478 numeric
@attribute 6307 numeric
@attribute 6309 numeric
@attribute 6713 numeric
@attribute 7108 numeric
@attribute 91734 numeric
@attribute 9453 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4886,1.0639,0.2356,0.4605,0.3676,1.2344,1.7062,1.1722,1.408,1.9472,0.7307,0.3655,0.2165,0.7755,0.6573,0.6568,1.2778,0.8152,0.3517,-0.1711,1.0862,Control
Utah__A02,0.4273,0.8965,0.2779,0.2362,0.569,1.1268,1.4639,1.0091,1.2591,1.8927,0.4102,0.3107,0.1429,0.642,0.2235,0.3935,0.849,0.7515,0.1416,-0.1945,0.796,Control
Utah__A03,0.5938,1.207,0.4072,0.4589,0.8181,1.2697,1.8031,1.2285,1.5376,2.0414,0.5607,0.4198,0.2805,0.8865,0.4847,0.6886,1.1306,1.0643,0.201,-0.1772,0.9066,Control
Utah__A04,0.5776,0.894,0.4396,0.4132,0.4108,1.1353,1.5045,1.0285,1.3169,1.9274,0.5143,0.3038,0.1709,0.7435,0.4716,0.5093,0.8467,0.7393,0.2828,-0.1481,0.7972,Control
Utah__A05,0.6882,1.1454,0.42,0.5141,0.7467,1.3074,1.9747,1.2427,1.4917,2.0093,0.5849,0.462,0.3289,0.8953,0.2923,0.6092,1.0853,1.2521,0.342,-0.201,1.009,Control
Utah__A06,0.3516,0.9088,0.3758,0.359,0.4048,1.0693,1.7616,1.0164,1.3526,1.9908,0.3828,0.3572,0.1919,0.7875,0.4953,0.48,0.9025,0.6233,0.2461,-0.2304,0.9095,Control
Utah__A07,0.623,0.9685,0.3171,0.3247,0.4144,1.231,1.7774,1.1371,1.3659,1.9375,0.6112,0.357,0.262,0.7478,0.3207,0.5715,1.1132,0.7862,0.2905,-0.1675,1.0928,Control
Utah__A08,0.416,0.7932,0.3159,0.2717,0.3411,1.2261,1.5283,1.0058,1.2626,1.8541,0.6092,0.3019,0.2459,0.7412,0.6211,0.5213,1.2318,0.7406,0.3014,-0.1304,0.9878,Control
Utah__A09,0.4806,0.8415,0.2129,0.4733,0.2513,0.9825,1.309,0.8832,1.3045,1.8205,0.5069,0.3256,0.2084,0.7111,0.3873,0.4782,1.0695,0.5785,0.3048,-0.1785,0.926,Control
Utah__A10,0.4849,0.91,0.3617,0.4717,0.2877,1.2361,1.8042,1.0535,1.4464,2.0209,0.59,0.3168,0.1844,0.7833,0.3898,0.5369,0.9943,0.7124,0.2612,-0.2655,1.0467,Control
Utah__A11,0.358,1.01,0.2701,0.3514,0.3432,0.7853,1.4108,0.8487,1.3023,1.564,0.7099,0.3126,0.2663,0.7525,0.5387,0.4529,0.8496,0.5498,0.2218,-0.1789,0.7141,Control
Utah__A12,0.4839,0.6473,0.1691,0.265,0.383,0.7889,1.2003,0.7747,0.8583,1.5743,0.2246,0.1639,0.0675,0.5281,0.2346,0.3488,0.4866,0.3909,0.0355,-0.0501,0.6556,Control
Utah__B01,0.3018,0.7368,-0.0361,0.1727,0.2106,1.1996,1.3398,0.9506,1.3129,1.9117,0.4255,0.0526,0.0901,0.6799,0.4838,0.4527,1.1277,0.6008,0.125,0.0321,0.9227,Control
Utah__B02,0.6123,1.2267,0.3573,0.4659,0.4797,1.4056,1.6311,1.1786,1.5136,2.0747,0.6956,0.4387,0.2161,0.8015,0.5484,0.6436,1.1752,0.8396,0.3274,-0.1985,1.0629,Control
Utah__B03,0.433,1.0019,0.2757,0.3578,0.377,1.3418,1.6581,1.0719,1.521,2.098,0.5784,0.3174,0.1806,0.6498,0.3199,0.6636,1.1206,0.8247,0.2176,-0.0947,1.0024,BRCACancer
Utah__B04,0.377,0.7247,0.196,0.1559,0.517,1.1498,1.1989,0.8682,1.0756,1.7369,0.5667,0.2113,0.1535,0.4857,0.3589,0.411,0.77,0.5514,0.1455,-0.2308,0.9008,BRCACancer
Utah__B05,0.5714,1.0999,0.1894,0.2059,0.3968,0.8978,1.0932,0.774,1.3724,1.7073,0.4673,0.325,0.0839,0.5632,0.4455,0.3402,0.7013,0.4848,0.1893,-0.0691,0.8102,BRCACancer
Utah__B06,0.0498,0.4753,-0.0697,-0.0054,0.143,0.7739,1.5028,0.8059,0.9874,1.6939,0.0708,-0.0418,-0.1138,0.3686,0.2746,0.345,0.8845,0.4334,-0.0655,-0.2197,0.5183,BRCACancer
Utah__B07,0.4515,1.0691,0.2966,0.4043,0.5368,1.3491,1.8089,1.0528,1.7113,2.0871,0.6173,0.408,0.2373,0.7043,0.5331,0.646,1.192,0.8736,0.308,-0.2834,1.0825,BRCACancer
Utah__B08,0.5073,1.0236,0.1276,0.5033,0.4525,1.0097,1.6704,1.0334,1.3736,1.8778,0.5378,0.3509,0.2206,0.7665,0.3827,0.5052,1.1209,0.6669,0.2965,-0.1981,0.8588,Control
