@relation data

@attribute id string
@attribute 1432 numeric
@attribute 1605 numeric
@attribute 1956 numeric
@attribute 207 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2776 numeric
@attribute 324 numeric
@attribute 367 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 3760 numeric
@attribute 3762 numeric
@attribute 3765 numeric
@attribute 427 numeric
@attribute 5256 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5295 numeric
@attribute 5308 numeric
@attribute 5594 numeric
@attribute 5602 numeric
@attribute 5806 numeric
@attribute 5894 numeric
@attribute 6357 numeric
@attribute 6360 numeric
@attribute 6714 numeric
@attribute 673 numeric
@attribute 820 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4426,0.4027,-0.0786,0.6045,0.0585,1.2713,0.0556,0.6216,0.6744,-0.0672,-0.2728,1.0966,0.7493,0.8186,0.8509,-0.1306,-0.0094,-0.0597,1.8216,0.7802,1.6169,1.3241,1.4782,-0.0998,1.7309,-0.0344,0.2811,1.7847,-0.0913,-0.1009,0.3629,0.5902,0.5271,Control
Utah__A02,1.1508,0.3437,0.0036,0.5571,-0.0059,1.2539,0.0367,0.1857,0.524,-0.1406,-0.2148,0.6518,0.5121,0.6118,0.687,-0.0301,0.033,-0.0433,1.952,0.5763,1.3286,1.0956,1.1561,-0.0396,1.6299,0.0192,0.1286,1.5429,-0.1689,-0.1556,0.3648,0.4558,0.5294,Control
Utah__A03,1.3711,0.3991,-0.0126,0.6699,0.1377,1.4944,0.0398,0.4253,0.6483,-0.1507,-0.2764,0.7324,0.59,0.8493,0.726,-0.0968,0.0899,-0.134,2.1669,0.7304,1.4291,1.2641,1.3011,-0.0855,1.8758,-0.0146,0.3493,1.7349,-0.0837,-0.0722,0.5956,0.5095,0.6243,Control
Utah__A04,1.2559,0.3502,-0.0237,0.6114,0.117,1.2238,0.0206,0.2721,0.4394,-0.1135,-0.0499,0.7982,0.6555,0.5923,0.7783,-0.1388,0.0486,-0.0339,1.8624,0.5892,1.383,1.2342,1.4673,0.045,1.7145,-0.0052,0.2977,1.6725,-0.2491,-0.0623,0.3996,0.5557,0.564,Control
Utah__A05,1.5137,0.53,-0.0402,0.7362,0.1931,1.7829,0.0468,0.4482,0.5986,-0.0608,-0.0961,0.8411,0.6827,0.8117,0.716,-0.0604,0.0423,-0.0344,2.1879,0.7596,1.5208,1.3448,1.3057,-0.0048,1.9408,-0.0161,0.2886,1.808,-0.1047,-0.1056,0.6218,0.6029,0.6934,Control
Utah__A06,1.2007,0.3291,-0.0106,0.6349,0.0202,1.4557,0.0662,0.3223,0.5501,-0.0927,-0.274,0.7714,0.6173,0.7335,0.6711,-0.0742,0.0502,-0.1235,2.2086,0.7218,1.4163,1.2303,1.3466,-0.0639,1.8446,-0.0265,0.1923,1.7489,-0.1677,-0.1165,0.4104,0.4936,0.5795,Control
Utah__A07,1.592,0.3756,-0.0137,0.5857,0.049,1.4363,0.0378,0.8825,0.7132,-0.1259,-0.1231,1.2065,0.8001,0.9943,0.6893,-0.0905,-0.0358,-0.0768,2.2054,0.7218,1.6368,1.2868,1.6128,-0.0571,1.882,-0.0107,0.4494,1.7704,-0.2074,-0.0965,0.3471,0.6968,0.6684,Control
Utah__A08,1.6309,0.2695,-0.0387,0.5257,0.0099,1.0425,-0.0073,1.0342,0.8398,-0.1058,-0.2966,1.3348,0.9849,1.0792,0.6991,-0.1399,0.078,-0.129,1.9503,0.7667,1.8021,1.3083,1.7107,-0.1168,1.9122,-0.0431,0.0659,1.7386,-0.1132,-0.0105,0.3367,0.8646,0.4653,Control
Utah__A09,1.435,0.3212,-0.0275,0.5517,-0.0023,1.2229,-0.0253,0.861,0.5787,-0.0851,-0.1635,1.0956,0.7599,0.9655,0.6424,-0.1584,0.1148,-0.0256,2.1515,0.6986,1.4941,1.2311,1.5301,-0.036,1.8315,-0.0155,-0.0929,1.6393,-0.1646,-0.1191,0.4405,0.677,0.5153,Control
Utah__A10,1.7367,0.3419,-0.0564,0.5517,0.1123,1.2406,0.1148,0.8051,0.7359,-0.0467,-0.1121,1.0771,0.8006,1.0196,0.626,-0.0704,0.0972,-0.096,2.0336,0.7564,1.743,1.2585,1.6455,-0.0616,1.9225,-6e-04,0.2385,1.7838,-0.1728,-0.0358,0.4233,0.7838,0.4522,Control
