@relation data

@attribute id string
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10298 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 207 numeric
@attribute 2316 numeric
@attribute 2318 numeric
@attribute 23452 numeric
@attribute 25794 numeric
@attribute 2664 numeric
@attribute 2665 numeric
@attribute 29999 numeric
@attribute 3984 numeric
@attribute 4620 numeric
@attribute 4638 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5216 numeric
@attribute 5217 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6191 numeric
@attribute 6624 numeric
@attribute 71 numeric
@attribute 72 numeric
@attribute 7408 numeric
@attribute 85366 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9475 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.1256,2.0439,0.1948,0.6877,1.0352,0.6157,2.4384,-0.0399,0.0468,-0.033,1.6496,0.6352,-0.1131,0.4778,-0.0901,0.1805,1.1544,1.0093,-0.0528,1.3967,0.2002,0.0198,-0.115,-0.0968,1.5435,1.2543,0.0702,1.4022,-0.0191,0.5994,-0.0496,0.063,0.6382,1.0241,1.3548,Control
Utah__A02,1.9481,1.9462,0.2198,0.5874,1.067,0.5686,2.5757,0.0991,0.0635,0.0734,1.5869,0.4356,-0.1632,0.5419,-0.1221,0.1896,1.1633,0.8765,-0.125,1.3442,0.1422,0.041,-0.1375,-0.0189,1.2563,0.9646,0.1868,1.0939,0.0061,0.5869,-0.0271,0.0791,0.5042,0.7698,1.0825,Control
Utah__A03,2.1635,2.1664,0.2544,0.8608,1.1651,0.6805,2.7583,0.0793,-0.0212,0.087,1.5708,0.5991,-0.0771,0.6022,-0.1515,0.2011,1.4142,0.9832,-0.1007,1.6832,0.0202,-0.0155,-0.2101,-0.0065,1.5334,1.0625,0.1373,1.1357,-0.0123,0.8624,-0.0532,0.1708,0.5574,0.9883,1.3582,Control
Utah__A04,2.0926,2.0268,0.258,0.6536,0.9444,0.6225,2.8139,0.0604,-0.013,0.0934,1.6232,0.4611,-0.1089,0.5622,-0.0815,0.1822,1.0138,0.9574,-0.0852,1.2385,0.4156,0.0146,-0.131,-0.0271,1.1857,0.9396,0.2135,1.1965,0.0016,0.615,-0.0456,0.1075,0.4639,0.9111,1.2386,Control
Utah__A05,2.2116,2.0566,0.2712,0.7912,1.04,0.7463,2.8814,0.0415,0.0013,0.0683,1.823,0.4744,-0.1766,0.8112,-0.1274,0.2652,1.356,1.0515,-0.0745,1.4906,0.1504,0.0071,-0.1045,-0.0854,1.4238,0.8552,0.307,1.2454,0.0031,0.9001,-0.0916,0.2051,0.5921,1.0007,1.2977,Control
Utah__A06,1.9371,2.0285,0.1644,0.669,1.0048,0.6458,2.661,0.0274,0.0559,-0.0041,1.5137,0.422,-0.1606,0.5633,-0.1324,0.1978,1.2821,0.8871,-0.128,1.4311,0.1067,-0.0042,-0.1807,-0.0137,1.3049,1.1845,0.1841,1.1742,8e-04,0.6251,-0.1516,0.1021,0.5236,0.8291,1.1472,Control
Utah__A07,2.2443,2.2654,0.2179,0.5738,0.8094,0.597,2.6318,0.0525,-0.0604,0.0321,1.5893,0.7185,-0.1219,0.5803,-0.2002,0.2174,1.3527,1.0399,-0.1132,1.3882,0.2222,0.0223,-0.1822,0.0103,1.5625,1.0186,0.208,1.1316,-0.0325,0.7812,-0.1457,0.1582,0.7878,1.0158,1.571,Control
Utah__A08,2.4093,2.2788,0.2161,0.5525,0.6964,0.5375,2.3761,-0.0241,0.0208,0.0489,1.3938,0.7895,-0.1245,0.421,-0.0928,0.1426,1.1951,1.2064,-0.0907,1.3241,0.1785,0.0158,-0.1377,-0.0645,1.5997,0.9308,-0.0234,0.8875,-0.0592,0.558,-0.119,0.0468,0.9028,0.995,1.6801,Control
Utah__A09,2.2355,2.0967,0.2022,0.6291,0.8021,0.5633,2.7147,0.0803,-0.0331,0.0296,1.5029,0.5468,-0.0763,0.4957,-0.1371,0.2309,1.2691,0.9376,-0.075,1.3816,0.1908,0.0176,-0.1253,-0.0129,1.5151,0.9627,0.1936,1.0418,0.0081,0.5905,-0.0531,0.0572,0.707,0.8802,1.4154,Control
Utah__A10,2.3883,2.263,0.2588,0.5694,0.8108,0.5633,2.7854,-0.005,0.015,0.0626,1.589,0.674,-0.1,0.5862,-0.128,0.2111,1.3532,1.0688,-0.0677,1.5144,0.2572,0.008,-0.1066,-0.1017,1.483,1.0258,0.188,1.1061,-0.0588,0.7254,-0.0814,0.1535,0.7633,1.1883,1.5851,Control
Utah__A11,1.8196,1.9172,0.2153,0.4053,0.8648,0.54,2.624,-0.02,0.0533,0.0374,1.504,0.4278,-0.1489,0.382,-0.0822,0.0735,1.1538,0.7459,-0.0691,1.3163,0.0783,0.0283,-0.1587,-0.0049,1.2476,0.8326,0.0181,1.102,-0.0149,0.4994,-0.086,-3e-04,0.4921,0.6593,0.9881,Control
Utah__A12,1.7127,1.5345,0.1322,0.4538,0.6177,0.3955,2.1784,0.1615,0.1357,-0.0248,1.1071,0.2394,0.0151,0.3495,-0.1313,0.3165,0.6706,0.5361,-0.0897,1.1522,0.1585,0.0265,-0.1849,0.0827,0.8386,0.7601,0.1332,0.9094,6e-04,0.1787,-0.0343,0.0156,0.2466,0.6172,0.7081,Control
Utah__B01,1.969,2.0713,-0.0019,0.4608,1.1795,0.3916,2.0233,-0.1408,0.0705,-0.1278,1.3544,0.6199,-0.0269,0.2383,-0.1044,0.2648,0.9893,0.9828,-0.0423,1.3139,0.3154,-0.0709,-0.1204,-0.0649,1.4478,1.4227,-0.1235,0.889,-0.0118,0.3037,-0.0842,8e-04,0.6168,0.9061,1.4565,Control
Utah__B02,2.0456,2.2079,0.2177,0.7317,1.2269,0.6693,2.6686,0.0109,0.0524,0.0513,1.6183,0.5262,-0.0814,0.6129,-0.1294,0.2074,1.1028,0.9868,-0.069,1.6915,0.3471,0.0147,-0.1338,-0.0501,1.3656,1.3744,0.1924,1.3275,0.0522,0.7049,-0.0809,0.0346,0.5812,0.8748,1.4297,Control
Utah__B03,2.1467,2.252,0.1748,0.6323,1.0765,0.5703,2.4174,-0.0672,0.1188,0.052,1.5141,0.6177,-0.1061,0.3956,-0.1436,0.1105,1.1024,0.9203,-0.0334,1.512,0.3125,0.0451,-0.137,-0.1185,1.4288,1.2789,0.1426,1.1366,0.0431,0.5345,-0.0332,0.0327,0.6172,0.927,1.3839,BRCACancer
Utah__B04,2.448,2.5372,0.1821,0.4694,0.6178,0.5203,2.4018,0.0157,0.0927,0.002,1.5034,0.8526,-0.1503,0.4876,-0.1614,0.1921,1.1247,1.2065,-0.1403,1.3078,0.2497,0.0586,-0.1738,-0.0613,1.4607,0.9289,-0.0378,0.9301,0.0188,0.4283,-0.0887,0.0614,0.8694,1.0175,1.7384,BRCACancer
Utah__B05,1.9583,2.1021,0.1461,0.763,0.9022,0.443,2.5189,0.057,0.0814,-0.0134,1.4012,0.5457,-0.0733,0.4536,-0.2335,0.1451,1.0039,0.7662,-0.1692,1.9181,0.2359,-0.0201,-0.2335,-0.0593,1.1766,1.1261,0.0908,1.1382,-0.0057,0.4374,-0.1039,0.0258,0.4955,0.6712,1.2603,BRCACancer
Utah__B06,1.919,1.8837,-0.1118,0.3086,0.5721,0.1783,1.8696,-0.1415,0.0821,-0.1861,1.2201,0.4691,0.0902,0.1169,-0.0771,0.1928,0.8515,0.6788,0.0284,1.0257,0.1203,-0.1603,-0.1184,-0.2117,1.2276,0.9202,-0.1468,0.8095,-0.0053,0.1066,-0.2331,-0.0903,0.4429,0.7012,1.0772,BRCACancer
Utah__B07,2.3065,2.3578,0.2402,0.7274,0.9999,0.6313,2.6514,0.0204,-0.0619,0.0326,1.695,0.7151,-0.1276,0.5413,-0.1667,0.1727,1.2468,1.0181,-0.0755,1.6681,0.2534,0.0087,-0.1287,-0.0111,1.5876,1.1369,0.2144,1.1941,-0.012,0.5646,-0.1435,0.0597,0.6425,1.0905,1.5062,BRCACancer
Utah__B08,1.9204,1.8568,0.2717,0.6561,1.0546,0.6407,2.6964,0.0134,0.0307,0.0496,1.7697,0.4587,-0.1245,0.4605,-0.1405,0.2409,1.2158,0.7429,-0.0397,1.5418,0.1784,0.0365,-0.0846,-0.0551,1.3563,0.9884,0.1604,1.3505,-0.0371,0.7435,-0.0111,0.1085,0.4601,0.8589,1.0655,Control
Utah__B09,2.2619,2.251,0.158,0.7466,0.7959,0.4608,2.3802,-0.0207,0.0154,0.0139,1.5227,0.6504,-0.2038,0.3294,-0.149,0.2164,0.8107,0.9226,-0.074,1.4285,-0.0705,0.0607,-0.1731,-0.1019,1.4409,0.8732,0.1315,0.9356,-0.1328,0.4505,-0.1349,0.0492,0.7094,0.87,1.5814,Control
Utah__B10,2.3391,2.2381,0.1618,0.4013,0.5338,0.3842,2.4442,0.0083,0.0298,0.087,1.3432,0.6114,-0.1231,0.4027,-0.076,0.1299,0.9623,0.936,-0.0816,1.166,0.2788,-0.0113,-0.1776,-0.1231,1.2925,0.5557,0.1874,0.9009,0.0083,0.4305,-0.0872,0.0068,0.5886,0.7896,1.5141,Control
Utah__B11,1.9859,1.6606,0.1446,0.6673,0.7839,0.4632,2.633,0.0269,-0.03,0.0958,1.5223,0.4517,-0.1777,0.4989,-0.0987,0.1681,1.2645,0.8215,-0.0716,1.8236,0.0733,0.0754,-0.1559,-0.0304,1.2964,0.8439,0.2631,1.0079,-0.0403,0.5174,-0.1757,0.065,0.5285,0.8853,1.1301,Control
Utah__B12,2.0071,2.1297,0.2316,0.329,0.4879,0.3769,2.0174,-0.0592,0.0438,0.0933,1.2768,0.5298,-0.1274,0.1574,-0.1414,0.049,0.7254,0.8481,-0.0876,0.9956,0.1177,0.006,-0.1654,-0.0198,1.0477,0.512,0.0865,0.6464,-0.086,0.1587,-0.1097,-0.0317,0.5163,0.5595,1.488,Control
Utah__C01,1.9792,2.0654,0.2352,0.6214,0.8909,0.6952,2.7518,0.0699,0.0461,-0.031,1.752,0.6469,-0.0997,0.6682,-0.181,0.209,1.4035,1.0623,-0.1172,1.5195,0.3733,0.0367,-0.1941,-0.033,1.4223,0.9954,0.2127,1.1866,0.0328,0.8553,-0.0912,0.1239,0.6534,0.8606,1.3248,BRCACancer
Utah__C02,2.0004,1.8111,0.2932,0.5793,0.844,0.7123,2.809,0.0935,0.0122,0.1135,1.7532,0.4204,-0.1264,0.6723,-0.1825,0.2631,1.0244,0.939,-0.1206,1.3201,0.2713,0.0126,-0.1671,-0.0272,1.3154,0.8591,0.2746,1.1914,0.0283,0.7593,-0.0863,0.0982,0.4739,0.8845,1.0933,BRCACancer
Utah__C03,2.081,2.0776,0.3401,0.9034,0.8697,0.9317,3.0801,0.0645,-0.014,0.0076,1.8686,0.5946,-0.1156,0.7461,-0.135,0.1699,1.2356,1.0188,-0.1078,1.6941,0.2887,-0.0121,-0.1578,-0.0669,1.377,1.0157,0.292,1.2309,0.0263,0.8636,-0.1442,0.0552,0.6558,0.8779,1.3439,BRCACancer
Utah__C04,1.4527,1.4823,0.2809,0.6236,0.5091,0.5797,2.9623,0.0382,0.0366,0.1265,1.8309,0.3324,-0.1374,0.3627,-0.1503,0.2029,0.8136,0.603,-0.0906,1.1697,0.1674,0.0574,-0.0941,-0.0478,0.8563,0.6685,0.1319,1.1789,-0.0537,0.555,-0.0425,-2e-04,0.3056,0.4442,0.7196,Control
Utah__C05,1.6613,1.7089,0.2577,0.356,0.5599,0.582,2.7638,0.0786,-0.0288,0.1546,1.4994,0.2869,-0.1291,0.5374,-0.116,0.1246,0.7753,0.6235,-0.1012,1.085,0.2238,0.0581,-0.1174,-0.0697,0.9371,0.4769,0.1809,1.081,-0.0657,0.481,-0.012,0.0197,0.3708,0.4309,0.7005,BRCACancer
Utah__C06,0.9019,0.9589,0.1033,0.2426,0.0496,0.264,1.2979,0.0248,0.2556,0.1671,0.6397,0.1201,0.0639,0.133,-0.1165,0.0722,0.1762,0.0984,-0.089,0.7607,0.0077,0.086,-0.0927,-0.0747,0.3785,0.5693,0.1413,0.5094,0.0136,0.1583,-0.0333,-0.0782,0.0252,-0.0682,0.4255,Control
Utah__C07,1.7704,1.7614,0.2494,0.3528,0.6584,0.5626,2.9804,0.0557,-0.0221,0.0712,1.5692,0.2935,-0.1464,0.547,-0.1472,0.2058,0.7513,0.6529,-0.0977,1.159,0.2383,0.0908,-0.1228,0.0768,1.0716,0.6268,0.2187,0.9995,-0.0303,0.4987,-0.0715,-0.0188,0.3744,0.6721,0.7427,Control
Utah__C08,1.7673,1.713,0.2772,0.471,0.9921,0.6256,2.689,0.0535,0.0907,0.0617,1.6228,0.3038,-0.0719,0.599,-0.1509,0.2646,1.0106,0.7047,-0.0954,1.177,0.4225,0.0189,-0.1236,-0.0485,1.304,0.8871,0.1942,1.0924,0.0404,0.6343,-0.0168,0.057,0.392,0.8274,0.8988,Control
