@relation data

@attribute id string
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 3690 numeric
@attribute 387 numeric
@attribute 5747 numeric
@attribute 58 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 6709 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute 7430 numeric
@attribute 823 numeric
@attribute 826 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.1531,2.4273,2.1301,0.765,0.2595,0.5845,1.0183,0.6575,1.9609,0.3755,2.3174,1.8104,0.9751,0.9705,0.9778,-0.0432,-0.0359,Control
Utah__A02,0.1756,2.1759,2.2489,0.54,0.1285,0.6411,0.8499,0.5148,1.6381,0.3775,2.3906,1.6829,0.8895,1.1242,0.7549,-0.023,-0.0855,Control
Utah__A03,0.1318,2.3183,2.2641,0.8594,0.1567,0.6903,1.0969,0.7441,1.8363,0.6195,2.607,2.028,1.1423,1.1318,0.7257,-0.0276,-0.0262,Control
Utah__A04,0.1578,2.3751,2.7493,0.5096,0.158,0.7928,0.9327,0.4666,1.7384,0.414,2.6218,1.8669,0.9625,1.066,0.8075,-0.0188,0.0335,Control
Utah__A05,0.1263,2.221,2.9795,0.6538,0.2684,0.8992,1.1784,0.6929,1.627,0.6469,2.9588,1.7911,1.2082,1.1858,0.9804,-0.0483,0.0336,Control
Utah__A06,0.0459,2.0446,2.6063,0.5802,0.1239,0.6775,0.9658,0.5468,1.5381,0.4253,2.6128,1.5372,0.9001,1.092,0.8408,-0.0148,-0.0611,Control
Utah__A07,0.0919,2.4763,2.3361,0.7994,0.2112,0.6352,1.0181,0.7206,1.6699,0.359,2.4816,1.8333,0.9111,1.1257,0.8292,-0.0449,-0.0678,Control
Utah__A08,0.048,2.328,1.4609,0.8642,0.2145,0.5459,1.0077,0.8123,1.8304,0.3481,2.2507,1.7188,0.7603,0.9489,0.8176,-0.0516,-0.0937,Control
Utah__A09,0.0426,2.5756,2.6827,0.5863,0.2051,0.623,0.9398,0.5927,1.8398,0.4569,2.5289,1.6611,0.9398,1.0585,0.8598,-0.0377,-0.0396,Control
Utah__A10,0.1278,2.7093,2.8517,0.7708,0.2446,0.6509,1.0533,0.7228,1.7329,0.4388,2.7276,1.8255,1.0162,1.0548,0.9482,-0.0478,-0.0057,Control
Utah__A11,-0.0123,2.4404,2.3695,0.5541,0.1375,0.5776,0.8852,0.4368,1.6232,0.2186,2.3921,1.5212,0.8412,0.9929,0.7463,-0.112,0.0255,Control
Utah__A12,0.0497,1.8741,2.6209,0.3136,0.1142,0.4218,0.5455,0.3242,1.1268,0.1258,2.0181,1.4544,0.6066,0.8796,0.6893,0.0294,-0.1285,Control
Utah__B01,0.0496,2.1261,2.0844,0.7514,0.2109,0.1763,0.7121,0.7893,1.6424,0.1574,1.9534,1.6859,0.5925,0.948,0.8482,-0.0443,-0.2583,Control
Utah__B02,0.0761,2.3064,2.0496,0.6791,0.1703,0.6967,1.0823,0.7121,1.8512,0.4168,2.3404,1.9552,1,1.1997,0.8374,-0.0556,0.0296,Control
Utah__B03,0.0701,2.352,1.0702,0.6843,0.0978,0.5544,0.9734,0.7853,1.7613,0.269,2.1366,1.9568,0.8538,1.0258,0.6979,-0.0869,-0.1384,BRCACancer
Utah__B04,0.05,2.5848,2.152,0.9809,0.225,0.4491,1.1086,0.863,1.7091,0.3471,2.2441,1.7678,0.713,0.9279,0.8435,-0.066,-0.0541,BRCACancer
Utah__B05,0.0516,2.25,1.7683,0.6826,0.098,0.5156,0.9358,0.5003,1.5446,0.2846,2.3134,1.7084,0.7111,1.1559,0.5293,-0.0032,-0.1234,BRCACancer
Utah__B06,0.0392,2.1238,1.7483,0.5849,0.1786,0.0329,0.5497,0.5144,1.2264,-0.0707,1.6104,1.4447,0.1691,0.8077,0.5186,-0.0351,-0.3912,BRCACancer
Utah__B07,0.0223,2.5678,2.1936,0.9059,0.1564,0.6772,1.2014,0.7406,1.8837,0.3629,2.3218,1.9424,0.9785,1.1423,0.7512,-0.0669,-0.0312,BRCACancer
Utah__B08,0.0262,2.3017,3.2108,0.5718,0.257,0.7361,0.9332,0.5019,1.606,0.5462,2.6882,1.5833,1.0245,1.0975,1.0328,-0.0948,-0.0023,Control
Utah__B09,0.015,2.7756,2.6423,0.9711,0.2831,0.3659,1.0677,0.6642,1.6218,0.3244,2.4784,1.6002,0.7545,0.8836,0.7526,-0.0398,-0.1082,Control
Utah__B10,-0.0084,2.375,2.2788,0.6125,0.0953,0.5345,0.8067,0.8311,1.4421,0.2328,2.2601,1.6102,0.5668,0.9542,0.6166,-0.0309,-0.1287,Control
Utah__B11,0.0842,2.2158,3.0489,0.5495,0.1896,0.664,0.9209,0.5887,1.5148,0.4267,2.7068,1.5069,0.9171,1.042,0.927,-0.0193,-0.0304,Control
Utah__B12,-0.0284,2.3939,1.9676,0.7263,0.1111,0.4142,0.8303,0.6848,1.3146,0.2132,1.8963,1.305,0.4026,0.7369,0.6008,-0.0579,-0.1121,Control
Utah__C01,0.0583,2.1644,2.5119,0.8875,0.194,0.5974,1.2162,0.757,1.7176,0.5989,2.7223,1.6054,1.0352,1.1038,0.8417,-0.0165,-0.0402,BRCACancer
Utah__C02,0.0752,2.1843,2.66,0.513,0.1482,0.7518,1.1312,0.5463,1.7717,0.5092,2.6942,1.6394,1.0995,1.1119,0.8841,-9e-04,-0.0024,BRCACancer
Utah__C03,0.0714,2.4996,2.6571,0.7352,0.1063,0.7529,1.4511,0.7605,1.9121,0.541,2.8307,1.8076,1.2341,1.2103,0.782,-0.017,0.0178,BRCACancer
Utah__C04,0.0443,2.1766,3.8506,0.3298,0.1785,0.6955,0.8995,0.409,1.3721,0.433,3.0767,0.9757,1.0173,1.0938,1.0154,-0.0148,-0.0399,Control
Utah__C05,0.085,1.7247,2.1287,0.3798,0.0692,0.604,0.9033,0.4719,1.2901,0.3517,2.4838,1.1689,0.7855,1.0602,0.6776,-0.0427,0.0165,BRCACancer
Utah__C06,-0.0705,0.7491,1.2922,0.2993,-0.029,0.1564,0.3833,0.0209,0.5582,0.2542,1.1742,0.613,0.3014,0.3523,0.3821,0.0011,-0.1964,Control
Utah__C07,0.026,2.1035,3.1773,0.3451,0.1166,0.6984,0.9288,0.4022,1.6021,0.3657,2.9447,1.4655,0.8826,1.0529,0.8035,0.0259,-0.0635,Control
