@relation data

@attribute id string
@attribute 160287 numeric
@attribute 18 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23417 numeric
@attribute 26275 numeric
@attribute 3030 numeric
@attribute 31 numeric
@attribute 32 numeric
@attribute 34 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 3939 numeric
@attribute 3945 numeric
@attribute 4329 numeric
@attribute 4594 numeric
@attribute 501 numeric
@attribute 5095 numeric
@attribute 5096 numeric
@attribute 55902 numeric
@attribute 79611 numeric
@attribute 84532 numeric
@attribute 84693 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute 92483 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1141,0.5465,0.9391,0.139,0.8017,1.6001,0.987,0.6979,0.5729,1.17,0.4742,0.4402,1.0981,0.8086,0.576,1.0717,1.7352,0.7139,0.8453,-0.025,0.2498,0.8942,0.481,-0.1125,0.7812,0.472,0.4659,1.0114,0.6371,0.0014,Control
Utah__A02,-0.0891,0.2561,0.8227,0.0603,0.5027,1.5918,0.7523,0.3702,0.3469,1.1626,0.2145,0.17,0.9303,0.5023,0.4401,0.9878,1.1223,0.4381,0.6163,-0.0204,0.1176,0.7602,0.3088,-0.1164,0.5584,0.2313,0.2321,0.7946,0.3754,0.0076,Control
Utah__A03,-0.0854,0.4363,1.087,0.1565,0.5295,1.5826,0.9652,0.5347,0.3888,1.1782,0.3981,0.2356,0.9023,0.7096,0.6247,1.2745,1.0622,0.4838,0.6638,-0.018,0.1639,1.0009,0.4119,-0.1423,0.7969,0.3121,0.273,0.9539,0.4993,0.0448,Control
Utah__A04,-0.0223,0.2997,0.8674,0.1201,0.5912,1.5646,0.5819,0.4465,0.4777,1.2097,0.2248,0.2333,0.8889,0.3893,0.4975,1.2288,1.3101,0.4898,0.8,-0.0816,0.1227,0.8955,0.2969,-0.1243,0.6429,0.2821,0.2447,0.8557,0.3228,0.0515,Control
Utah__A05,-0.0124,0.6089,0.984,0.1476,0.8354,1.6268,0.8991,0.6728,0.3896,1.2869,0.4025,0.2992,1.0464,0.6218,0.6695,1.2768,1.0733,0.6703,0.7455,0.0229,0.216,1.0893,0.5095,-0.0878,0.7232,0.3396,0.3163,0.8764,0.5123,-0.0362,Control
Utah__A06,-0.1283,0.5094,1.0023,0.1452,0.6054,1.4872,0.8472,0.4952,0.4033,1.2423,0.3615,0.307,0.8103,0.4961,0.5277,1.159,1.1456,0.6171,0.6781,0.071,0.1471,1.0119,0.4026,-0.1517,0.6215,0.3109,0.2903,0.9184,0.5245,-0.0146,Control
Utah__A07,-0.0976,0.5172,0.9516,0.1345,0.5522,1.7258,0.9315,0.6441,0.7161,1.2764,0.3738,0.2645,1.1916,0.5123,0.5519,0.9534,1.3126,0.608,0.9231,0.0383,0.3017,0.9219,0.46,-0.1298,0.7038,0.3974,0.6154,1.0039,0.5829,-0.1665,Control
Utah__A08,-0.0566,0.4226,0.8123,0.0613,0.3659,1.5316,0.9143,0.6992,0.9,1.1768,0.546,0.4254,1.0153,0.5864,0.4848,0.8911,1.5496,0.5037,0.7608,-0.0664,0.3851,0.6998,0.4203,-0.1366,0.6873,0.3935,0.9235,1.0691,0.6571,0.0035,Control
Utah__A09,-0.0538,0.524,1.0293,0.105,0.5142,1.6127,0.8374,0.6199,0.4899,1.1337,0.3248,0.2447,0.9582,0.5877,0.4606,1.0955,1.4437,0.5565,0.6972,-0.0198,0.2727,0.8489,0.3842,-0.1513,0.6178,0.2511,0.5515,0.9256,0.5467,-0.1595,Control
Utah__A10,-0.0629,0.5364,0.9473,0.1281,0.4959,1.6123,0.7958,0.6132,0.6053,1.2728,0.4106,0.329,1.1103,0.6228,0.4892,1.0124,1.0976,0.5148,0.9819,-0.0258,0.3225,0.9072,0.4113,-0.1187,0.6689,0.3279,0.6448,1.0566,0.5226,-0.0251,Control
Utah__A11,-0.1091,0.3803,1.0288,0.1835,0.6939,1.2506,0.7863,0.5329,0.3686,1.0128,0.3337,0.2951,0.7498,0.5001,0.298,0.8445,1.1788,0.5332,0.6503,0.0171,0.2557,0.651,0.3069,-0.1189,0.5503,0.1604,0.3099,0.6505,0.5925,-0.0679,Control
Utah__A12,-0.0999,0.2559,0.9123,0.099,0.1423,1.3565,0.4586,0.1697,0.3104,1.0392,0.0596,0.0503,0.686,0.3895,0.3814,0.6527,0.9047,0.2493,0.4184,-0.0364,0.0621,0.784,0.1123,-0.0981,0.3718,0.2224,0.1855,0.6001,0.1268,-0.1086,Control
Utah__B01,-0.153,0.3104,0.8822,0.079,0.258,1.4646,0.9216,0.3917,0.5676,1.0536,0.3273,0.3689,0.9168,0.4792,0.5222,0.8877,1.9165,0.4884,0.7081,0.0297,0.1897,0.7575,0.3482,-0.137,0.6206,0.3127,0.4631,1.0338,0.506,-0.2174,Control
Utah__B02,-0.0738,0.3266,1.0606,0.1144,0.6897,1.8197,0.9805,0.5834,0.4523,1.1933,0.263,0.3248,1.1022,0.5497,0.5858,1.2584,1.6903,0.5786,0.9145,-0.0243,0.1898,1.0096,0.4106,-0.1324,0.7694,0.3942,0.2959,1.0219,0.498,-0.0121,Control
Utah__B03,-0.117,0.3129,0.9115,0.0853,0.5781,1.7076,0.8447,0.4592,0.4863,1.1839,0.3012,0.3041,0.9818,0.5568,0.5959,1.2019,1.6383,0.4207,0.7205,-0.0581,0.2004,0.8238,0.3536,-0.1213,0.6971,0.2618,0.3511,1.0411,0.4501,-0.1902,BRCACancer
Utah__B04,-0.0976,0.3933,0.7384,0.0855,0.2728,1.1613,0.6058,0.4384,0.7474,1.063,0.3862,0.2885,0.8495,0.3439,0.3401,0.7475,1.133,0.2771,0.6637,-0.0889,0.4004,0.6542,0.3259,-0.1703,0.5782,0.2739,0.8426,0.8675,0.3935,0,BRCACancer
Utah__B05,-0.2063,0.2312,1.1931,0.0752,0.2653,1.3913,0.5938,0.5545,0.3575,0.9893,0.2269,0.1105,0.622,0.3959,0.4715,0.9952,1.1303,0.3849,0.4566,0.0692,0.1194,0.8522,0.2142,-0.1786,0.5656,0.2538,0.2644,0.7906,0.3257,-0.0924,BRCACancer
Utah__B06,-0.1891,0.1601,0.4847,0.0915,-0.1631,1.1961,0.7119,0.1889,0.5498,1.04,0.2277,0.1235,0.6197,0.1923,0.3056,0.5631,1.0395,0.2119,0.5255,0.0392,0.0695,0.6136,0.28,-0.1686,0.3253,0.1693,0.274,0.7653,0.2629,-0.3931,BRCACancer
Utah__B07,-0.0087,0.4209,0.9359,0.1078,0.6236,1.7303,0.9051,0.5745,0.5648,1.2897,0.2822,0.4109,1.1312,0.6339,0.6223,1.1814,1.4381,0.5236,0.8077,-0.0228,0.1801,0.8574,0.4115,-0.1334,0.7197,0.4312,0.3631,1.0692,0.5695,-0.0963,BRCACancer
