@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1002 numeric
@attribute 1013 numeric
@attribute 1432 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 25 numeric
@attribute 4205 numeric
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4617 numeric
@attribute 4618 numeric
@attribute 4654 numeric
@attribute 4656 numeric
@attribute 4756 numeric
@attribute 4917 numeric
@attribute 50937 numeric
@attribute 5600 numeric
@attribute 5608 numeric
@attribute 6300 numeric
@attribute 663 numeric
@attribute 6925 numeric
@attribute 6929 numeric
@attribute 6938 numeric
@attribute 9043 numeric
@attribute 91653 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0804,-0.0509,0.0659,1.4449,0.3646,-0.1079,2.1378,0.4177,1.0708,0.9236,0.8414,-0.0758,-0.1923,-0.2498,0.0354,0.2602,0.0336,0.0041,-0.0236,0.7145,-0.1579,2.1751,0.328,0.4632,0.6106,1.3016,-0.0962,1.3548,Control
Utah__A02,-0.0664,-0.0284,0.0596,1.1614,0.3017,-0.0664,1.9406,0.303,0.7174,0.6974,0.7927,-0.172,-0.1271,-0.2217,-0.0452,0.14,0.0456,-0.0973,-0.0148,0.296,-0.0901,2.0189,0.1277,0.3117,0.3295,1.0153,0.003,1.0825,Control
Utah__A03,-0.0797,-0.0255,0.0783,1.3753,0.4994,-0.0814,2.228,0.4434,1.0447,0.8021,0.973,-0.2103,-0.1935,-0.2135,0.0859,0.1822,0.0127,-0.1602,0.0233,0.4348,-0.0782,2.2702,0.239,0.3906,0.5086,1.2343,-0.0119,1.3582,Control
Utah__A04,-0.0657,-0.0314,0.1205,1.2634,0.3274,-0.0806,2.1149,0.3637,0.7296,0.9031,0.8861,-0.0215,-0.1374,-0.0947,0.0281,0.1771,0.1839,-0.0454,0.1349,0.3699,0.0243,2.034,0.1828,0.4847,0.3824,0.9605,-0.0621,1.2386,Control
Utah__A05,-0.0487,-0.0296,0.133,1.514,0.525,-0.092,2.1217,0.4102,0.9808,0.9885,0.9349,-0.0899,-0.051,-0.116,-0.0853,0.1563,0.1809,-0.0814,0.1042,0.5114,0.0052,2.1894,0.244,0.5015,0.492,1.1945,-0.0601,1.2977,Control
Utah__A06,-0.0538,-0.0379,0.0169,1.2099,0.3738,-0.0535,2.0671,0.411,0.8926,0.8475,0.9216,-0.1172,-0.1049,-0.2252,0.0297,0.1162,-0.0173,-0.0904,-0.086,0.62,-0.1294,2.0817,0.2723,0.3043,0.4276,1.1599,-0.0076,1.1472,Control
Utah__A07,-0.0997,-0.0742,0.0159,1.5901,0.494,-0.0716,2.242,0.4552,1.2632,1.1251,0.9626,-0.2206,-0.2753,-0.2374,0.121,0.2303,0.0957,-0.0629,-0.0731,0.6062,-0.13,2.2287,0.6142,0.3865,0.6842,1.2479,-0.0472,1.571,Control
Utah__A08,-0.0842,-0.0239,5e-04,1.6278,0.5131,-0.105,2.2731,0.5692,1.401,1.0175,0.819,-0.0731,-0.2034,-0.2607,-0.0197,0.3294,0.002,-0.0223,-0.0884,0.7395,-0.1106,2.0514,0.3895,0.3513,0.9033,1.3237,-0.0775,1.6801,Control
Utah__A09,-0.0857,-0.0526,0.011,1.4374,0.4136,-0.0661,2.1764,0.4045,1.1848,0.8946,0.8058,-0.1663,-0.2551,-0.1762,0.1978,0.1882,0.0469,-0.0833,-0.0165,0.5541,-0.0919,2.154,0.3626,0.3167,0.684,1.2438,-0.0392,1.4154,Control
Utah__A10,-0.0818,-0.0411,0.0981,1.7306,0.5452,-0.0827,2.3614,0.4425,1.1913,1.0239,0.931,-0.0829,-0.153,-0.1437,-0.0503,0.3746,0.0581,-0.1025,0.0023,0.6865,-0.0033,2.0877,0.2585,0.3634,0.673,1.2187,-0.0715,1.5851,Control
Utah__A11,-0.0543,-0.0206,0.0714,1.1347,0.2304,-0.1056,1.8734,0.4338,0.9499,0.5913,0.756,-0.1115,-0.1226,-0.2499,-0.1198,0.2404,0.0368,-0.0435,-0.0585,0.5432,-0.1158,1.8785,0.262,0.3366,0.4655,1.0123,-0.0445,0.9881,Control
Utah__A12,-0.1068,0.0179,-0.142,0.8684,0.1767,0.0243,1.615,0.1531,0.4362,0.4295,0.5611,-0.2324,-0.2429,-0.4074,0.2316,0.0836,-0.0179,-0.0793,-0.243,0.2172,-0.2151,1.3633,0.0493,0.1656,0.1832,0.63,0.0503,0.7081,Control
Utah__B01,-0.0958,-0.109,-0.2823,1.2269,0.2315,-0.0526,2.2274,0.4038,1.0341,0.6746,0.7998,-0.1533,-0.3865,-0.6765,0.0799,0.2652,-0.2727,-0.0255,-0.3431,0.6547,-0.3703,2.2548,0.3434,0.1652,0.5396,1.08,0.0085,1.4565,Control
Utah__B02,-0.0652,-0.0079,0.0439,1.3173,0.3128,-0.0967,2.3355,0.3877,0.8514,0.7065,1.0325,-0.1005,-0.1844,-0.201,-0.0419,0.2283,0.097,-0.0494,0.0077,0.5326,-0.0355,2.2286,0.1761,0.4324,0.3957,1.0864,-0.0499,1.4297,Control
Utah__B03,-0.0665,-0.0421,-0.0444,1.3028,0.3107,-0.0708,2.3868,0.3817,0.9814,0.7226,0.9142,-0.1111,-0.2293,-0.3309,0.0251,0.2182,0.0067,-0.0169,-0.0871,0.6021,-0.1353,2.2468,0.2331,0.3137,0.4536,1.0751,-0.0365,1.3839,BRCACancer
Utah__B04,-0.0981,-0.0615,-0.0474,1.5564,0.5572,-0.1013,2.1299,0.4996,1.3459,1.0553,0.9698,-0.1855,-0.1967,-0.3746,0.0054,0.1043,-0.0487,-0.0862,-0.0864,0.6629,-0.0978,1.8528,0.4787,0.36,0.7743,1.2672,-0.0494,1.7384,BRCACancer
Utah__B05,-0.1135,-0.0321,-0.0547,1.0664,0.2583,-0.0436,1.9932,0.3684,0.8048,0.6439,1.0413,-0.1957,-0.2919,-0.365,0.1338,0.125,0.0196,-0.1046,-0.1091,0.2535,-0.157,1.9248,0.3587,0.29,0.3341,0.9851,0.0059,1.2603,BRCACancer
