@relation data

@attribute id string
@attribute 10892 numeric
@attribute 1147 numeric
@attribute 1445 numeric
@attribute 23118 numeric
@attribute 2533 numeric
@attribute 27040 numeric
@attribute 3108 numeric
@attribute 3109 numeric
@attribute 3111 numeric
@attribute 3113 numeric
@attribute 3115 numeric
@attribute 3118 numeric
@attribute 3122 numeric
@attribute 3127 numeric
@attribute 3551 numeric
@attribute 3635 numeric
@attribute 3702 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4690 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 50852 numeric
@attribute 51466 numeric
@attribute 5170 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5335 numeric
@attribute 55740 numeric
@attribute 55824 numeric
@attribute 5588 numeric
@attribute 5728 numeric
@attribute 5788 numeric
@attribute 5970 numeric
@attribute 6885 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7189 numeric
@attribute 7334 numeric
@attribute 7408 numeric
@attribute 7454 numeric
@attribute 7535 numeric
@attribute 84433 numeric
@attribute 8517 numeric
@attribute 8767 numeric
@attribute 8915 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute 920 numeric
@attribute 9402 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4592,1.5306,1.2739,1.8011,1.5259,1.667,1.8408,2.2511,0.6301,3.0447,1.5255,0.064,3.1376,1.0901,1.1434,1.2646,2.6708,1.9662,2.2149,0.8678,1.6889,2.2235,1.1667,1.0217,2.4805,1.4669,0.7691,1.6169,1.5303,1.4782,0.1982,1.7289,-0.0991,1.4436,0.9328,1.243,3.0603,1.4148,1.4603,0.2248,0.2245,0.8106,1.1707,0.5878,1.1695,0.9864,0.6655,0.3441,1.7332,1.1561,2.2816,2.164,2.3141,0.7787,1.6895,1.6429,Control
Utah__A02,1.0308,1.317,1.2378,1.4216,1.3118,1.2459,1.9724,2.3441,0.5394,3.2633,1.414,0.2722,3.6276,1.0826,0.9151,1.2681,1.8792,1.7131,2.0937,0.72,1.279,2.0678,1.1756,0.8893,1.8546,1.067,0.6471,1.3286,1.3861,1.1561,0.1599,1.2376,-0.0617,0.8451,0.5138,0.647,3.0621,1.23,1.1513,0.0476,0.1754,0.7424,0.8273,0.5755,1.0846,0.8903,0.5022,0.3329,1.719,0.884,1.9895,1.8639,2.276,0.4601,1.432,1.2896,Control
Utah__A03,1.1874,1.5532,1.46,1.3773,1.5183,1.4944,2.2167,2.32,0.6168,3.2587,1.698,0.0989,3.3288,0.3109,1.0536,1.4447,2.0684,1.7413,2.3345,0.8528,1.4481,2.7745,1.4289,0.9957,1.6129,1.1738,0.777,1.4291,1.4305,1.3011,0.2603,1.3242,-0.0797,1.2498,0.8164,0.9196,3.1872,1.459,1.3066,0.0934,0.1461,0.9056,1.0659,0.8465,1.3253,0.9506,0.59,0.358,1.8322,1.099,1.9398,1.726,2.3253,0.6678,1.5818,1.3811,Control
Utah__A04,1.1446,1.0954,1.2797,1.5642,1.3007,1.4899,1.9243,2.1154,0.7192,3.256,1.1807,0.1989,3.5778,0.0915,0.9388,1.3759,2.4008,1.9976,2.0627,0.7575,1.4307,2.2888,1.0247,0.9699,2.1123,1.1343,0.7264,1.383,1.3728,1.4673,0.2795,1.312,-0.047,1.1786,0.6622,0.7631,3.3298,1.4617,1.2606,0.103,0.1606,0.7685,0.9476,0.6032,1.0611,1.0098,0.6404,0.3611,1.7619,0.9158,1.9869,1.8071,2.3006,0.7131,1.5443,1.4599,Control
Utah__A05,1.1379,1.4575,1.4212,1.5814,1.4252,1.4736,2.2998,2.5246,0.7657,3.3307,1.4126,0.2537,3.5296,1.1502,1.0568,1.4136,2.0103,1.7053,2.1374,0.8303,1.5153,2.4787,1.3702,1.0637,1.6686,1.0575,0.8704,1.5208,1.8135,1.3057,0.3911,1.2008,-0.0775,1.0881,0.6824,0.9399,3.1778,1.5159,1.3929,0.0479,0.1513,0.825,0.9862,0.8835,1.4508,0.8881,0.6188,0.5943,1.9617,1.1686,1.5613,1.5181,1.9004,0.7498,1.816,1.6475,Control
Utah__A06,1.0398,1.4051,1.1991,1.4081,1.296,1.1956,1.9422,2.406,0.6325,3.1875,1.5093,0.1825,3.3593,0.2693,0.9679,1.3554,1.9,1.6353,2.0011,0.6689,1.3528,2.4894,1.2955,0.8999,1.6501,1.0474,0.7642,1.4163,1.4187,1.3466,0.1824,1.1962,-0.0806,0.9872,0.5873,0.8375,2.8826,1.312,1.2752,0.0865,0.157,0.7493,0.9127,0.6131,1.2181,0.8798,0.5338,0.3083,1.7604,0.9591,1.5105,1.4556,1.709,0.7031,1.6757,1.2103,Control
Utah__A07,1.2534,1.4813,1.3161,1.7287,1.8166,1.3629,1.8919,2.2993,0.7661,2.8594,1.3639,0.0756,3.3186,0.2407,1.1316,1.4305,2.2004,1.7391,2.2697,0.9217,1.6808,1.9854,1.3668,1.0521,1.8621,1.2562,0.7972,1.6368,1.5148,1.6128,0.1921,1.2837,-0.0711,1.4635,0.8646,1.3109,3.4253,1.2303,1.5008,0.0922,0.2075,0.9049,1.2001,0.7666,1.1498,0.9109,0.619,0.3113,1.7833,1.0825,1.8185,1.7176,2.038,1.1256,1.6541,1.5832,Control
Utah__A08,1.4232,1.3335,1.2298,1.9423,2.0101,1.335,1.5099,1.9586,0.401,2.6,1.2623,0.1471,2.8904,0.2157,1.1825,1.5328,2.5497,1.5842,2.4058,0.9628,1.8517,1.9135,1.2078,1.218,2.0374,1.4225,0.8157,1.8021,1.5358,1.7107,0.159,1.4764,-0.128,1.7515,1.0663,1.5,3.5552,1.2164,1.6185,0.1402,0.1618,0.8033,1.2858,0.5471,1.0225,0.8938,0.6822,0.1506,1.6076,0.9288,1.694,1.7898,1.9365,1.5141,1.4489,1.6396,Control
Utah__A09,1.2729,1.4215,1.2945,1.7492,1.7046,1.5365,1.4803,1.9645,0.3074,2.8203,1.109,0.1972,3.0509,0.2228,1.0308,1.3605,2.3924,1.8564,2.2002,0.8164,1.6,2.2018,1.2824,0.9502,1.933,1.2435,0.8094,1.4941,1.4418,1.5301,0.1611,1.3678,-0.0929,1.5596,0.8567,1.3575,3.4935,1.304,1.3452,0.1287,0.1739,0.7418,1.1451,0.5791,1.169,0.8051,0.5377,0.2373,1.4702,0.8224,2.0494,1.7943,2.2663,0.9382,1.6131,1.7564,Control
Utah__A10,1.2092,1.4407,1.2817,1.7556,2.0295,1.3886,1.8458,2.3878,0.3703,2.9707,1.21,0.1049,3.2873,1.1195,1.1319,1.547,2.3739,1.9077,2.5095,0.9276,1.6339,2.1342,1.3673,1.0809,1.8105,1.2522,0.8424,1.743,1.7142,1.6455,0.2578,1.2566,-0.1136,1.2731,0.9458,1.3359,3.6895,1.2969,1.6039,0.1296,0.1461,0.9223,1.1147,0.7118,1.0925,0.9338,0.608,0.38,1.8338,1.0817,2.072,1.874,2.2669,0.9822,1.4859,1.9015,Control
