@relation data

@attribute id string
@attribute 10487 numeric
@attribute 1072 numeric
@attribute 1191 numeric
@attribute 1950 numeric
@attribute 2 numeric
@attribute 213 numeric
@attribute 2153 numeric
@attribute 2157 numeric
@attribute 2162 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 226 numeric
@attribute 2266 numeric
@attribute 2277 numeric
@attribute 22915 numeric
@attribute 22927 numeric
@attribute 2316 numeric
@attribute 2335 numeric
@attribute 2621 numeric
@attribute 27154 numeric
@attribute 2811 numeric
@attribute 2814 numeric
@attribute 2815 numeric
@attribute 29106 numeric
@attribute 3082 numeric
@attribute 3309 numeric
@attribute 335 numeric
@attribute 3479 numeric
@attribute 351 numeric
@attribute 3674 numeric
@attribute 3690 numeric
@attribute 3827 numeric
@attribute 3920 numeric
@attribute 440915 numeric
@attribute 5054 numeric
@attribute 5154 numeric
@attribute 5155 numeric
@attribute 5175 numeric
@attribute 5196 numeric
@attribute 5216 numeric
@attribute 5265 numeric
@attribute 5340 numeric
@attribute 5341 numeric
@attribute 5345 numeric
@attribute 5473 numeric
@attribute 5478 numeric
@attribute 5552 numeric
@attribute 5627 numeric
@attribute 5660 numeric
@attribute 6403 numeric
@attribute 6647 numeric
@attribute 6678 numeric
@attribute 7018 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7044 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7076 numeric
@attribute 7094 numeric
@attribute 710 numeric
@attribute 7114 numeric
@attribute 7273 numeric
@attribute 7277 numeric
@attribute 7414 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 81 numeric
@attribute 813 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 928 numeric
@attribute 948 numeric
@attribute 967 numeric
@attribute 9948 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5477,0.6846,1.0207,0.6019,0.0152,-0.1562,1.2457,0.0172,1.4087,-0.0911,-0.2417,0.9067,-0.1786,-0.194,1.0398,0.53,2.3708,-0.0491,0.0681,0.5903,1.2385,0.4051,1.0185,-0.2067,0.4765,2.0293,0.0917,-0.0902,0.6277,1.1768,2.1043,-0.141,1.9812,0.408,0.16,0.5147,0.1622,1.7178,2.5312,1.3981,1.0029,0.0117,1.9246,0.0093,3.7091,1.6264,3.0274,0.2619,2.7596,1.3636,0.9827,0.8975,-0.1178,2.0162,0.063,0.0717,0.1716,2.1631,0.0152,0.5107,-0.064,1.409,2.263,0.2509,3.0001,0.7234,1.5478,1.2043,0.2977,0.665,0.077,2.3173,1.1595,2.0808,0.7836,0.9205,0.9737,-0.0417,0.4329,1.5641,1.0706,1.4859,Control
Utah__A02,1.5754,0.5857,0.9319,0.4253,-0.0072,-0.066,0.8365,-0.0382,1.4159,-0.0675,-0.1426,0.8206,-0.1042,-0.1593,0.8082,0.1687,2.5144,-0.006,0.0367,0.4401,1.1102,0.456,0.7585,-0.1513,0.352,1.886,0.0526,-0.0978,0.4493,1.2473,2.2228,-0.1319,2.0401,0.3243,0.016,0.6051,0.1378,1.7968,2.1611,1.3456,1.0594,0.0289,2.2714,0.0443,4.2412,1.2469,2.6329,0.2659,3.205,1.2961,0.6445,0.9641,-0.0573,2.0252,0.0756,0.0059,0.1939,1.5573,0.1278,0.3427,-0.0085,1.3491,2.3387,0.2537,2.7306,0.2588,1.365,1.1346,0.3654,0.3508,0.149,2.331,0.9813,2.1764,0.7164,0.7676,0.7412,-0.0217,0.3997,1.654,1.2115,1.4758,Control
Utah__A03,1.6055,0.8552,0.9159,0.4869,-0.0147,-0.0863,0.8969,-0.0563,1.3885,-0.0493,-0.1333,0.8874,-0.1712,-0.0942,0.7202,0.2572,2.7053,-0.0288,0.1345,0.5261,1.0277,0.3188,0.7921,-0.2496,0.5014,2.1645,0.1237,-0.0914,0.5022,1.3982,2.238,-0.1472,2.0628,0.4351,0.0955,0.4622,0.0957,1.9943,1.6338,1.6846,1.3754,0.032,2.5396,0.1046,3.4994,1.4352,2.9651,0.2831,3.2008,1.3749,0.7661,0.935,-0.0699,2.2099,0.1594,0.0396,0.2634,1.6914,0.0963,0.468,0.0011,1.4431,2.5626,0.7842,2.7606,0.3606,1.2876,1.3432,0.5188,0.3527,0.116,2.5215,1.2374,2.1323,0.9609,0.9334,0.7108,-0.0262,0.4528,1.7728,1.3454,1.588,Control
Utah__A04,1.5825,0.6509,1.0827,0.3997,-0.0188,-0.0565,0.861,-0.0333,1.5645,-0.083,-0.1588,0.9468,-0.1163,-0.0962,0.9847,0.2961,2.7635,-0.0521,0.059,0.4916,1.1051,0.5406,1.1093,-0.1424,0.2675,1.9179,0.2092,-0.0829,0.456,1.5397,2.722,-0.139,1.8229,0.5861,0.1319,0.4976,0.1893,1.6718,2.1446,1.2399,0.7199,-0.048,2.2539,0.0305,5.0583,1.4548,2.5934,0.31,3.1428,1.438,0.7402,0.9901,-0.0878,2.16,0.0673,0.1117,0.2191,1.6779,0.0641,0.3598,-0.0267,1.5343,2.5779,0.0635,2.8405,0.3227,1.5779,1.3219,0.3696,0.5378,0.098,2.6061,1.0291,2.2841,0.7915,0.8531,0.7961,-0.0176,0.5184,1.5061,1.1632,1.6126,Control
Utah__A05,1.6452,0.7866,1.3442,0.8239,-2e-04,-0.0594,1.4522,-0.0212,1.6858,-0.0648,-0.1722,1.0027,-0.1207,-0.1088,1.3957,0.3199,2.8341,-0.065,0.1411,0.5955,1.661,0.7111,1.3247,-0.1234,0.6806,2.0695,0.118,-0.0227,0.6075,2.1079,2.9516,-0.1456,2.1411,0.499,0.2921,0.7086,0.2098,2.0442,2.8107,1.4919,1.3033,-0.0777,2.4215,0.0256,4.458,1.2934,2.8678,0.6228,3.2452,1.9778,0.7175,1.1618,-0.0589,2.5111,0.0423,0.0054,0.1281,2.3286,0.0541,0.4092,-0.037,1.5776,2.9267,0.2786,2.7602,0.3798,1.6169,1.5598,0.4999,0.445,0.1532,2.2755,0.994,2.3856,0.9421,0.913,0.9764,-0.0468,0.5505,1.9146,1.4136,1.6494,Control
Utah__A06,1.5374,0.6661,1.0485,0.4647,-0.0099,-0.0447,1.1196,-0.0376,1.3105,-0.1126,-0.1948,0.9118,-0.0914,-0.1329,0.8039,0.2269,2.6035,-0.0508,0.028,0.5313,0.7341,0.3918,0.7978,-0.2301,0.4942,2.0495,0.0501,-0.0934,0.6128,1.6891,2.5793,-0.1345,2.0496,0.4024,0.1002,0.3466,0.0881,1.7947,1.9114,1.4325,1.341,0.0077,2.1416,-0.0433,3.8875,1.3409,3.3254,0.2266,3.1461,1.3069,0.6315,1.0734,-0.0388,2.0528,0.0753,0.0395,0.1829,2.1442,0.0547,0.4233,-0.0259,1.5598,2.5686,0.2482,2.6642,0.3093,1.3271,1.3027,0.5412,0.5215,0.0677,2.2293,1.154,2.1384,0.8181,0.842,0.8308,-0.0135,0.4187,1.7035,1.2445,1.5163,Control
Utah__A07,1.7131,0.5723,1.0633,0.4296,0.0736,-0.1066,1.1572,-0.0386,1.4812,-0.0632,-0.101,0.8797,-0.1456,-0.1336,0.8413,0.3149,2.5731,-0.0403,0.1432,0.488,1.0384,0.493,0.8538,-0.1263,0.5919,2.0332,0.0777,-0.063,0.7669,1.3185,2.3097,-0.1365,2.0991,0.5664,0.0796,0.5089,0.0958,2.1193,2.2887,1.3896,1.3455,-0.0101,2.2703,-0.0022,4.1147,1.3545,2.8525,0.3344,3.2876,1.2608,0.7499,0.9927,-0.0253,2.0773,0.0633,-0.043,0.1935,1.5287,0.0925,0.5134,0.0149,1.4519,2.4329,0.1086,2.5191,0.374,1.3932,1.4129,0.5401,0.4967,0.0733,2.2849,1.4581,2.178,0.9035,0.8898,0.8188,-0.0435,0.407,1.6911,1.1539,1.6176,Control
Utah__A08,1.5455,0.5512,0.7043,0.2493,0.1999,-0.0725,0.7934,-0.0742,1.1348,-0.142,-0.214,0.7384,-0.1492,-0.1556,0.311,0.4747,2.3057,-0.0658,0.0772,0.473,0.5688,0.1737,0.6741,-0.1871,0.3983,1.6085,0.0418,-0.0671,0.6785,0.6522,1.4367,-0.1678,1.69,0.3037,0.0451,0.3792,0.1076,2.0131,1.705,1.3255,1.0359,-0.0219,2.167,0.0067,3.1789,1.3152,2.5278,0.017,2.9725,0.8065,0.6507,0.7533,-0.0667,1.7626,0.0473,0.0996,0.1807,0.9129,0.0463,0.4689,-0.0689,1.1591,2.194,0.249,2.3232,0.7594,1.1289,1.1606,0.2175,0.4708,0.0193,2.199,1.2592,1.9223,0.799,0.9109,0.8067,-0.0501,0.274,1.7645,1.0695,1.5504,Control
Utah__A09,1.5439,0.6268,1.2219,0.5342,0.0399,-0.0777,0.9151,-0.0608,1.6892,-0.0282,-0.1401,0.825,-0.134,-0.1416,0.9746,0.396,2.6597,-0.048,0.1023,0.4367,1.0981,0.4706,1.0243,-0.1877,0.4169,1.9928,0.1082,-0.0981,0.7046,1.489,2.6555,-0.1403,1.8982,0.4154,0.1423,0.5625,0.1282,2.06,2.6108,1.383,1.1792,-0.027,2.1268,0.0678,4.4168,1.2149,2.8232,0.4256,3.1889,1.5628,0.709,1.083,-0.0284,2.061,0.0666,0.0242,0.2502,1.8307,0.0677,0.3178,-0.0058,1.4846,2.4818,0.1744,2.509,0.3865,1.497,1.3941,0.431,0.545,0.1152,2.2287,0.9544,2.3056,0.7729,0.7609,0.8507,-0.0362,0.4179,1.7405,1.2333,1.5574,Control
Utah__A10,1.8898,0.5679,1.3241,0.7762,0.2757,-0.1085,1.5544,0.0046,1.736,-0.0539,-0.1682,0.8858,-0.1274,-0.1092,1.4469,0.3032,2.7337,-0.0127,0.0778,0.4834,1.3014,0.4909,1.1298,-0.0763,0.5691,1.7867,0.1016,-0.0628,0.6842,1.768,2.8242,-0.1271,1.9097,0.4518,0.1588,0.5983,0.1679,1.9358,3.2973,1.5158,1.1907,-0.0402,2.6879,0.032,4.6792,1.277,2.8644,0.6194,3.2142,1.8511,0.6707,1.2109,-0.0767,2.1105,0.0925,0.0419,0.143,2.1468,-0.0049,0.3702,-0.0151,1.4673,2.6874,0.3155,2.1727,0.3842,1.524,1.6078,0.3441,0.3304,0.213,2.2654,1.2719,2.2472,0.977,0.9124,0.9428,-0.0463,0.6124,2.4979,1.2889,1.6605,Control
