@relation data

@attribute id string
@attribute 10302 numeric
@attribute 10621 numeric
@attribute 11128 numeric
@attribute 11178 numeric
@attribute 171568 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5437 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 5451 numeric
@attribute 55290 numeric
@attribute 55703 numeric
@attribute 55718 numeric
@attribute 55814 numeric
@attribute 661 numeric
@attribute 6617 numeric
@attribute 6618 numeric
@attribute 6619 numeric
@attribute 6621 numeric
@attribute 6908 numeric
@attribute 7702 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0848,0.7686,0.8227,-0.0888,0.5943,0.9985,0.7216,1.1046,1.1193,0.8237,0.5898,0.7255,0.5558,1.244,1.2891,0.6942,0.6347,0.507,1.502,0.2211,1.2445,1.0034,Control
Utah__A02,0.6755,0.5533,0.5604,-0.0681,0.3696,0.873,0.4074,0.9106,0.925,0.6974,0.3467,0.5571,0.3259,0.8748,0.9602,0.5829,0.3815,0.5088,1.4247,0.1338,1.0213,0.7449,Control
Utah__A03,0.9572,0.7461,0.7586,-0.123,0.5245,1.0436,0.7004,0.9876,1.1115,0.691,0.5241,0.7151,0.4586,1.029,1.1472,0.6475,0.5608,0.6411,1.6024,0.1868,1.1671,0.8001,Control
Utah__A04,0.7997,0.5477,0.6061,-0.0247,0.4573,0.9307,0.5789,1.0146,1.1223,0.7874,0.4883,0.5811,0.3434,0.9249,1.0666,0.6441,0.3953,0.5861,1.3098,0.1771,1.1535,0.64,Control
Utah__A05,0.7442,0.6436,0.8122,-0.0273,0.5821,1.1613,0.7281,1.0117,1.0206,0.9355,0.5546,0.7669,0.4734,0.971,1.1514,0.6815,0.6126,0.7353,1.5651,0.201,1.2012,0.9548,Control
Utah__A06,0.9428,0.7047,0.7042,-0.0916,0.5664,1.0126,0.634,0.9888,0.9865,0.8716,0.423,0.618,0.5401,0.9722,1.147,0.5789,0.6185,0.4358,1.416,0.1228,1.1019,0.7916,Control
Utah__A07,0.8612,0.6721,0.7325,-0.1088,0.4404,0.9793,0.7275,1.0136,0.932,0.6767,0.6078,0.7218,0.5164,0.9838,1.1618,0.6401,0.6978,0.5655,1.8001,0.1432,1.1302,0.7693,Control
Utah__A08,0.7923,0.7269,0.8512,-0.1373,0.412,0.6605,0.5969,0.8421,0.9012,0.6333,0.7573,0.6109,0.5946,1.0464,1.3175,0.6311,0.589,0.356,1.673,0.162,1.1619,0.7181,Control
Utah__A09,0.7817,0.6731,0.7237,-0.1143,0.4983,0.9128,0.5718,0.9198,0.8544,0.5969,0.5536,0.6379,0.499,1.061,1.0613,0.5672,0.6575,0.572,1.6862,0.1386,1.0669,0.6907,Control
Utah__A10,0.7422,0.7271,0.7856,-0.0426,0.3693,0.9619,0.6541,0.9751,1.0208,0.7347,0.6075,0.6924,0.5495,0.8831,1.2321,0.607,0.6867,0.5013,1.3679,0.1772,1.1655,0.7415,Control
Utah__A11,0.7401,0.6437,0.6219,-0.0435,0.4028,0.8973,0.6742,0.711,0.846,0.7589,0.3751,0.75,0.4166,0.8524,0.815,0.3683,0.5641,0.4145,1.326,0.1505,0.8241,0.6508,Control
Utah__A12,0.4794,0.3356,0.2271,-0.1755,0.1792,0.6337,0.5294,0.7826,0.9515,0.497,0.3287,0.3882,0.1153,0.6196,0.6438,0.4035,0.3224,0.1905,0.7714,-0.0225,0.75,0.254,Control
Utah__B01,0.8619,0.8166,0.5155,-0.3276,0.4282,0.5247,0.5571,0.8662,1.0235,0.3209,0.6005,0.5071,0.5031,1.104,1.0806,0.5441,0.6944,0.0228,1.4237,-1e-04,1.161,0.5272,Control
Utah__B02,1.0415,0.7405,0.6657,-0.1221,0.5233,1.0367,0.7054,1.0667,1.2088,0.7714,0.4691,0.6653,0.4512,1.2397,1.0839,0.641,0.544,0.5456,1.4575,0.178,1.2269,0.7114,Control
Utah__B03,0.9068,0.7246,0.579,-0.1085,0.4482,0.8148,0.595,0.9483,1.1992,0.6098,0.5037,0.6188,0.4274,1.0419,1.1238,0.5871,0.58,0.3186,1.3587,0.0605,1.1622,0.642,BRCACancer
