@relation data

@attribute id string
@attribute 1147 numeric
@attribute 142 numeric
@attribute 1616 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 2934 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 355 numeric
@attribute 356 numeric
@attribute 397 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 4193 numeric
@attribute 4214 numeric
@attribute 4217 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4926 numeric
@attribute 5062 numeric
@attribute 54205 numeric
@attribute 5580 numeric
@attribute 5591 numeric
@attribute 5599 numeric
@attribute 5609 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 5747 numeric
@attribute 5921 numeric
@attribute 5925 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 637 numeric
@attribute 6709 numeric
@attribute 71 numeric
@attribute 7124 numeric
@attribute 7132 numeric
@attribute 7185 numeric
@attribute 7186 numeric
@attribute 835 numeric
@attribute 836 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 842 numeric
@attribute 84823 numeric
@attribute 8717 numeric
@attribute 8737 numeric
@attribute 8738 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 9020 numeric
@attribute 9530 numeric
@attribute 984 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5171,0.9822,0.762,0.9683,0.4112,0.3405,1.7652,2.2157,2.5052,1.0636,1.2188,0.3799,2.0358,0.0794,0.7961,1.3662,2.265,0.9766,1.6981,2.2123,1.3021,1.0093,0.7303,1.1704,1.7237,1.4087,0.6098,1.146,0.1951,0.2595,1.2823,1.0363,1.5972,1.4383,0.8571,1.9609,1.4022,0.4149,1.2819,1.2176,0.2394,1.4754,1.208,0.6944,0.5519,1.4595,0.8967,0.4953,1.2857,1.4118,0.2104,0.887,1.8285,0.7681,0.5762,1.0536,Control
Utah__A02,1.302,0.7963,0.7013,0.8495,0.2916,0.2473,1.6967,2.0071,2.0414,0.7713,1.1728,0.5183,1.7475,0.1713,0.8177,1.1733,1.9132,0.8038,1.2732,2.0603,0.9903,0.8765,0.7572,1.3198,1.325,0.986,0.5292,0.9651,0.225,0.1285,0.8797,0.801,0.7857,1.258,0.8402,1.6381,1.0939,0.4378,1.2163,0.7498,0.1809,1.1067,1.1875,0.4058,0.4575,1.188,0.6211,0.3288,0.9355,1.2609,0.0249,0.7184,1.624,0.528,0.6067,0.9704,Control
Utah__A03,1.5398,0.9128,0.7294,0.9197,0.4401,0.4819,1.842,2.1775,1.9664,0.9508,1.7579,0.7143,1.9421,0.2163,1.0522,1.5264,2.1264,1.0007,1.4485,2.7503,1.1065,0.9832,0.9524,1.4141,1.5001,1.223,0.7023,1.2426,0.3419,0.1567,1.0695,1.0565,0.7002,1.4813,0.9951,1.8363,1.1357,0.5438,1.4301,1.0452,0.2439,1.314,1.3243,0.4833,0.6306,1.4115,0.9002,0.4833,1.0236,1.4831,0.0792,0.8106,1.8985,0.7605,0.6116,1.1244,Control
Utah__A04,1.079,0.9642,0.6506,0.8958,0.3836,0.2966,1.5185,1.8568,2.3285,0.8565,1.1105,0.4295,1.8452,0.2024,0.9002,1.155,2.2551,0.9294,1.4304,2.2761,1.0519,0.9574,0.7746,1.3003,1.3686,0.9854,0.6582,0.9418,0.1369,0.158,0.9939,0.8205,0.8705,1.484,0.9376,1.7384,1.1965,0.3481,1.1297,0.9705,0.2334,1.2642,1.1111,0.5443,0.469,1.3025,0.7648,0.4441,1.2084,1.3343,0.0919,0.7485,1.6301,0.6381,0.5996,0.9804,Control
Utah__A05,1.4435,0.9058,0.709,1.0382,0.4936,0.5166,1.9657,2.0805,2.0297,0.8317,1.3166,0.4764,2.0169,0.2232,1.0962,1.345,2.4117,1.0396,1.5181,2.4615,1.1156,1.0515,0.8167,1.6499,1.516,1.1338,0.7209,1.1607,0.3599,0.2684,1.1017,1.0433,0.8938,1.5368,0.9553,1.627,1.2454,0.3701,1.4212,0.847,0.2185,1.3748,1.4127,0.5205,0.6246,1.3533,0.998,0.5806,1.1146,1.487,0.122,0.9748,1.7826,0.6988,0.7013,0.9974,Control
Utah__A06,1.3907,0.7811,0.6521,0.9035,0.424,0.3947,1.8074,2.0344,1.6049,0.7266,1.1905,0.5191,1.7522,0.0905,0.8582,1.2339,2.0422,0.8535,1.3497,2.472,1.1337,0.8871,0.8005,1.3316,1.5167,1.1657,0.5599,1.0958,0.1846,0.1239,0.9595,0.8912,0.813,1.338,0.8535,1.5381,1.1742,0.4186,1.3082,0.7226,0.1498,1.1999,1.1328,0.3461,0.4706,1.2424,0.9565,0.4269,0.9425,1.4109,0.0958,0.8327,1.6482,0.6021,0.621,0.8449,Control
Utah__A07,1.4674,0.8967,0.691,0.9215,0.4549,0.3897,1.9975,2.2666,2.0424,1.0245,1.1215,0.6059,2.006,0.1908,0.8499,1.3922,2.3762,1.0896,1.6897,1.9798,1.1517,1.0399,0.7829,1.4198,1.6104,1.3766,0.5073,1.2707,0.2226,0.2112,1.3399,1.0213,1.3348,1.2584,0.9925,1.6699,1.1316,0.4733,1.5049,0.9747,0.2171,1.4381,1.3997,0.5674,0.5531,1.4468,0.8172,0.4345,1.1008,1.4606,0.2438,0.929,1.9022,0.7746,0.5788,0.98,Control
Utah__A08,1.3187,0.881,0.5872,0.6569,0.3883,0.3584,1.7332,2.1819,1.9632,0.8906,1.1471,0.5321,2.0667,0.064,0.8307,1.4066,2.6059,1.2317,1.8669,1.9095,1.1081,1.2064,0.5755,1.1173,1.8121,1.5009,0.4878,1.2327,0.1447,0.2145,1.5435,1.0826,1.9587,1.2448,0.8703,1.8304,0.8875,0.2487,1.1624,1.0076,0.179,1.4233,1.0162,0.5121,0.4826,1.5231,0.7257,0.334,0.843,1.4451,0.4094,0.577,1.9455,0.7477,0.5373,1.1181,Control
Utah__A09,1.4072,0.8297,0.6613,0.8576,0.38,0.3408,1.7471,2.1975,2.2797,0.9508,1.2318,0.3795,2.0639,0.1978,0.6738,1.302,2.4502,1.0157,1.606,2.1911,1.0889,0.9376,0.6793,1.265,1.6441,1.3752,0.5174,1.1392,0.1771,0.2051,1.182,1.0359,1.6272,1.3302,0.891,1.8398,1.0418,0.3534,1.1854,0.978,0.2167,1.3458,1.0099,0.5905,0.5294,1.2405,0.7466,0.4121,1.063,1.3453,0.2594,0.8045,1.6857,0.6974,0.5004,0.895,Control
Utah__A10,1.4266,0.8665,0.6496,0.9305,0.3818,0.3881,1.9048,2.1232,1.7725,0.9558,1.4348,0.6478,1.9467,0.0934,0.9306,1.3575,2.3575,1.284,1.641,2.1251,1.0728,1.0688,0.6095,1.3904,1.621,1.2385,0.5698,1.2312,0.2048,0.2446,1.3374,0.9646,1.211,1.3233,0.8758,1.7329,1.1061,0.4561,1.3738,1.0269,0.2099,1.4704,1.2126,0.5425,0.553,1.377,0.9483,0.4234,0.9078,1.4193,0.3009,0.7286,2.0584,0.73,0.6008,1.0889,Control
Utah__A11,1.3304,0.7151,0.5156,0.5846,0.1932,0.3313,1.7797,2.0034,1.8864,0.9754,1.1224,0.4246,1.691,0.0206,0.615,1.2362,1.776,0.6963,1.1005,2.0611,0.9911,0.7459,0.6905,0.9922,1.4922,1.1692,0.4749,0.9938,0.0981,0.1375,0.8024,0.8355,1.1887,1.2245,0.7143,1.6232,1.102,0.191,1.253,0.8005,0.2112,0.9624,0.8471,0.3428,0.4989,1.0241,0.5884,0.3756,0.8987,1.1039,0.2099,0.8209,1.4291,0.6114,0.4101,0.5921,Control
Utah__A12,0.8268,0.55,0.4685,0.4109,0.2302,0.1856,1.1187,1.6196,1.4194,0.3713,0.8181,0.3827,1.688,0.1749,0.4945,0.7101,1.3066,0.6283,1.0527,1.6799,0.6862,0.5361,0.4217,0.9975,0.8741,0.7211,0.2151,0.5465,0.2094,0.1142,0.6589,0.4273,0.4731,0.8238,0.6926,1.1268,0.9094,0.098,0.7701,0.5465,0.0257,0.7614,0.8752,0.3267,0.218,0.9702,0.5065,0.0325,0.4595,0.9329,0.0021,0.3938,1.2088,0.2742,0.1981,0.4522,Control
Utah__B01,1.2599,0.8154,0.5767,0.5758,0.2783,0.2303,1.3451,2.1222,2.3592,0.8213,1.0137,0.2669,2.0185,-0.06,0.6818,1.2355,2.2101,0.8685,1.5169,2.5332,1.0832,0.9828,0.6043,0.918,1.42,1.4726,0.2922,0.9784,0.2139,0.2109,1.2574,0.8919,1.3335,1.2082,0.6343,1.6424,0.889,0.2251,0.9503,0.9698,-0.0187,1.2827,0.8695,0.5791,0.3345,1.3464,0.7169,0.0538,0.7401,1.2376,0.167,0.462,1.5256,0.5932,0.4592,1.0023,Control
Utah__B02,1.2798,0.986,0.7028,0.9058,0.4105,0.3545,1.5498,2.0516,2.0447,0.9073,1.2863,0.4101,2.0353,0.0974,0.8918,1.268,2.0489,0.855,1.4394,3.0801,1.1983,0.9868,1.1176,1.3109,1.3995,1.2781,0.648,1.1548,0.2357,0.1703,1.0685,0.8229,0.7824,1.5865,0.93,1.8512,1.3275,0.432,1.3405,1.104,0.2386,1.3611,1.1304,0.6624,0.4544,1.3633,0.87,0.4128,1.2098,1.3566,0.0697,0.9233,1.7809,0.7361,0.708,0.985,Control
Utah__B03,1.2715,0.913,0.6605,0.8294,0.3312,0.2404,1.6609,2.1572,2.2049,0.8656,1.3287,0.395,2.0203,-0.0411,0.8097,1.2046,2.2094,0.8719,1.4822,2.6611,1.1218,0.9203,0.9207,1.1496,1.4137,1.2859,0.5031,1.0382,0.1653,0.0978,1.1619,0.8578,1.0604,1.4088,0.8008,1.7613,1.1366,0.1665,1.2131,1.0898,0.1446,1.3796,1.0343,0.6196,0.4569,1.4966,0.7021,0.338,1.1574,1.3666,0.1266,0.7729,1.7963,0.6405,0.5846,1.1559,BRCACancer
Utah__B04,1.0648,0.778,0.5624,0.6866,0.3861,0.3734,1.5258,1.8668,1.397,0.8736,1.0456,0.6144,1.6933,0.1596,0.7055,1.2701,2.5339,1.2308,1.6554,1.6784,1.0126,1.2065,0.6327,1.1215,1.5021,1.159,0.4092,1.2182,0.0539,0.225,1.515,0.8418,1.7255,1.1378,0.7838,1.7091,0.9301,0.3252,1.1789,0.89,0.1822,1.4498,1.014,0.2841,0.4632,1.4103,0.6354,0.2112,0.7032,1.2819,0.3364,0.448,2.1685,0.7497,0.5683,1.151,BRCACancer
Utah__B05,1.014,0.6929,0.5321,0.5665,0.3089,0.1734,1.2681,1.9095,1.7515,0.6387,0.9444,0.4546,2.074,0.1086,0.61,1.1671,1.8667,0.6891,1.2575,2.6321,0.9385,0.7662,0.8256,1.0903,1.3659,1.0395,0.4482,0.985,0.1982,0.098,0.9054,0.7045,0.6514,1.3013,0.8953,1.5446,1.1382,0.3702,1.1022,0.7448,0.118,1.0831,1.108,0.2715,0.2785,1.1332,0.6323,0.1961,0.7135,1.1517,0.0501,0.5216,1.7021,0.5483,0.481,0.9839,BRCACancer
Utah__B06,1.0869,0.6668,0.3922,0.2895,0.1266,0.0196,1.2489,1.7689,1.7083,0.4537,0.8344,0.5348,1.5686,0.0012,0.5731,0.8907,1.7181,0.6961,1.1971,1.5065,0.8484,0.6788,0.1106,0.8558,0.9796,0.9915,0.1103,0.6141,0.0426,0.1786,1.028,0.575,0.8106,0.8403,0.4697,1.2264,0.8095,0.0857,0.8445,0.7023,-0.1504,0.9238,0.9311,0.2479,0.2988,1.4109,0.5456,-0.1644,0.4773,1.0414,0.0338,0.3126,1.487,0.3404,0.1891,0.8257,BRCACancer
Utah__B07,1.466,1.0322,0.7353,1.0043,0.4318,0.2573,1.7522,2.1891,2.1639,1.0064,1.4315,0.7038,2.021,0.1585,0.968,1.3501,2.0706,1.0514,1.4782,2.1472,1.1558,1.0181,0.8822,1.3787,1.5442,1.4248,0.6019,1.1524,0.1888,0.1564,1.2913,0.9641,1.1266,1.4289,0.8819,1.8837,1.1941,0.1955,1.4527,1.1619,0.2491,1.5411,1.2236,0.5683,0.5256,1.7174,0.7445,0.4155,1.2127,1.5139,0.0992,0.9071,2.0655,0.7812,0.6566,1.0093,BRCACancer
Utah__B08,1.4125,0.7221,0.6412,0.7748,0.3083,0.4183,1.8863,2.2407,1.9584,0.9352,1.2427,0.4749,1.7934,0.1478,0.7206,1.2131,1.8635,0.7812,1.1937,1.9421,1.0962,0.7429,0.7339,1.325,1.3169,1.0959,0.5861,1.0968,0.116,0.257,0.9235,0.8068,0.7055,1.2913,0.9342,1.606,1.3505,0.1823,1.4614,0.8739,0.2142,1.169,1.1212,0.5905,0.5234,1.1708,0.8397,0.3863,1.1693,1.2054,0.0871,1.0726,1.6046,0.629,0.5696,0.665,Control
