@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 196883 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2781 numeric
@attribute 55811 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0192,-0.0698,0.3841,-0.0392,0.0464,1.6991,-0.1513,0.2716,0.1129,0.0556,0.7272,1.6236,0.5611,-0.1255,Control
Utah__A02,0.0821,-0.0157,0.2867,0.0397,-0.0129,1.5213,-0.1765,0.2021,0.0076,0.0367,0.7901,1.6473,0.5232,-0.0981,Control
Utah__A03,0.0731,-0.0248,0.3348,0.048,0.0306,1.9512,-0.1891,0.3941,0.1578,0.0398,0.9144,1.7222,0.4821,-0.0751,Control
Utah__A04,0.0545,-0.0445,0.3642,0.0045,0.0729,1.5568,-0.1467,0.2332,0.0398,0.0206,0.8831,1.7702,0.6214,-0.0518,Control
Utah__A05,0.0309,-0.033,0.3725,-0.0212,0.1413,1.8737,-0.1501,0.3688,0.1368,0.0468,1.0479,1.7758,0.8307,-0.0656,Control
Utah__A06,0.0369,-0.0237,0.2447,-0.0242,0.0033,1.7448,-0.2133,0.2657,0.0614,0.0662,0.8297,1.6727,0.5797,-0.0435,Control
Utah__A07,0.0671,-0.0186,0.3432,0.036,0.0158,1.8456,-0.1774,0.3064,0.041,0.0378,0.9487,1.7805,0.5415,-0.034,Control
Utah__A08,0.0084,-0.0576,0.2198,-0.0264,0.0577,1.7018,-0.1798,0.2902,0.1695,-0.0073,0.8193,1.4616,0.3639,-0.0798,Control
Utah__A09,0.0396,-0.0078,0.3145,0.0421,0.071,1.7021,-0.1879,0.1972,0.104,-0.0253,0.8051,1.6031,0.7441,-0.0701,Control
Utah__A10,-0.0054,-0.0518,0.2785,-0.0574,0.1104,1.674,-0.149,0.3406,0.1028,0.1148,0.8443,1.7231,0.73,-0.0753,Control
Utah__A11,0.0065,-0.039,0.1749,-0.0277,0.1511,1.6138,-0.1337,0.4049,0.0902,-0.0454,0.5688,1.5057,0.4944,-0.0896,Control
Utah__A12,0.1418,0.0899,0.2956,0.1141,0.187,0.8764,-0.127,0.0162,0.0777,-0.0206,0.5129,1.3063,0.5103,-0.0173,Control
Utah__B01,0.1211,0.0443,0.2545,0.0072,0.1479,1.224,-0.1404,0.0955,0.088,0.17,0.6975,1.4944,0.3374,-0.064,Control
Utah__B02,0.0335,-0.0131,0.2964,0.0023,0.1195,1.7645,-0.1385,0.2924,0.1317,0.0334,0.9533,1.7037,0.5235,-0.066,Control
Utah__B03,-0.0049,-0.0157,0.2716,-0.0034,0.1163,1.5419,-0.1298,0.2058,0.1255,0.0315,0.7565,1.6639,0.2071,-0.0672,BRCACancer
Utah__B04,0.0414,-0.0126,0.2781,-0.0089,0.0945,1.7402,-0.2206,0.4092,0.1033,0.0416,0.8852,1.3649,0.4606,-0.0918,BRCACancer
Utah__B05,0.1073,0.0274,0.2443,0.0827,0.0862,1.5683,-0.1946,0.2685,0.1212,-0.0166,0.8042,1.5281,0.386,-0.0748,BRCACancer
Utah__B06,0.0095,0.0814,0.1166,-0.036,0.0635,1.1123,-0.15,-0.0515,0.0445,0.1572,0.461,1.3373,0.2151,0.0328,BRCACancer
Utah__B07,0.0493,-0.0353,0.3507,0.0308,0.0254,1.7998,-0.1603,0.3683,0.1885,0.008,0.9738,1.7381,0.556,-0.0903,BRCACancer
Utah__B08,0.0052,-0.0469,0.2932,-0.0333,0.1898,1.7043,-0.1058,0.2051,0.1366,0.0329,0.7483,1.7629,0.945,-0.0972,Control
Utah__B09,-0.0086,-0.051,0.2247,-0.0289,0.1244,1.5516,-0.1498,0.1642,0.1508,-0.0304,0.7255,1.0549,0.5914,-0.0862,Control
Utah__B10,0.0734,-0.0207,0.2003,-0.005,0.0498,1.4903,-0.1684,0.191,0.0598,-0.0425,0.763,1.4364,0.3819,-0.0761,Control
Utah__B11,0.0074,-0.0311,0.2112,0.0328,0.1617,1.5099,-0.146,0.1788,0.0979,0.0481,0.7787,1.5471,0.7518,-0.0623,Control
Utah__B12,0.0692,-0.0651,0.1279,-0.003,0.0108,1.4995,-0.1106,0.1109,0.0224,0.025,0.6182,0.7186,0.402,-0.0581,Control
Utah__C01,0.07,-0.0096,0.3085,0.0192,0.0384,2.0606,-0.2005,0.2999,0.2122,0.0267,1.0631,1.4878,0.5299,-0.0872,BRCACancer
Utah__C02,0.0604,-6e-04,0.3859,0.0277,0.0749,1.8496,-0.1199,0.2797,0.1107,0.0553,0.9007,1.5915,0.6768,-0.0454,BRCACancer
Utah__C03,0.0561,-0.0032,0.3409,0.0444,0.0503,2.1876,-0.1687,0.4488,0.2072,-0.0272,1.159,1.7393,0.6994,-0.0366,BRCACancer
Utah__C04,0.0637,-0.0261,0.2119,0.0091,0.1179,1.4595,-0.1508,0.0582,0.0733,-0.0804,0.6086,1.0608,0.7016,-0.1022,Control
Utah__C05,0.0866,0.0146,0.1825,0.0555,0.0436,1.5755,-0.1344,0.1508,0.0478,-0.0674,0.698,1.2524,0.3644,-0.0894,BRCACancer
Utah__C06,0.0469,0.0682,0.0281,-0.0286,0.1535,0.3546,-0.1358,-0.0468,0.1646,-0.081,0.1152,0.1688,0.3088,-0.0264,Control
Utah__C07,0.042,-0.0164,0.1768,0.0628,0.0499,1.5336,-0.1527,0.195,0.0448,0.0637,0.6759,1.5284,0.6101,-0.0665,Control
Utah__C08,0.0923,-0.0043,0.3051,0.0424,0.1204,1.6958,-0.1304,0.2024,0.0807,0.0196,0.7466,1.5046,0.6085,-0.0854,Control
Utah__C09,0.0387,-0.0442,0.2007,0.0164,0.079,1.4795,-0.1348,0.1571,0.0772,-0.01,0.7481,1.4874,0.4925,-0.0856,Control
Utah__C10,0.0859,-0.0051,0.2589,0.0146,0.0205,1.6011,-0.1857,0.1346,0.0242,0.0133,0.8118,1.5314,0.5102,-0.032,BRCACancer
Utah__C11,0.0259,-0.0336,0.3344,-0.0072,0.106,1.7706,-0.1081,0.2996,0.1393,0.0368,0.8007,1.4085,0.7888,-0.0431,Control
Utah__C12,0.0567,-0.0235,0.246,0.0131,0.2083,1.2694,-0.1373,0.0117,0.043,0.0115,0.5605,0.9214,0.7735,-0.0289,BRCACancer
Utah__D01,0.0574,-0.0382,0.2403,0.016,0.1141,1.6801,-0.1166,0.2726,0.2894,0.0149,0.8009,1.142,0.2553,-0.0969,BRCACancer
Utah__D02,0.0238,-0.0263,0.3968,0.008,0.1397,1.6306,-0.0894,0.1486,0.081,0.0221,0.7648,1.4105,0.8734,-0.0709,BRCACancer
Utah__D03,0.0743,-0.0081,0.2692,0.0327,0.217,1.7897,-0.1535,0.1089,0.0505,-0.0183,0.8218,1.3357,0.7715,-0.0598,BRCACancer
Utah__D04,0.0252,-0.0271,0.2191,0.0052,0.0932,1.7045,-0.1259,0.2093,0.0933,0.0167,0.7817,1.4221,0.6135,-0.0743,BRCACancer
Utah__D05,0.0799,6e-04,0.3479,0.0703,0.1605,1.8703,-0.153,0.2091,0.1086,0.0823,0.9716,1.6191,0.7497,-0.0506,BRCACancer
