@relation data

@attribute id string
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1026 numeric
@attribute 1027 numeric
@attribute 1147 numeric
@attribute 1869 numeric
@attribute 207 numeric
@attribute 3265 numeric
@attribute 3551 numeric
@attribute 387 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5058 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 7027 numeric
@attribute 8517 numeric
@attribute 898 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0793,0.7267,0.7143,1.2717,2.6139,1.5171,0.1478,0.6157,0.4236,1.1591,0.765,1.6981,2.2123,1.1544,1.5746,1.4982,1.76,1.0952,0.6575,1.7841,1.0363,0.1356,1.4383,0.0947,0.3604,0.5319,Control
Utah__A02,0.8152,0.4292,0.3325,0.9753,2.1529,1.302,-0.0079,0.5686,0.3716,0.9319,0.54,1.2732,2.0603,1.1633,1.3014,1.1993,1.6579,1.0379,0.5148,1.5394,0.801,0.1049,1.258,0.1029,0.3492,0.2379,Control
Utah__A03,1.0301,0.5162,0.4772,1.692,2.3934,1.5398,0.1982,0.6805,0.3757,1.0697,0.8594,1.4485,2.7503,1.4142,1.3967,1.3339,1.9065,1.0752,0.7441,1.7337,1.0565,0.1251,1.4813,0.1357,0.3742,0.4986,Control
Utah__A04,0.827,0.3873,0.4707,0.9804,2.6652,1.079,0.0725,0.6225,0.3609,0.9555,0.5096,1.4304,2.2761,1.0138,1.353,1.4882,1.7434,1.0602,0.4666,1.6705,0.8205,0.2164,1.484,0.084,0.3772,0.2161,Control
Utah__A05,1.0253,0.5341,0.4423,1.7524,2.4343,1.4435,0.2314,0.7463,0.4772,1.0728,0.6538,1.5181,2.4615,1.356,1.4836,1.3381,1.9721,1.2157,0.6929,1.8077,1.0433,0.1872,1.5368,0.1376,0.6097,0.3737,Control
Utah__A06,0.8221,0.5281,0.4119,1.4036,2.297,1.3907,0.1291,0.6458,0.2467,0.9844,0.5802,1.3497,2.472,1.2821,1.3845,1.3761,1.8749,1.0037,0.5468,1.7479,0.8912,0.0491,1.338,0.0656,0.3246,0.226,Control
Utah__A07,0.8887,0.5732,0.6179,1.1581,2.1826,1.4674,0.0777,0.597,0.364,1.1473,0.7994,1.6897,1.9798,1.3527,1.5934,1.6231,1.9127,0.9863,0.7206,1.7697,1.0213,0.1216,1.2584,0.1316,0.3276,0.395,Control
Utah__A08,0.8162,0.4958,0.9783,1.1244,1.9952,1.3187,0.1985,0.5375,0.2967,1.198,0.8642,1.8669,1.9095,1.1951,1.7501,1.714,1.9432,1.0102,0.8123,1.7375,1.0826,0.0853,1.2448,0.1022,0.1674,0.3103,Control
Utah__A09,0.8193,0.5306,0.5964,1.3153,2.2289,1.4072,0.128,0.5633,0.349,1.047,0.5863,1.606,2.1911,1.2691,1.4582,1.5464,1.8616,1.0062,0.5927,1.637,1.0359,0.0974,1.3302,0.0831,0.2539,0.3204,Control
Utah__A10,0.8978,0.4568,0.5524,1.1616,1.7823,1.4266,0.1218,0.5633,0.398,1.1476,0.7708,1.641,2.1251,1.3532,1.6941,1.6535,1.9537,0.9394,0.7228,1.7832,0.9646,0.1256,1.3233,0.1127,0.3962,0.2036,Control
