@relation data

@attribute id string
@attribute 107 numeric
@attribute 1385 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 2778 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5879 numeric
@attribute 6195 numeric
@attribute 6654 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 9252 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0192,1.8416,1.4426,0.6045,0.7364,1.6544,0.4247,1.6169,1.4782,1.1308,-0.1281,1.8462,0.0738,1.1601,0.9927,0.5523,1.0332,1.7309,1.0783,0.6432,0.9065,1.1294,0.0866,0.0146,0.8699,0.6253,0.9589,Control
Utah__A02,0.0821,1.5349,1.1508,0.5571,0.5947,1.493,0.3701,1.3286,1.1561,0.9731,-0.1142,1.8492,0.0916,1.0518,1.124,0.1715,0.6697,1.6299,1.0214,0.4992,0.9246,0.9018,0.2548,0.1389,0.6234,0.4398,0.4939,Control
Utah__A03,0.0731,1.7089,1.3711,0.6699,0.7013,1.7906,0.3745,1.4291,1.3011,0.9868,-0.1007,1.9151,0.0982,1.2293,1.0311,0.1678,0.9489,1.8758,1.0584,0.7305,1.0222,1.1313,0.2066,0.1141,0.7986,0.5013,0.6912,Control
Utah__A04,0.0545,1.6942,1.2559,0.6114,0.6584,1.4914,0.3589,1.383,1.4673,1.1682,-0.1378,1.8358,0.1327,1.2172,1.3233,0.2858,0.7891,1.7145,1.0435,0.4506,1.0052,1.0307,0.1188,0.1004,0.6924,0.4688,0.575,Control
Utah__A05,0.0309,1.7835,1.5137,0.7362,0.6793,1.8851,0.4809,1.5208,1.3057,1.0421,-0.0876,1.969,0.1199,1.2952,1.4262,0.2856,0.9233,1.9408,1.1978,0.6788,1.1126,1.0492,0.1783,0.0961,0.7731,0.5309,0.7205,Control
Utah__A06,0.0369,1.6261,1.2007,0.6349,0.5895,1.5864,0.2391,1.4163,1.3466,0.8643,-0.1601,1.9546,0.0659,1.1572,1.0306,0.2749,0.8755,1.8446,0.9874,0.5315,0.9801,0.8863,0.2193,0.0668,0.5826,0.4753,0.5788,Control
Utah__A07,0.0671,1.8447,1.592,0.5857,0.6729,1.89,0.3621,1.6368,1.6128,1.1382,-0.1365,2.0169,0.1122,1.2646,1.1618,0.5058,1.2903,1.882,0.9702,0.7067,0.9852,1.1809,0.2253,0.1203,0.9004,0.5806,0.8572,Control
Utah__A08,0.0084,1.9244,1.6309,0.5257,0.6935,1.7425,0.2915,1.8021,1.7107,1.1867,-0.0345,1.7149,0.0231,1.1512,0.8313,0.8574,1.3963,1.9122,0.9939,0.7992,0.8456,1.4746,0.1563,0.0455,1.2546,0.5916,1.0747,Control
Utah__A09,0.0396,1.7073,1.435,0.5517,0.6166,1.8554,0.3464,1.4941,1.5301,1.096,-0.253,1.9165,0.1031,1.0899,1.1797,0.5722,1.2298,1.8315,0.99,0.5778,0.827,1.0011,0.2061,0.1087,0.8152,0.5451,0.8702,Control
Utah__A10,-0.0054,1.9621,1.7367,0.5517,0.7025,1.8284,0.3978,1.743,1.6455,1.2565,-0.1074,1.917,0.0625,1.2472,1.4077,0.3634,1.2971,1.9225,0.9237,0.709,0.9676,1.3376,0.0703,0.0281,1.1071,0.5944,0.8147,Control
Utah__A11,0.0065,1.3787,1.1233,0.5283,0.6078,1.5674,0.2849,1.2242,1.2045,0.8992,-0.0094,1.7269,0.0163,0.9303,0.8754,0.3076,0.9582,1.8048,0.9765,0.4206,0.7337,0.7411,0.1415,0.004,0.5991,0.4764,0.6274,Control
Utah__A12,0.1418,1.2041,0.8493,0.3826,0.33,1.1338,0.1934,0.9277,0.9724,0.9088,-0.3354,1.3679,0.1319,0.8799,1.3159,0.0835,0.4893,1.2884,0.6537,0.307,0.6804,0.5264,0.5523,0.1559,0.3965,0.2592,0.1613,Control
Utah__B01,0.1211,1.6376,1.2183,0.3787,0.5871,1.513,0.1464,1.4936,1.579,0.9636,-0.275,1.7933,-0.0478,1.0247,0.9253,0.5853,0.9193,1.5393,0.7649,0.7761,0.6135,0.9155,0.3388,-0.0201,0.7791,0.4152,0.6866,Control
Utah__B02,0.0335,1.7428,1.3113,0.6586,0.7082,1.6209,0.3374,1.4558,1.7588,1.0223,-0.1605,2.0443,0.0942,1.2542,1.0405,0.32,0.7534,1.7139,1.0793,0.6982,0.9415,0.8818,0.2671,0.0542,0.6005,0.5354,0.5097,Control
Utah__B03,-0.0049,1.7274,1.2964,0.5588,0.6652,1.5833,0.2578,1.5497,1.9606,1.0227,-0.1774,2.0069,-0.0366,1.1604,0.5802,0.377,0.8807,1.7231,0.9322,0.7721,0.8717,0.9292,0.2584,-0.0126,0.6969,0.5053,0.6076,BRCACancer
Utah__B04,0.0414,1.7233,1.5574,0.5084,0.6745,1.6575,0.1672,1.609,1.5843,1.2316,-0.0269,1.6295,0.0775,1.0446,1.2047,0.646,1.5724,1.892,0.7103,0.8504,0.8704,1.4407,0.154,0.0725,1.1183,0.5783,0.8287,BRCACancer
Utah__B05,0.1073,1.3547,1.0531,0.4305,0.588,1.5074,0.23,1.1758,1.6637,0.8478,-0.1407,1.8404,0.0642,1.0019,1.013,0.1593,0.8302,1.7712,0.8091,0.4846,0.7804,0.7814,0.3091,0.1191,0.5033,0.3698,0.3764,BRCACancer
Utah__B06,0.0095,1.416,1.0091,0.1636,0.3774,1.1253,-0.0263,1.137,1.3797,0.7287,-0.3896,1.6941,-0.1137,0.7634,0.9318,0.1613,0.6881,1.2783,0.5053,0.4988,0.4476,0.7812,0.261,-0.0479,0.5155,0.2511,0.3382,BRCACancer
Utah__B07,0.0493,1.8168,1.4636,0.6203,0.7557,1.6451,0.3789,1.5902,1.5748,1.1525,-0.1627,2.0046,0.0716,1.1927,1.0142,0.2287,0.9103,1.792,1.0321,0.7269,0.9039,1.1794,0.1795,0.0898,0.7844,0.6054,0.6786,BRCACancer
Utah__B08,0.0052,1.5686,1.2368,0.6297,0.6875,1.6528,0.3671,1.3514,1.132,1.0315,-0.0362,1.976,0.0471,1.0455,1.4494,0.2168,0.6713,1.6981,1.0572,0.4862,0.827,0.7595,0.1689,0.0524,0.4077,0.5195,0.5668,Control
Utah__B09,-0.0086,1.4345,1.3351,0.4484,0.6824,1.6703,0.2529,1.4071,1.491,1.0524,-0.1161,1.6531,0.0159,0.8198,1.3319,0.6846,1.5246,1.8255,0.6103,0.6499,0.6669,1.2234,0.214,-0.0023,1.0519,0.5245,0.9168,Control
Utah__B10,0.0734,1.5664,1.3763,0.3712,0.4852,1.5222,0.2365,1.4557,1.4619,1.0901,-0.2815,1.6639,0.0266,0.9708,1.1453,0.3924,1.0926,1.7394,0.6316,0.8182,0.774,1.057,0.3353,0.0917,0.6618,0.4118,0.5319,Control
Utah__B11,0.0074,1.4935,1.35,0.4509,0.6179,1.7628,0.4132,1.4217,1.24,0.885,-0.1812,1.7695,0.0972,0.9656,1.4263,0.2925,0.9291,1.6375,0.9134,0.5737,0.8229,0.9509,0.2636,0.0848,0.5476,0.4245,0.5827,Control
