@relation data

@attribute id string
@attribute 3383 numeric
@attribute 3552 numeric
@attribute 3576 numeric
@attribute 3676 numeric
@attribute 3683 numeric
@attribute 3688 numeric
@attribute 3689 numeric
@attribute 5175 numeric
@attribute 6402 numeric
@attribute 7412 numeric
@attribute 947 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.79,-0.0393,2.3769,2.6951,2.0644,2.4355,2.2417,1.7178,2.5879,-0.0219,-0.0826,Control
Utah__A02,0.9536,0.1474,0.4785,2.442,2.2302,2.1547,2.3892,1.7968,2.2314,0.0198,-0.0181,Control
Utah__A03,1.167,-0.0719,0.9033,2.7204,2.4692,2.3137,2.5258,1.9943,1.9309,0.199,-0.0438,Control
Utah__A04,0.8171,0.1252,0.7419,2.7132,2.1507,2.3772,2.442,1.6718,2.3286,-0.0567,0.047,Control
Utah__A05,1.2053,0.1089,0.8423,2.5696,2.1709,2.205,2.6261,2.0442,2.2083,-0.081,0.0018,Control
Utah__A06,0.8925,0.1683,1.2326,2.2539,1.9944,2.008,2.4693,1.7947,2.1391,-0.084,0.0655,Control
Utah__A07,0.8816,0.0628,0.9668,2.7415,2.1767,2.4902,2.3566,2.1193,2.3402,-0.0193,0.0303,Control
Utah__A08,0.8275,-0.0116,0.8097,3.0939,2.21,2.3245,2.0667,2.0131,2.2459,-0.0924,0.0374,Control
Utah__A09,0.8318,0.0845,0.7556,2.8372,2.0957,2.6012,2.3276,2.06,2.2026,-0.0209,0.0403,Control
Utah__A10,1.0294,-0.0373,1.1064,2.9398,2.3107,2.7505,2.3465,1.9358,2.1648,0.053,0.0346,Control
Utah__A11,0.7997,0.09,0.5536,2.2748,2.161,2.4501,2.3512,1.6625,1.4835,0.0213,0.0323,Control
Utah__A12,0.4793,0.1761,0.7331,1.9491,1.4341,1.8175,1.7763,1.2989,1.7216,0.0463,-0.0534,Control
Utah__B01,0.7316,-0.0095,1.5089,2.5478,1.6948,2.099,1.7165,1.6848,2.5203,-0.0509,0.0714,Control
Utah__B02,1.1885,0.1074,1.5833,2.6729,2.3559,2.3005,2.4496,1.8552,2.6248,-0.0402,0.0711,Control
Utah__B03,0.8349,0.122,1.514,2.831,2.1722,2.3513,2.2961,1.6735,2.4753,0.0656,0.0172,BRCACancer
Utah__B04,0.5185,0.186,0.4971,3.1187,2.2337,2.6115,2.0841,1.9491,1.9764,0.0147,0.0263,BRCACancer
Utah__B05,0.8501,0.1511,1.111,2.5154,2.1999,2.2374,2.1983,1.9541,1.7895,0.0106,0.0622,BRCACancer
Utah__B06,0.354,0.435,1.1072,2.4239,1.5641,2.0964,1.6977,1.3898,2.1537,-0.0555,0.1371,BRCACancer
Utah__B07,0.7679,0.0768,0.7585,2.8221,2.4675,2.5925,2.4855,1.7769,2.4852,0.1479,-0.003,BRCACancer
Utah__B08,0.8458,0.0846,0.6871,2.0075,2.0859,2.2952,2.5175,1.7731,1.9144,-0.0225,0.068,Control
Utah__B09,0.3581,-0.0011,0.7343,2.6131,2.075,2.8246,1.9022,1.8668,1.6663,-0.081,4e-04,Control
Utah__B10,0.4619,0.0036,0.9211,2.9757,2.0115,2.3771,2.0721,1.6755,1.7669,-0.0266,0.0118,Control
Utah__B11,0.9873,-0.0227,0.7328,2.343,1.9895,2.1992,2.2398,1.7998,1.9571,0.0277,0.1377,Control
Utah__B12,0.3858,0.0966,0.6265,2.5269,1.6495,2.3982,1.7572,1.1443,1.4022,-0.0635,-0.097,Control
Utah__C01,1.1771,0.23,0.7045,2.4975,2.4577,2.1418,2.527,2.1992,1.8912,0.02,0.0998,BRCACancer
Utah__C02,1.0293,0.0289,0.7264,2.3783,2.3549,2.1641,2.4965,1.5975,2.1006,-0.0154,0.0878,BRCACancer
Utah__C03,1.3651,0.1016,0.685,2.615,2.7484,2.5163,2.7414,1.7405,2.0747,0.055,0.0082,BRCACancer
Utah__C04,0.6512,0.2525,0.7249,1.7242,1.9361,2.1554,2.5496,1.4589,1.4092,0.0105,0.0229,Control
Utah__C05,0.6921,-0.0181,0.6981,2.13,2.0524,1.6506,2.7839,1.5317,1.6759,0.0466,0.0495,BRCACancer
Utah__C06,0.2336,8e-04,0.9719,0.561,0.9021,0.5605,1.2274,0.2778,0.4644,0.1232,-0.0012,Control
Utah__C07,0.6963,0.1359,0.7072,1.9294,2.3484,2.0737,2.4171,1.4055,1.7452,0.1506,-0.0016,Control
Utah__C08,0.8705,0.2747,0.7925,2.1415,2.3206,1.9168,2.3226,1.5167,2.0744,0.0592,0.1025,Control
Utah__C09,0.7586,-0.0399,0.7856,2.264,2.2182,1.9606,2.515,1.3559,1.8588,-0.0846,-0.015,Control
Utah__C10,0.7617,-0.0152,0.6637,2.1023,1.9458,1.7524,2.5598,1.519,2.3367,-0.0326,0.0387,BRCACancer
Utah__C11,0.9893,0.1711,0.6249,2.2316,2.532,2.1315,2.5394,1.6934,2.1922,-0.0336,0.1114,Control
Utah__C12,0.4597,0.2051,0.523,1.7107,1.8043,2.0163,2.2697,1.1507,1.7392,0.0295,0.1371,BRCACancer
Utah__D01,0.6988,0.1689,0.679,2.6481,2.0495,2.6604,2.193,1.7425,2.2639,-0.0422,-0.0352,BRCACancer
Utah__D02,0.7242,0.0255,0.4345,2.4175,2.0997,2.1727,2.3585,1.6384,2.2036,-0.0141,-0.052,BRCACancer
Utah__D03,0.5998,-0.0599,0.7288,2.5126,2.4148,2.4395,2.7225,1.615,2.0198,-0.0472,0.0464,BRCACancer
Utah__D04,1.0576,0.1172,0.5837,2.1542,2.1903,2.3039,2.5594,1.7334,2.4696,-0.0193,0.0215,BRCACancer
Utah__D05,1.0427,0.0911,0.6698,2.431,2.3827,2.0159,2.7627,1.7544,1.9614,0.0564,0.0333,BRCACancer
Utah__D06,0.9221,0.0426,0.5817,2.5106,2.3329,2.3216,2.4537,1.6649,2.5062,-0.0181,-0.0381,BRCACancer
Utah__D07,1.0569,-0.0362,0.5933,2.2811,2.4097,2.2845,2.6944,1.6143,2.0742,0.039,0.027,Control
Utah__D08,0.604,0.1009,0.6008,1.9355,1.9072,1.9791,2.3621,1.3843,1.9251,-0.0668,-4e-04,Control
Utah__D09,0.9711,0.1591,0.5675,2.1923,2.0933,1.8801,2.4048,1.5633,2.3348,0.0219,0.0653,Control
Utah__D10,0.7403,0.0447,0.5212,1.8903,1.8866,2.0026,2.4024,1.6941,2.111,0.0153,0.1167,Control
Utah__D11,0.2564,0.1064,0.6901,1.1198,1.0138,1.3903,1.4273,0.782,1.3904,-0.0777,0.0379,Control
Utah__D12,0.6168,-0.0187,0.6864,1.9429,1.7255,1.998,2.4678,1.4443,1.8117,-3e-04,0.0453,Control
Utah__E01,0.7954,-0.0043,0.7459,2.3429,2.3235,2.1983,2.6593,1.6022,1.9006,0.0215,0.0668,BRCACancer
Utah__E02,0.8511,-0.0123,0.5893,2.2762,2.21,2.1189,2.2651,1.4944,2.3556,0,0.1068,Control
Utah__E03,1.069,0.0207,0.8114,2.2475,2.4061,1.9536,2.8011,1.8731,2.0515,0.0039,0.0353,Control
Utah__E04,0.9317,-0.0852,0.7043,2.4654,2.2732,2.1342,2.6088,1.4905,2.6056,-0.0542,0.0092,Control
Utah__E05,0.4621,0.2948,0.6811,2.4777,1.9994,2.0472,1.879,1.1636,2.3782,0.0765,0.086,Control
