@relation data

@attribute id string
@attribute 1399 numeric
@attribute 1869 numeric
@attribute 207 numeric
@attribute 22806 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 355 numeric
@attribute 3559 numeric
@attribute 356 numeric
@attribute 3560 numeric
@attribute 3561 numeric
@attribute 3716 numeric
@attribute 3718 numeric
@attribute 4609 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5478 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 572 numeric
@attribute 5777 numeric
@attribute 5894 numeric
@attribute 596 numeric
@attribute 598 numeric
@attribute 6198 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6850 numeric
@attribute 8651 numeric
@attribute 867 numeric
@attribute 8837 numeric
@attribute 9021 numeric
@attribute 9111 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,2.0291,0.1478,0.6157,1.1042,2.8919,1.6355,0.4236,1.2188,0.5941,0.3799,1.6994,2.5582,1.8794,1.7342,1.4375,1.5746,1.8406,1.4982,1.6074,1.76,1.0952,0.2409,1.8033,1.7841,1.5972,0.5469,1.1348,0.7565,1.1256,1.2133,1.495,1.0836,0.0596,1.4692,1.8285,0.619,1.7433,Control
Utah__A02,1.9507,-0.0079,0.5686,1.0005,1.0722,1.481,0.3716,1.1728,0.2311,0.5183,1.8945,2.4587,1.6629,1.3696,1.0182,1.3014,2.0413,1.1993,1.2289,1.6579,1.0379,0.1478,1.8803,1.5394,0.7857,0.4995,0.9374,0.8046,0.9005,1.1168,1.0726,0.9151,-0.1021,1.3404,1.624,0.4328,1.666,Control
Utah__A03,2.0362,0.1982,0.6805,1.0457,2.3576,1.7658,0.3757,1.7579,0.2004,0.7143,2.1755,2.5504,1.8002,1.5721,0.8555,1.3967,2.162,1.3339,1.4168,1.9065,1.0752,0.1867,1.95,1.7337,0.7002,0.6583,1.0488,0.7989,1.1275,1.269,1.2059,1.1936,-0.0609,1.4201,1.8985,0.8413,1.9912,Control
Utah__A04,2.0492,0.0725,0.6225,0.9439,1.55,1.4795,0.3609,1.1105,0.2505,0.4295,2.0649,2.5504,1.964,1.63,1.35,1.353,2.0983,1.4882,1.4363,1.7434,1.0602,0.2507,1.8859,1.6705,0.8705,0.4147,0.9145,0.8019,1.028,1.1765,1.2032,0.88,0.1671,1.3018,1.6301,1.3056,1.437,Control
Utah__A05,2.1796,0.2314,0.7463,0.8828,1.9884,1.8562,0.4772,1.3166,0.3345,0.4764,2.2852,2.2802,1.8971,1.5472,1.0965,1.4836,2.0939,1.3381,1.2753,1.9721,1.2157,0.3108,2.0105,1.8077,0.8938,0.5794,1.0517,0.8988,1.0464,1.3211,1.2305,1.2241,0.0527,1.5154,1.7826,0.9278,1.7722,Control
Utah__A06,1.9476,0.1291,0.6458,0.7811,3.0931,1.5705,0.2467,1.1905,0.2119,0.5191,2.3722,2.1881,1.8036,1.2322,1.2048,1.3845,1.9853,1.3761,1.3227,1.8749,1.0037,0.2291,1.823,1.7479,0.813,0.4694,1.024,0.7671,0.8852,1.129,1.1159,1.146,0.0167,1.3978,1.6482,0.857,1.4601,Control
Utah__A07,2.0664,0.0777,0.597,1.0344,2.7085,1.8609,0.364,1.1215,0.3066,0.6059,2.1297,2.3519,2.0093,1.3739,1.1245,1.5934,1.9624,1.6231,1.3363,1.9127,0.9863,0.2349,1.8362,1.7697,1.3348,0.6185,1.1139,0.7989,1.1765,1.0809,1.3173,1.4117,-0.005,1.5784,1.9022,0.5311,1.7115,Control
Utah__A08,1.7358,0.1985,0.5375,1.1568,1.7156,1.7198,0.2967,1.1471,0.4718,0.5321,2.095,2.2568,2.2698,1.2857,1.0832,1.7501,2.0579,1.714,1.297,1.9432,1.0102,0.086,1.6778,1.7375,1.9587,0.6098,1.1814,0.784,1.467,1.023,1.3652,1.2657,-0.0957,1.5716,1.9455,0.493,1.5533,Control
Utah__A09,2.0087,0.128,0.5633,0.9876,2.2374,1.8278,0.349,1.2318,0.3707,0.3795,1.8858,2.5254,1.9491,1.4313,1.1598,1.4582,1.976,1.5464,1.1969,1.8616,1.0062,0.207,1.8256,1.637,1.6272,0.5295,1.0737,0.7778,0.9988,1.0927,1.2773,1.2705,0.0082,1.523,1.6857,0.7608,1.4492,Control
Utah__A10,1.9823,0.1218,0.5633,1.1468,3.1715,1.802,0.398,1.4348,0.2985,0.6478,1.9013,2.5165,2.0508,1.4774,0.9502,1.6941,2.115,1.6535,1.2589,1.9537,0.9394,0.2064,1.8519,1.7832,1.211,0.6749,1.0955,0.79,1.3316,1.0601,1.2687,1.3728,-0.0182,1.4811,2.0584,0.9115,1.6445,Control
