@relation data

@attribute id string
@attribute 100 numeric
@attribute 10606 numeric
@attribute 122622 numeric
@attribute 132 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 1633 numeric
@attribute 1716 numeric
@attribute 22978 numeric
@attribute 2618 numeric
@attribute 270 numeric
@attribute 271 numeric
@attribute 272 numeric
@attribute 2766 numeric
@attribute 30833 numeric
@attribute 3251 numeric
@attribute 353 numeric
@attribute 3614 numeric
@attribute 3615 numeric
@attribute 471 numeric
@attribute 4860 numeric
@attribute 4907 numeric
@attribute 51292 numeric
@attribute 5198 numeric
@attribute 5471 numeric
@attribute 7498 numeric
@attribute 84618 numeric
@attribute 8833 numeric
@attribute 93034 numeric
@attribute 9615 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.8209,0.409,0.2112,0.4816,1.7105,1.3164,2.2825,1.0994,1.3769,1.6462,-0.0574,1.2505,0.7817,0.4066,0.0996,1.0829,0.4996,0.5033,1.0152,1.1537,1.7388,0.4481,1.3602,0.5243,0.553,-0.0963,0.0951,1.1648,-0.0641,-0.0831,Control
Utah__A02,0.8832,0.2313,0.151,0.1777,1.304,1.1559,2.0614,0.8368,1.1328,1.4059,-0.0162,1.0763,0.5027,0.3953,0.0384,0.8834,0.3077,0.5044,0.8194,1.0003,1.4121,0.2548,1.0576,0.3745,0.3758,-0.0684,0.0309,1.0473,0.036,-0.1038,Control
Utah__A03,1.24,0.2058,0.1686,0.3595,1.4849,1.2061,2.1571,0.8697,1.3906,1.6496,-0.0036,1.2669,0.6426,0.5456,0.133,1.1007,0.4246,0.6118,0.758,0.9906,1.7914,0.1895,1.2553,0.3803,0.3408,-0.1061,0.0287,1.1249,0.0316,-0.1284,Control
Utah__A04,0.8067,0.3035,0.1309,0.3274,1.3608,1.2234,2.1937,0.9987,1.0393,1.3791,-0.0248,1.2275,0.5009,0.3623,0.1947,0.8784,0.5094,0.5207,0.8972,0.9999,1.5011,0.4276,1.0335,0.366,0.3324,-0.0975,0.0202,1.2341,0.0699,-0.1114,Control
Utah__A05,0.7538,0.3216,0.2001,0.3436,1.4323,1.2401,2.1354,1.0351,1.2859,1.5537,-0.0303,1.4571,0.6511,0.5534,0.3006,1.001,0.5189,0.6709,0.901,0.8837,1.7667,0.2864,1.3294,0.4359,0.3646,-0.0754,0.0656,1.2178,0.0307,-0.1159,Control
Utah__A06,0.76,0.2784,0.1771,0.2978,1.4904,1.1977,1.9015,0.9063,1.2129,1.4632,-0.1081,1.2766,0.5804,0.4137,0.032,0.8161,0.4638,0.5289,0.8497,0.937,1.6141,0.1761,1.1961,0.4588,0.395,-0.1012,0.0449,1.0599,0.0096,-0.1513,Control
Utah__A07,0.8676,0.2637,0.1871,0.4241,1.5167,1.4309,2.3036,1.0811,1.4185,1.5521,-0.1273,1.2616,0.6521,0.3978,0.1746,1.0159,0.4048,0.5721,0.8643,0.964,1.6054,0.1923,1.2713,0.3523,0.4474,-0.0816,0.0539,1.1435,0.0185,-0.1201,Control
Utah__A08,0.7565,0.2635,0.1608,0.6999,1.4212,1.5677,2.0679,1.052,1.3614,1.4271,-0.0363,1.1349,0.6513,0.2954,-0.0127,0.9259,0.3079,0.4779,0.907,1.0058,1.3919,0.2003,0.9717,0.4,0.4723,-0.1039,0.0544,1.1395,-0.002,-0.148,Control
Utah__A09,0.873,0.2476,0.1523,0.5337,1.5525,1.257,2.1862,0.9586,1.2465,1.4832,0.0259,1.2112,0.6451,0.3868,0.1333,0.9397,0.4868,0.5631,0.8991,0.8703,1.7254,0.1685,1.1758,0.3162,0.2856,-0.0513,0.1113,1.1484,0.0138,-0.0966,Control
Utah__A10,0.9336,0.244,0.1464,0.3982,1.3979,1.4537,1.9799,0.9701,1.3224,1.5389,-0.0243,1.1617,0.7199,0.4549,0.0765,0.8431,0.4395,0.6058,0.8316,0.9354,1.7831,0.1183,1.1973,0.3012,0.3792,-0.0984,0.1053,1.1929,0.0073,-0.1028,Control
Utah__A11,0.8099,0.0868,0.1953,0.3281,1.4053,1.0501,1.9856,0.7784,1.0299,1.3678,-0.0669,0.8829,0.5838,0.2263,-0.0794,1.0573,0.3671,0.3906,0.6258,0.6717,1.7684,0.1317,1.0907,0.3478,0.165,-0.0583,0.032,0.9962,-0.0246,-0.045,Control
Utah__A12,0.5304,0.0912,0.1799,0.1367,1.1264,0.8662,1.5287,0.744,0.6668,0.9558,0.052,0.8136,0.1937,0.4434,-0.2175,0.5958,0.2677,0.4237,0.8667,0.7499,1.346,0.2417,0.72,0.1704,0.1174,0.0457,0.2359,0.8739,0.0838,-0.1299,Control
Utah__B01,0.762,0.2527,0.1669,0.3931,1.415,1.3012,2.0316,1.0212,1.2288,1.3163,0.0279,0.9116,0.6053,0.3891,-0.2866,0.8669,0.1838,0.4708,0.9245,0.9434,1.253,0.4408,1.2006,0.2994,0.382,0.0369,0.1363,0.9161,-0.0795,-0.0679,Control
Utah__B02,1.0524,0.3479,0.2632,0.2411,1.6194,1.3356,2.3322,1.0653,1.1655,1.4991,-0.0507,1.4047,0.6229,0.3384,0.1557,1.0156,0.5615,0.6219,0.9604,1.1004,1.5395,0.3012,1.4148,0.3986,0.3988,-0.0309,0.0938,1.1345,-0.0059,-0.1153,Control
Utah__B03,0.797,0.2744,0.2034,0.2884,1.4558,1.4255,2.2198,1.061,1.186,1.4018,-0.0245,1.1871,0.6058,0.1632,0.0088,0.9939,0.4169,0.4947,0.8005,1.0415,1.3856,0.2863,1.3024,0.3212,0.3732,-0.0033,0.0918,1.0527,-0.0575,-0.0742,BRCACancer
Utah__B04,0.7819,0.137,0.1512,0.6475,1.1195,1.5042,1.9021,0.9467,1.3062,1.2215,-0.0361,1.089,0.5134,0.3527,-0.279,0.5875,0.2129,0.5438,0.6229,0.9047,1.1974,0.2376,0.8409,0.2721,0.319,-0.0503,0.0439,1.0241,-0.0427,-0.148,BRCACancer
Utah__B05,0.932,0.2302,0.201,0.2063,1.5063,1.2056,1.7516,0.8255,1.0608,1.2584,-0.0165,1.2019,0.2615,0.2973,-0.0491,0.7972,0.5121,0.5328,0.8331,0.8551,1.273,0.1776,0.938,0.2893,0.1531,-0.0101,0.0884,0.8719,0.0495,-0.1318,BRCACancer
Utah__B06,0.4102,-0.092,-0.0231,0.1698,1.0749,1.1105,1.5446,0.7928,0.9717,1.055,0.075,0.7859,0.4144,0.3476,-0.5243,0.5456,0.0135,0.3575,0.599,0.6329,1.0975,0.344,0.9719,0.0781,0.2735,0.0766,0.078,0.6286,-0.0898,-0.1197,BRCACancer
Utah__B07,0.9238,0.3138,0.1509,0.3108,1.5548,1.4295,2.3282,1.0404,1.3101,1.581,-0.0603,1.2735,0.7509,0.3309,0.0819,0.9524,0.4175,0.6646,0.9659,1.0448,1.7788,0.3149,1.3808,0.3239,0.4292,-0.0803,0.1245,1.1124,0.0738,-0.1118,BRCACancer
