@relation data

@attribute id string
@attribute 10174 numeric
@attribute 103910 numeric
@attribute 10398 numeric
@attribute 10580 numeric
@attribute 140465 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 25802 numeric
@attribute 3672 numeric
@attribute 3693 numeric
@attribute 4604 numeric
@attribute 4606 numeric
@attribute 4607 numeric
@attribute 4621 numeric
@attribute 4624 numeric
@attribute 4626 numeric
@attribute 4632 numeric
@attribute 4633 numeric
@attribute 4634 numeric
@attribute 4635 numeric
@attribute 4637 numeric
@attribute 4638 numeric
@attribute 4703 numeric
@attribute 5829 numeric
@attribute 59 numeric
@attribute 7094 numeric
@attribute 7111 numeric
@attribute 7125 numeric
@attribute 7134 numeric
@attribute 7135 numeric
@attribute 7136 numeric
@attribute 7137 numeric
@attribute 7138 numeric
@attribute 7139 numeric
@attribute 7140 numeric
@attribute 7168 numeric
@attribute 7169 numeric
@attribute 7170 numeric
@attribute 7171 numeric
@attribute 72 numeric
@attribute 7273 numeric
@attribute 7414 numeric
@attribute 7431 numeric
@attribute 800 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8557 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.2125,0.8222,0.6784,-0.0283,0.0574,-0.0818,-0.1058,-0.0774,0.1531,0.304,-0.1285,-0.0816,0.1029,-0.0536,-0.0508,-0.1543,-0.0291,-0.1322,0.026,-0.0312,1.6715,0.1805,0.0337,1.0183,0.2025,2.3174,0.0378,0.0333,0.172,-0.0053,-0.0367,-0.0949,0.1684,-0.0897,0.0452,0.4416,0.3334,0.6428,0.8334,-0.0191,0.7158,1.2384,2.3884,0.0035,2.327,1.1541,2.0788,-0.1022,-0.0432,-0.0359,Control
Utah__A02,0.1898,0.4461,0.6936,-0.0455,-0.065,0.0905,-0.1325,-0.0373,0.1756,0.2936,-0.0913,-0.1153,0.1259,-0.0578,-0.0506,-0.1465,0.0065,-0.1189,0.1443,-0.0667,1.5097,0.1896,0.0044,0.8499,0.228,2.3906,0.1256,0.0341,0.1008,0.0886,0.0942,-0.1478,0.0862,-0.0086,-0.0204,0.3051,0.0235,0.5447,0.5262,0.0061,0.2675,1.1723,2.1809,0.011,2.3401,0.9777,2.1743,0.1059,-0.023,-0.0855,Control
Utah__A03,0.1789,0.8027,0.6769,-0.0531,0.0725,0.0216,-0.1298,-0.0625,0.1318,0.3779,-0.1208,-0.1295,0.1606,-0.088,-0.0689,-0.1706,-0.0444,-0.0448,0.0886,0.0951,1.782,0.2011,0.0096,1.0969,0.3427,2.607,0.2142,0.1311,0.2119,0.1289,0.1779,-0.1392,0.1465,0.0386,0.0083,0.3941,0.0103,0.7731,0.6417,-0.0123,0.3657,1.3701,2.5655,0.0197,2.5223,1.2312,2.1303,-0.0942,-0.0276,-0.0262,Control
Utah__A04,0.2386,0.5707,0.7548,-0.0461,0.0337,0.2406,-0.1021,-0.0546,0.1578,0.3591,-0.0707,-0.0718,0.16,-0.0474,-0.0451,-0.1133,0.0379,-0.0369,0.0668,0.1173,1.5477,0.1822,0.0127,0.9327,0.1237,2.6218,0.0881,0.1274,0.1667,0.0538,0.1848,-0.0323,0.1219,-0.0911,0.1279,0.3519,0.1435,0.5301,0.6429,0.0016,0.3292,1.3499,2.3067,0.0132,2.6032,1.025,2.2819,-0.0159,-0.0188,0.0335,Control
Utah__A05,0.2629,0.4645,0.9483,-0.0315,0.03,0.1174,-0.0711,-0.0782,0.1263,0.5358,-0.0719,-0.0372,0.1235,-0.0734,-0.0101,-0.1189,-0.0604,-0.069,-0.0012,0.016,1.75,0.2652,0.0123,1.1784,0.2942,2.9588,0.164,0.0908,0.0603,0.0166,0.3238,-0.0287,0.3176,-0.0518,0.1372,0.5392,0.1187,0.6365,0.6857,0.0031,0.3843,1.5754,2.6628,0.0523,2.287,0.9902,2.3833,0.0069,-0.0483,0.0336,Control
Utah__A06,0.1723,0.6819,0.7696,-0.0586,-0.0075,-0.0095,-0.1279,-0.0276,0.0459,0.3588,-0.1042,-0.1902,0.113,-0.0508,-0.0637,-0.1924,0.0195,-0.0058,0.0854,0.1294,1.7572,0.1978,0.033,0.9658,0.2507,2.6128,0.0192,-0.0197,0.1193,-0.0056,0.169,-0.1935,0.0918,-0.045,0.0162,0.2998,0.1544,0.6046,0.6044,8e-04,0.3162,1.3317,2.5395,-0.007,2.2428,1.1486,2.1363,-0.1825,-0.0148,-0.0611,Control
Utah__A07,0.2223,0.5815,0.6051,-0.0589,-0.0705,0.1048,-0.1392,-0.0508,0.0919,0.3598,-0.1166,-0.1405,0.1043,-0.0717,-0.0685,-0.156,-0.0403,-0.0732,0.0864,-0.1056,1.6525,0.2174,0.0328,1.0181,0.2201,2.4816,-3e-04,-0.0746,0.1616,0.0346,0.0047,-0.1039,0.1376,0.0324,0.0425,0.4013,0.1829,0.7195,0.582,-0.0325,0.3787,1.4361,2.6143,0.0242,2.296,1.4495,2.1759,-0.0882,-0.0449,-0.0678,Control
Utah__A08,0.1921,0.6073,0.5032,-0.0295,-0.0516,-0.1431,-0.1234,-0.0493,0.048,0.2332,-0.1117,-0.1003,0.0945,-0.0156,-0.0584,-0.1411,-0.0804,-0.042,0.1151,-0.1144,1.4781,0.1426,-0.0286,1.0077,0.2486,2.2507,0.0968,0.0747,0.1807,0.0366,0.032,-0.173,0.122,-0.0849,0.0551,0.4729,0.0503,0.7616,0.6888,-0.0592,0.7504,1.197,2.2635,-0.0653,2.2139,1.2527,1.9205,-0.1716,-0.0516,-0.0937,Control
Utah__A09,0.2499,0.4109,0.851,-0.0531,-0.0376,0.1257,-0.1174,-0.0247,0.0426,0.3951,-0.1259,-0.1544,0.0563,-0.0837,-0.0935,-0.1415,-0.0492,-0.0634,0.0694,-0.0592,1.6887,0.2309,0.0048,0.9398,0.1954,2.5289,1e-04,-0.0843,0.1986,0.0889,0.0471,-0.0937,0.0967,-0.0092,0.0524,0.4184,-0.0476,0.612,0.6106,0.0081,0.3908,1.4183,2.421,0.0214,2.2423,0.951,2.3034,-0.0581,-0.0377,-0.0396,Control
Utah__A10,0.1463,0.5382,1.1726,-0.0466,-0.0112,0.023,-0.0927,-0.1073,0.1278,0.4342,-0.1041,-0.1131,0.103,-0.0471,-0.0709,-0.1351,-0.0961,-0.0478,-5e-04,-0.0684,1.6293,0.2111,0.135,1.0533,0.3998,2.7276,0.0638,0.1352,0.1705,-0.0436,0.129,-0.0885,0.164,-0.0635,0.066,0.5222,0.1023,0.7365,0.6928,-0.0588,0.3885,1.6209,2.4883,0.0545,2.2774,1.2653,2.2451,-0.051,-0.0478,-0.0057,Control
Utah__A11,0.0935,0.3211,0.7345,-0.049,-0.0052,-0.1808,-0.1152,-0.0345,-0.0123,0.2071,-0.1009,-0.1217,0.122,-0.1036,-0.0282,-0.1428,-0.0783,-0.0182,0.0903,-0.0368,1.6144,0.0735,0.0221,0.8852,0.3512,2.3921,0.1793,0.0775,0.001,-0.0213,-0.0615,-0.1459,0.1326,-0.0658,-0.0232,0.3492,0.042,0.4236,0.4827,-0.0149,0.2722,1.1749,2.3257,-0.0077,2.2562,0.7584,2.1908,0.0765,-0.112,0.0255,Control
Utah__A12,0.1416,0.2595,0.8695,-0.0153,-0.049,-0.0389,-0.1519,0.1563,0.0497,0.4843,-0.1204,-0.2161,-0.0074,-0.12,-0.1382,-0.2344,0.1087,0.127,0.3591,0.0866,1.3559,0.3165,0.0479,0.5455,0.2308,2.0181,0.1274,0.0582,0.3236,0.1492,-0.0312,-0.1596,0.0285,0.1068,-0.0656,0.3031,-0.0544,0.3672,0.1106,6e-04,0.221,1.0398,1.8062,0.0514,1.7774,0.602,1.965,-0.0775,0.0294,-0.1285,Control
Utah__B01,0.0894,0.8394,0.4973,0.05,-0.1539,-0.2156,-0.14,0.0773,0.0496,0.341,-0.114,-0.37,-0.0682,-0.052,-0.0776,-0.2049,0.0794,0.077,0.2242,0.0615,1.6217,0.2648,0.1512,0.7121,0.2873,1.9534,0.0861,-0.1835,0.3238,-0.0772,-0.2137,-0.4517,0.0385,0.061,-0.1649,0.3641,0.1802,0.7475,0.7941,-0.0118,0.62,1.0606,2.1452,0.027,2.4459,1.5527,1.8265,-0.0876,-0.0443,-0.2583,Control
Utah__B02,0.2664,0.9224,0.6747,-0.0194,0.0495,0.0377,-0.1031,-0.0225,0.0761,0.3298,-0.0919,-0.1473,0.1222,-0.0238,-0.1117,-0.1175,-0.038,-0.0638,0.0977,0.007,1.8974,0.2074,0.0212,1.0823,0.2797,2.3404,-0.0063,0.0136,0.0869,0.0336,0.1133,-0.1095,0.2402,-0.0198,0.0874,0.4367,0.1743,0.7219,0.8528,0.0522,0.3453,1.1533,2.4982,0.004,2.7299,1.4591,2.189,-0.144,-0.0556,0.0296,Control
Utah__B03,0.114,0.8616,0.1932,0.0441,-0.0703,-0.0897,-0.1193,0.0149,0.0701,0.1213,-0.0978,-0.1529,0.0644,-0.062,-0.0652,-0.185,-0.0436,-0.0368,0.0711,0.02,1.7026,0.1105,0.0081,0.9734,0.3103,2.1366,0.126,0.0138,0.2317,-0.0881,1e-04,-0.1841,0.2884,-0.0278,0.0373,0.2959,0.0862,0.7135,0.7961,0.0431,0.3583,0.949,2.4579,-0.0744,2.6651,1.4948,2.042,-0.0979,-0.0869,-0.1384,BRCACancer
Utah__B04,0.1305,0.4458,0.6152,-0.0524,0.0466,-0.0255,-0.1382,0.0095,0.05,0.297,-0.1509,-0.1621,0.0821,-0.1083,-0.0956,-0.1908,0.0171,-0.1362,0.0917,0.1284,1.4198,0.1921,0.2146,1.1086,0.0879,2.2441,-0.0147,0.0438,0.2322,0.0228,0.005,-0.2489,0.0844,-0.0829,0.0261,0.3858,0.0231,0.8903,0.6695,0.0188,0.6479,1.427,1.9538,0.0145,2.1452,1.4654,1.8968,-0.0358,-0.066,-0.0541,BRCACancer
Utah__B05,0.1562,0.5725,0.5651,-0.0639,0.0229,0.0219,-0.1513,-0.0403,0.0516,0.254,-0.1701,-0.1524,0.0734,-0.1457,-0.1114,-0.2063,0.0093,-0.0932,0.2582,-0.0615,1.7638,0.1451,0.0696,0.9358,0.1519,2.3134,-0.0142,0.1412,0.2159,0.0908,0.2199,-0.2212,0.1775,0.0026,0.0231,0.276,0.0689,0.6637,0.6387,-0.0057,0.231,1.038,2.11,-0.0189,2.5472,1.2033,2.0581,-0.2138,-0.0032,-0.1234,BRCACancer
Utah__B06,-0.0322,0.5134,0.3202,0.0674,-0.1965,-0.2472,-0.1367,0.1187,0.0392,0.3551,-0.1468,-0.3298,-0.176,-0.1927,-0.1601,-0.2515,0.0671,-0.0323,0.1292,0.0332,1.4013,0.1928,0.1026,0.5497,0.2675,1.6104,0.0529,-0.173,0.2753,-0.0649,-0.1971,-0.4646,-0.189,0.0453,-0.2546,0.2792,-0.141,0.6683,0.4611,-0.0053,0.3835,0.8834,1.9608,0.0077,2.1772,1.2894,1.5456,-0.1459,-0.0351,-0.3912,BRCACancer
Utah__B07,0.2167,0.6705,0.6189,-0.0714,0.0305,0.0408,-0.1134,-0.0377,0.0223,0.316,-0.1178,-0.1754,0.055,-0.095,-0.145,-0.1346,-0.0294,-0.0813,0.1158,-0.0322,1.7871,0.1727,0.0609,1.2014,0.2789,2.3218,0.0381,-0.0093,0.1931,0.0716,0.051,-0.1151,0.1537,-0.0286,0.073,0.3968,0.0804,0.7935,0.7464,-0.012,0.5701,1.4078,2.4525,0.0096,2.7059,1.3429,2.1058,-0.056,-0.0669,-0.0312,BRCACancer
Utah__B08,0.1716,0.5729,1.1202,-0.0208,0.0597,-0.041,-0.0872,-0.0524,0.0262,0.5034,-0.0347,-0.0658,0.148,-0.0682,-0.0689,-0.1547,-0.0127,0.0474,0.0306,-0.0549,1.6564,0.2409,0.0185,0.9332,0.2454,2.6882,0.0577,0.0799,0.0799,-0.0409,0.2164,-0.0888,0.2647,-0.1032,0.087,0.4943,0.0513,0.5153,0.6316,-0.0371,0.1946,1.5098,2.5867,0.0391,2.443,1.1707,2.4631,0.0278,-0.0948,-0.0023,Control
Utah__B09,0.1297,0.5944,0.7181,-0.0113,-0.0907,-0.0574,-0.1288,-0.0329,0.015,0.3559,-0.1178,-0.1958,0.0907,-0.0776,-0.0669,-0.1967,-0.0247,-0.0356,-0.0583,-0.083,1.6782,0.2164,0.0706,1.0677,0.1238,2.4784,0.0535,0.1205,0.0542,-0.0186,0.0555,-0.0431,0.0933,-0.0579,0.0731,0.4536,-0.0477,0.8184,0.8822,-0.1328,0.9337,1.6139,1.8107,0.0167,2.528,1.1532,2.1245,-0.1741,-0.0398,-0.1082,Control
Utah__B10,0.1515,0.292,0.6503,-0.0478,0.0283,-0.0168,-0.115,0.0045,-0.0084,0.2748,-0.092,-0.1763,0.0552,-0.1198,-0.0476,-0.1528,-0.0091,0.0211,0.1043,-0.1087,1.3077,0.1299,0.0286,0.8067,0.1986,2.2601,0.0129,-0.0011,0.1096,0.0719,0.0601,-0.1191,0.0341,-0.011,0.0145,0.2861,-0.0717,0.5881,0.3942,0.0083,0.5512,1.0855,1.8395,-0.0255,2.1794,1.174,2.0672,-0.0245,-0.0309,-0.1287,Control
Utah__B11,0.1391,0.2225,1.3885,-0.0325,0.0672,-0.0224,-0.0898,-0.0171,0.0842,0.4375,-0.1167,-0.1312,0.1049,-0.0723,-0.0406,-0.1448,-0.0124,-0.0265,0.0793,0.0295,1.5607,0.1681,0.0368,0.9209,0.2614,2.7068,0.0039,0.4879,0.1451,-0.0886,0.1668,-0.1251,0.2067,-0.0978,0.0109,0.4636,-0.0098,0.4634,0.4261,-0.0403,0.2686,1.5045,2.341,0.0545,2.1117,1.0831,2.2914,-0.1938,-0.0193,-0.0304,Control
Utah__B12,0.1312,0.4199,0.4912,-0.055,0.0431,0.0552,-0.1271,0.0281,-0.0284,0.2064,-0.1393,-0.1451,0.0675,-0.0614,-0.1329,-0.1121,0.0167,-0.163,0.0077,0.0359,1.2162,0.049,0.0137,0.8303,0.0389,1.8963,0.0133,-0.0135,0.1602,0.0235,0.1411,-0.3034,0.0911,0.0067,0.007,0.1941,-0.1003,0.5703,0.4734,-0.086,0.7444,1.014,1.63,-0.0785,2.0912,1.0803,1.8541,-0.093,-0.0579,-0.1121,Control
Utah__C01,0.266,0.4605,0.9059,-0.0756,-0.0027,0.056,-0.1382,-0.0309,0.0583,0.3291,-0.0804,-0.1502,0.1771,-0.1205,-0.114,-0.1554,0.0239,-0.051,0.1165,-0.0606,1.7911,0.209,0.1476,1.2162,0.202,2.7223,-0.029,-0.0307,0.2247,0.0879,0.2083,-0.2,0.0754,0.0413,0.0086,0.4383,0.1707,0.7224,0.7981,0.0328,0.3383,1.4659,2.5423,0.0138,2.28,1.3271,2.1046,-0.0786,-0.0165,-0.0402,BRCACancer
Utah__C02,0.3218,0.4203,0.8901,-0.0641,0.0053,0.1924,-0.1307,-0.0509,0.0752,0.4738,-0.1124,-0.139,0.1413,-0.0646,-0.1109,-0.1401,-0.0542,-0.0897,0.145,-0.0605,1.5866,0.2631,0.014,1.1312,0.1796,2.6942,0.0429,0.0331,0.1521,0.1053,0.1694,-0.036,0.0643,-0.009,0.1263,0.3695,0.1694,0.4998,0.5501,0.0283,0.3264,1.3964,2.2931,0.0402,2.3218,0.8945,2.3238,-0.1006,-9e-04,-0.0024,BRCACancer
Utah__C03,0.3524,0.7594,0.7679,-0.0564,0.0065,0.1551,-0.1344,-0.0842,0.0714,0.4009,-0.0995,-0.1311,0.1444,-0.0337,-0.1322,-0.1523,-0.1009,-0.0315,0.1351,-0.1221,1.8376,0.1699,0.0643,1.4511,0.2456,2.8307,0.0049,0.0047,0.1616,0.0985,0.2656,-0.1775,0.1303,-0.0481,0.2075,0.4113,0.2029,0.7248,0.7593,0.0263,0.3817,1.5336,2.5215,0.0343,2.6161,1.1949,2.2582,-0.1784,-0.017,0.0178,BRCACancer
Utah__C04,0.1688,0.3962,1.0295,-0.0386,0.0484,0.0951,-0.0754,-0.0719,0.0443,0.3825,-0.0395,-0.0553,0.2421,-0.0784,-0.0019,-0.0822,-0.1451,-0.048,0.0401,-0.0256,1.4141,0.2029,-0.0274,0.8995,0.1306,3.0767,0.0128,0.2061,0.2497,0.0858,0.2704,-0.1085,0.1337,-0.0496,0.0986,0.3384,0.106,0.2416,0.54,-0.0537,0.159,1.5396,2.3076,-0.009,2.2155,0.6556,2.7034,-0.3732,-0.0148,-0.0399,Control
Utah__C05,0.1684,0.0938,0.4774,-0.0198,0.0662,0.1011,-0.0763,-0.0356,0.085,0.1406,-0.0978,-0.0232,0.1011,-0.0753,-0.056,-0.0704,-0.0511,-0.0203,0.0859,0.1174,1.1751,0.1246,0.0015,0.9033,0.1285,2.4838,0.0426,0.1,0.0539,0.111,0.1965,-0.1052,0.1568,-0.0334,0.1425,0.2122,0.0591,0.2645,0.3608,-0.0657,0.1848,0.9952,2.2442,-0.0495,1.9306,0.7229,2.2658,-0.2599,-0.0427,0.0165,BRCACancer
Utah__C06,0.0949,0.0513,0.7909,0.0501,-0.0749,-0.0133,-0.1676,0.046,-0.0705,0.0995,-0.045,-0.1997,0.0942,-0.1097,0.0295,-0.2029,-0.1796,-0.0459,0.1691,0.1273,1.0569,0.0722,-0.069,0.3833,0.0528,1.1742,-0.0047,-0.0308,0.0066,0.0366,0.1765,-0.1191,0.0638,0.0499,-0.0457,0.0835,-0.0908,0.161,0.3111,0.0136,0.0423,0.3979,0.7629,-0.0571,0.8831,0.2453,1.2786,-0.1422,0.0011,-0.1964,Control
Utah__C07,0.1798,0.0604,0.8751,-0.0455,-0.0082,0.0813,-0.1031,2e-04,0.026,0.4036,-0.0688,-0.1196,0.075,-0.1468,-0.0809,-0.1139,-0.0557,0.0104,0.0859,-0.0864,1.423,0.2058,0.0366,0.9288,0.1927,2.9447,0.0782,0.0666,0.1551,-0.0011,-0.0309,-0.0356,0.1737,0.007,0.0797,0.2884,0.0392,0.3578,0.3639,-0.0303,0.2569,1.3341,2.1351,0.0474,2.2026,0.4921,2.3503,-0.0174,0.0259,-0.0635,Control
