@relation data

@attribute id string
@attribute 1729 numeric
@attribute 2534 numeric
@attribute 2934 numeric
@attribute 3265 numeric
@attribute 3672 numeric
@attribute 3688 numeric
@attribute 387 numeric
@attribute 394 numeric
@attribute 4633 numeric
@attribute 4638 numeric
@attribute 5216 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5894 numeric
@attribute 6093 numeric
@attribute 6464 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.692,1.6042,0.3405,0.4236,0.1531,2.4273,0.765,0.8414,-0.1322,0.1805,1.3967,1.5746,1.8406,1.4982,1.76,1.0952,0.7341,0.2595,1.0183,1.7841,1.5435,0.7565,0.3755,2.3174,Control
Utah__A02,1.5934,1.263,0.2473,0.3716,0.1756,2.1759,0.54,0.6009,-0.1189,0.1896,1.3442,1.3014,2.0413,1.1993,1.6579,1.0379,0.48,0.1285,0.8499,1.5394,1.2563,0.8046,0.3775,2.3906,Control
Utah__A03,1.8183,1.4626,0.4819,0.3757,0.1318,2.3183,0.8594,0.5318,-0.0448,0.2011,1.6832,1.3967,2.162,1.3339,1.9065,1.0752,0.7059,0.1567,1.0969,1.7337,1.5334,0.7989,0.6195,2.607,Control
Utah__A04,1.8154,1.4429,0.2966,0.3609,0.1578,2.3751,0.5096,0.6507,-0.0369,0.1822,1.2385,1.353,2.0983,1.4882,1.7434,1.0602,0.5113,0.158,0.9327,1.6705,1.1857,0.8019,0.414,2.6218,Control
Utah__A05,1.9691,1.4763,0.5166,0.4772,0.1263,2.221,0.6538,0.6228,-0.069,0.2652,1.4906,1.4836,2.0939,1.3381,1.9721,1.2157,0.726,0.2684,1.1784,1.8077,1.4238,0.8988,0.6469,2.9588,Control
Utah__A06,1.708,1.3895,0.3947,0.2467,0.0459,2.0446,0.5802,0.5717,-0.0058,0.1978,1.4311,1.3845,1.9853,1.3761,1.8749,1.0037,0.6824,0.1239,0.9658,1.7479,1.3049,0.7671,0.4253,2.6128,Control
Utah__A07,1.9112,1.8589,0.3897,0.364,0.0919,2.4763,0.7994,0.8813,-0.0732,0.2174,1.3882,1.5934,1.9624,1.6231,1.9127,0.9863,0.8669,0.2112,1.0181,1.7697,1.5625,0.7989,0.359,2.4816,Control
Utah__A08,2.0342,1.9941,0.3584,0.2967,0.048,2.328,0.8642,1.0196,-0.042,0.1426,1.3241,1.7501,2.0579,1.714,1.9432,1.0102,0.8829,0.2145,1.0077,1.7375,1.5997,0.784,0.3481,2.2507,Control
Utah__A09,1.7934,1.7212,0.3408,0.349,0.0426,2.5756,0.5863,0.7751,-0.0634,0.2309,1.3816,1.4582,1.976,1.5464,1.8616,1.0062,0.7767,0.2051,0.9398,1.637,1.5151,0.7778,0.4569,2.5289,Control
Utah__A10,2.0862,1.9662,0.3881,0.398,0.1278,2.7093,0.7708,0.7036,-0.0478,0.2111,1.5144,1.6941,2.115,1.6535,1.9537,0.9394,0.8171,0.2446,1.0533,1.7832,1.483,0.79,0.4388,2.7276,Control
Utah__A11,1.5236,1.3506,0.3313,0.2904,-0.0123,2.4404,0.5541,0.6047,-0.0182,0.0735,1.3163,1.2025,1.5981,1.2442,1.8347,0.9926,0.6056,0.1375,0.8852,1.2804,1.2476,0.5794,0.2186,2.3921,Control
Utah__A12,1.289,0.9467,0.1856,0.2032,0.0497,1.8741,0.3136,0.3046,0.127,0.3165,1.1522,0.9215,1.6271,1.0289,1.3126,0.6672,0.3165,0.1142,0.5455,1.1644,0.8386,0.5636,0.1258,2.0181,Control
Utah__B01,1.5155,1.5006,0.2303,0.1584,0.0496,2.1261,0.7514,0.9304,0.077,0.2648,1.3139,1.4577,1.9184,1.5918,1.5662,0.7793,0.6567,0.2109,0.7121,1.6434,1.4478,0.5764,0.1574,1.9534,Control
Utah__B02,1.6692,1.543,0.3545,0.3404,0.0761,2.3064,0.6791,0.6581,-0.0638,0.2074,1.6915,1.4219,2.0553,1.7587,1.7427,1.0963,0.6188,0.1703,1.0823,1.8632,1.3656,0.9083,0.4168,2.3404,Control
Utah__B03,1.65,1.6673,0.2404,0.2646,0.0701,2.352,0.6843,0.6502,-0.0368,0.1105,1.512,1.5109,1.9803,1.9459,1.7521,0.9479,0.6536,0.0978,0.9734,1.7244,1.4288,0.7155,0.269,2.1366,BRCACancer
Utah__B04,2.0964,2.1402,0.3734,0.1782,0.05,2.5848,0.9809,0.7482,-0.1362,0.1921,1.3078,1.5671,1.9926,1.5967,1.9229,0.7243,0.8115,0.225,1.1086,1.7237,1.4607,0.7092,0.3471,2.2441,BRCACancer
Utah__B05,1.5492,1.5799,0.1734,0.2381,0.0516,2.25,0.6826,0.5421,-0.0932,0.1451,1.9181,1.1566,2.133,1.6704,1.8007,0.8239,0.4972,0.098,0.9358,1.4156,1.1766,0.7441,0.2846,2.3134,BRCACancer
Utah__B06,1.3724,1.4278,0.0196,-0.0061,0.0392,2.1238,0.5849,0.3823,-0.0323,0.1928,1.0257,1.1199,1.4956,1.4068,1.3023,0.5177,0.5394,0.1786,0.5497,1.4461,1.2276,0.4797,-0.0707,1.6104,BRCACancer
Utah__B07,1.8466,1.7729,0.2573,0.38,0.0223,2.5678,0.9059,0.721,-0.0813,0.1727,1.6681,1.5493,2.0668,1.5879,1.8217,1.0487,0.6951,0.1564,1.2014,1.9525,1.5876,0.8876,0.3629,2.3218,BRCACancer
Utah__B08,1.581,1.1603,0.4183,0.3687,0.0262,2.3017,0.5718,0.6986,0.0474,0.2409,1.5418,1.3231,1.8123,1.1769,1.7268,1.0739,0.682,0.257,0.9332,1.5696,1.3563,0.8025,0.5462,2.6882,Control
Utah__B09,1.9835,2.0697,0.2124,0.2599,0.015,2.7756,0.9711,0.8054,-0.0356,0.2164,1.4285,1.3758,1.6995,1.5101,1.8556,0.6235,0.7372,0.2831,1.0677,1.5166,1.4409,0.6597,0.3244,2.4784,Control
Utah__B10,1.9712,1.7842,0.2378,0.2443,-0.0084,2.375,0.6125,0.5825,0.0211,0.1299,1.166,1.4219,1.9994,1.4831,1.7685,0.645,0.624,0.0953,0.8067,1.4615,1.2925,0.7158,0.2328,2.2601,Control
Utah__B11,1.683,1.4134,0.3583,0.4126,0.0842,2.2158,0.5495,0.5982,-0.0265,0.1681,1.8236,1.3896,1.9301,1.2771,1.6655,0.929,0.5479,0.1896,0.9209,1.3717,1.2964,0.7156,0.4267,2.7068,Control
Utah__B12,1.6657,1.9103,0.1359,0.223,-0.0284,2.3939,0.7263,0.5601,-0.163,0.049,0.9956,1.1323,1.2838,1.1896,1.4468,0.5105,0.6269,0.1111,0.8303,1.2848,1.0477,0.5098,0.2132,1.8963,Control
Utah__C01,1.8948,1.58,0.4485,0.4383,0.0583,2.1644,0.8875,0.5337,-0.051,0.209,1.5195,1.3372,2.0178,1.2928,1.9339,1.0546,0.8022,0.194,1.2162,1.7078,1.4223,0.8045,0.5989,2.7223,BRCACancer
Utah__C02,1.8067,1.3461,0.3175,0.5255,0.0752,2.1843,0.513,0.5483,-0.0897,0.2631,1.3201,1.3839,1.9151,1.3266,1.6487,1.0889,0.5312,0.1482,1.1312,1.7071,1.3154,0.8483,0.5092,2.6942,BRCACancer
Utah__C03,1.9691,1.6334,0.4382,0.5881,0.0714,2.4996,0.7352,0.477,-0.0315,0.1699,1.6941,1.4737,2.1142,1.2561,1.846,1.1527,0.6598,0.1063,1.4511,1.8793,1.377,0.9954,0.541,2.8307,BRCACancer
Utah__C04,1.4569,0.8656,0.3743,0.4087,0.0443,2.1766,0.3298,0.3967,-0.048,0.2029,1.1697,0.7962,1.3741,0.8383,1.4608,0.979,0.4523,0.1785,0.8995,1.0478,0.8563,0.5631,0.433,3.0767,Control
Utah__C05,1.5308,0.9248,0.2703,0.2967,0.085,1.7247,0.3798,0.342,-0.0203,0.1246,1.085,0.9303,1.6573,0.928,1.5008,0.8706,0.3624,0.0692,0.9033,1.2673,0.9371,0.6458,0.3517,2.4838,BRCACancer
Utah__C06,0.727,0.5527,0.0608,0.1841,-0.0705,0.7491,0.2993,0.0505,-0.0459,0.0722,0.7607,0.2515,0.5143,0.4412,0.6402,0.3107,0.1769,-0.029,0.3833,0.3671,0.3785,0.147,0.2542,1.1742,Control
Utah__C07,1.7573,1.1562,0.2617,0.3607,0.026,2.1035,0.3451,0.4059,0.0104,0.2058,1.159,1.1545,1.8435,1.0885,1.6223,0.7954,0.3623,0.1166,0.9288,1.3982,1.0716,0.6577,0.3657,2.9447,Control
Utah__C08,1.5968,1.1159,0.32,0.4262,0.0788,1.9631,0.4811,0.6216,-0.0577,0.2646,1.177,1.2713,1.8817,1.1859,1.6232,0.9733,0.4813,0.2127,1.0036,1.4462,1.304,0.7276,0.4913,2.5452,Control
Utah__C09,1.6594,1.144,0.3101,0.3085,0.016,2.0022,0.4766,0.3563,0.0753,0.1646,1.4424,1.1501,1.9987,1.1108,1.5206,0.881,0.4251,0.1377,0.9436,1.3897,0.9872,0.7603,0.3827,2.6424,Control
