@relation data

@attribute id string
@attribute 1387 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 3001 numeric
@attribute 3148 numeric
@attribute 328 numeric
@attribute 5551 numeric
@attribute 6418 numeric
@attribute 8125 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.4764,0.9683,0.4112,1.7428,1.3566,1.5644,2.1925,0.9307,0.7468,Control
Utah__A02,1.2354,0.8495,0.2916,2.2728,1.0761,1.2665,3.0505,0.6581,0.4636,Control
Utah__A03,1.4513,0.9197,0.4401,2.49,1.2845,1.1479,3.1792,0.9665,0.7372,Control
Utah__A04,1.2933,0.8958,0.3836,2.3914,1.1978,1.0389,2.9768,0.8492,0.4954,Control
Utah__A05,1.4436,1.0382,0.4936,2.116,1.467,1.3652,3.0195,0.9035,0.7408,Control
Utah__A06,1.3768,0.9035,0.424,2.0467,1.3279,1.2598,3.2279,0.8596,0.5891,Control
Utah__A07,1.4744,0.9215,0.4549,2.2448,1.3004,1.2858,3.1708,0.9519,0.929,Control
Utah__A08,1.5962,0.6569,0.3883,1.964,1.162,1.007,2.7722,0.772,0.8351,Control
Utah__A09,1.4502,0.8576,0.38,1.9319,1.1143,1.3196,2.9496,0.7565,0.8138,Control
Utah__A10,1.5075,0.9305,0.3818,2.5977,1.2314,1.0772,3.059,0.7537,0.8154,Control
Utah__A11,1.3339,0.5846,0.1932,2.5938,1.1184,1.0441,3.5948,0.747,0.6212,Control
Utah__A12,0.7983,0.4109,0.2302,2.6047,0.9357,0.7755,2.4145,0.3111,0.2221,Control
Utah__B01,1.305,0.5758,0.2783,1.3478,1.1415,1.358,1.6091,0.9925,0.6603,Control
Utah__B02,1.342,0.9058,0.4105,2.413,1.5086,1.5252,3.135,1.0874,0.5913,Control
Utah__B03,1.3124,0.8294,0.3312,2.1396,1.3905,1.3174,2.5667,1.0267,0.6628,BRCACancer
Utah__B04,1.5339,0.6866,0.3861,1.9698,1.0196,0.7235,2.7885,0.7119,0.9792,BRCACancer
Utah__B05,1.3523,0.5665,0.3089,2.4985,0.972,0.928,3.2679,0.7776,0.5435,BRCACancer
Utah__B06,0.9722,0.2895,0.1266,1.5711,0.8696,0.8698,2.1502,0.5607,0.3816,BRCACancer
Utah__B07,1.4398,1.0043,0.4318,2.4822,1.4779,1.2557,3.0756,0.8983,0.735,BRCACancer
Utah__B08,1.2348,0.7748,0.3083,2.0107,1.2208,1.2155,3.0811,0.778,0.5562,Control
Utah__B09,1.42,0.3019,0.2388,1.4612,1.2592,0.7684,2.4618,0.9394,0.8823,Control
Utah__B10,1.2259,0.5803,0.2655,2.6888,0.988,0.8506,3.3869,0.5713,0.6724,Control
Utah__B11,1.3433,0.6707,0.1709,2.2612,1.1665,1.0508,2.186,0.5788,0.6489,Control
Utah__B12,1.2857,0.1609,0.1779,0.5672,0.7097,0.3783,1.6624,0.5538,0.7306,Control
Utah__C01,1.5436,0.8839,0.4281,1.8143,1.0555,1.2677,3.2412,0.7801,0.8975,BRCACancer
Utah__C02,1.2473,0.9332,0.426,2.299,1.2068,1.4237,3.3812,0.775,0.5396,BRCACancer
Utah__C03,1.5083,1.1123,0.6258,2.356,1.2589,1.4707,3.6691,0.7373,0.7399,BRCACancer
Utah__C04,1.0889,0.5197,0.2512,1.2065,0.6276,1.0414,2.7825,0.5761,0.4482,Control
Utah__C05,1.0149,0.4566,0.2506,1.6623,0.7435,0.828,3.4718,0.7113,0.3853,BRCACancer
Utah__C06,0.5342,-0.0671,-0.0378,0.5822,0.3551,0.3987,1.0801,0.3461,0.1499,Control
Utah__C07,1.1525,0.7299,0.2545,2.1494,0.9501,1.0612,3.6259,0.6166,0.3034,Control
Utah__C08,1.3209,0.747,0.3765,2.1155,0.9944,1.3198,3.3609,0.6208,0.4377,Control
Utah__C09,1.17,0.6612,0.2909,2.2654,0.8851,0.9168,3.3721,0.7299,0.344,Control
Utah__C10,1.0482,0.7982,0.378,2.4041,0.98,1.0209,3.5526,0.5511,0.3464,BRCACancer
Utah__C11,1.3615,0.6789,0.4007,2.3809,1.0505,1.2878,3.4649,0.7523,0.4974,Control
Utah__C12,0.9045,0.2846,0.1419,1.3381,0.5561,0.8974,2.8118,0.6264,0.3266,BRCACancer
Utah__D01,1.4633,0.3369,0.2899,0.8841,0.9294,0.9803,1.6338,0.646,1.0532,BRCACancer
Utah__D02,1.3231,0.5444,0.2533,1.7762,0.8452,1.1857,3.1141,0.6243,0.4428,BRCACancer
Utah__D03,1.1635,0.4401,0.2875,1.6599,0.8212,0.9764,3.1195,0.569,0.4215,BRCACancer
Utah__D04,1.2884,0.6352,0.2588,1.1941,0.9547,1.1488,2.6056,0.6629,0.5004,BRCACancer
Utah__D05,1.1492,0.8331,0.2896,2.2901,1.0655,1.0385,3.653,0.6332,0.5279,BRCACancer
Utah__D06,1.3435,0.8262,0.3799,2.0993,1.0177,1.5019,3.3181,0.7023,0.5162,BRCACancer
Utah__D07,1.2675,0.7728,0.3698,2.3793,1.1382,1.2677,4.2581,0.7239,0.4371,Control
Utah__D08,0.9839,0.3837,0.2762,1.5253,0.7689,0.9739,3.1491,0.5377,0.3093,Control
Utah__D09,1.1948,0.6881,0.3251,1.6913,1.0243,1.1825,2.4256,0.579,0.4228,Control
Utah__D10,1.1877,0.6663,0.2132,2.5265,1.0767,1.3229,2.6625,0.6071,0.3931,Control
Utah__D11,0.7755,-0.0214,0.1312,0.6896,0.3077,0.6997,1.3439,0.4087,0.1998,Control
Utah__D12,1.0953,0.3133,0.0714,1.3653,0.8558,1.0609,2.5158,0.6456,0.3528,Control
Utah__E01,1.0924,0.5059,0.1806,2.0306,1.0383,0.9502,3.3984,0.6633,0.3039,BRCACancer
Utah__E02,1.3505,0.8616,0.3763,2.4578,1.2084,1.1903,3.4862,0.6665,0.3688,Control
Utah__E03,1.3706,0.7884,0.3139,2.1263,1.0357,1.3131,3.5895,0.6848,0.4148,Control
Utah__E04,1.2958,0.89,0.4572,2.1839,1.2318,1.3314,3.0583,0.7672,0.4645,Control
Utah__E05,1.149,0.7022,0.2798,2.1063,0.9923,1.1818,2.8226,0.6018,0.2615,Control
Utah__E06,1.0223,0.4358,0.2679,1.7713,0.7619,0.7852,2.3308,0.4616,0.3955,BRCACancer
Utah__E07,1.2683,0.6208,0.3044,1.9329,1.2172,1.2078,2.8233,0.8527,0.4821,BRCACancer
Utah__E08,1.2895,0.7973,0.3267,2.1071,1.0675,1.2488,3.2955,0.7624,0.5058,Control
Utah__E09,1.2887,0.6443,0.2149,2.6019,1.1707,1.1651,3.1316,0.6565,0.4263,BRCACancer
Utah__E10,1.4734,0.9334,0.3724,2.2273,1.265,1.1664,3.1627,0.6654,0.6185,BRCACancer
Utah__E11,1.0671,0.5976,0.2183,2.1704,0.9453,0.948,3.3942,0.5738,0.295,Control
Utah__E12,0.878,0.3071,0.0726,2.4209,1.0019,0.8238,4.1491,0.5911,0.2189,BRCACancer
Utah__F01,1.5042,0.9191,0.4108,1.2544,1.0733,1.6008,2.2772,0.8242,0.667,Control
Utah__F02,1.3825,0.9783,0.5051,1.7963,1.1789,1.5386,2.9445,0.676,0.6014,Control
Utah__F03,1.203,0.8676,0.4182,2.1475,0.9223,1.4296,3.5314,0.6879,0.3678,Control
Utah__F04,1.4245,0.576,0.3398,1.7822,0.9299,1.4114,3.0208,0.8793,0.7794,Control
Utah__F05,1.2224,0.8307,0.3892,2.1805,1.1561,1.5403,3.012,0.8983,0.4762,Control
Utah__F06,1.0151,0.6988,0.2628,2.0481,1.1764,1.0452,2.6714,0.5449,0.3596,Control
Utah__F07,1.4566,0.7495,0.3892,1.7568,0.9713,1.4682,2.8735,0.7145,0.7452,Control
Utah__F09,1.3906,1.1215,0.4746,1.7676,1.3774,1.818,2.7149,1.0197,0.6382,Control
Utah__F10,1.4589,1.0092,0.5102,2.1927,1.2637,1.4316,3.1343,0.7904,0.6714,Control
Utah__F11,1.2694,0.7389,0.3672,1.9975,1.0485,1.2331,3.5268,0.6781,0.4029,Control
Utah__F12,1.3727,0.6999,0.363,2.3417,1.1874,1.1993,3.0056,0.7097,0.8656,Control
Utah__G01,1.3309,0.6673,0.368,1.4681,0.9061,1.1697,2.4328,0.5433,0.5387,Control
Utah__G02,1.0978,0.3922,0.2146,1.4902,1.0627,1.2662,3.0366,0.6649,0.4494,Control
Utah__G03,1.3824,0.9716,0.4551,1.9097,1.175,1.5556,2.9336,0.7679,0.5576,Control
Utah__G04,1.2765,1.0286,0.4078,1.5383,1.1531,1.3823,3.0462,0.7324,0.5433,BRCACancer
Utah__G05,1.0448,0.3025,0.1148,1.297,0.7547,0.9216,2.2463,0.6731,0.4823,BRCACancer
Utah__G06,1.2456,0.86,0.3487,1.9125,1.1494,0.9799,2.8394,0.5616,0.4888,BRCACancer
Utah__G07,1.1834,0.531,0.2649,1.3567,0.7626,1.4038,2.9124,0.7913,0.3662,Control
Utah__G08,1.371,0.7787,0.3761,1.874,1.154,1.4363,3.0255,0.6618,0.6397,Control
Utah__G09,1.1469,0.3243,0.1936,1.9458,1.1242,1.006,2.7394,0.6556,0.4405,Control
Utah__G10,1.1103,0.4685,0.2022,2.6359,0.8353,0.8653,3.4047,0.6768,0.3396,BRCACancer
Utah__G11,0.8313,-0.0405,-0.0163,1.4055,0.607,0.8783,2.439,0.5958,0.3077,BRCACancer
Utah__G12,1.2607,0.5389,0.2871,1.6819,1.0281,0.9931,2.9448,0.5156,0.4968,BRCACancer
Utah__H01,1.1227,0.4456,0.1784,1.5221,0.7799,1.1114,3.0909,0.5925,0.3269,Control
Utah__H02,1.2111,0.4642,0.2358,1.6838,0.8484,1.3244,3.2598,0.6344,0.3,Control
Utah__H03,1.0907,0.372,0.1906,1.831,0.7378,1.1858,3.0035,0.7811,0.4046,Control
Utah__H04,1.3597,0.7451,0.3073,1.9089,1.0711,1.6308,3.2771,0.9505,0.6483,Control
Utah__H06,1.3155,0.5241,0.2251,1.7058,0.8515,1.1358,2.961,0.8038,0.5423,Control
Utah__H07,1.2099,0.5047,0.3193,1.3234,0.8294,1.299,2.757,1.0206,0.5207,BRCACancer
Utah__H08,1.1873,0.2874,0.1791,1.7496,1.1791,0.8589,3.3593,0.7555,0.4456,BRCACancer
Utah__H09,1.0587,0.0184,0.2401,1.0278,0.6343,0.5104,2.5328,0.666,0.4764,BRCACancer
Utah__H10,1.1599,0.3684,0.2429,1.1591,0.7444,0.8904,1.7692,0.6287,0.5274,BRCACancer
Utah__H11,0.9598,0.6541,0.3867,2.0697,1.0868,0.9675,3.0929,0.5537,0.34,BRCACancer
Utah__H12,1.3754,0.8248,0.417,2.4718,1.1929,1.3276,3.5512,0.6199,0.4908,BRCACancer
Utah__I01,1.5051,0.8367,0.4246,2.6665,1.3232,0.865,3.5468,0.8059,0.6447,Control
Utah__I02,1.144,0.3608,0.2454,1.3152,0.7886,0.7497,2.2293,0.503,0.5293,Control
Utah__I03,0.9464,0.4091,0.1857,1.703,0.5891,0.779,3.1551,0.5073,0.1955,Control
Utah__I04,1.2589,0.8809,0.4111,1.7777,1.1467,1.4078,3.4626,0.7701,0.469,Control
Utah__I05,1.1821,0.7703,0.3265,1.5567,0.9037,1.2836,3.0087,0.6548,0.4026,Control
Utah__I06,1.2519,0.731,0.3946,2.0203,0.9716,1.2387,3.8259,0.7569,0.3715,Control
Utah__I07,1.539,0.929,0.5054,1.9815,1.2462,1.273,2.8578,0.7172,0.7691,Control
Utah__I08,1.2441,0.9949,0.3986,2.3174,1.2857,1.3201,3.1597,0.6774,0.532,Control
Utah__I09,1.1139,0.4561,0.2321,1.5394,0.8418,1.1858,2.7394,0.6508,0.4578,Control
Utah__I10,1.3324,0.8787,0.4042,2.0642,1.1734,1.4992,2.843,0.7764,0.583,Control
Utah__I11,0.7861,0.378,0.2237,1.5926,0.6677,0.6206,2.026,0.4897,0.2458,Control
Utah__I12,1.0864,0.6481,0.2561,1.7913,0.9334,1.2819,2.6082,0.7024,0.4051,Control
Utah__I13,1.3318,0.8034,0.3457,2.0009,0.968,1.5029,3.8334,0.6771,0.4765,Control
Utah__J01,1.1088,0.4664,0.2102,1.8386,0.9039,0.8844,2.5836,0.6992,0.3545,Control
Utah__J02,1.1512,0.5248,0.2476,1.3922,0.7811,1.1597,2.5509,0.7459,0.4404,Control
