@relation data

@attribute id string
@attribute 10087 numeric
@attribute 10558 numeric
@attribute 123099 numeric
@attribute 130367 numeric
@attribute 1455 numeric
@attribute 151742 numeric
@attribute 166929 numeric
@attribute 204219 numeric
@attribute 2531 numeric
@attribute 253782 numeric
@attribute 259230 numeric
@attribute 29956 numeric
@attribute 340485 numeric
@attribute 5007 numeric
@attribute 55304 numeric
@attribute 55331 numeric
@attribute 5587 numeric
@attribute 56848 numeric
@attribute 79603 numeric
@attribute 81537 numeric
@attribute 8560 numeric
@attribute 8611 numeric
@attribute 8612 numeric
@attribute 8613 numeric
@attribute 8877 numeric
@attribute 8879 numeric
@attribute 91012 numeric
@attribute 9217 numeric
@attribute 9218 numeric
@attribute 9517 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1663,1.2807,0.4126,0.2556,0.6328,0.1023,1.1529,-0.0312,0.8949,0.5669,0.5662,1.6117,0.1467,1.0671,-0.0916,0.6034,-0.1107,0.188,0.285,0.5966,1.4535,0.2455,0.0943,0.0152,0.2215,1.1527,0.8148,0.9227,1.4852,0.929,Control
Utah__A02,1.1152,1.132,0.3506,0.1839,0.5542,0.0564,0.9066,-0.1178,0.6207,0.3088,0.2793,1.6648,0.0606,0.7914,-0.1418,0.3307,-0.1167,0.1344,0.1416,0.4487,1.3442,0.0887,0.0759,0.0728,0.1089,1.043,0.602,0.6407,1.1012,0.7065,Control
Utah__A03,1.2384,1.2247,0.4064,0.2635,0.6606,0.2677,1.2407,-0.1723,0.6371,0.4164,0.4065,1.6271,0.1002,1.0097,-0.1412,0.6125,-0.1366,0.2115,0.1907,0.6595,1.2295,0.1119,0.0687,0.0545,0.1508,1.2901,0.724,0.7541,1.3611,1.0269,Control
Utah__A04,1.1355,1.0209,0.472,0.1944,0.6876,0.1058,0.9262,-0.0899,0.6646,0.3711,0.3218,1.7925,0.0323,0.9622,-0.1302,0.3376,-0.0857,0.1836,0.2762,0.4715,1.3607,0.1458,0.105,-0.0072,0.1936,1.0968,0.6098,0.6812,1.1097,0.649,Control
Utah__A05,1.3185,1.251,0.4172,0.1201,0.7996,0.2266,1.8651,-0.0649,0.6725,0.4952,0.4674,1.9786,0.1432,1.054,-0.0734,0.6715,-0.094,0.2676,0.2977,0.6963,1.5354,0.0723,0.1395,-0.0011,0.3432,1.3052,0.7323,0.8453,1.2781,0.9574,Control
Utah__A06,1.1112,1.146,0.3963,0.0654,0.5528,0.1999,1.61,-0.1453,0.6238,0.4246,0.3963,1.625,0.0702,0.9848,-0.0899,0.4174,-0.1688,0.1687,0.177,0.4586,1.2539,0.1002,-0.0012,0.0068,0.0529,1.1571,0.6435,0.7362,1.2736,0.8419,Control
Utah__A07,1.3957,1.3148,0.3641,0.1924,0.6381,0.3936,1.5001,-0.1138,0.5513,0.7763,0.6284,1.7024,0.0973,0.99,-0.1359,0.6359,-0.1302,0.1543,0.2485,0.6842,1.3473,0.1737,0.1182,-0.0174,0.0775,1.2587,0.7601,0.8783,1.4912,1.0586,Control
Utah__A08,1.376,1.2134,0.3765,0.1332,0.4982,0.4906,1.0678,-0.0445,0.6593,0.8729,0.7113,1.3481,0.2405,0.9448,-0.0637,0.5691,-0.1112,0.1075,0.1695,0.6464,1.0973,0.3339,0.025,-0.0648,0.0506,1.0929,0.7717,0.9146,1.5317,0.9801,Control
Utah__A09,1.1856,1.1925,0.3307,0.1893,0.6105,0.2583,1.0912,-0.1334,0.6875,0.61,0.5845,1.6645,0.0517,0.9346,-0.0772,0.5785,-0.1226,0.1377,0.2324,0.6042,1.3373,0.1733,0.1228,0.0784,0.0325,1.209,0.6963,0.7974,1.3655,0.9087,Control
Utah__A10,1.336,1.2157,0.4322,0.176,0.6179,0.3402,1.3565,-0.0872,0.6025,0.6062,0.6153,1.8817,0.1125,0.9288,-0.1275,0.6368,-0.1135,0.189,0.1594,0.6169,1.3023,0.0981,0.1028,0.0718,0.2084,1.1824,0.6696,0.9025,1.3839,0.922,Control
Utah__A11,0.9803,1.1458,0.4593,0.1969,0.5249,0.1752,1.0502,-0.1037,0.6055,0.3969,0.4028,1.4069,0.0372,0.8508,-0.0946,0.4382,-0.1234,0.105,0.2047,0.5338,0.9993,0.1028,0.1114,0.0705,0.011,1.2189,0.7411,0.7799,1.2277,0.7569,Control
