@relation data

@attribute id string
@attribute 2690 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3643 numeric
@attribute 3717 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5777 numeric
@attribute 5894 numeric
@attribute 6195 numeric
@attribute 6464 numeric
@attribute 6517 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6927 numeric
@attribute 8651 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0978,1.6544,0.4247,0.1655,1.1832,1.6169,1.8391,1.4782,1.7289,0.5523,1.0332,1.7309,1.0783,0.718,1.806,1.7847,0.9065,0.75,-0.1413,1.1294,0.8024,1.1886,1.4497,-0.0459,0.038,Control
Utah__A02,0.0055,1.493,0.3701,0.0826,1.0583,1.3286,2.0614,1.1561,1.2376,0.1715,0.6697,1.6299,1.0214,0.4692,1.8835,1.5429,0.9246,0.7973,-0.0454,0.9018,0.7895,1.0922,1.0472,-0.0373,-0.1375,Control
Utah__A03,-0.0557,1.7906,0.3745,0.2047,1.4846,1.4291,2.1951,1.3011,1.3242,0.1678,0.9489,1.8758,1.0584,0.6904,1.9537,1.7349,1.0222,0.7917,0.028,1.1313,0.8214,1.2443,1.1742,-0.0687,-0.0928,Control
Utah__A04,-0.0357,1.4914,0.3589,0.108,0.8542,1.383,2.1245,1.4673,1.312,0.2858,0.7891,1.7145,1.0435,0.4999,1.8892,1.6725,1.0052,0.7946,-0.0078,1.0307,0.8,1.1518,1.1716,-0.0072,0.1549,Control
Utah__A05,-0.0239,1.8851,0.4809,0.2633,1.2997,1.5208,2.1197,1.3057,1.2008,0.2856,0.9233,1.9408,1.1978,0.7099,2.0146,1.808,1.1126,0.89,-0.0265,1.0492,0.9221,1.2963,1.1977,-0.0161,0.0306,Control
Utah__A06,-0.0502,1.5864,0.2391,0.207,1.0757,1.4163,1.9994,1.3466,1.1962,0.2749,0.8755,1.8446,0.9874,0.6673,1.8259,1.7489,0.9801,0.7604,-0.0768,0.8863,0.7385,1.1044,1.0885,-0.0316,-0.0085,Control
Utah__A07,-0.0479,1.89,0.3621,0.1543,1.4165,1.6368,1.974,1.6128,1.2837,0.5058,1.2903,1.882,0.9702,0.8479,1.8391,1.7704,0.9852,0.7917,-0.1584,1.1809,0.8019,1.0563,1.2803,-0.0562,-0.0321,Control
Utah__A08,-0.0961,1.7425,0.2915,0.1697,1.4627,1.8021,2.0798,1.7107,1.4764,0.8574,1.3963,1.9122,0.9939,0.8635,1.6796,1.7386,0.8456,0.777,-0.1304,1.4746,0.7216,0.9985,1.326,-0.0754,-0.1306,Control
Utah__A09,-0.0678,1.8554,0.3464,0.109,1.3629,1.4941,1.9891,1.5301,1.3678,0.5722,1.2298,1.8315,0.99,0.7596,1.8284,1.6393,0.827,0.7709,-0.1066,1.0011,0.7334,1.0681,1.2423,-0.0619,-0.0177,Control
Utah__A10,-0.0915,1.8284,0.3978,0.1539,1.4231,1.743,2.143,1.6455,1.2566,0.3634,1.2971,1.9225,0.9237,0.7992,1.8549,1.7838,0.9676,0.7829,-0.0434,1.3376,0.8338,1.0356,1.2341,-0.0548,-0.0465,Control
