@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10096 numeric
@attribute 10097 numeric
@attribute 10298 numeric
@attribute 1072 numeric
@attribute 1073 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23368 numeric
@attribute 23452 numeric
@attribute 2664 numeric
@attribute 2665 numeric
@attribute 29127 numeric
@attribute 3636 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 392 numeric
@attribute 393 numeric
@attribute 3984 numeric
@attribute 4638 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5290 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5308 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5728 numeric
@attribute 6010 numeric
@attribute 6093 numeric
@attribute 6191 numeric
@attribute 6295 numeric
@attribute 695 numeric
@attribute 85366 numeric
@attribute 8936 numeric
@attribute 8976 numeric
@attribute 9475 numeric
@attribute 9826 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,2.1364,2.0281,0.1998,0.6846,1.0708,0.6045,0.8246,0.2889,0.0457,1.6289,0.6368,0.7989,1.0632,0.7493,0.8186,0.8509,0.9484,1.3071,0.4691,0.1814,1.1667,1.0217,-0.0567,1.6169,1.3241,1.8391,1.4782,-0.0998,0.0219,-0.1132,1.243,-0.0957,1.5327,1.2832,-0.116,1.5056,-0.0475,0.0773,0.6362,1.0287,0.7293,1.3608,Control
Utah__A02,0.3429,1.9585,1.9268,0.2254,0.5857,1.1027,0.5571,0.607,0.157,0.0625,1.5668,0.4324,0.4811,1.0717,0.5121,0.6118,0.687,0.8254,1.0367,0.5328,0.1911,1.1756,0.8893,-0.1299,1.3286,1.0956,2.0614,1.1561,-0.0396,0.0425,-0.1359,0.647,-0.0148,1.2476,0.9895,-0.0345,1.5412,-0.0253,0.095,0.5001,0.7721,0.6349,1.0773,Control
Utah__A03,0.3568,2.1744,2.1551,0.2608,0.8552,1.2012,0.6699,0.7634,0.1734,-0.0227,1.5508,0.5999,0.8591,1.2107,0.59,0.8493,0.726,1.0741,1.2468,0.5926,0.2033,1.4289,0.9957,-0.1053,1.4291,1.2641,2.1951,1.3011,-0.0855,-0.0123,-0.2093,0.9196,-0.0019,1.5227,1.0888,-0.0493,1.6737,-0.0511,0.1956,0.5541,0.9926,0.8468,1.3643,Control
Utah__A04,0.4955,2.1033,2.0103,0.2645,0.6509,0.9796,0.6114,0.6935,0.1491,-0.0143,1.6028,0.4586,0.3612,1.0791,0.6555,0.5923,0.7783,0.9482,1.1733,0.5529,0.1832,1.0247,0.9699,-0.0896,1.383,1.2342,2.1245,1.4673,0.045,0.0169,-0.1294,0.7631,-0.0233,1.1775,0.9643,-0.0671,1.424,-0.0436,0.1262,0.4592,0.9147,0.5663,1.2398,Control
Utah__A05,0.4795,2.2226,2.0413,0.278,0.7866,1.0756,0.7362,0.7698,0.2166,0,1.8009,0.4722,0.5746,1.3984,0.6827,0.8117,0.716,1.1072,1.2256,0.8,0.2716,1.3702,1.0637,-0.0787,1.5208,1.3448,2.1197,1.3057,-0.0048,0.0096,-0.1026,0.9399,-0.0839,1.4139,0.8787,-0.0756,1.7819,-0.089,0.2334,0.5894,1.0051,0.8208,1.3013,Control
Utah__A06,0.4153,1.9474,2.012,0.1687,0.6661,1.0403,0.6349,0.7165,0.187,0.0548,1.4942,0.4186,0.5003,1.1561,0.6173,0.7335,0.6711,0.9777,1.1786,0.5539,0.1998,1.2955,0.8999,-0.133,1.4163,1.2303,1.9994,1.3466,-0.0639,-0.0014,-0.1796,0.8375,-0.0093,1.2959,1.2125,-0.0252,1.6045,-0.1482,0.1203,0.5198,0.832,0.7521,1.1447,Control
Utah__A07,0.7253,2.2554,2.2577,0.2235,0.5723,0.8441,0.5857,0.7237,0.1717,-0.062,1.5692,0.7222,0.7206,1.1408,0.8001,0.9943,0.6893,0.9951,1.2088,0.5708,0.2207,1.3668,1.0521,-0.1179,1.6368,1.2868,1.974,1.6128,-0.0571,0.0243,-0.1812,1.3109,0.0156,1.5516,1.0443,-0.0657,1.6179,-0.1424,0.1818,0.7881,1.0204,0.8177,1.5858,Control
Utah__A08,1.0592,2.4207,2.2716,0.2217,0.5512,0.7306,0.5257,0.7148,0.2488,0.0196,1.3754,0.7949,0.5266,1.0004,0.9849,1.0792,0.6991,0.8585,1.1507,0.4128,0.141,1.2078,1.218,-0.0951,1.8021,1.3083,2.0798,1.7107,-0.1168,0.018,-0.1362,1.5,-0.0621,1.5885,0.9553,-0.1188,1.3452,-0.116,0.0596,0.9049,0.9993,0.7183,1.6994,Control
Utah__A09,0.7398,2.2466,2.0828,0.2074,0.6268,0.8367,0.5517,0.6732,0.1773,-0.0346,1.4835,0.5464,0.5574,1.0352,0.7599,0.9655,0.6424,0.8674,1.2042,0.4868,0.2351,1.2824,0.9502,-0.0792,1.4941,1.2311,1.9891,1.5301,-0.036,0.0198,-0.1236,1.3575,-0.0086,1.5046,0.9877,-0.0244,1.5507,-0.0509,0.071,0.7061,0.8836,0.6354,1.4239,Control
Utah__A10,0.7924,2.3997,2.2552,0.2653,0.5679,0.8454,0.5517,0.7126,0.2169,0.0138,1.5689,0.6767,0.6223,1.1811,0.8006,1.0196,0.626,0.8785,1.1049,0.5767,0.214,1.3673,1.0809,-0.0718,1.743,1.2585,2.143,1.6455,-0.0616,0.0105,-0.1047,1.3359,-0.1008,1.4727,1.0517,-0.091,1.4132,-0.0789,0.1766,0.7633,1.1945,0.7552,1.6004,Control
