@relation data

@attribute id string
@attribute 10563 numeric
@attribute 10663 numeric
@attribute 10803 numeric
@attribute 10850 numeric
@attribute 1230 numeric
@attribute 1232 numeric
@attribute 1233 numeric
@attribute 1234 numeric
@attribute 1236 numeric
@attribute 1237 numeric
@attribute 1238 numeric
@attribute 1524 numeric
@attribute 2826 numeric
@attribute 2829 numeric
@attribute 2833 numeric
@attribute 2919 numeric
@attribute 2920 numeric
@attribute 2921 numeric
@attribute 3576 numeric
@attribute 3577 numeric
@attribute 3579 numeric
@attribute 3627 numeric
@attribute 4283 numeric
@attribute 51554 numeric
@attribute 5196 numeric
@attribute 5473 numeric
@attribute 56477 numeric
@attribute 57007 numeric
@attribute 58191 numeric
@attribute 6347 numeric
@attribute 6348 numeric
@attribute 6352 numeric
@attribute 6354 numeric
@attribute 6356 numeric
@attribute 6360 numeric
@attribute 6363 numeric
@attribute 6364 numeric
@attribute 6366 numeric
@attribute 6367 numeric
@attribute 6370 numeric
@attribute 6372 numeric
@attribute 6373 numeric
@attribute 6374 numeric
@attribute 6375 numeric
@attribute 6376 numeric
@attribute 6387 numeric
@attribute 643 numeric
@attribute 729230 numeric
@attribute 7852 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.117,0.4551,0.2151,0.1282,1.1688,0.3717,2.2531,1.2883,1.841,1.1148,0.0412,1.2005,0.1499,0.1817,0.5685,0.3739,0.2591,-0.1257,2.3769,1.4972,1.0897,0.3969,-0.1448,0.0321,2.5312,3.7091,0.4441,0.0097,0.9891,0.2437,0.6241,2.2208,-0.0242,-0.1294,-0.1009,0.0422,-0.0164,0.0752,-0.0317,-0.0873,-0.2239,-0.244,1.1995,0.1624,-0.0292,-0.0801,0.9668,2.5147,2.7383,Control
Utah__A02,-0.0778,0.4488,0.0459,-0.0207,0.7496,0.3862,1.5395,1.2704,1.1351,0.6335,0.005,1.8958,-0.0174,0.3219,0.2489,0.2446,0.3252,-0.1262,0.4785,0.8417,0.661,0.7201,-3e-04,0.072,2.1611,4.2412,0.2965,0.0409,0.9777,-0.0744,0.3565,2.5789,-0.2382,-0.135,-0.1556,-0.0474,0.0197,0.0205,0.0632,-0.0348,-0.0123,-0.1635,1.1094,-0.0467,0.009,-0.0479,0.2578,2.7984,2.4067,Control
Utah__A03,-0.0539,0.4487,0.1338,0.1596,1.1808,0.2681,1.7607,1.6885,0.8331,1.1431,0.0218,1.8884,-1e-04,0.193,0.9034,0.239,0.236,-0.1197,0.9033,1.2164,0.5775,1.5472,0.4225,-0.0622,1.6338,3.4994,0.2028,0.033,1.1862,0.1357,0.5597,2.6626,-0.1614,-0.2174,-0.0722,0.0445,0.0842,0.114,0.0671,0.0299,-0.1129,0.2352,0.9665,0.015,0.0103,0.037,0.2649,2.5851,2.2048,Control
Utah__A04,-0.0334,0.2419,0.1462,0.0041,0.7004,0.1506,2.0958,0.7166,1.3694,0.7817,-0.0249,1.8636,0.1185,0.2189,0.5976,0.4617,0.4257,0.0174,0.7419,0.8169,0.6726,0.1824,9e-04,0.0394,2.1446,5.0583,0.4129,0.0319,0.9835,-0.0331,0.3404,2.3372,-0.1201,-0.2306,-0.0623,-0.0435,0.021,0.0391,-0.1012,0.095,0.0342,-0.0628,1.6013,-0.128,0.0515,-0.0251,0.9501,2.4857,3.1705,Control
Utah__A05,-0.0723,0.3409,0.1565,-0.0257,1.4173,0.2864,2.1392,1.0837,1.1083,1.058,-0.075,1.9829,0.3084,0.2519,0.4946,0.3876,0.2711,-0.1272,0.8423,1.0953,0.9418,0.5201,0.0731,0.0492,2.8107,4.458,0.3102,0.053,1.4949,0.0707,0.4882,2.4641,-0.097,-0.2073,-0.1056,-0.0331,0.0291,0.1,-0.0125,0.0863,-0.1054,-0.2252,1.5274,0.1534,-0.0444,0.0077,0.7031,3.1918,2.5694,Control
Utah__A06,-0.0806,0.4572,-0.1343,-0.0281,1.3432,0.1505,1.4342,1.105,1.4139,0.4898,-0.0142,1.4213,-0.0128,0.3705,0.3196,0.3053,0.434,-0.2809,1.2326,0.9522,0.8539,0.5331,0.0849,0.1004,1.9114,3.8875,0.3322,-0.0718,1.5715,0.1788,0.2385,2.1427,-0.052,-0.1334,-0.1165,0.0675,-0.0656,0.0158,0.0263,-0.0013,-0.2058,0.0243,1.086,0.0443,-0.0627,0.0012,0.2784,2.7216,3.0388,Control
Utah__A07,-0.0541,0.4807,0.0756,-0.0075,1.0889,0.1677,1.7875,1.3225,1.3811,0.8818,0.0075,1.9143,0.1865,0.2574,0.3871,0.4049,0.3757,-0.0139,0.9668,1.1764,0.836,0.3886,0.0062,-0.045,2.2887,4.1147,0.3074,0.0938,1.2418,-0.0367,0.6065,2.2723,-0.0734,-0.045,-0.0965,-0.041,0.1254,0.041,-0.0717,-0.0941,-0.0722,-0.1363,1.2576,-0.0987,-0.0239,-0.1438,0.2909,2.829,2.2633,Control
Utah__A08,-0.0432,0.3558,-0.0884,0.0367,0.6847,0.0952,1.2582,0.5826,1.393,0.4297,0.0052,1.461,0.1169,0.2042,0.2577,0.2021,0.2449,-0.3104,0.8097,0.9536,0.4936,0.4059,0.0498,-0.1439,1.705,3.1789,0.3274,0.0659,0.9557,0.1412,0.6084,1.8447,-0.1135,-0.2551,-0.0105,0.0329,-0.1803,0.0616,0.1256,-0.1266,-0.2389,-0.0167,0.636,-0.2492,0.0473,-0.0913,0.3073,1.7991,2.3018,Control
Utah__A09,-0.0756,0.2972,0.2506,0.0343,0.8157,0.0074,1.9064,1.1399,1.4159,0.8259,-5e-04,1.5288,0.0896,0.2168,0.6508,0.4054,0.2458,-0.1305,0.7556,0.5965,0.3875,0.3422,-0.0336,0.0408,2.6108,4.4168,0.3051,0.0997,1.3674,0.0365,0.4666,2.5296,-0.0498,-0.1909,-0.1191,0.0897,0.056,0.0073,0.0989,0.0034,-1e-04,-0.0263,1.696,-0.2188,-0.0765,-0.0705,0.4587,2.2759,2.5748,Control
Utah__A10,-0.0368,0.5129,0.2037,0.0533,1.2057,0.0184,1.7725,1.2481,0.7092,1.0686,-0.0344,1.8169,0.0774,0.2115,0.5746,0.3773,0.1094,-0.1782,1.1064,1.1755,0.9373,0.3249,0.0098,-0.0046,3.2973,4.6792,0.2917,0.0588,1.0099,0.2383,0.45,2.8409,-0.0561,-0.1233,-0.0358,0.1011,-0.1413,0.0587,-0.1196,0.0708,0.0379,-0.1487,1.6509,-0.1126,0.0125,-0.0062,0.2675,3.0378,2.2828,Control
