@relation data

@attribute id string
@attribute 10991 numeric
@attribute 11136 numeric
@attribute 11254 numeric
@attribute 117247 numeric
@attribute 124935 numeric
@attribute 153201 numeric
@attribute 206358 numeric
@attribute 23428 numeric
@attribute 23657 numeric
@attribute 340024 numeric
@attribute 348932 numeric
@attribute 54407 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 56301 numeric
@attribute 6509 numeric
@attribute 6510 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6533 numeric
@attribute 6539 numeric
@attribute 6541 numeric
@attribute 6542 numeric
@attribute 8140 numeric
@attribute 81539 numeric
@attribute 84889 numeric
@attribute 8501 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 92745 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0731,0.0015,-0.1962,0.3229,0.6823,-0.0735,0.4704,-0.0399,0.0124,0.0734,0.0742,2.9633,0.0479,-0.1501,0.216,0.2317,0.7314,0.0143,1.0877,0.6423,0.2536,0.4476,-0.0524,0.4864,2.1429,-0.1063,0.2806,1.9124,1.5659,0.5408,Control
Utah__A02,0.0215,-0.1137,-0.2202,0.1858,0.5918,-0.0318,0.3334,-0.0097,0.0754,0.1883,0.1453,2.9421,0.1952,-0.1496,0.2273,0.3008,0.7263,0.0235,0.8543,0.5646,0.3675,0.2163,-0.0406,0.4549,1.8124,-0.173,0.1182,2.2385,1.0046,0.3435,Control
Utah__A03,-0.0044,-0.1028,-0.2809,0.1236,0.8274,-0.0372,0.65,-0.0573,0.1217,0.1623,0.1407,2.8901,0.1402,-0.1697,0.1943,0.6484,1.1657,-0.077,1.1538,0.8119,0.5635,0.3529,-0.072,0.5808,1.7659,-0.1776,0.2774,2.3129,1.0248,0.5805,Control
Utah__A04,0.0371,0.0127,-0.1139,0.2122,0.6351,-0.0567,0.3495,-0.093,0.0885,0.1236,0.1124,2.7847,0.1446,-0.0893,0.2825,0.2607,0.5907,0.0046,1.1019,0.5724,0.1372,0.3103,-0.0671,0.496,1.9717,-0.141,0.2727,1.9171,1.041,0.3392,Control
Utah__A05,-0.0235,-0.0262,-0.1882,0.1393,0.9043,-0.0944,0.5292,-0.0646,0.0258,0.1381,0.0854,2.7988,0.1163,-0.1097,0.2409,0.443,1.0996,0.0417,1.3018,0.7816,0.4431,0.3416,-0.0754,0.7043,1.7797,-0.1603,0.288,2.4356,1.1254,0.4318,Control
Utah__A06,-0.0462,-0.1106,-0.1726,0.2139,0.7547,-0.0783,0.5734,-0.0828,0.2243,0.0727,0.1041,2.7658,0.1366,-0.1499,0.2133,0.3573,0.7672,-0.0082,1.1407,0.6516,0.3103,0.3531,0.0172,0.5473,1.8068,-0.106,0.2232,2.4512,1.1293,0.3444,Control
Utah__A07,0.0633,-0.0652,-0.215,0.2951,0.7965,-0.0447,0.7012,0.0734,0.2036,0.1489,0.1482,3.1045,0.1427,-0.1925,0.1533,0.3309,0.8341,0.0073,0.9897,0.8129,0.2191,0.2791,-0.0776,0.4163,2.0943,-0.2211,0.2154,2.2719,1.3103,0.3852,Control
Utah__A08,-0.03,-0.0868,-0.2258,0.4208,0.6117,-0.1253,0.6388,-0.0541,0.0488,0.108,0.0609,2.6622,0.0522,-0.1347,0.2034,0.469,0.526,-0.0422,0.7576,0.7858,0.1476,0.4343,-0.0684,0.332,2.2784,-0.1698,0.203,1.7691,1.4199,0.2639,Control
Utah__A09,0.0757,-0.0802,-0.1656,0.1678,0.5938,-0.0668,0.493,-0.0655,0.1143,0.1987,0.1437,2.9798,0.1608,-0.1434,0.158,0.276,0.8111,-0.0064,0.8944,0.7231,0.1214,0.4325,-0.0992,0.414,2.1744,-0.1334,0.2353,2.0197,1.3178,0.3403,Control
Utah__A10,-0.0301,-0.0826,-0.1633,0.0792,0.7225,-0.099,0.6861,-0.0694,0.0297,0.1044,0.0195,2.7939,0.0689,-0.1109,0.2096,0.2913,0.6815,0.0309,0.9632,0.8217,0.3216,0.4223,-0.0939,0.4677,2.1203,-0.1504,0.228,2.1926,1.0889,0.3755,Control
Utah__A11,-0.0941,-0.1109,-0.2372,0.0629,0.5645,-0.0527,0.3623,0.0303,0.0161,0.1759,0.111,2.8497,0.0646,-0.1878,0.2275,0.2753,0.8844,0.0538,0.9008,0.4991,0.184,0.3473,-0.044,0.4768,2.1028,-0.0741,0.2808,2.0374,1.0943,0.4701,Control
Utah__A12,0.1018,-0.0957,-0.3151,0.2094,0.2804,0.0726,0.2938,-0.001,0.1248,0.2176,0.2242,2.2081,0.2713,-0.1836,0.2315,0.1898,0.3699,-0.0701,0.5263,0.4602,0.0333,0.0309,0.059,0.349,1.4789,-0.0487,0.1408,1.8861,0.5808,0.3225,Control
Utah__B01,-0.029,-0.17,-0.2027,0.4739,0.403,0.0033,0.426,0.1108,0.1733,-0.0016,-0.0236,2.6896,0.1592,-0.2035,0.0502,0.1829,0.4668,-0.0508,0.765,0.6511,0.0728,0.3483,0.0522,0.2029,1.9826,0.0719,0.0278,1.8138,1.3942,0.2905,Control
Utah__B02,-0.0091,-0.087,-0.1903,0.3026,0.7737,-0.0628,0.5855,-0.0563,0.1239,0.0655,0.0911,2.8854,0.1389,-0.1508,0.2128,0.3537,0.9297,-0.0135,1.2135,0.6269,0.1439,0.4629,-0.0761,0.5735,1.9756,-0.1121,0.2068,2.191,1.3963,0.5211,Control
Utah__B03,-0.047,-0.1467,-0.2167,0.2117,0.5863,-0.0669,0.5955,0.0377,0.059,-0.0289,0.0175,2.8531,0.144,-0.1627,0.1753,0.2619,0.7516,-0.049,1.0394,0.59,0.1649,0.3544,-0.0166,0.4328,2.0382,-0.0379,0.2141,2.0961,1.3147,0.4124,BRCACancer
Utah__B04,0.044,-0.1284,-0.2265,0.3084,0.6558,-0.0519,0.6435,-0.0609,0.0558,0.0732,0.1711,2.5066,0.0493,-0.2162,0.1517,0.3488,0.3812,-0.0362,0.6699,0.8664,0.085,0.3562,-0.0761,0.4415,2.1242,-0.1506,0.1957,1.4351,1.272,0.2497,BRCACancer
Utah__B05,0.0505,-0.1795,-0.2078,0.1745,0.542,-0.0182,0.3089,-0.0645,0.3617,0.1216,0.2196,2.7132,0.2224,-0.2092,0.1626,0.3662,0.7793,-0.0634,0.8606,0.5835,0.0446,0.2496,-0.016,0.617,1.9226,-0.1458,0.0952,2.2758,0.9423,0.2795,BRCACancer
Utah__B06,-0.0766,-0.2529,-0.3095,0.2557,0.2538,0.0767,0.4219,0.0064,0.096,-0.145,-0.0082,2.5067,-0.0096,-0.2739,-0.1084,0.0572,-0.009,-0.0095,0.4919,0.5227,3e-04,-0.0355,0.1626,0.0184,1.7464,0.0478,-0.0034,1.6174,1.0084,0.0328,BRCACancer
Utah__B07,-0.0069,-0.1366,-0.1644,0.1753,0.6909,-0.091,0.5238,-0.0034,0.0431,0.1741,0.1239,2.8494,0.1062,-0.1436,0.1659,0.2175,0.6905,0.0589,0.9854,0.6719,0.2601,0.3526,-0.0973,0.4804,2.1372,-0.1539,0.2523,1.8776,1.379,0.5616,BRCACancer
Utah__B08,-0.0042,-0.0137,-0.1495,0.1451,0.7453,-0.07,0.3975,-0.0769,0.081,0.1203,0.0395,3.1204,0.0628,-0.1345,0.2445,0.2866,0.7375,-0.0251,1.0626,0.5149,0.2968,0.2539,-0.0857,0.4974,1.8724,-0.1202,0.2845,2.3602,1.3295,0.2916,Control
Utah__B09,-0.0396,-0.0236,-0.2301,0.1602,0.4297,-0.0273,0.509,-0.0448,-0.0812,0.0685,0.0464,2.3997,0.0555,-0.2078,0.2083,0.1107,0.2573,-0.0665,0.7015,0.6885,0.0056,0.2571,-0.047,0.2475,2.1257,-0.0825,0.1689,1.1553,1.1772,0.1728,Control
Utah__B10,-0.0442,-0.1187,-0.177,0.1574,0.45,0.0099,0.4194,-0.0233,0.0625,0.111,0.0707,2.7345,0.1339,-0.1293,0.1553,0.3041,0.4093,-0.0716,0.5571,0.6437,0.0955,0.1227,-0.0502,0.2135,2.0523,-0.1397,0.1318,1.4965,1.0337,0.1679,Control
Utah__B11,0.039,-0.0433,-0.178,0.2148,0.5486,-0.0561,0.4547,-0.057,-0.0077,0.1983,0.1632,3.0038,0.0771,-0.1166,0.2233,0.3272,0.766,-0.0236,0.711,0.6911,0.2714,0.2526,-0.0551,0.3212,1.6917,-0.11,0.1803,2.3216,1.0704,0.3457,Control
Utah__B12,0.0886,-0.0644,-0.1197,0.3064,0.3726,-0.0837,0.4785,-0.0525,0.042,0.1515,0.1863,2.0133,0.16,-0.1642,0.2405,0.0552,0.0367,-0.0573,0.4174,0.5881,0.0065,0.1437,-0.1543,0.2097,1.9108,-0.1623,0.0934,0.8205,1.2166,-0.0075,Control
Utah__C01,-0.0091,-0.0644,-0.2552,0.1168,0.9535,-0.0463,0.8127,-0.0753,0.138,0.1284,0.1378,2.7869,0.1267,-0.2115,0.1885,0.4516,0.9744,-0.0528,0.995,0.876,0.2762,0.3505,-0.0238,0.6592,1.736,-0.2224,0.1819,2.2059,1.3365,0.3981,BRCACancer
Utah__C02,0.045,-0.0525,-0.2059,0.3036,0.7265,-0.0451,0.4541,-0.0651,0.0657,0.1968,0.1251,2.8171,0.2064,-0.1549,0.2496,0.3602,0.7147,0.0654,1.0249,0.5979,0.1953,0.3289,-0.0021,0.5059,1.8204,-0.1658,0.2645,1.9158,1.2985,0.3961,BRCACancer
Utah__C03,0.0326,-0.0862,-0.2255,0.1874,0.8874,-0.0837,0.6121,-0.0923,0.0708,0.1853,0.1204,2.6417,0.1593,-0.1284,0.1751,0.5179,0.964,0.098,1.1679,0.7836,0.3396,0.5104,0.0071,0.7084,1.8592,-0.1988,0.3618,1.8686,1.259,0.665,BRCACancer
Utah__C04,-0.0108,-0.0616,-0.1255,0.2736,0.5497,-0.0917,0.1542,-0.1021,0.0588,0.2291,0.1636,2.4984,0.1596,-0.1506,0.4082,0.1127,0.5449,0.0082,0.8746,0.3896,0.1449,0.2043,-0.0475,0.5825,1.6232,-0.1286,0.1816,1.7079,0.8928,0.1788,Control
Utah__C05,-0.006,-0.0485,-0.1547,0.1802,0.5574,-0.1087,0.321,0.0203,0.063,0.1151,0.1727,2.4023,0.1981,-0.1442,0.3087,0.2286,0.5238,0.0028,0.8444,0.4227,0.1586,0.2366,-0.0331,0.4656,1.5279,-0.196,0.1709,2.0068,0.8754,0.2093,BRCACancer
Utah__C06,0.064,0.0348,-0.2094,0.1637,0.1069,-0.0048,-0.0914,0.0527,0.0796,-0.0495,0.1635,0.693,0.2585,-0.2309,0.3419,0.0321,0.1204,-0.1466,0.1717,0.185,0.0171,-0.0231,0.0881,0.1843,0.6991,-0.0816,0.1215,0.5143,0.2954,-0.158,Control
Utah__C07,0.0522,-0.0427,-0.1243,0.1698,0.5019,-0.0388,0.2234,-0.0617,0.017,0.103,0.1576,2.5403,0.1995,-0.1494,0.251,0.2622,0.544,0.0217,0.8599,0.4086,0.1023,0.261,-0.0341,0.4046,1.8212,-0.1611,0.2129,1.7522,0.8082,0.2983,Control
Utah__C08,-0.0149,-0.0451,-0.1639,0.1648,0.5859,-0.0403,0.2934,-0.0114,0.077,0.1329,0.1238,2.8249,0.1289,-0.1586,0.24,0.2973,0.7194,-0.0823,0.9259,0.4379,0.2877,0.3584,-0.0127,0.5099,1.8619,-0.1434,0.2644,1.9616,1.1995,0.3786,Control
Utah__C09,0.0053,-0.102,-0.1503,0.0846,0.5479,-0.0583,0.2961,-0.0862,-0.0048,0.0829,0.0552,2.7407,0.1879,-0.1559,0.2689,0.154,0.6193,-0.0539,0.8086,0.5382,0.1782,0.3213,-0.0969,0.5372,1.666,-0.1254,0.2286,1.7761,0.8594,0.3423,Control
Utah__C10,0.0552,-0.0206,-0.1391,0.2614,0.5738,-0.079,0.358,-0.0274,0.1089,0.0881,0.1507,2.5352,0.1967,-0.1139,0.2528,0.1444,0.5847,-0.0183,0.8291,0.4584,0.1284,0.1546,-0.0583,0.5012,1.613,-0.1488,0.2345,1.7562,0.918,0.2453,BRCACancer
Utah__C11,0.045,-0.0257,-0.1806,0.1753,0.6966,-0.0488,0.3549,-0.0333,0.0406,0.1412,0.0358,2.7192,0.0691,-0.0961,0.3123,0.2789,0.7518,-0.0333,0.8906,0.5923,0.2978,0.3677,-0.0552,0.5792,1.9277,-0.1061,0.292,1.7896,1.2299,0.5121,Control
Utah__C12,0.0184,-0.0622,-0.1585,0.0456,0.3482,-0.0884,0.1,-0.0459,-0.0068,0.0682,0.1395,2.3728,0.1194,-0.0895,0.3084,0.0871,0.2526,-0.0738,0.5705,0.3453,0.0936,0.0938,-0.0615,0.4131,1.5409,-0.0716,0.1119,1.2586,0.7831,0.1838,BRCACancer
Utah__D01,-0.0233,-0.0827,-0.2143,0.2895,0.5704,-0.0877,0.7148,0.0636,-0.0768,0.0499,0.1541,2.251,0.0931,-0.1869,0.2493,0.0666,0.2001,-0.0183,0.602,0.859,0.2121,0.3302,-0.0814,0.3136,2.1595,-0.1603,0.196,1.4125,1.5375,0.1452,BRCACancer
