@relation data

@attribute id string
@attribute 10762 numeric
@attribute 11097 numeric
@attribute 129401 numeric
@attribute 23165 numeric
@attribute 23225 numeric
@attribute 23279 numeric
@attribute 23511 numeric
@attribute 2538 numeric
@attribute 2542 numeric
@attribute 2645 numeric
@attribute 2646 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 348995 numeric
@attribute 4927 numeric
@attribute 4928 numeric
@attribute 53371 numeric
@attribute 55746 numeric
@attribute 57122 numeric
@attribute 5903 numeric
@attribute 6513 numeric
@attribute 6514 numeric
@attribute 6515 numeric
@attribute 6517 numeric
@attribute 7175 numeric
@attribute 79023 numeric
@attribute 79902 numeric
@attribute 8021 numeric
@attribute 8086 numeric
@attribute 81929 numeric
@attribute 8480 numeric
@attribute 9631 numeric
@attribute 9688 numeric
@attribute 9818 numeric
@attribute 9883 numeric
@attribute 9972 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0072,0.895,0.6425,1.7144,1.4154,1.5168,1.5289,-0.0539,0.434,-0.079,-0.0358,0.5717,0.2937,0.9878,1.6317,1.8436,1.7496,1.0292,1.2419,1.1804,2.452,0.7115,-0.0739,2.1895,-0.137,1.945,1.0329,0.9971,1.2132,1.1141,1.4161,0.9549,1.7283,0.8618,1.4743,0.811,1.6105,Control
Utah__A02,0.8104,0.5684,0.3515,1.4101,1.0995,1.1289,1.2201,-0.0648,0.2176,0.0541,0.052,0.5526,0.2837,1.0478,1.2561,1.5725,1.4727,0.7877,0.9955,0.8661,2.2136,0.6344,-0.0885,1.8809,-0.0413,1.6106,0.809,0.6417,0.9206,0.8128,1.0874,0.7225,1.399,0.7352,1.1092,0.4752,1.4192,Control
Utah__A03,1.0566,0.7042,0.4565,1.5938,1.4121,1.193,1.3946,-0.0883,0.3345,0.0212,-0.0314,0.618,0.3996,1.3083,1.2558,1.6379,1.6045,0.8978,1.1481,1.0615,2.2449,0.7394,-0.0981,2.2633,0.0319,1.7618,0.978,0.8563,1.1383,0.93,1.2242,0.9636,1.6033,0.9492,1.3743,0.772,1.5307,Control
Utah__A04,0.6851,0.5424,0.49,1.512,1.4402,1.0541,1.2536,-0.1049,0.317,0.0179,-0.0024,0.5522,0.1925,0.9754,1.3163,1.6343,1.4732,0.8187,1.035,0.8467,2.3982,0.7746,-0.0762,2.1862,-0.0038,1.7391,0.6692,0.6227,0.9844,0.7183,1.0452,0.7955,1.5306,0.7074,1.0963,0.5746,1.4693,Control
Utah__A05,0.8725,0.7813,0.4528,1.5462,1.3661,1.2367,1.3593,-0.066,0.2975,-0.0199,-0.0311,0.6542,0.3252,1.5383,1.4202,1.5556,1.6416,0.8454,1.1659,0.9353,2.2948,0.6446,-0.072,2.2469,-0.0224,1.7737,0.8713,0.7381,1.1592,0.9882,1.2483,0.9356,1.6259,0.9123,1.3063,0.7961,1.5615,Control
Utah__A06,0.9123,0.7055,0.4388,1.4919,1.3027,1.2251,1.3159,-0.0756,0.3028,-0.0175,-0.0372,0.5843,0.3767,1.3223,1.2779,1.5054,1.5378,0.7756,1.1078,0.9163,2.313,0.5453,-0.0628,2.4393,-0.0726,1.5798,0.8027,0.7443,1.1231,0.9751,1.1832,0.8793,1.5196,0.8566,1.2543,0.5958,1.3944,Control
Utah__A07,1.0027,0.8363,0.5794,1.5675,1.4067,1.3959,1.2731,-0.0778,0.303,0.0226,-0.0078,0.5947,0.521,1.1888,1.4804,1.6289,1.6678,0.9338,1.1496,1.0076,2.4385,0.6803,-0.06,2.2402,-0.154,1.755,0.8878,0.8955,1.2234,0.9205,1.3253,0.9374,1.5739,0.9018,1.5043,0.846,1.5557,Control
Utah__A08,0.9296,0.6922,0.7899,1.5811,1.4954,1.4199,1.3273,-0.0531,0.3211,-0.0566,-0.0777,0.5887,0.3328,0.88,1.3936,1.6442,1.6378,1.0399,1.1852,1.0552,2.4634,0.6032,-0.1361,1.8602,-0.1261,1.9979,0.8242,0.8548,1.3728,0.8149,1.2046,0.8151,1.6094,0.894,1.5489,0.9343,1.6863,Control
Utah__A09,0.9597,0.7076,0.4829,1.4523,1.3511,1.3134,1.342,-0.0801,0.3468,-0.0163,-0.0017,0.5535,0.4116,1.0357,1.2645,1.6649,1.6472,0.7387,1.0035,1.0641,2.2424,0.5883,-0.0712,2.2511,-0.1023,1.6888,0.8978,0.7467,1.2037,0.9079,1.2531,0.8881,1.4078,0.8734,1.3796,0.6472,1.4396,Control
Utah__A10,0.9655,0.7208,0.7237,1.6701,1.4825,1.2564,1.3405,-0.0779,0.3028,-0.0085,-0.021,0.5779,0.5346,1.1376,1.4598,1.5082,1.6437,0.9486,1.1941,1.0446,2.5402,0.779,-0.1175,2.1944,-0.0393,1.8254,0.838,0.7982,1.2495,0.819,1.1348,0.8579,1.7036,0.863,1.5244,0.7532,1.6661,Control
