@relation data

@attribute id string
@attribute 10673 numeric
@attribute 1147 numeric
@attribute 1432 numeric
@attribute 23495 numeric
@attribute 4790 numeric
@attribute 5599 numeric
@attribute 5970 numeric
@attribute 608 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7188 numeric
@attribute 7189 numeric
@attribute 9020 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.3979,1.5171,1.4449,0.4566,1.6981,1.4087,1.4383,0.3929,0.2394,0.943,1.0846,0.8372,0.7681,Control
Utah__A02,1.243,1.302,1.1614,0.5001,1.2732,0.986,1.258,-0.0085,0.1809,0.6226,0.8229,0.7679,0.528,Control
Utah__A03,1.6317,1.5398,1.3753,0.3591,1.4485,1.223,1.4813,0.1759,0.2439,0.8936,0.8192,0.9336,0.7605,Control
Utah__A04,1.0851,1.079,1.2634,0.378,1.4304,0.9854,1.484,0.2019,0.2334,0.6908,0.9574,0.7944,0.6381,Control
Utah__A05,1.5689,1.4435,1.514,0.5689,1.5181,1.1338,1.5368,0.4521,0.2185,0.8034,0.8229,0.8518,0.6988,Control
Utah__A06,1.6217,1.3907,1.2099,0.3594,1.3497,1.1657,1.338,0.0361,0.1498,0.6317,0.7166,0.7749,0.6021,Control
Utah__A07,1.7334,1.4674,1.5901,0.5163,1.6897,1.3766,1.2584,0.3451,0.2171,0.9329,0.9412,0.9329,0.7746,Control
Utah__A08,1.279,1.3187,1.6278,0.3921,1.8669,1.5009,1.2448,0.0966,0.179,1.0623,1.1631,0.8298,0.7477,Control
Utah__A09,1.4096,1.4072,1.4374,0.5382,1.606,1.3752,1.3302,0.2305,0.2167,0.984,0.8447,0.7673,0.6974,Control
Utah__A10,1.5856,1.4266,1.7306,0.6637,1.641,1.2385,1.3233,-0.1059,0.2099,0.9471,0.9339,0.9506,0.73,Control
Utah__A11,1.0927,1.3304,1.1347,0.4859,1.1005,1.1692,1.2245,-0.0087,0.2112,0.7472,0.6082,0.774,0.6114,Control
Utah__A12,0.7127,0.8268,0.8684,0.4496,1.0527,0.7211,0.8238,-0.0627,0.0257,0.3997,0.57,0.4296,0.2742,Control
Utah__B01,1.1217,1.2599,1.2269,0.4475,1.5169,1.4726,1.2082,-0.1387,-0.0187,0.8519,0.9627,0.7244,0.5932,Control
Utah__B02,1.4006,1.2798,1.3173,0.5628,1.4394,1.2781,1.5865,0.045,0.2386,0.7576,0.8953,0.9004,0.7361,Control
Utah__B03,1.1828,1.2715,1.3028,0.5293,1.4822,1.2859,1.4088,-0.0281,0.1446,0.8528,0.9521,0.9167,0.6405,BRCACancer
Utah__B04,1.0374,1.0648,1.5564,0.4899,1.6554,1.159,1.1378,-0.1006,0.1822,1.0175,1.0482,0.7801,0.7497,BRCACancer
Utah__B05,0.9612,1.014,1.0664,0.4609,1.2575,1.0395,1.3013,0.5551,0.118,0.6848,0.7723,0.815,0.5483,BRCACancer
Utah__B06,1.014,1.0869,1.0237,0.3113,1.1971,0.9915,0.8403,0.0219,-0.1504,0.437,0.7392,0.5795,0.3404,BRCACancer
Utah__B07,1.2812,1.466,1.4653,0.5225,1.4782,1.4248,1.4289,0.1472,0.2491,0.8357,1.0633,0.8628,0.7812,BRCACancer
Utah__B08,1.3466,1.4125,1.2449,0.3835,1.1937,1.0959,1.2913,0.3739,0.2142,0.6783,0.6388,0.8182,0.629,Control
Utah__B09,0.8614,0.9264,1.3404,0.4661,1.3948,1.1094,1.1066,0.2702,0.1327,0.9805,0.868,0.6896,0.6486,Control
Utah__B10,0.8661,1.0238,1.3804,0.2828,1.4899,0.9404,0.9814,-0.0663,0.1016,0.6974,0.776,0.6789,0.4556,Control
Utah__B11,1.0774,1.1915,1.3549,0.4817,1.3346,0.96,1.2399,0.2894,0.1283,0.7164,0.6635,0.7147,0.5473,Control
Utah__B12,0.5405,0.5364,1.1246,0.325,1.2785,0.7719,0.8164,-0.2382,0.1273,0.8611,0.7174,0.5791,0.4887,Control
Utah__C01,1.518,1.3655,1.4497,0.6049,1.4469,1.1802,1.4533,0.8239,0.2246,0.9703,0.7803,0.8392,0.7953,BRCACancer
Utah__C02,0.9664,1.2167,1.1894,0.6681,1.3929,1.0125,1.5348,0.171,0.2841,0.6181,0.8849,0.7556,0.6337,BRCACancer
Utah__C03,1.2214,1.3615,1.3579,0.5896,1.3899,1.2277,1.7061,0.4886,0.3286,0.7511,0.8403,1.0042,0.8489,BRCACancer
Utah__C04,0.5394,0.7516,0.6766,0.3887,0.8832,0.7169,1.2407,-0.0495,0.177,0.47,0.4067,0.5949,0.4211,Control
Utah__C05,0.7173,0.7983,0.7992,0.4928,1.0739,0.6878,1.1552,-0.1683,0.2101,0.4084,0.4138,0.7867,0.4646,BRCACancer
Utah__C06,0.0726,0.1771,0.2537,0.5896,0.3822,0.1558,0.5912,0.0477,0.0578,0.2754,0.2289,0.2052,0.1749,Control
Utah__C07,0.7807,0.972,0.9322,0.2738,1.1209,0.8201,1.2031,-0.0467,0.1335,0.4732,0.6408,0.6435,0.4372,Control
Utah__C08,1.1051,1.195,1.0155,0.5199,1.2493,1.0589,1.4,0.1358,0.1945,0.6296,0.7408,0.8229,0.5739,Control
Utah__C09,0.7262,0.9379,0.9567,0.6129,1.196,0.7813,1.278,0.1672,0.242,0.5753,0.7217,0.7536,0.4887,Control
Utah__C10,0.7758,0.8374,1.0218,0.3033,1.3181,0.6542,1.2172,0.0793,0.1395,0.5822,0.7356,0.7522,0.4347,BRCACancer
Utah__C11,0.9403,1.1954,1.0379,0.4107,1.2045,1.0132,1.5603,0.2774,0.2427,0.6669,0.7442,0.8104,0.6199,Control
Utah__C12,0.4541,0.6328,0.6049,0.3343,0.8912,0.6454,1.1479,0.1017,0.1688,0.4567,0.4763,0.5372,0.3423,BRCACancer
Utah__D01,1.1501,0.9758,1.4617,0.5276,1.5223,1.1365,1.2261,-0.0991,0.2017,1.145,1.0516,0.7654,0.7199,BRCACancer
Utah__D02,0.6893,0.9709,0.9554,0.3662,1.2184,0.7929,1.4141,0.1044,0.2114,0.5922,0.8537,0.7325,0.6241,BRCACancer
Utah__D03,0.8683,0.8277,0.9972,0.4709,1.0942,0.6973,1.2419,0.0641,0.175,0.5632,0.5948,0.5624,0.4838,BRCACancer
Utah__D04,1.1007,1.0682,1.1294,0.4207,1.2616,0.8644,1.3386,0.1236,0.2013,0.6487,0.6702,0.7656,0.5369,BRCACancer
Utah__D05,1.0697,1.0563,1.1513,0.3928,1.219,0.7921,1.3071,-0.1791,0.1817,0.5857,0.5647,0.6987,0.5172,BRCACancer
Utah__D06,1.0236,1.2845,1.1899,0.6852,1.3989,1.1561,1.468,0.2145,0.248,0.7031,0.7585,0.8304,0.6774,BRCACancer
Utah__D07,1.0961,1.1579,1.0984,0.4747,1.1585,1.0501,1.4913,0.0748,0.2007,0.4874,0.6886,0.8018,0.5672,Control
Utah__D08,0.8544,0.9017,0.8615,0.6396,1.0411,0.6594,1.1777,0.1393,0.1065,0.4203,0.5856,0.5567,0.4401,Control
Utah__D09,0.873,1.0917,1.0529,0.4014,1.256,0.92,1.3852,0.1499,0.168,0.505,0.8048,0.6841,0.597,Control
Utah__D10,1.1108,1.1025,0.9916,0.5735,0.9598,0.8182,1.2282,1.6569,0.166,0.5492,0.5609,0.6148,0.4402,Control
Utah__D11,0.2246,0.3623,0.4135,0.5583,0.6449,0.3413,0.8611,-0.043,0.0669,0.3801,0.4205,0.3625,0.2323,Control
Utah__D12,0.7331,0.9289,0.6855,0.4885,0.9431,0.65,1.3548,-0.0189,0.1477,0.49,0.5289,0.4381,0.373,Control
Utah__E01,0.9052,0.8615,0.8725,0.4143,1.0068,0.6859,1.2735,0.0627,0.0977,0.5325,0.5164,0.5331,0.4467,BRCACancer
Utah__E02,0.7292,1.1221,1.269,0.513,1.3706,0.9235,1.3912,0.3331,0.2352,0.6417,0.9385,0.7733,0.5547,Control
Utah__E03,1.2548,1.1822,1.0223,0.4377,1.1428,0.9809,1.5076,-0.0376,0.2433,0.634,0.5706,0.7224,0.5466,Control
Utah__E04,0.8688,1.0777,1.1893,0.5857,1.3337,1.1388,1.6955,0.1389,0.2843,0.6579,0.9088,0.811,0.6343,Control
Utah__E05,0.4833,0.9936,1.0443,0.5301,1.3495,0.9273,1.2875,0.1001,0.1013,0.5203,0.8756,0.6313,0.3856,Control
Utah__E06,0.8177,0.8472,0.9765,0.4975,1.0716,0.6201,0.9001,0.0279,-0.0316,0.5488,0.57,0.5298,0.3523,BRCACancer
