@relation data

@attribute id string
@attribute 10011 numeric
@attribute 10013 numeric
@attribute 10014 numeric
@attribute 10498 numeric
@attribute 10891 numeric
@attribute 11331 numeric
@attribute 1387 numeric
@attribute 190 numeric
@attribute 2033 numeric
@attribute 2071 numeric
@attribute 2099 numeric
@attribute 23013 numeric
@attribute 23426 numeric
@attribute 27043 numeric
@attribute 2957 numeric
@attribute 2960 numeric
@attribute 2962 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 4208 numeric
@attribute 51564 numeric
@attribute 5430 numeric
@attribute 5469 numeric
@attribute 55869 numeric
@attribute 595 numeric
@attribute 672 numeric
@attribute 6908 numeric
@attribute 79885 numeric
@attribute 8204 numeric
@attribute 83933 numeric
@attribute 8841 numeric
@attribute 9612 numeric
@attribute 9734 numeric
@attribute 9759 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.0051,0.8469,0.7302,0.4779,-0.0895,1.0506,1.4419,-0.1717,1.911,0.9849,0.014,1.428,-0.0185,0.6894,1.468,0.4283,0.9155,1.3107,0.9159,0.9973,0.7225,1.5522,1.9415,0.2484,0.1429,0.2791,1.2511,0.124,2.2691,0.3086,0.8247,0.3705,0.2628,0.2108,Control
Utah__A02,0.7512,0.5717,0.5719,0.4197,-0.0783,0.7357,1.1941,-0.1906,1.6897,0.7292,0.0666,1.2268,-0.1052,0.4045,1.2066,0.4873,0.7528,1.1606,0.7075,0.7343,0.5201,1.3891,1.7265,0.1241,0.1112,0.0621,1.0281,0.1546,2.0986,0.2418,0.6869,0.301,0.1962,0.207,Control
Utah__A03,1.0118,0.7377,0.7312,0.5812,-0.0882,0.8239,1.4161,-0.1651,1.9277,0.9585,0.0151,1.3811,-0.1343,0.5527,1.3019,0.5055,0.9088,1.2239,0.8139,0.856,0.6129,1.5684,1.8374,0.1863,0.132,0.1462,1.1738,0.2042,2.3578,0.3579,0.7139,0.4663,0.2033,0.2895,Control
Utah__A04,0.7941,0.6111,0.6701,0.4479,-0.079,1.0057,1.2536,-0.1548,1.63,0.7792,0.0222,1.3342,-0.1057,0.5856,1.2486,0.4531,0.8665,1.1921,0.7595,0.9735,0.5981,1.4578,1.65,0.0991,0.2259,0.023,1.1602,0.1638,2.0784,0.3557,0.6255,0.4059,0.2265,0.2032,Control
Utah__A05,1.0751,0.8624,0.8317,0.5925,-0.0839,0.9434,1.4082,-0.1655,1.9476,0.8769,0.0326,1.5104,-0.0403,0.5583,1.3485,0.4844,1.0537,1.1558,0.8797,1.0726,0.6967,1.5719,1.9021,0.198,0.1959,0.221,1.2078,0.1666,2.2271,0.434,0.7887,0.4874,0.3128,0.2618,Control
Utah__A06,0.9426,0.6635,0.631,0.3986,-0.0107,0.9313,1.3394,-0.2083,1.8282,0.8123,-0.0276,1.3473,-0.0841,0.4789,1.2782,0.4367,0.9523,1.0555,0.7707,0.9088,0.5599,1.45,1.8069,0.1841,0.0539,0.099,1.1087,0.1055,2.7016,0.2665,0.7,0.3697,0.1802,0.2051,Control
Utah__A07,1.0029,0.6652,0.6783,0.4069,-0.0555,0.938,1.4397,-0.1558,1.9341,0.9036,0.0563,1.3528,-0.0658,0.5488,1.3964,0.5523,0.9564,1.2779,0.874,1.2314,0.6403,1.4774,1.7885,0.3336,0.1284,0.1711,1.1369,0.1479,2.2808,0.2746,0.7635,0.3682,0.5041,0.3195,Control
Utah__A08,0.7714,0.6248,0.62,0.349,-0.0774,0.8364,1.5649,-0.196,2.0256,0.9421,0.0114,1.4677,-0.0596,0.5635,1.2769,0.4619,0.7089,1.1225,0.8956,1.1064,0.7484,1.5842,1.5911,0.4606,0.0912,0.1567,1.1686,0.0984,2.2222,0.2626,0.7113,0.3976,0.5184,0.3468,Control
Utah__A09,0.7678,0.6488,0.6703,0.3911,-0.0638,0.8679,1.4149,-0.211,1.9246,0.8333,0.0714,1.2398,-0.0778,0.5219,1.3062,0.4122,0.9767,1.1692,0.7259,0.9636,0.5905,1.4547,1.821,0.2845,0.1035,0.0994,1.0737,0.165,2.1037,0.2508,0.6575,0.3587,0.2817,0.2893,Control
Utah__A10,0.8287,0.6555,0.7036,0.4638,-0.0468,0.8924,1.4738,-0.1176,1.9583,0.9836,-0.0013,1.3989,-0.0729,0.4817,1.3093,0.5449,0.8408,1.1755,0.8266,1.1138,0.5948,1.5175,1.7671,0.3625,0.1325,0.1998,1.1722,0.1932,2.0034,0.2813,0.7329,0.4041,0.4315,0.2907,Control
Utah__A11,0.5379,0.5455,0.6101,0.3214,-0.0817,0.9206,1.2954,-0.214,1.7813,0.5912,0.0042,0.9971,-0.0721,0.467,1.2166,0.3467,0.936,0.9869,0.6061,0.6111,0.4546,1.3667,1.7071,0.254,0.1247,0.1317,0.8312,0.1082,1.7142,0.2471,0.5617,0.314,0.2482,0.1275,Control
