@relation data

@attribute id string
@attribute 10076 numeric
@attribute 1154 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 3716 numeric
@attribute 3717 numeric
@attribute 5320 numeric
@attribute 5967 numeric
@attribute 6772 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0148,1.2165,0.7344,2.1285,1.8654,1.1832,-0.0825,-0.1754,2.3959,Control
Utah__A02,0.1407,0.8285,1.6345,2.0411,1.6142,1.0583,0.0619,-0.1528,2.5766,Control
Utah__A03,0.0621,0.7195,2.2035,2.0254,1.7735,1.4846,0.0236,-0.1233,2.9498,Control
Utah__A04,0.0781,0.6378,0.6827,1.8933,1.9636,0.8542,0.0279,-0.1225,2.4101,Control
Utah__A05,0.0286,0.7726,0.6381,2.31,1.886,1.2997,-0.0669,-0.138,2.6902,Control
Utah__A06,0.0693,0.639,0.0789,2.2008,1.7775,1.0757,0.0098,-0.1274,2.2501,Control
Utah__A07,0.057,0.75,0.9899,2.2185,2.0162,1.4165,-0.0235,-0.115,2.2354,Control
Utah__A08,0.0644,0.9474,0.8299,1.8401,2.3186,1.4627,-0.0028,-0.1654,2.6061,Control
Utah__A09,0.1089,0.9127,0.813,1.9492,1.9464,1.3629,0.0389,-0.0751,2.4514,Control
Utah__A10,-0.0185,0.6992,1.5987,2.2227,2.0644,1.4231,-0.0152,-0.1971,2.7478,Control
Utah__A11,0.0076,0.6391,1.7846,1.5924,1.6217,0.9662,-0.0128,-0.0877,1.4823,Control
Utah__A12,0.1385,0.5245,0.728,1.6677,1.3664,0.4496,0.2002,-0.038,1.4875,Control
Utah__B01,0.0053,0.3627,0.1716,2.173,1.7658,0.9717,0.0585,0.0417,2.2353,Control
Utah__B02,0.0526,0.3081,0.8544,2.3646,1.8441,0.9603,-0.0602,-0.0617,2.6152,Control
Utah__B03,-0.0042,0.5545,0.7853,2.3633,1.8402,1.0128,0.0282,-0.0564,2.431,BRCACancer
Utah__B04,0.0435,0.7945,0.8647,1.7332,2.1666,1.3155,0.0429,-0.2686,2.445,BRCACancer
Utah__B05,0.0995,0.3139,0.2659,2.0497,1.7709,0.7915,0.0645,-0.1121,2.1259,BRCACancer
Utah__B06,-0.036,0.4365,0.4188,1.7818,1.4117,0.734,0.1325,0.1314,2.2731,BRCACancer
Utah__B07,0.0702,1.0153,1.4515,2.2682,1.8704,1.1696,-0.0013,-0.0846,2.7551,BRCACancer
Utah__B08,-0.0197,0.8528,0.8862,2.0339,1.5293,0.9315,-0.0065,-0.0462,1.6234,Control
Utah__B09,-0.0266,0.6697,0.568,1.5112,2.1209,1.1261,-0.0757,-0.1059,2.1007,Control
Utah__B10,0.013,0.7179,0.699,1.8534,2.0466,1.0401,-0.0338,-0.0606,2.1542,Control
Utah__B11,0.0406,0.9248,0.4402,1.972,1.6814,1.069,-0.053,-0.1123,2.0352,Control
Utah__B12,-0.0203,0.5913,0.0181,1.0853,1.8871,0.9325,0.0513,-0.0679,2.0098,Control
Utah__C01,0.0918,0.9321,0.7974,1.9742,1.8494,1.2402,0.0169,-0.1732,2.0151,BRCACancer
Utah__C02,0.1065,1.207,0.649,1.9761,1.9002,0.8503,-0.0043,-0.2021,2.0997,BRCACancer
Utah__C03,0.0935,1.373,1.3967,1.9788,1.8837,1.1793,0.0502,-0.1173,2.5141,BRCACancer
Utah__C04,0.1021,0.736,0.0041,1.3672,1.4372,0.6156,0.0492,-0.1636,1.3629,Control
Utah__C05,0.0816,0.8553,0.5171,1.3856,1.5565,0.5986,0.0356,-0.1708,1.8174,BRCACancer
Utah__C06,0.0903,-0.02,0.2805,0.2731,0.6172,0.0279,0.1057,-0.2355,0.6253,Control
Utah__C07,0.0603,0.5308,1.0111,1.5131,1.6731,0.5865,0.0398,-0.17,1.4952,Control
Utah__C08,0.0549,1.0623,1.0552,1.6836,1.6563,0.8603,-0.0138,-0.1808,2.1783,Control
Utah__C09,0.0469,0.9852,0.898,1.6559,1.7211,0.5702,0.0063,-0.2083,2.0498,Control
Utah__C10,0.0568,1.2488,0.3588,1.8034,1.8345,0.4975,0.0366,-0.1184,2.0134,BRCACancer
Utah__C11,0.0158,0.9243,1.3382,1.6121,1.7122,0.8805,-0.0661,-0.1608,2.0637,Control
Utah__C12,0.0886,0.83,0.5154,1.214,1.3819,0.4207,-0.0307,-0.1221,1.334,BRCACancer
Utah__D01,0.0973,0.647,0.1227,1.854,1.9272,1.3595,-0.1352,-0.067,2.1231,BRCACancer
Utah__D02,0.057,0.7481,0.4619,1.6146,1.7485,0.6727,-0.0209,-0.1633,1.7088,BRCACancer
Utah__D03,0.0684,0.9635,0.423,1.6028,1.6214,0.7914,-0.0331,-0.1412,1.8775,BRCACancer
Utah__D04,0.0553,1.3123,0.3179,1.7548,1.5711,0.9546,-0.0497,-0.1556,1.8994,BRCACancer
Utah__D05,0.1242,0.7823,0.7232,2.4427,1.6996,0.881,0.0299,-0.1427,2.2984,BRCACancer
Utah__D06,0.0547,1.1431,0.6622,1.9757,1.7952,0.9296,-0.0616,-0.1209,1.8576,BRCACancer
Utah__D07,0.0441,0.7917,1.1026,1.7343,1.7494,0.7917,-0.1023,-0.1392,1.9849,Control
Utah__D08,0.1027,1.0709,0.2304,1.5173,1.4415,0.6577,0.0019,-0.0709,1.8963,Control
Utah__D09,0.0954,1.0546,0.483,1.8641,1.6884,0.6954,-0.072,-0.1229,1.8902,Control
Utah__D10,0.0776,0.8017,0.5899,1.5455,1.5065,0.6803,0.0149,-0.0091,1.5547,Control
Utah__D11,0.0926,0.5118,0.0415,0.937,1.0299,0.2879,-0.0333,-0.1025,1.0085,Control
Utah__D12,0.0777,0.6016,0.4573,1.4345,1.3718,0.6044,-0.1237,-0.1707,1.4408,Control
Utah__E01,0.0398,0.5741,0.2346,1.8688,1.6054,0.5136,-0.0034,-0.0198,1.9742,BRCACancer
Utah__E02,0.0577,0.7999,1.2529,1.8623,1.9378,0.6719,-0.1141,-0.1393,2.1609,Control
Utah__E03,0.0396,0.6705,0.9764,1.7664,1.5954,0.9208,0.0117,-0.0703,2.1145,Control
Utah__E04,0.0301,1.3527,0.5202,1.9371,1.7328,0.7785,-0.0687,-0.1271,2.0846,Control
Utah__E05,0.0857,0.8498,0.8349,1.4865,1.7767,0.589,0.0191,-0.0444,1.8665,Control
Utah__E06,0.1267,0.4682,0.518,1.7865,1.4424,0.7269,-0.0305,-0.0683,2.2185,BRCACancer
Utah__E07,-1e-04,0.8416,0.8019,1.9525,1.7165,0.8079,-0.093,-0.1842,1.8733,BRCACancer
Utah__E08,0.0035,1.1385,0.6961,2.0179,1.805,0.918,-0.0708,-0.1412,2.5461,Control
Utah__E09,0.0917,1.016,0.8141,1.7598,1.6181,0.5922,-0.0405,-0.1673,1.7775,BRCACancer
Utah__E10,0.0243,1.1229,0.7626,2.2739,1.9287,1.0368,-0.0214,-0.1089,2.2142,BRCACancer
Utah__E11,0.0955,0.6766,0.9287,1.6189,1.6487,0.6349,-0.1349,-0.0681,1.7805,Control
