@relation data

@attribute id string
@attribute 10134 numeric
@attribute 118 numeric
@attribute 1499 numeric
@attribute 1676 numeric
@attribute 1677 numeric
@attribute 1828 numeric
@attribute 1829 numeric
@attribute 1830 numeric
@attribute 1832 numeric
@attribute 22985 numeric
@attribute 2339 numeric
@attribute 2620 numeric
@attribute 28988 numeric
@attribute 2934 numeric
@attribute 3006 numeric
@attribute 3007 numeric
@attribute 3008 numeric
@attribute 3009 numeric
@attribute 3024 numeric
@attribute 324 numeric
@attribute 329 numeric
@attribute 3836 numeric
@attribute 3837 numeric
@attribute 4000 numeric
@attribute 4001 numeric
@attribute 4137 numeric
@attribute 4950 numeric
@attribute 5062 numeric
@attribute 51765 numeric
@attribute 5317 numeric
@attribute 5339 numeric
@attribute 5580 numeric
@attribute 5588 numeric
@attribute 5747 numeric
@attribute 6093 numeric
@attribute 63967 numeric
@attribute 660 numeric
@attribute 6709 numeric
@attribute 7082 numeric
@attribute 7431 numeric
@attribute 836 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 841 numeric
@attribute 8428 numeric
@attribute 9414 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4672,1.0343,2.1378,0.9683,0.4112,-0.1124,-0.107,-0.0866,0.1697,1.4285,0.9662,-0.0789,1.8134,0.3405,2.0421,1.9238,3.8205,0.8363,0.1197,0.6808,2.2157,1.3302,2.2726,0.0794,0.7961,-0.0133,-0.1827,1.0093,1.5628,-0.0562,0.9252,1.1704,0.9426,0.2595,1.5435,0.0777,-0.037,1.9609,-0.0819,2.3884,1.208,0.6944,0.5519,1.4595,0.7607,0.7106,0.0981,Control
Utah__A02,0.3711,0.8653,1.9406,0.8495,0.2916,-0.1109,-0.0482,-0.0694,0.1211,1.121,0.6768,-0.16,1.6718,0.2473,1.5129,1.5025,3.8085,0.1641,-0.0902,0.5297,2.0071,1.0932,2.2783,0.1713,0.8177,-0.0616,-0.1064,0.8765,1.5308,0.0198,0.6841,1.3198,0.5773,0.1285,1.2563,-0.0304,-0.1012,1.6381,-0.1007,2.1809,1.1875,0.4058,0.4575,1.188,0.495,0.5174,-0.0641,Control
Utah__A03,0.4991,1.0243,2.228,0.9197,0.4401,-0.0828,-0.0699,-0.0425,-0.0256,1.3245,0.7637,-0.1624,1.8408,0.4819,2.0161,1.7497,3.8444,1.2453,0.0303,0.6545,2.1775,1.2746,2.3035,0.2163,1.0522,-0.0023,-0.1427,0.9832,1.5532,0.0484,0.9045,1.4141,0.8411,0.1567,1.5334,0.1915,-0.0941,1.8363,-0.1214,2.5655,1.3243,0.4833,0.6306,1.4115,0.7327,0.7777,0.05,Control
Utah__A04,0.4629,0.9946,2.1149,0.8958,0.3836,-0.111,-0.0041,-0.0444,0.2298,1.1443,0.7666,-0.07,1.9171,0.2966,2.3972,1.9977,4.6812,0.8734,0.0316,0.4447,1.8568,1.1876,2.1358,0.2024,0.9002,-0.0324,-0.0819,0.9574,1.6087,0.0067,0.9486,1.3003,0.7067,0.158,1.1857,-0.0124,-0.1252,1.7384,-0.0609,2.3067,1.1111,0.5443,0.469,1.3025,0.5601,0.5876,0.0031,Control
Utah__A05,0.5283,1.0411,2.1217,1.0382,0.4936,-0.0478,-0.0762,-0.0603,-0.0338,1.2751,0.6829,-0.0815,2.0981,0.5166,2.3564,1.8806,4.2263,1.1051,0.0175,0.6046,2.0805,1.3552,2.2236,0.2232,1.0962,-0.0334,-0.0855,1.0515,1.5213,-0.0058,1.1205,1.6499,0.7243,0.2684,1.4238,0.103,-0.0679,1.627,-0.06,2.6628,1.4127,0.5205,0.6246,1.3533,0.6174,0.9076,0.0296,Control
Utah__A06,0.3941,0.9492,2.0671,0.9035,0.424,-0.0745,-0.0698,-0.0408,-0.0726,1.1968,0.6533,-0.0823,1.784,0.3947,1.5368,1.5189,3.7148,0.4978,0.0169,0.5559,2.0344,1.213,2.174,0.0905,0.8582,-0.0519,-0.1386,0.8871,1.5148,0.0141,0.9186,1.3316,0.6414,0.1239,1.3049,0.037,-0.0991,1.5381,-0.0945,2.5395,1.1328,0.3461,0.4706,1.2424,0.6156,0.6916,-0.0117,Control
Utah__A07,0.4407,1.0885,2.242,0.9215,0.4549,-0.129,-0.0609,-0.0607,0.0037,1.3316,0.9014,-0.1266,1.8743,0.3897,1.7194,1.8066,3.8271,1.0072,-0.0702,0.7198,2.2666,1.3581,2.2349,0.1908,0.8499,-0.0636,-0.1126,1.0399,1.7198,0.035,0.8271,1.4198,0.8831,0.2112,1.5625,0.1039,-0.1657,1.6699,-0.1515,2.6143,1.3997,0.5674,0.5531,1.4468,0.8355,0.6294,-0.0456,Control
Utah__A08,0.2525,1.2171,2.2731,0.6569,0.3883,-0.1009,-0.0908,-0.0068,0.0928,1.272,1.0074,-0.0919,1.632,0.3584,1.9595,1.6928,3.807,0.6103,-0.0154,0.8468,2.1819,1.488,2.1647,0.064,0.8307,0.0099,-0.1512,1.2064,1.7208,-0.0063,0.6461,1.1173,1.0589,0.2145,1.5997,0.0587,-0.1047,1.8304,-0.0935,2.2635,1.0162,0.5121,0.4826,1.5231,1.0454,0.721,-0.058,Control
Utah__A09,0.3955,0.9716,2.1764,0.8576,0.38,-0.1077,-0.1099,-0.0754,0.0402,1.2787,0.7262,-0.0864,1.7153,0.3408,1.5142,1.6557,3.8301,0.6871,0.0279,0.5846,2.1975,1.2612,2.3078,0.1978,0.6738,-0.045,-0.1021,0.9376,1.7108,0.0329,0.8044,1.265,0.8762,0.2051,1.5151,0.0613,-0.1398,1.8398,-0.1171,2.421,1.0099,0.5905,0.5294,1.2405,0.8919,0.6998,-0.0029,Control
Utah__A10,0.4425,1.041,2.3614,0.9305,0.3818,-0.0549,-0.0897,-0.0285,-0.0385,1.2633,0.791,-0.1069,1.773,0.3881,2.1002,1.7872,4.1461,0.7405,-0.0412,0.7425,2.1232,1.407,2.2271,0.0934,0.9306,-0.0154,-0.0992,1.0688,1.6538,-0.0549,0.8448,1.3904,0.9539,0.2446,1.483,0.0549,-0.0752,1.7329,-0.1058,2.4883,1.2126,0.5425,0.553,1.377,0.8578,0.6714,0.0168,Control
