@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10725 numeric
@attribute 11261 numeric
@attribute 123745 numeric
@attribute 1432 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 23533 numeric
@attribute 25759 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 3265 numeric
@attribute 3315 numeric
@attribute 3791 numeric
@attribute 3845 numeric
@attribute 391013 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4846 numeric
@attribute 4893 numeric
@attribute 50487 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 5335 numeric
@attribute 5336 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5582 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5600 numeric
@attribute 5603 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 56848 numeric
@attribute 572 numeric
@attribute 5743 numeric
@attribute 5747 numeric
@attribute 5829 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5894 numeric
@attribute 6300 numeric
@attribute 63928 numeric
@attribute 64600 numeric
@attribute 6714 numeric
@attribute 7422 numeric
@attribute 81579 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 842 numeric
@attribute 84647 numeric
@attribute 8503 numeric
@attribute 8681 numeric
@attribute 8877 numeric
@attribute 9047 numeric
@attribute 9261 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6233,1.265,1.0959,0.0015,1.4449,0.6157,0.8453,1.4389,-0.1669,0.0968,-0.1522,0.4236,0.2558,-0.0746,1.5967,-0.132,0.454,0.6032,1.3973,0.0341,0.1139,2.7938,-0.1039,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,-0.0466,-0.0914,0.523,-0.2078,1.7307,0.6199,0.7429,1.2926,1.379,1.3074,0.5534,1.0586,-0.0574,1.76,1.0952,-0.0236,1.0042,0.7341,0.4307,0.1808,0.2409,2.2485,0.2595,1.0183,0.6575,1.5732,0.0321,1.7841,-0.1579,-0.1833,-0.0036,0.3755,0.3026,0.4136,0.4736,0.2286,0.8967,-0.0756,0.0818,0.7093,0.2321,0.5149,0.9459,1.3548,Control
Utah__A02,0.3831,0.9015,1.2156,0.0295,1.1614,0.5686,0.6275,1.1486,-0.1382,0.1203,0.0099,0.3716,0.1638,-0.0132,1.3547,0.0261,0.3831,0.4413,1.1321,0.0767,0.1064,2.9993,-0.0095,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,-0.0652,0.0508,0.4043,-0.1956,1.247,0.6094,0.6208,0.9495,1.0794,1.0986,0.2001,0.7032,-0.1301,1.6579,1.0379,-0.0148,0.9425,0.48,0.3006,0.128,0.1478,0.6403,0.1285,0.8499,0.5148,1.4654,-0.0202,1.5394,-0.0901,-0.162,0.0424,0.3775,0.3642,0.3688,0.2575,-0.0179,0.6211,-0.0602,0.0895,0.3165,0.1174,0.5459,0.8406,1.0825,Control
Utah__A03,0.396,1.1474,1.2948,-0.0168,1.3753,0.6805,0.7841,1.5932,-0.1701,0.2122,-0.0818,0.3757,0.247,-0.0229,1.6527,0.0464,0.4227,0.7027,1.3502,0.0349,0.1514,3.0903,-0.0294,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,-0.0441,0.0131,0.4922,-0.1102,1.3323,0.8192,0.7759,1.2205,1.157,1.2768,0.1966,0.9762,-0.1328,1.9065,1.0752,0.0233,0.9742,0.7059,0.4986,0.2039,0.1867,0.7037,0.1567,1.0969,0.7441,1.5812,0.052,1.7337,-0.0782,-0.1684,-0.07,0.6195,0.5036,0.2676,0.4119,-0.0181,0.9002,-0.1226,0.2042,0.532,0.16,0.6702,1.1179,1.3582,Control
Utah__A04,0.5255,0.9037,1.2501,0.0164,1.2634,0.6225,0.7141,1.374,-0.0427,0.1521,-0.1012,0.3609,0.2464,-0.0158,1.1951,-0.1153,0.4964,0.4953,1.1975,0.0412,0.15,3.0364,0.0022,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,0.0471,0.0173,0.3103,-0.1551,1.3202,0.503,0.692,0.9394,1.2377,1.2271,0.3061,0.82,0.0051,1.7434,1.0602,0.1349,1.0887,0.5113,0.4277,0.1765,0.2507,0.5118,0.158,0.9327,0.4666,1.5576,0.1357,1.6705,0.0243,-0.123,-0.0519,0.414,0.368,0.2813,0.3379,-0.2072,0.7648,-0.1678,0.0407,0.4096,0.2036,0.6743,0.9438,1.2386,Control
Utah__A05,0.5106,1.1153,1.4293,-0.0337,1.514,0.7463,0.7904,1.5816,-0.049,0.1864,-0.1298,0.4772,0.4146,-0.0064,1.4096,-0.0703,0.4674,0.5023,1.2615,0.06,0.1124,3.3113,0.0331,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,0.0312,-0.0761,0.632,-0.1311,1.2108,0.7744,0.7965,1.0923,1.1578,1.3083,0.3059,0.9512,-0.0102,1.9721,1.2157,0.1042,0.9788,0.726,0.5021,0.259,0.3108,0.8173,0.2684,1.1784,0.6929,1.5776,0.0025,1.8077,0.0052,-0.0599,0.0101,0.6469,0.4864,0.3628,0.3634,0.0768,0.998,-0.0557,0.1426,0.516,0.3561,0.6646,1.0178,1.2977,Control
Utah__A06,0.4506,1.066,1.3792,-0.0198,1.2099,0.6458,0.7372,1.4575,-0.1671,0.0274,-0.0286,0.2467,0.234,-0.0583,1.4336,0.0544,0.3325,0.4665,1.1902,0.0137,0.0779,2.8748,-0.0167,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,0.0563,-5e-04,0.3969,-0.1697,1.2063,0.6376,0.6451,0.9526,0.9225,1.1683,0.296,0.9045,-0.1858,1.8749,1.0037,-0.086,0.8609,0.6824,0.3564,0.1618,0.2291,0.7996,0.1239,0.9658,0.5468,1.518,0.0266,1.7479,-0.1294,-0.0916,-0.0373,0.4253,0.524,0.3894,0.3762,-0.0622,0.9565,-0.0665,0.0877,0.4933,0.0603,0.7532,1.009,1.1472,Control
Utah__A07,0.74,1.256,1.3022,-0.0656,1.5901,0.597,0.7443,1.4083,-0.1573,0.1859,-0.0357,0.364,0.3459,-0.0276,1.7064,-0.0287,0.3693,0.6422,1.3738,0.0071,0.1226,2.9085,-0.0193,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,-0.0982,-0.0333,0.5996,-0.1399,1.2924,0.7028,1.0466,1.3272,1.1807,1.5577,0.5102,1.3099,-0.1581,1.9127,0.9863,-0.0731,0.9428,0.8669,0.4096,0.1476,0.2349,0.945,0.2112,1.0181,0.7206,1.6586,0.0042,1.7697,-0.13,-0.1397,0.0285,0.359,0.5229,0.7245,0.2901,-0.0644,0.8172,-0.1175,0.1594,0.4322,0.0854,0.6478,1.0917,1.571,Control
Utah__A08,1.0516,1.3488,1.1024,0.0351,1.6278,0.5375,0.7355,1.3564,-0.1806,-0.0231,-0.0628,0.2967,0.0827,-0.0614,1.6216,-0.081,0.4111,0.8832,1.5498,0.0676,0.0858,2.6904,-0.0293,1.7501,1.5683,1.321,2.0579,1.714,0.168,0.007,-0.0129,0.4074,-0.1271,1.4821,0.8279,1.1754,1.4644,1.5305,1.735,0.8364,1.4137,-0.1612,1.9432,1.0102,-0.0884,0.8045,0.8829,0.3414,0.1017,0.086,0.4725,0.2145,1.0077,0.8123,1.3993,-0.0309,1.7375,-0.1106,-0.2384,0.0035,0.3481,0.2297,0.5435,0.3643,0.043,0.7257,-0.0778,0.1918,0.5499,0.0579,0.5866,1.041,1.6801,Control
Utah__A09,0.7535,1.1755,1.2395,-0.0207,1.4374,0.5633,0.6938,1.3804,-0.1667,0.1106,-0.0624,0.349,0.2177,-0.031,1.5553,-0.0432,0.3756,0.6233,1.2729,0.0135,0.1394,2.8883,0.0331,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,-0.0254,0.0282,0.3952,-0.1278,1.3752,0.6457,0.8882,1.2405,1.1693,1.3777,0.5718,1.2508,-0.1546,1.8616,1.0062,-0.0165,0.8572,0.7767,0.356,0.1313,0.207,0.6659,0.2051,0.9398,0.5927,1.481,-0.0055,1.637,-0.0919,-0.1799,-0.001,0.4569,0.4237,0.4695,0.2801,0.1236,0.7466,-0.1208,0.0917,0.5486,0.0395,0.5834,1.0265,1.4154,Control
Utah__A10,0.8026,1.2398,1.2083,-0.0016,1.7306,0.5633,0.7332,1.4485,-0.1373,0.0874,-0.0339,0.398,0.2915,-0.0629,1.4415,-0.0726,0.3753,0.7374,1.4029,0.0178,0.0716,2.9966,0.0631,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,-0.0399,-0.0251,0.6761,-0.1106,1.2657,0.7249,1.0953,1.2521,1.4239,1.6032,0.3781,1.3167,-0.0174,1.9537,0.9394,0.0023,1.0123,0.8171,0.4749,0.1818,0.2064,1.1847,0.2446,1.0533,0.7228,1.5596,0.0557,1.7832,-0.0033,-0.1298,-0.0291,0.4388,0.3448,0.4728,0.355,-0.0692,0.9483,-0.0989,0.2381,0.4395,0.2187,0.6435,1.0756,1.5851,Control
Utah__A11,0.5676,1.0294,1.2259,0.063,1.1347,0.54,0.6814,1.3016,-0.205,0.0638,-0.0209,0.2904,0.114,-0.0638,1.4146,-0.0378,0.3543,0.6323,1.2653,0.1135,0.043,2.4753,-0.0237,1.2025,1.0402,0.9811,1.5981,1.2442,0.1945,0.0868,-0.0228,0.2053,-0.2421,1.1776,0.6521,0.643,1.0422,0.9878,1.0846,0.3263,0.9853,-0.1178,1.8347,0.9926,-0.0585,0.8205,0.6056,0.4262,0.0991,0.1519,0.6984,0.1375,0.8852,0.4368,1.5287,0.0185,1.2804,-0.1158,-0.1303,-0.0689,0.2186,0.2169,0.099,0.2803,0.1612,0.5884,0.0479,0.0324,0.3358,0.0176,0.5183,0.8157,0.9881,Control
Utah__A12,0.3938,0.5391,1.0335,0.0567,0.8684,0.3955,0.4581,0.7748,-0.2593,0.3108,0.1077,0.2032,0.1785,0.0333,0.8721,0.2376,0.2332,0.3468,0.7465,0.1051,0.1116,2.575,0.0476,0.9215,1.1023,0.7648,1.6271,1.0289,-0.1111,-0.0741,0.1872,0.2143,0.0537,0.8519,0.2568,0.5035,0.6696,0.8395,0.9252,0.1184,0.5269,-0.2487,1.3126,0.6672,-0.243,0.6982,0.3165,0.1908,-0.0042,0.0625,0.234,0.1142,0.5455,0.3242,1.0001,-0.1102,1.1644,-0.2151,-0.1657,0.2204,0.1258,0.4018,0.2651,0.1534,0.1712,0.5065,-0.0081,0.0743,0.1246,-0.208,0.346,0.7856,0.7081,Control
Utah__B01,0.7023,1.0776,0.9494,0.0597,1.2269,0.3916,0.6181,1.0235,-0.4505,0.0595,-0.0131,0.1584,0.103,-0.0255,1.5366,0.1802,0.1736,0.4895,1.2042,-0.0441,-0.0013,2.5536,0.019,1.4577,1.3226,1.0757,1.9184,1.5918,-0.161,0.0687,0.0475,0.2591,0.0377,1.4072,0.5328,0.7077,1.1678,1.2423,1.3713,0.5839,0.9472,-0.434,1.5662,0.7793,-0.3431,0.7305,0.6567,0.1449,-0.0507,-0.0285,0.4798,0.2109,0.7121,0.7893,1.2213,-0.1279,1.6434,-0.3703,-0.1875,0.0701,0.1574,0.3377,0.3706,0.2493,0.2308,0.7169,-0.0075,0.0047,0.526,-0.3216,0.3249,1.0413,1.4565,Control
Utah__B02,0.5192,1.0232,1.2251,-0.0012,1.3173,0.6693,0.8367,1.3879,-0.1286,0.0183,0.0254,0.3404,0.2175,-0.0282,1.5341,0.0786,0.4148,0.4703,1.2042,0.0679,0.1192,3.1429,0.0351,1.4219,1.4237,1.3587,2.0553,1.7587,0.2193,0.0142,-0.0695,0.3629,-0.0877,1.4738,0.5097,0.6735,1.0899,1.3341,1.2918,0.3378,0.785,-0.1472,1.7427,1.0963,0.0077,1.0395,0.6188,0.4126,0.2504,0.2533,1.0292,0.1703,1.0823,0.7121,1.6052,0.1586,1.8632,-0.0355,-0.1392,0.0543,0.4168,0.4731,0.3654,0.3582,0.1033,0.87,-0.0539,0.1269,0.7468,0.0726,0.9443,1.0584,1.4297,Control
Utah__B03,0.6398,1.0292,1.1842,0.003,1.3028,0.5703,0.6643,1.1755,-0.2242,0.1616,-0.0379,0.2646,0.1031,-0.0763,1.6305,0.1213,0.3398,0.5272,1.2266,0.1077,0.0632,2.9071,0.0795,1.5109,1.3201,1.1338,1.9803,1.9459,0.104,-0.0039,0.0177,0.3548,-0.0831,1.4534,0.5736,0.7456,1.1547,1.3269,1.3768,0.3907,0.9095,-0.1904,1.7521,0.9479,-0.0871,0.9334,0.6536,0.3093,0.1249,0.1479,0.9794,0.0978,0.9734,0.7853,1.4444,-0.0114,1.7244,-0.1353,-0.1796,-0.0701,0.269,0.3529,0.2806,0.3219,0.0897,0.7021,-0.0491,0.1189,0.5674,-0.041,0.6856,1.0032,1.3839,BRCACancer
Utah__B04,1.008,1.3306,0.9946,-0.0191,1.5564,0.5203,0.647,1.4169,-0.1892,-0.0423,-0.102,0.1782,0.1144,-0.037,1.3969,-0.0286,0.3499,0.952,1.533,-0.0257,0.1101,2.4183,0.0473,1.5671,1.5308,1.2611,1.9926,1.5967,0.1145,-0.0659,0.0322,0.4159,-0.1513,1.4041,0.775,1.1983,1.4023,1.5379,1.7592,0.6402,1.5857,-0.1718,1.9229,0.7243,-0.0864,0.8511,0.8115,0.3653,0.1079,0.0771,0.5505,0.225,1.1086,0.863,1.2636,-0.091,1.7237,-0.0978,-0.1468,0.011,0.3471,0.3156,0.5323,0.3229,-0.0356,0.6354,-0.1594,0.1694,0.4342,-0.0098,0.6423,1.2161,1.7384,BRCACancer
Utah__B05,0.537,1.0528,1.074,0.0226,1.0664,0.443,0.7198,1.2177,-0.2064,0.0963,0.0478,0.2381,0.0899,-0.0301,1.2745,4e-04,0.3104,0.5061,1.1127,0.0319,0.1003,2.3386,-0.027,1.1566,1.1614,0.9971,2.133,1.6704,0.0153,-0.077,0.0534,0.2031,-0.1003,1.0304,0.6102,0.6104,1.0784,0.9911,1.2435,0.1887,0.8601,-0.2041,1.8007,0.8239,-0.1091,0.6559,0.4972,0.3668,0.0786,0.1261,0.5485,0.098,0.9358,0.5003,1.5148,-0.0107,1.4156,-0.157,-0.1609,0.0348,0.2846,0.1931,0.2313,0.3293,-0.2134,0.6323,-0.0596,0.1142,0.3933,-0.0656,1.0763,1.1653,1.2603,BRCACancer
Utah__B06,0.4838,0.7425,0.8427,-0.0659,1.0237,0.1783,0.3886,0.8211,-0.5028,0.2231,-0.2698,-0.0061,-0.0611,0.0875,1.0451,0.0997,-0.0443,0.3727,0.8498,-0.0568,-0.1416,2.0849,-0.116,1.1199,1.072,0.73,1.4956,1.4068,-0.3234,-0.0073,0.1204,0.2704,0.1558,1.0121,0.4647,0.687,0.8842,0.9662,1.0969,0.1906,0.7212,-0.4449,1.3023,0.5177,-0.3876,0.4405,0.5394,-0.0057,-0.1487,-0.0875,0.2156,0.1786,0.5497,0.5144,0.801,-0.2662,1.4461,-0.3849,-0.223,-0.1634,-0.0707,0.2419,0.2494,0.1636,0.1779,0.5456,0.0067,0.0727,0.2134,-0.4131,0.466,0.7586,1.0772,BRCACancer
Utah__B07,0.6255,1.1712,1.1506,-0.0688,1.4653,0.6313,0.7869,1.475,-0.1493,0.0652,0.0423,0.38,0.1994,-0.0182,1.5831,-0.0224,0.4007,0.6359,1.3699,0.0331,0.0829,2.8997,0.1347,1.5493,1.4722,1.3599,2.0668,1.5879,0.1999,-0.0887,-0.0114,0.4161,-0.1888,1.6203,0.6004,0.8158,1.2783,1.5449,1.3646,0.2531,0.9385,-0.1719,1.8217,1.0487,0.0298,1.0919,0.6951,0.4908,0.2318,0.1931,0.5084,0.1564,1.2014,0.7406,1.5362,0.0772,1.9525,-0.1391,-0.1394,-0.0464,0.3629,0.455,0.5052,0.4718,0.1123,0.7445,-0.043,0.2103,0.6871,0.0325,1.0364,1.0478,1.5062,BRCACancer
