@relation data

@attribute id string
@attribute 1742 numeric
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 2906 numeric
@attribute 3265 numeric
@attribute 4747 numeric
@attribute 5923 numeric
@attribute 5924 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 815 numeric
@attribute 816 numeric
@attribute 817 numeric
@attribute 818 numeric
@attribute 88 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4022,-0.1117,-0.0837,-0.1622,-0.1089,-0.1708,0.4236,0.5786,-0.0688,0.6953,2.327,1.1541,2.0788,0.1107,0.0018,0.871,0.6395,-0.0432,Control
Utah__A02,0.2515,-0.1337,-0.143,-0.1532,-0.1274,-0.1038,0.3716,0.4037,-0.1071,0.3109,2.3401,0.9777,2.1743,0.2623,0.1255,0.6333,0.4503,-0.023,Control
Utah__A03,0.4125,-0.1377,-0.1018,-0.1821,-0.0683,-0.0968,0.3757,0.158,-0.097,0.1855,2.5223,1.2312,2.1303,0.2189,0.1008,0.8023,0.5131,-0.0276,Control
Utah__A04,0.3283,-0.0447,-0.1291,-0.1293,-0.0465,0.0267,0.3609,0.7796,-0.0587,0.4574,2.6032,1.025,2.2819,0.1397,0.0872,0.6998,0.4799,-0.0188,Control
Utah__A05,0.4891,-0.0453,-0.0864,-0.1196,-0.0566,0.0378,0.4772,0.4862,-0.0828,0.32,2.287,0.9902,2.3833,0.1933,0.0829,0.7777,0.5432,-0.0483,Control
Utah__A06,0.3335,-0.1583,-0.0762,-0.1424,-0.1751,-0.2,0.2467,0.0983,-0.1069,0.4089,2.2428,1.1486,2.1363,0.2303,0.0537,0.5939,0.4865,-0.0148,Control
Utah__A07,0.3991,-0.0988,-0.1371,-0.1631,-0.1023,-0.1288,0.364,0.4036,-0.0835,0.5292,2.296,1.4495,2.1759,0.2357,0.107,0.9005,0.5939,-0.0449,Control
Utah__A08,0.2459,-0.114,-0.1302,-0.1534,-0.1024,-0.23,0.2967,0.3743,-0.0833,0.8226,2.2139,1.2527,1.9205,0.1735,0.0326,1.242,0.6051,-0.0516,Control
Utah__A09,0.3004,-0.1222,-0.1084,-0.1589,-0.1115,-0.1126,0.349,0.6307,-0.071,0.5396,2.2423,0.951,2.3034,0.2185,0.0954,0.8183,0.5577,-0.0377,Control
Utah__A10,0.3417,-0.0662,-0.1233,-0.1127,-0.1097,-0.0417,0.398,0.4644,-0.08,0.4315,2.2774,1.2653,2.2451,0.096,0.0153,1.0998,0.6079,-0.0478,Control
Utah__A11,0.2257,-0.0917,-0.0914,-0.1335,-0.0803,-0.2015,0.2904,0.4163,-0.0364,0.254,2.2562,0.7584,2.1908,0.1602,-0.0087,0.6099,0.4877,-0.112,Control
Utah__A12,0.0766,-0.1777,-0.0696,-0.108,-0.2075,-0.371,0.2032,-0.1514,-0.0871,0.2735,1.7774,0.602,1.965,0.5306,0.1424,0.4145,0.2663,0.0294,Control
Utah__B01,0.0997,-0.3059,-0.0372,-0.0777,-0.2776,-0.4993,0.1584,0.3474,-0.074,0.7028,2.4459,1.5527,1.8265,0.3381,-0.0327,0.7835,0.4253,-0.0443,Control
Utah__B02,0.361,-0.109,-0.0863,-0.1102,-0.1279,-0.067,0.3404,0.2386,-0.05,0.5369,2.7299,1.4591,2.189,0.2735,0.0412,0.6112,0.5478,-0.0556,Control
Utah__B03,0.216,-0.1622,-0.0356,-0.0988,-0.1426,-0.233,0.2646,0.5832,-0.0521,0.4822,2.6651,1.4948,2.042,0.2655,-0.0252,0.7042,0.5171,-0.0869,BRCACancer
Utah__B04,0.2554,-0.1121,-0.1652,-0.1826,-0.1528,-0.2703,0.1782,-0.0697,-0.1307,0.5212,2.1452,1.4654,1.8968,0.1714,0.0595,1.1106,0.5915,-0.066,BRCACancer
Utah__B05,0.1365,-0.1704,-0.1427,-0.193,-0.1039,-0.2986,0.2381,0.1194,-0.1052,0.3521,2.5472,1.2033,2.0581,0.3113,0.1058,0.5174,0.379,-0.0032,BRCACancer
Utah__B06,-0.0255,-0.2751,0.0535,-0.0736,-0.3312,-0.5683,-0.0061,-0.1218,-0.1699,0.34,2.1772,1.2894,1.5456,0.2679,-0.0603,0.5292,0.258,-0.0351,BRCACancer
