@relation data

@attribute id string
@attribute 1147 numeric
@attribute 121916 numeric
@attribute 1959 numeric
@attribute 1960 numeric
@attribute 2776 numeric
@attribute 4214 numeric
@attribute 4609 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5970 numeric
@attribute 7432 numeric
@attribute 7434 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5306,-0.1374,0.5774,0.2521,0.6216,2.2889,1.5122,0.4264,0.566,1.6889,2.2235,1.7289,0.7188,1.2834,1.3861,1.1308,-0.1281,1.8462,0.0738,1.1601,0.9927,1.4148,-0.0256,0.0191,2.3173,1.1595,2.0808,Control
Utah__A02,1.317,-0.0466,0.3076,-0.0046,0.1857,1.8995,1.03,0.3561,0.399,1.279,2.0678,1.2376,0.5951,0.9381,1.0792,0.9731,-0.1142,1.8492,0.0916,1.0518,1.124,1.23,0.0324,0.0875,2.331,0.9813,2.1764,Control
Utah__A03,1.5532,-0.0784,0.2997,0.0016,0.4253,2.1356,0.8428,0.3954,0.6686,1.4481,2.7745,1.3242,0.7523,1.2109,1.1587,0.9868,-0.1007,1.9151,0.0982,1.2293,1.0311,1.459,-0.057,0.086,2.5215,1.2374,2.1323,Control
Utah__A04,1.0954,-0.1799,0.2493,0.0644,0.2721,2.278,1.4116,0.4685,0.4547,1.4307,2.2888,1.312,0.6673,0.9279,1.2414,1.1682,-0.1378,1.8358,0.1327,1.2172,1.3233,1.4617,-0.0641,0.0901,2.6061,1.0291,2.2841,Control
Utah__A05,1.4575,-0.0516,0.2763,0.0511,0.4482,2.4514,1.1201,0.4397,0.4619,1.5153,2.4787,1.2008,0.7731,1.0818,1.1595,1.0421,-0.0876,1.969,0.1199,1.2952,1.4262,1.5159,-0.0452,0.092,2.2755,0.994,2.3856,Control
Utah__A06,1.4051,-0.1283,0.1745,-0.0937,0.3223,2.0424,1.2447,0.306,0.425,1.3528,2.4894,1.1962,0.6198,0.9413,0.9185,0.8643,-0.1601,1.9546,0.0659,1.1572,1.0306,1.312,0.0528,0.0139,2.2293,1.154,2.1384,Control
Utah__A07,1.4813,-0.2206,0.1654,-0.0381,0.8825,2.4121,1.1522,0.3424,0.6062,1.6808,1.9854,1.2837,1.0264,1.3182,1.183,1.1382,-0.1365,2.0169,0.1122,1.2646,1.1618,1.2303,-0.0765,0.0968,2.2849,1.4581,2.178,Control
Utah__A08,1.3335,-0.0587,0.0613,-0.05,1.0342,2.6664,1.1048,0.3838,0.8547,1.8517,1.9135,1.4764,1.1569,1.4563,1.5413,1.1867,-0.0345,1.7149,0.0231,1.1512,0.8313,1.2164,-0.041,0.0159,2.199,1.2592,1.9223,Control
Utah__A09,1.4215,-0.1353,0.1243,-0.057,0.861,2.4939,1.1929,0.3486,0.5867,1.6,2.2018,1.3678,0.866,1.231,1.1713,1.096,-0.253,1.9165,0.1031,1.0899,1.1797,1.304,-0.0465,0.0853,2.2287,0.9544,2.3056,Control
Utah__A10,1.4407,-0.1257,0.7571,0.2132,0.8051,2.3914,0.9518,0.3484,0.7044,1.6339,2.1342,1.2566,1.0757,1.2426,1.4321,1.2565,-0.1074,1.917,0.0625,1.2472,1.4077,1.2969,-0.028,0.0232,2.2654,1.2719,2.2472,Control
