@relation data

@attribute id string
@attribute 10991 numeric
@attribute 11136 numeric
@attribute 11254 numeric
@attribute 117247 numeric
@attribute 121260 numeric
@attribute 124935 numeric
@attribute 140679 numeric
@attribute 153201 numeric
@attribute 160728 numeric
@attribute 206358 numeric
@attribute 23428 numeric
@attribute 23657 numeric
@attribute 246213 numeric
@attribute 26503 numeric
@attribute 340024 numeric
@attribute 348932 numeric
@attribute 51296 numeric
@attribute 54407 numeric
@attribute 54716 numeric
@attribute 55117 numeric
@attribute 56301 numeric
@attribute 57030 numeric
@attribute 57084 numeric
@attribute 6505 numeric
@attribute 6506 numeric
@attribute 6507 numeric
@attribute 6509 numeric
@attribute 6510 numeric
@attribute 6511 numeric
@attribute 6512 numeric
@attribute 6519 numeric
@attribute 6520 numeric
@attribute 6528 numeric
@attribute 6533 numeric
@attribute 6539 numeric
@attribute 6541 numeric
@attribute 6542 numeric
@attribute 6564 numeric
@attribute 6565 numeric
@attribute 6568 numeric
@attribute 8140 numeric
@attribute 81539 numeric
@attribute 84889 numeric
@attribute 8501 numeric
@attribute 9056 numeric
@attribute 9057 numeric
@attribute 92745 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0853,4e-04,-0.1966,0.3211,1.1662,0.7279,-0.1494,-0.0777,-0.088,0.4742,-0.0316,0.0023,-0.1663,1.0241,0.0643,0.0621,1.2348,2.9139,0.0354,-0.1491,0.2145,-0.0308,-0.1107,-0.0806,-0.0975,-0.0093,0.2343,0.6964,-0.0292,0.0894,0.0091,1.0623,0.0246,0.654,0.2541,0.4602,-0.0545,-0.1235,0.8574,-0.1287,0.5128,2.1441,-0.1039,0.2792,1.9066,1.5795,0.4804,Control
Utah__A02,0.0075,-0.1125,-0.2205,0.1858,1.0766,0.6396,0.0541,-0.0361,-0.1153,0.3326,-0.0013,0.0539,-0.1818,0.8763,0.1776,0.1332,1.1811,2.8934,0.1825,-0.1486,0.2257,-0.0054,-0.1346,-0.1459,-0.1065,0.0318,0.2893,0.6917,-0.0654,0.2105,0.0171,0.8408,-0.0376,0.5812,0.3661,0.2501,-0.0428,-0.1306,0.4449,-0.0648,0.4814,1.8236,-0.1721,0.1272,2.2171,1.016,0.3234,Control
Utah__A03,-0.018,-0.1018,-0.2807,0.1244,1.3625,0.8696,0.0602,-0.0415,-0.0678,0.66,-0.0492,0.0919,-0.1628,0.9948,0.152,0.1287,1.5213,2.8429,0.1276,-0.1689,0.1931,0.0383,-0.0818,-0.0868,-0.1428,0.0452,0.566,1.0853,-0.1197,0.24,-0.0709,1.1252,0.0093,0.8131,0.5587,0.3742,-0.0739,-0.162,0.6232,-0.1103,0.6069,1.7786,-0.1767,0.2763,2.288,1.0364,0.512,Control
Utah__A04,0.0228,0.0114,-0.1149,0.2118,1.0586,0.6819,-0.0394,-0.061,-0.0753,0.3493,-0.0851,0.0647,-0.171,0.9366,0.1138,0.1003,1.0683,2.7408,0.1319,-0.0878,0.2803,-0.0143,-0.0972,-0.0874,-0.1314,-0.0047,0.2574,0.5703,-0.0406,0.1686,6e-04,1.0758,0.0245,0.5885,0.1397,0.3355,-0.069,-0.0786,0.589,-0.0737,0.5224,1.9781,-0.1393,0.2718,1.911,1.0526,0.32,Control
Utah__A05,-0.0366,-0.0267,-0.1887,0.1399,1.224,0.9446,-0.0461,-0.0987,-0.0726,0.5351,-0.0565,0.0133,-0.1007,1.0613,0.1281,0.0733,1.616,2.7545,0.1037,-0.1084,0.2391,-0.0194,-0.0692,-0.0864,-0.0445,-0.0173,0.4025,1.0261,-0.0185,0.1664,0.0331,1.2657,0.0164,0.7848,0.4404,0.3639,-0.0773,-0.1003,0.6472,-0.1116,0.7302,1.792,-0.1591,0.2862,2.4048,1.1373,0.3937,Control
Utah__A06,-0.0589,-0.1094,-0.1732,0.2136,1.1603,0.7987,-0.1515,-0.0825,-0.1121,0.5808,-0.0748,0.176,-0.1703,0.8662,0.0636,0.0921,1.4471,2.7225,0.124,-0.1489,0.2118,-0.0654,-0.105,-0.0709,-0.1459,-1e-04,0.3343,0.7284,-0.0462,0.1675,-0.0107,1.1126,-0.0405,0.6628,0.3098,0.3744,0.0144,-0.1076,0.5523,-0.0633,0.5735,1.8182,-0.1036,0.2255,2.4197,1.1412,0.3242,Control
Utah__A07,0.0484,-0.065,-0.2154,0.2936,1.3269,0.8394,-0.0797,-0.049,-0.0959,0.7129,0.0823,0.159,-0.2367,0.9734,0.1387,0.1361,1.3976,3.0507,0.1301,-0.1919,0.1525,-0.0162,-0.1289,-0.1318,-0.14,0.05,0.3133,0.7883,-0.0811,0.214,0.0029,0.9693,-0.0077,0.8141,0.2202,0.3071,-0.0795,-0.1457,0.8237,-0.0885,0.4429,2.097,-0.2212,0.2182,2.249,1.323,0.3566,Control
Utah__A08,-0.043,-0.0861,-0.226,0.4177,1.2715,0.659,-0.0408,-0.1296,-0.0757,0.6483,-0.0459,0.0321,-0.1844,0.8479,0.0985,0.0488,1.0632,2.6221,0.0398,-0.1336,0.202,-0.0327,-0.148,-0.0309,-0.1208,-0.0306,0.4232,0.5124,-0.0081,0.1943,-0.0404,0.7489,-0.0086,0.7886,0.1499,0.4482,-0.0703,-0.132,0.999,-0.1026,0.3587,2.2755,-0.1687,0.2066,1.7701,1.433,0.2601,Control
Utah__A09,0.0606,-0.0797,-0.1662,0.168,1.159,0.6416,-0.133,-0.071,-0.1011,0.4976,-0.0574,0.0858,-0.1793,0.8291,0.1879,0.1316,1.2466,2.9299,0.1481,-0.1424,0.1571,-0.0057,-0.1505,-0.0853,-0.1316,0.0135,0.2696,0.7678,-0.0872,0.1685,-0.009,0.8788,0.0238,0.7299,0.1242,0.4466,-0.1009,-0.1537,0.747,-0.0982,0.4405,2.1747,-0.1316,0.2368,2.0088,1.3304,0.3209,Control
Utah__A10,-0.0432,-0.082,-0.164,0.0806,1.3068,0.7672,-0.0623,-0.1032,-0.0606,0.6973,-0.0613,0.0165,-0.1516,0.9823,0.0949,0.0073,1.2875,2.7497,0.0564,-0.1096,0.2082,0.0022,-0.0624,-0.0652,-0.0911,0.0095,0.2817,0.6516,-0.0357,0.1295,0.0237,0.9442,-0.018,0.8223,0.3209,0.4373,-0.0956,-0.1235,0.7069,-0.0854,0.4941,2.1222,-0.1489,0.23,2.1734,1.1007,0.3489,Control
