@relation data

@attribute id string
@attribute 10125 numeric
@attribute 10235 numeric
@attribute 10298 numeric
@attribute 10725 numeric
@attribute 115727 numeric
@attribute 1445 numeric
@attribute 1493 numeric
@attribute 1605 numeric
@attribute 1841 numeric
@attribute 2048 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3702 numeric
@attribute 3706 numeric
@attribute 3707 numeric
@attribute 3932 numeric
@attribute 3937 numeric
@attribute 4690 numeric
@attribute 4790 numeric
@attribute 4791 numeric
@attribute 4792 numeric
@attribute 4793 numeric
@attribute 4794 numeric
@attribute 4795 numeric
@attribute 4796 numeric
@attribute 5058 numeric
@attribute 5062 numeric
@attribute 5063 numeric
@attribute 5335 numeric
@attribute 55294 numeric
@attribute 5594 numeric
@attribute 56924 numeric
@attribute 57144 numeric
@attribute 5788 numeric
@attribute 5894 numeric
@attribute 6654 numeric
@attribute 6655 numeric
@attribute 7409 numeric
@attribute 7535 numeric
@attribute 867 numeric
@attribute 915 numeric
@attribute 940 numeric
@attribute 9402 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.9336,1.5264,0.1998,1.2466,0.84,1.2739,1.6385,0.4027,0.2967,0.0845,1.667,1.6544,2.6708,-0.2728,1.0966,1.9662,2.2149,0.8678,1.6889,1.1249,2.2235,0.878,0.7318,0.2021,0.062,1.1667,1.0217,-0.0567,1.7289,0.9335,1.7309,0.0219,-0.1132,3.0603,1.7847,1.1294,1.3492,1.448,0.9864,1.4582,2.2816,2.1239,1.6429,Control
Utah__A02,1.4296,1.1396,0.2254,0.8984,0.7159,1.2378,0.7111,0.3437,0.2213,0.0871,1.2459,1.493,1.8792,-0.2148,0.6518,1.7131,2.0937,0.72,1.279,0.9052,2.0678,0.7342,0.7612,0.2158,0.0707,1.1756,0.8893,-0.1299,1.2376,0.7157,1.6299,0.0425,-0.1359,3.0621,1.5429,0.9018,1.1968,1.3147,0.8903,1.3316,1.9895,1.3376,1.2896,Control
Utah__A03,1.6577,1.1162,0.2608,1.1339,1.0292,1.46,1.1103,0.3991,0.2976,0.1584,1.4944,1.7906,2.0684,-0.2764,0.7324,1.7413,2.3345,0.8528,1.4481,1.0347,2.7745,1.0606,1.0354,0.3287,0.0904,1.4289,0.9957,-0.1053,1.3242,0.9044,1.8758,-0.0123,-0.2093,3.1872,1.7349,1.1313,1.3816,1.5496,0.9506,1.4099,1.9398,1.1393,1.3811,Control
Utah__A04,1.5753,1.2302,0.2645,0.9006,0.6772,1.2797,0.9937,0.3502,0.2417,0.0617,1.4899,1.4914,2.4008,-0.0499,0.7982,1.9976,2.0627,0.7575,1.4307,1.005,2.2888,0.8456,0.7014,0.208,0.1637,1.0247,0.9699,-0.0896,1.312,0.7701,1.7145,0.0169,-0.1294,3.3298,1.6725,1.0307,1.2135,1.283,1.0098,1.2936,1.9869,1.8994,1.4599,Control
Utah__A05,1.4412,1.3056,0.278,1.1032,1.2232,1.4212,1.1005,0.53,0.2403,0.1237,1.4736,1.8851,2.0103,-0.0961,0.8411,1.7053,2.1374,0.8303,1.5153,1.0961,2.4787,1.0843,1.0229,0.3331,0.1929,1.3702,1.0637,-0.0787,1.2008,0.8501,1.9408,0.0096,-0.1026,3.1778,1.808,1.0492,1.3778,1.5542,0.8881,1.5036,1.5613,1.3903,1.6475,Control
Utah__A06,1.431,1.2362,0.1687,1.056,0.9779,1.1991,0.8875,0.3291,0.1751,0.0788,1.1956,1.5864,1.9,-0.274,0.7714,1.6353,2.0011,0.6689,1.3528,0.8388,2.4894,0.8697,0.6872,0.259,0.0577,1.2955,0.8999,-0.133,1.1962,0.7602,1.8446,-0.0014,-0.1796,2.8826,1.7489,0.8863,1.3318,1.4091,0.8798,1.388,1.5105,1.3944,1.2103,Control
Utah__A07,1.6845,1.2759,0.2235,1.238,0.9712,1.3161,1.2209,0.3756,0.3689,0.1088,1.3629,1.89,2.2004,-0.1231,1.2065,1.7391,2.2697,0.9217,1.6808,0.9712,1.9854,0.8257,0.9633,0.2884,0.1249,1.3668,1.0521,-0.1179,1.2837,1.14,1.882,0.0243,-0.1812,3.4253,1.7704,1.1809,1.4952,1.4238,0.9109,1.5655,1.8185,1.7264,1.5832,Control
Utah__A08,1.857,1.1569,0.2217,1.3268,0.6021,1.2298,0.9545,0.2695,0.3262,0.0082,1.335,1.7425,2.5497,-0.2966,1.3348,1.5842,2.4058,0.9628,1.8517,0.8538,1.9135,0.7227,0.7055,0.2749,0.0891,1.2078,1.218,-0.0951,1.4764,1.3488,1.9122,0.018,-0.1362,3.5552,1.7386,1.4746,1.4347,1.3149,0.8938,1.5588,1.694,2.1012,1.6396,Control
Utah__A09,1.9126,1.1472,0.2074,1.1609,0.6689,1.2945,1.0135,0.3212,0.1708,0.0723,1.5365,1.8554,2.3924,-0.1635,1.0956,1.8564,2.2002,0.8164,1.6,0.9703,2.2018,0.808,0.7151,0.2815,0.0696,1.2824,0.9502,-0.0792,1.3678,1.0252,1.8315,0.0198,-0.1236,3.4935,1.6393,1.0011,1.3189,1.4389,0.8051,1.511,2.0494,1.8492,1.7564,Control
Utah__A10,1.8179,1.0917,0.2653,1.2225,0.8914,1.2817,0.9645,0.3419,0.2848,0.0552,1.3886,1.8284,2.3739,-0.1121,1.0771,1.9077,2.5095,0.9276,1.6339,0.958,2.1342,0.8096,0.8624,0.1869,0.1341,1.3673,1.0809,-0.0718,1.2566,1.2162,1.9225,0.0105,-0.1047,3.6895,1.7838,1.3376,1.3751,1.3101,0.9338,1.4699,2.072,1.5323,1.9015,Control
