@relation data

@attribute id string
@attribute 1457 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3716 numeric
@attribute 3725 numeric
@attribute 4214 numeric
@attribute 5290 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6722 numeric
@attribute 6772 numeric
@attribute 6773 numeric
@attribute 6774 numeric
@attribute 6775 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute 6778 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6673,0.6019,-0.0786,0.4312,2.8983,1.6544,0.4247,1.8654,1.3192,2.2889,1.6169,1.4782,1.7289,0.5523,1.0332,1.0783,1.4021,0.718,1.7847,1.2797,0.7285,0.75,1.1294,0.8024,2.3959,2.2805,1.4485,1.9208,1.1886,1.4497,2.349,Control
Utah__A02,0.3813,0.4253,0.0036,0.2767,1.0191,1.493,0.3701,1.6142,0.8029,1.8995,1.3286,1.1561,1.2376,0.1715,0.6697,1.0214,0.9672,0.4692,1.5429,0.8677,0.4813,0.7973,0.9018,0.7895,2.5766,2.1808,1.3068,1.4751,1.0922,1.0472,2.2966,Control
Utah__A03,0.4865,0.4869,-0.0126,0.3461,2.3465,1.7906,0.3745,1.7735,1.2073,2.1356,1.4291,1.3011,1.3242,0.1678,0.9489,1.0584,1.211,0.6904,1.7349,1.0619,0.6279,0.7917,1.1313,0.8214,2.9498,2.5762,1.4789,1.5108,1.2443,1.1742,2.3818,Control
Utah__A04,0.417,0.3997,-0.0237,0.3725,1.5126,1.4914,0.3589,1.9636,1.3091,2.278,1.383,1.4673,1.312,0.2858,0.7891,1.0435,0.9665,0.4999,1.6725,0.9845,0.5001,0.7946,1.0307,0.8,2.4101,1.9395,1.39,1.7302,1.1518,1.1716,2.3063,Control
Utah__A05,0.4751,0.8239,-0.0402,0.4351,1.9653,1.8851,0.4809,1.886,1.2428,2.4514,1.5208,1.3057,1.2008,0.2856,0.9233,1.1978,1.1192,0.7099,1.808,1.0949,0.5851,0.89,1.0492,0.9221,2.6902,2.299,1.4436,1.5055,1.2963,1.1977,2.5424,Control
Utah__A06,0.4646,0.4647,-0.0106,0.3874,3.1061,1.5864,0.2391,1.7775,0.8136,2.0424,1.4163,1.3466,1.1962,0.2749,0.8755,0.9874,1.1521,0.6673,1.7489,0.9493,0.575,0.7604,0.8863,0.7385,2.2501,2.1863,1.3629,1.6185,1.1044,1.0885,2.4427,Control
Utah__A07,0.6805,0.4296,-0.0137,0.2834,2.7089,1.89,0.3621,2.0162,1.2402,2.4121,1.6368,1.6128,1.2837,0.5058,1.2903,0.9702,1.3691,0.8479,1.7704,1.3386,0.7805,0.7917,1.1809,0.8019,2.2354,2.151,1.417,1.8285,1.0563,1.2803,2.3945,Control
Utah__A08,0.7164,0.2493,-0.0387,0.3073,1.6836,1.7425,0.2915,2.3186,0.8862,2.6664,1.8021,1.7107,1.4764,0.8574,1.3963,0.9939,1.4969,0.8635,1.7386,1.547,0.967,0.777,1.4746,0.7216,2.6061,2.0625,1.3521,2.1897,0.9985,1.326,2.043,Control
Utah__A09,0.5674,0.5342,-0.0275,0.3567,2.2224,1.8554,0.3464,1.9464,0.9959,2.4939,1.4941,1.5301,1.3678,0.5722,1.2298,0.99,1.3676,0.7596,1.6393,1.177,0.7254,0.7709,1.0011,0.7334,2.4514,2.1392,1.3322,1.7921,1.0681,1.2423,2.417,Control
Utah__A10,0.6018,0.7762,-0.0564,0.3201,3.187,1.8284,0.3978,2.0644,1.3751,2.3914,1.743,1.6455,1.2566,0.3634,1.2971,0.9237,1.2269,0.7992,1.7838,1.336,0.8418,0.7829,1.3376,0.8338,2.7478,2.1379,1.454,2.2251,1.0356,1.2341,2.2405,Control
Utah__A11,0.3831,0.2481,-0.0127,0.307,2.8409,1.5674,0.2849,1.6217,1.0715,1.7477,1.2242,1.2045,1.1671,0.3076,0.9582,0.9765,1.1557,0.5921,1.2871,0.7886,0.6083,0.5757,0.7411,0.5486,1.4823,1.852,1.2256,1.5555,0.8675,1.0994,2.1898,Control
Utah__A12,0.1663,0.5844,0.1107,0.1436,0.8747,1.1338,0.1934,1.3664,0.7127,1.228,0.9277,0.9724,0.8362,0.0835,0.4893,0.6537,0.6947,0.3092,1.1725,0.6418,0.2659,0.5602,0.5264,0.6843,1.4875,0.8754,0.92,1.3124,0.6406,0.6654,1.5795,Control
Utah__B01,0.5637,0.4146,0.0172,0.1758,1.9307,1.513,0.1464,1.7658,0.9621,2.2282,1.4936,1.579,1.4003,0.5853,0.9193,0.7649,1.4678,0.6422,1.6457,1.2542,0.5919,0.5727,0.9155,0.5746,2.2353,1.8881,1.2138,1.7724,0.921,1.1337,1.9366,Control
Utah__B02,0.4675,0.3948,-0.0214,0.3923,3.0541,1.6209,0.3374,1.8441,1.3562,2.0497,1.4558,1.7588,1.468,0.32,0.7534,1.0793,1.2677,0.6051,1.8628,1.0609,0.5649,0.8993,0.8818,0.8504,2.6152,2.2294,1.4263,1.8891,1.1377,1.2284,2.5131,Control
Utah__B03,0.4974,0.0572,-0.0516,0.3166,2.6415,1.5833,0.2578,1.8402,1.1569,2.2274,1.5497,1.9606,1.4472,0.377,0.8807,0.9322,1.2757,0.6391,1.7257,1.1565,0.6194,0.7096,0.9292,0.6986,2.431,1.9376,1.3449,1.923,1.064,1.2214,2.2248,BRCACancer
Utah__B04,0.5796,0.437,-0.018,0.2218,0.8639,1.6575,0.1672,2.1666,0.8223,2.5867,1.609,1.5843,1.3972,0.646,1.5724,0.7103,1.1452,0.7937,1.725,1.5178,0.7505,0.7034,1.4407,0.6632,2.445,1.8359,1.3225,2.0026,1.0169,1.2762,1.9672,BRCACancer
