@relation data

@attribute id string
@attribute 10487 numeric
@attribute 1072 numeric
@attribute 22927 numeric
@attribute 2316 numeric
@attribute 27154 numeric
@attribute 29106 numeric
@attribute 3309 numeric
@attribute 335 numeric
@attribute 440915 numeric
@attribute 5216 numeric
@attribute 5341 numeric
@attribute 5478 numeric
@attribute 5660 numeric
@attribute 6647 numeric
@attribute 7018 numeric
@attribute 7094 numeric
@attribute 7273 numeric
@attribute 7277 numeric
@attribute 7414 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 813 numeric
@attribute 9948 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5464,0.6877,0.4998,2.4384,0.6064,-0.2049,1.9966,0.0964,0.4034,1.3967,1.917,1.6074,2.7821,0.9827,-0.1205,2.3174,0.7158,1.5525,1.2384,2.327,1.1541,2.0788,0.9132,1.5128,Control
Utah__A02,1.5737,0.5874,0.2009,2.5757,0.4604,-0.1503,1.855,0.0586,0.3274,1.3442,2.2635,1.2289,3.2044,0.6462,-0.0602,2.3906,0.2675,1.3679,1.1723,2.3401,0.9777,2.1743,0.7543,1.5029,Control
Utah__A03,1.6033,0.8608,0.2741,2.7583,0.544,-0.2472,2.1303,0.1275,0.4281,1.6832,2.5315,1.4168,3.2004,0.7672,-0.0727,2.607,0.3657,1.2898,1.3701,2.5223,1.2312,2.1303,0.9266,1.6128,Control
Utah__A04,1.5807,0.6536,0.3063,2.8139,0.5105,-0.1415,1.8866,0.2104,0.5654,1.2385,2.246,1.4363,3.1454,0.7414,-0.0906,2.6218,0.3292,1.583,1.3499,2.6032,1.025,2.2819,0.8431,1.637,Control
Utah__A05,1.6425,0.7912,0.326,2.8814,0.6114,-0.1227,2.0364,0.122,0.4862,1.4906,2.4135,1.2753,3.2426,0.7189,-0.0618,2.9588,0.3843,1.6224,1.5754,2.287,0.9902,2.3833,0.9054,1.673,Control
Utah__A06,1.5362,0.669,0.2491,2.661,0.549,-0.228,2.0167,0.0561,0.3984,1.4311,2.1339,1.3227,3.1486,0.6333,-0.0416,2.6128,0.3162,1.3296,1.3317,2.2428,1.1486,2.1363,0.8316,1.5427,Control
Utah__A07,1.7094,0.5738,0.3219,2.6318,0.5069,-0.1255,2.0005,0.083,0.5475,1.3882,2.2625,1.3363,3.2827,0.7512,-0.0281,2.4816,0.3787,1.3964,1.4361,2.296,1.4495,2.1759,0.8813,1.6419,Control
Utah__A08,1.5442,0.5525,0.454,2.3761,0.4924,-0.1856,1.5807,0.0481,0.3087,1.3241,2.1592,1.297,2.9839,0.6524,-0.0696,2.2507,0.7504,1.1294,1.197,2.2139,1.2527,1.9205,0.9032,1.576,Control
Utah__A09,1.5427,0.6291,0.3889,2.7147,0.4572,-0.1862,1.9606,0.1125,0.4102,1.3816,2.119,1.1969,3.1891,0.7104,-0.0313,2.5289,0.3908,1.5012,1.4183,2.2423,0.951,2.3034,0.7472,1.5829,Control
Utah__A10,1.8835,0.5694,0.3121,2.7854,0.5025,-0.0762,1.7569,0.1061,0.4433,1.5144,2.6797,1.2589,3.2131,0.6723,-0.0795,2.7276,0.3885,1.5285,1.6209,2.2774,1.2653,2.2451,0.9048,1.6839,Control
Utah__A11,1.4226,0.4053,0.3405,2.624,0.277,-0.2216,1.9217,0.0487,0.2498,1.3163,1.865,0.8773,3.1122,0.6915,-0.1184,2.3921,0.2722,1.0512,1.1749,2.2562,0.7584,2.1908,0.5563,1.2841,Control
