@relation data

@attribute id string
@attribute 1457 numeric
@attribute 2002 numeric
@attribute 2056 numeric
@attribute 2057 numeric
@attribute 2353 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3717 numeric
@attribute 3725 numeric
@attribute 5335 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5777 numeric
@attribute 5894 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6776 numeric
@attribute 6777 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6673,0.4312,0.0686,0.3306,2.8983,1.6544,0.4247,1.1832,1.3192,1.7289,1.0783,1.4021,0.718,1.806,1.7847,0.75,1.1294,1.1886,1.4497,Control
Utah__A02,0.3813,0.2767,0.0237,0.2643,1.0191,1.493,0.3701,1.0583,0.8029,1.2376,1.0214,0.9672,0.4692,1.8835,1.5429,0.7973,0.9018,1.0922,1.0472,Control
Utah__A03,0.4865,0.3461,0.0497,0.313,2.3465,1.7906,0.3745,1.4846,1.2073,1.3242,1.0584,1.211,0.6904,1.9537,1.7349,0.7917,1.1313,1.2443,1.1742,Control
Utah__A04,0.417,0.3725,0.113,0.3192,1.5126,1.4914,0.3589,0.8542,1.3091,1.312,1.0435,0.9665,0.4999,1.8892,1.6725,0.7946,1.0307,1.1518,1.1716,Control
Utah__A05,0.4751,0.4351,0.1129,0.4499,1.9653,1.8851,0.4809,1.2997,1.2428,1.2008,1.1978,1.1192,0.7099,2.0146,1.808,0.89,1.0492,1.2963,1.1977,Control
Utah__A06,0.4646,0.3874,8e-04,0.2747,3.1061,1.5864,0.2391,1.0757,0.8136,1.1962,0.9874,1.1521,0.6673,1.8259,1.7489,0.7604,0.8863,1.1044,1.0885,Control
Utah__A07,0.6805,0.2834,-0.0484,0.2749,2.7089,1.89,0.3621,1.4165,1.2402,1.2837,0.9702,1.3691,0.8479,1.8391,1.7704,0.7917,1.1809,1.0563,1.2803,Control
Utah__A08,0.7164,0.3073,0.1021,0.2087,1.6836,1.7425,0.2915,1.4627,0.8862,1.4764,0.9939,1.4969,0.8635,1.6796,1.7386,0.777,1.4746,0.9985,1.326,Control
Utah__A09,0.5674,0.3567,0.1204,0.2535,2.2224,1.8554,0.3464,1.3629,0.9959,1.3678,0.99,1.3676,0.7596,1.8284,1.6393,0.7709,1.0011,1.0681,1.2423,Control
Utah__A10,0.6018,0.3201,0.0478,0.3188,3.187,1.8284,0.3978,1.4231,1.3751,1.2566,0.9237,1.2269,0.7992,1.8549,1.7838,0.7829,1.3376,1.0356,1.2341,Control
Utah__A11,0.3831,0.307,0.0117,0.225,2.8409,1.5674,0.2849,0.9662,1.0715,1.1671,0.9765,1.1557,0.5921,1.7052,1.2871,0.5757,0.7411,0.8675,1.0994,Control
Utah__A12,0.1663,0.1436,-0.0507,0.1751,0.8747,1.1338,0.1934,0.4496,0.7127,0.8362,0.6537,0.6947,0.3092,1.3549,1.1725,0.5602,0.5264,0.6406,0.6654,Control
Utah__B01,0.5637,0.1758,-0.291,0.0147,1.9307,1.513,0.1464,0.9717,0.9621,1.4003,0.7649,1.4678,0.6422,1.5214,1.6457,0.5727,0.9155,0.921,1.1337,Control
Utah__B02,0.4675,0.3923,0.0017,0.2477,3.0541,1.6209,0.3374,0.9603,1.3562,1.468,1.0793,1.2677,0.6051,1.9612,1.8628,0.8993,0.8818,1.1377,1.2284,Control
Utah__B03,0.4974,0.3166,-0.0913,0.2076,2.6415,1.5833,0.2578,1.0128,1.1569,1.4472,0.9322,1.2757,0.6391,1.786,1.7257,0.7096,0.9292,1.064,1.2214,BRCACancer
Utah__B04,0.5796,0.2218,-0.161,0.2218,0.8639,1.6575,0.1672,1.3155,0.8223,1.3972,0.7103,1.1452,0.7937,1.5997,1.725,0.7034,1.4407,1.0169,1.2762,BRCACancer
Utah__B05,0.3819,0.1931,-0.0483,0.1927,1.0309,1.5074,0.23,0.7915,0.6881,1.0175,0.8091,1.0222,0.4861,1.8143,1.4207,0.7378,0.7814,0.9368,0.9448,BRCACancer
Utah__B06,0.3896,-0.0943,-0.3347,-0.0939,0.6734,1.1253,-0.0263,0.734,0.3086,0.999,0.5053,0.9729,0.5274,1.296,1.4508,0.4776,0.7812,0.6712,0.8128,BRCACancer
Utah__B07,0.6156,0.2699,0.018,0.2639,1.1335,1.6451,0.3789,1.1696,1.0713,1.6168,1.0321,1.4186,0.6798,1.8199,1.951,0.879,1.1794,1.1274,1.3307,BRCACancer
Utah__B08,0.4707,0.3521,-0.0947,0.4638,1.386,1.6528,0.3671,0.9315,1.1173,1.2187,1.0572,1.0803,0.667,1.9124,1.5728,0.7952,0.7595,1.021,1.1822,Control
Utah__B09,0.5934,0.1412,-0.0929,0.2683,1.357,1.6703,0.2529,1.1261,0.8029,1.1976,0.6103,1.0942,0.7209,1.4842,1.5204,0.6547,1.2234,0.7789,1.1854,Control
