@relation data

@attribute id string
@attribute 121916 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2534 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 3932 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5778 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 5970 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7409 numeric
@attribute 7535 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1275,0.4506,2.8919,1.6042,1.6604,1.6355,0.4236,1.2901,1.9358,2.265,0.454,0.6032,1.3973,0.0341,1.6981,2.2123,1.5746,1.8406,1.4982,1.7307,0.7429,1.2926,1.379,0.5534,1.0586,1.0952,1.4087,0.7341,0.8337,0.6575,1.7841,1.2823,1.4383,0.7496,0.7565,1.1256,0.2158,0.2182,1.4581,1.0187,2.327,1.1541,2.0788,2.2237,2.1629,2.3193,0.8229,Control
Utah__A02,-0.0366,0.2934,1.0722,1.263,1.2534,1.481,0.3716,0.8169,1.6874,1.9132,0.3831,0.4413,1.1321,0.0767,1.2732,2.0603,1.3014,2.0413,1.1993,1.247,0.6208,0.9495,1.0794,0.2001,0.7032,1.0379,0.986,0.48,0.7655,0.5148,1.5394,0.8797,1.258,0.4989,0.8046,0.9005,0.0504,0.1727,1.3267,0.9277,2.3401,0.9777,2.1743,1.9545,1.8928,2.2847,0.553,Control
Utah__A03,-0.0684,0.364,2.3576,1.4626,1.4936,1.7658,0.3757,1.1876,1.7151,2.1264,0.4227,0.7027,1.3502,0.0349,1.4485,2.7503,1.3967,2.162,1.3339,1.3323,0.7759,1.2205,1.157,0.1966,0.9762,1.0752,1.223,0.7059,0.9154,0.7441,1.7337,1.0695,1.4813,0.6475,0.7989,1.1275,0.0932,0.1455,1.5584,0.9848,2.5223,1.2312,2.1303,1.9088,1.7685,2.3295,0.729,Control
Utah__A04,-0.1701,0.3909,1.55,1.4429,1.4892,1.4795,0.3609,1.2809,1.9667,2.2551,0.4964,0.4953,1.1975,0.0412,1.4304,2.2761,1.353,2.0983,1.4882,1.3202,0.692,0.9394,1.2377,0.3061,0.82,1.0602,0.9854,0.5113,0.8588,0.4666,1.6705,0.9939,1.484,0.518,0.8019,1.028,0.1022,0.159,1.2953,1.0408,2.6032,1.025,2.2819,1.9522,1.8416,2.3071,0.7673,Control
Utah__A05,-0.0415,0.4547,1.9884,1.4763,1.4734,1.8562,0.4772,1.2201,1.6797,2.4117,0.4674,0.5023,1.2615,0.06,1.5181,2.4615,1.4836,2.0939,1.3381,1.2108,0.7965,1.0923,1.1578,0.3059,0.9512,1.2157,1.1338,0.726,0.768,0.6929,1.8077,1.1017,1.5368,0.6041,0.8988,1.0464,0.0507,0.1504,1.5629,0.9256,2.287,0.9902,2.3833,1.5601,1.5813,1.9438,0.7984,Control
Utah__A06,-0.1184,0.4061,3.0931,1.3895,1.2048,1.5705,0.2467,0.8267,1.611,2.0422,0.3325,0.4665,1.1902,0.0137,1.3497,2.472,1.3845,1.9853,1.3761,1.2063,0.6451,0.9526,0.9225,0.296,0.9045,1.0037,1.1657,0.6824,0.6351,0.5468,1.7479,0.9595,1.338,0.5939,0.7671,0.8852,0.0867,0.1557,1.4198,0.9177,2.2428,1.1486,2.1363,1.5133,1.5251,1.7701,0.7589,Control
Utah__A07,-0.2109,0.3002,2.7085,1.8589,1.3664,1.8609,0.364,1.2177,1.7129,2.3762,0.3693,0.6422,1.3738,0.0071,1.6897,1.9798,1.5934,1.9624,1.6231,1.2924,1.0466,1.3272,1.1807,0.5102,1.3099,0.9863,1.3766,0.8669,0.7898,0.7206,1.7697,1.3399,1.2584,0.8022,0.7989,1.1765,0.0921,0.2024,1.4343,0.9472,2.296,1.4495,2.1759,1.7971,1.761,2.0687,1.1167,Control
Utah__A08,-0.0487,0.3245,1.7156,1.9941,1.3395,1.7198,0.2967,0.8932,1.5609,2.6059,0.4111,0.8832,1.5498,0.0676,1.8669,1.9095,1.7501,2.0579,1.714,1.4821,1.1754,1.4644,1.5305,0.8364,1.4137,1.0102,1.5009,0.8829,0.6715,0.8123,1.7375,1.5435,1.2448,0.9913,0.784,1.467,0.1369,0.1601,1.3268,0.9309,2.2139,1.2527,1.9205,1.6824,1.826,1.9766,1.4459,Control
Utah__A09,-0.1254,0.3747,2.2374,1.7212,1.5342,1.8278,0.349,0.9938,1.828,2.4502,0.3756,0.6233,1.2729,0.0135,1.606,2.1911,1.4582,1.976,1.5464,1.3752,0.8882,1.2405,1.1693,0.5718,1.2508,1.0062,1.3752,0.7767,0.7256,0.5927,1.637,1.182,1.3302,0.7463,0.7778,0.9988,0.1261,0.1713,1.4492,0.847,2.2423,0.951,2.3034,2.0098,1.8301,2.2759,0.958,Control
Utah__A10,-0.1158,0.3376,3.1715,1.9662,1.3913,1.802,0.398,1.3414,1.8784,2.3575,0.3753,0.7374,1.4029,0.0178,1.641,2.1251,1.6941,2.115,1.6535,1.2657,1.0953,1.2521,1.4239,0.3781,1.3167,0.9394,1.2385,0.8171,0.9915,0.7228,1.7832,1.3374,1.3233,0.8644,0.79,1.3316,0.127,0.1456,1.3221,0.9689,2.2774,1.2653,2.2451,2.0305,1.9018,2.2764,0.9953,Control
