@relation data

@attribute id string
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2152 numeric
@attribute 2153 numeric
@attribute 2155 numeric
@attribute 2159 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 462 numeric
@attribute 5624 numeric
@attribute 5627 numeric
@attribute 7035 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0838,1.0973,-0.1321,1.2457,-0.0505,0.0181,-0.0911,-0.2417,-0.1786,-0.1138,0.0927,0.2619,0.3218,Control
Utah__A02,-0.0682,1.2804,0.0464,0.8365,-0.0046,0.0605,-0.0675,-0.1426,-0.1042,-0.0136,0.1456,0.2659,0.339,Control
Utah__A03,-0.0986,1.2971,-0.015,0.8969,0.0117,0.0732,-0.0493,-0.1333,-0.1712,0.0346,0.1677,0.2831,0.2854,Control
Utah__A04,-0.0334,1.2586,0.0612,0.861,0.0954,0.0192,-0.083,-0.1588,-0.1163,-0.1149,0.1676,0.31,0.2755,Control
Utah__A05,-0.059,1.5179,-0.0357,1.4522,0.0425,0.0502,-0.0648,-0.1722,-0.1207,-0.0418,0.1828,0.6228,0.4517,Control
Utah__A06,-0.0823,1.3354,0.0195,1.1196,-0.0278,0.0156,-0.1126,-0.1948,-0.0914,-0.0068,0.0811,0.2266,0.2908,Control
Utah__A07,-0.0981,1.3236,-0.0295,1.1572,0.0049,0.0175,-0.0632,-0.101,-0.1456,-3e-04,0.1768,0.3344,0.2595,Control
Utah__A08,-0.0797,0.9057,-0.0493,0.7934,0.0364,0.0156,-0.142,-0.214,-0.1492,-0.0604,0.0325,0.017,0.1433,Control
Utah__A09,-0.1022,1.2126,-0.0797,0.9151,-0.0135,0.0137,-0.0282,-0.1401,-0.134,-0.0431,0.1041,0.4256,0.247,Control
Utah__A10,-0.0788,1.5247,-0.0706,1.5544,0.0184,0.0205,-0.0539,-0.1682,-0.1274,-0.0331,0.0903,0.6194,0.3962,Control
Utah__A11,-0.1198,1.2784,-0.0449,0.7577,0.0243,0.0162,-0.0828,-0.123,-0.1309,-0.0786,0.0222,0.1536,0.1919,Control
Utah__A12,-0.1108,1.3837,-0.0029,0.5479,0.0148,0.0715,0.0982,-0.0732,-0.1886,0.0772,0.1953,0.3431,0.3093,Control
Utah__B01,-0.1499,0.8178,-0.1825,0.7244,-0.1903,-0.1094,0.0708,-0.2134,-0.196,0.096,0.0524,0.2551,0.2172,Control
Utah__B02,-0.0799,1.289,-0.0737,0.9934,0.0289,0.0443,0.0062,-0.1826,-0.1388,-0.0148,0.0789,0.209,0.2161,Control
Utah__B03,-0.0631,0.9408,-0.0759,1.0433,-0.0095,0.0072,0.0048,-0.1412,-0.1509,-0.0605,0.0367,0.0166,0.0474,BRCACancer
Utah__B04,-0.1392,1.2167,-0.0302,0.6307,-0.0267,-0.0152,-0.0933,-0.2195,-0.1583,-0.0295,0.1077,0.2679,0.3111,BRCACancer
