@relation data

@attribute id string
@attribute 1644 numeric
@attribute 218 numeric
@attribute 220 numeric
@attribute 221 numeric
@attribute 222 numeric
@attribute 259307 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 314 numeric
@attribute 3242 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4282 numeric
@attribute 5053 numeric
@attribute 6898 numeric
@attribute 8639 numeric
@attribute 9588 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0771,0.0304,-0.0869,0.5568,-0.1228,0.2026,0.6948,0.5492,-0.0023,-0.1978,-0.0605,0.0491,1.1044,-0.1111,-0.0091,-0.0484,1.2127,Control
Utah__A02,-0.006,-0.0447,-0.1513,0.5681,-0.0622,0.1319,0.5084,0.3439,-0.0508,-0.2195,-0.0444,-0.0685,1.0541,-0.0914,-0.0658,0.0432,1.0083,Control
Utah__A03,0.0202,-0.0352,-0.1013,0.7086,-0.075,0.164,0.5949,0.5226,-0.129,-0.1692,-0.0899,-0.0033,1.0401,-0.1258,-0.0566,-0.0326,1.0902,Control
Utah__A04,-0.0664,0.0463,-0.0751,0.5902,0.0126,0.0213,0.3579,0.4388,-0.0583,-0.2033,-0.0635,-0.0259,1.3683,-0.1025,-0.034,0.0409,0.9596,Control
Utah__A05,-0.0589,0.0317,-0.0515,0.7761,-0.0564,0.2388,0.5031,0.5368,-0.0195,-0.2186,-0.0787,0.1101,1.1798,-0.0723,-0.0446,-0.0313,1.0182,Control
Utah__A06,-0.0198,-0.084,-0.095,0.6719,-0.0708,0.0919,0.6417,0.4737,0.0138,-0.2338,-0.0381,-0.0582,1.0469,-0.0953,-0.0574,0.0564,1.0333,Control
Utah__A07,-0.0188,-0.0618,-0.1295,0.6672,-0.0828,0.0902,0.6146,0.5056,-0.11,-0.2892,-0.1058,-0.0562,0.9849,-0.1144,-0.1111,-0.0248,1.0845,Control
Utah__A08,-0.0604,0.0282,-0.1212,0.5209,-0.0097,0.0014,0.5409,0.4811,-0.0343,-0.1907,-0.0604,-0.0698,0.8838,-0.097,-0.0399,-0.097,1.2206,Control
Utah__A09,-0.0107,-0.005,-0.1008,0.5489,-0.0647,-0.0468,0.6007,0.3976,-0.0808,-0.2524,-0.1018,-0.036,0.9646,-0.0935,-0.0794,-0.0626,0.9582,Control
Utah__A10,-0.0842,0.0233,-0.0843,0.6482,-0.1223,0.1388,0.5226,0.5626,-0.0993,-0.1868,-0.0598,0.0645,1.0577,-0.0747,-0.0741,-0.113,1.0141,Control
