@relation data

@attribute id string
@attribute 1017 numeric
@attribute 10926 numeric
@attribute 1111 numeric
@attribute 144715 numeric
@attribute 23594 numeric
@attribute 23595 numeric
@attribute 3364 numeric
@attribute 4171 numeric
@attribute 4172 numeric
@attribute 4173 numeric
@attribute 4174 numeric
@attribute 4175 numeric
@attribute 4176 numeric
@attribute 4998 numeric
@attribute 4999 numeric
@attribute 5000 numeric
@attribute 5001 numeric
@attribute 545 numeric
@attribute 55388 numeric
@attribute 5810 numeric
@attribute 5883 numeric
@attribute 5884 numeric
@attribute 5982 numeric
@attribute 5983 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 6117 numeric
@attribute 6118 numeric
@attribute 6119 numeric
@attribute 63967 numeric
@attribute 8317 numeric
@attribute 8318 numeric
@attribute 84126 numeric
@attribute 84515 numeric
@attribute 990 numeric
@attribute 993 numeric
@attribute 995 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1608,0.5093,0.6487,0.2171,0.0219,0.588,1.3487,0.5117,0.8648,0.5505,1.0302,1.0146,1.5227,0.031,1.1606,1.1405,0.8528,1.2254,-0.0139,0.8846,0.1545,1.1403,1.1557,0.5067,1.0054,0.8334,1.4412,0.8954,0.4075,0.1306,0.3664,0.0589,0.515,0.8131,0.0814,-0.1152,0.053,Control
Utah__A02,0.8381,0.3007,0.2488,0.1252,-0.007,0.3841,1.1233,0.3183,0.6288,0.416,0.8851,0.6789,1.187,0.0077,0.7585,0.9182,0.5676,0.9384,-0.0748,0.7115,0.1507,0.8819,1.0017,0.3013,0.6915,0.538,1.2154,0.7374,0.2571,-0.0297,0.1384,0.0043,0.4155,0.4083,-0.1415,-0.0411,3e-04,Control
Utah__A03,1.1007,0.5555,0.8187,0.3418,0.0815,0.5034,1.1838,0.4678,0.7974,0.7149,1.2185,1.0195,1.3353,0.1914,0.8303,0.8777,0.7259,1.1496,-0.0244,0.7782,0.1305,0.9124,1.1841,0.4002,0.6856,0.7519,1.3645,0.8439,0.3125,0.2994,0.5145,0.094,0.494,0.6196,0.247,0.0455,0.0592,Control
Utah__A04,0.8526,0.395,0.2773,0.1155,0.0057,0.4076,1.2171,0.4082,0.6307,0.4317,1.0555,0.846,1.3126,0.0307,0.8413,0.9959,0.6191,0.9756,-0.1056,0.6645,0.2028,1.0043,1.1687,0.2204,0.6525,0.4979,1.3858,0.8374,0.2831,-0.003,0.2719,-0.1081,0.4762,0.3978,-0.1461,-0.0341,0.0253,Control
Utah__A05,1.0948,0.4567,0.6053,0.3525,0.182,0.43,1.1889,0.4766,0.7661,0.5157,1.1842,0.9726,1.4734,0.0854,0.9061,0.9657,0.7331,1.0621,0.0024,0.8128,0.2719,1.0717,1.3177,0.3405,0.8721,0.5992,1.3991,0.881,0.2969,0.1681,0.2456,0.1008,0.4954,0.526,0.0984,-0.0474,0.0791,Control
Utah__A06,0.8466,0.3647,0.3735,0.1814,-0.0505,0.475,1.255,0.4016,0.6768,0.4426,0.988,0.7887,1.3019,0.0827,0.755,0.9009,0.5551,0.9997,-0.1453,0.7204,0.0752,0.9474,1.2128,0.4908,0.8151,0.5136,1.297,0.8377,0.2424,0.0703,0.2549,0.0163,0.4717,0.4688,0.067,-0.0779,0.0255,Control
Utah__A07,0.928,0.3915,0.4432,0.2683,0.1131,0.5579,1.3169,0.4634,0.7784,0.5874,1.0351,0.9479,1.425,0.1282,0.962,1.1407,0.8116,1.1725,-0.0978,0.8805,0.1542,0.9893,1.1425,0.4987,0.8094,0.6282,1.3678,0.8948,0.3141,0.1694,0.3948,0.0618,0.4927,0.5323,0.1774,-0.0608,0.0833,Control
Utah__A08,0.8394,0.4012,0.4042,0.0186,-0.1095,0.6366,1.36,0.2308,0.7458,0.5147,0.8723,0.9058,1.2587,0.0151,1.051,1.2643,0.8461,1.3468,-0.0291,0.7904,0.104,1.0593,0.9084,0.4425,0.7281,0.5661,1.357,0.734,0.2871,0.1025,0.4051,0.0783,0.432,0.7003,-0.0566,-0.1225,-0.022,Control
Utah__A09,0.8432,0.3511,0.4952,0.2741,-0.0386,0.4217,1.0934,0.3402,0.652,0.4007,1.0322,0.9042,1.2757,0.0499,0.8943,0.9826,0.6306,1.0004,-0.0897,0.7158,0.1289,0.9586,0.9864,0.4432,0.5657,0.571,1.3916,0.836,0.2351,0.1063,0.1105,0.1107,0.4541,0.5302,-0.0153,-0.0259,-0.0511,Control
Utah__A10,0.9391,0.3339,0.4438,0.171,0.0127,0.5294,1.2907,0.3165,0.7037,0.3861,0.9637,0.8804,1.2525,0.0666,1.0107,1.1849,0.8318,1.4149,-0.0662,0.8516,0.2281,1.1291,1.1066,0.4177,0.7555,0.6335,1.4217,0.9032,0.2481,0.0968,0.2648,0.0245,0.5271,0.3966,0.0326,-0.105,0.0333,Control
