@relation data

@attribute id string
@attribute 10235 numeric
@attribute 10411 numeric
@attribute 11069 numeric
@attribute 1398 numeric
@attribute 1445 numeric
@attribute 150 numeric
@attribute 151 numeric
@attribute 152 numeric
@attribute 2243 numeric
@attribute 2244 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 2885 numeric
@attribute 3674 numeric
@attribute 3690 numeric
@attribute 54518 numeric
@attribute 5747 numeric
@attribute 5770 numeric
@attribute 5906 numeric
@attribute 5908 numeric
@attribute 6654 numeric
@attribute 6714 numeric
@attribute 7094 numeric
@attribute 9564 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.5264,0.0357,-0.078,0.9599,1.2739,0.1935,0.2432,-0.1034,-0.0911,-0.2417,-0.1786,-0.0491,1.6544,1.1768,2.1043,1.4168,0.2618,1.1741,1.315,1.7268,1.1294,0.3629,2.263,0.035,Control
Utah__A02,1.1396,-0.0034,-0.0297,0.7556,1.2378,0.1463,0.2493,0.0362,-0.0675,-0.1426,-0.1042,-0.006,1.493,1.2473,2.2228,1.1427,0.117,0.8969,1.019,1.2306,0.9018,0.3648,2.3387,0.0546,Control
Utah__A03,1.1162,0.0588,-0.0286,0.9155,1.46,0.1414,0.2611,-0.0536,-0.0493,-0.1333,-0.1712,-0.0288,1.7906,1.3982,2.238,1.4522,0.1482,1.1248,1.1662,1.7721,1.1313,0.5956,2.5626,0.0159,Control
Utah__A04,1.2302,0.0273,-0.0458,0.7906,1.2797,0.3277,0.1884,0.1673,-0.083,-0.1588,-0.1163,-0.0521,1.4914,1.5397,2.722,1.2016,0.1496,0.9745,1.0589,1.2913,1.0307,0.3996,2.5779,0.0993,Control
Utah__A05,1.3056,0.0544,-0.0785,0.9318,1.4212,0.4528,0.2744,0.141,-0.0648,-0.1722,-0.1207,-0.065,1.8851,2.1079,2.9516,1.3548,0.2717,1.1188,1.0745,1.5557,1.0492,0.6218,2.9267,0.0991,Control
Utah__A06,1.2362,0.0439,-0.0459,0.8426,1.1991,0.0831,0.2752,-0.0068,-0.1126,-0.1948,-0.0914,-0.0508,1.5864,1.6891,2.5793,1.2288,0.1119,1.022,0.9034,1.3432,0.8863,0.4104,2.5686,0.0867,Control
Utah__A07,1.2759,-0.0012,-0.0303,0.9946,1.3161,0.1454,0.2667,0.1226,-0.0632,-0.101,-0.1456,-0.0403,1.89,1.3185,2.3097,1.4746,0.2084,1.2097,1.4904,2.0663,1.1809,0.3471,2.4329,0.0626,Control
Utah__A08,1.1569,0.0569,-0.0606,0.7153,1.2298,-0.015,0.1704,-0.0886,-0.142,-0.214,-0.1492,-0.0658,1.7425,0.6522,1.4367,1.563,0.2121,1.2863,1.7261,2.5238,1.4746,0.3367,2.194,0.0832,Control
Utah__A09,1.1472,-0.011,-0.0274,0.8336,1.2945,0.1729,0.1701,0.0523,-0.0282,-0.1401,-0.134,-0.048,1.8554,1.489,2.6555,1.3749,0.2016,1.1829,1.2507,2.0215,1.0011,0.4405,2.4818,0.0696,Control
Utah__A10,1.0917,0.0359,-0.0819,0.8023,1.2817,0.2587,0.1727,0.0128,-0.0539,-0.1682,-0.1274,-0.0127,1.8284,1.768,2.8242,1.4182,0.2453,1.2072,1.5275,2.0538,1.3376,0.4233,2.6874,0.0995,Control
Utah__A11,0.9308,0.0812,-0.0403,0.6717,1.2074,0.0897,0.0971,-0.0731,-0.0828,-0.123,-0.1309,-0.0152,1.5674,1.2019,2.3431,1.2445,0.1269,0.971,0.9522,1.7278,0.7411,0.2131,2.3402,0.13,Control
Utah__A12,0.6335,0.0483,0.056,0.3489,0.6733,-0.0884,0.0132,-0.1459,0.0982,-0.0732,-0.1886,0.0549,1.1338,1.2713,2.5939,0.5364,0.1012,0.5966,0.7867,0.5958,0.5264,0.1246,1.9533,0.0919,Control
Utah__B01,1.1572,-0.0292,0.062,0.7315,1.022,-0.1864,-0.0829,-0.4272,0.0708,-0.2134,-0.196,-0.0465,1.513,0.6784,2.0587,1.1139,0.2081,1.0431,1.3078,1.788,0.9155,0.1548,1.8864,-0.1494,Control
Utah__B02,1.4084,0.034,-0.0405,0.8572,1.3763,0.1601,0.1931,0.0046,0.0062,-0.1826,-0.1388,-0.0481,1.6209,0.8415,2.024,1.2044,0.1632,1.0475,1.1261,1.4589,0.8818,0.4023,2.2867,0.0281,Control
Utah__B03,1.1594,0.0308,-0.0392,0.7913,1.1769,-0.0432,0.1056,-0.249,0.0048,-0.1412,-0.1509,0.0736,1.5833,0.1962,1.0469,1.1978,0.0831,1.08,1.2178,1.6055,0.9292,0.2613,2.0759,0.0302,BRCACancer
Utah__B04,1.0629,-0.0124,-0.0297,0.8492,1.1519,0.0105,0.0414,-0.074,-0.0933,-0.2195,-0.1583,-0.0356,1.6575,0.9538,2.1261,1.5004,0.2236,1.2273,1.8155,2.5789,1.4407,0.3358,2.1871,0.0675,BRCACancer
Utah__B05,1.0969,-0.0034,0.0048,0.6725,1.2011,-0.0097,0.1352,-0.0867,-0.0024,-0.0881,-0.0883,0.0208,1.5074,0.542,1.7434,1.0114,0.0832,1.0492,1.0569,1.6766,0.7814,0.2762,2.2588,0.0025,BRCACancer
Utah__B06,0.8128,-0.1698,0.0665,0.5029,0.7044,-0.3374,-0.0159,-0.4373,0.0931,-0.1208,-0.0881,0.024,1.1253,0.4054,1.7234,0.8116,0.1723,0.7672,1.0417,1.2785,0.7812,-0.0629,1.5314,-0.0864,BRCACancer
Utah__B07,1.4174,0.0265,-0.0639,0.9115,1.3256,0.0902,0.2715,0.0812,-0.0286,-0.1327,-0.0809,-0.0462,1.6451,1.0865,2.1676,1.2803,0.1479,1.0911,1.3158,1.8069,1.1794,0.3509,2.2675,0.0614,BRCACancer
Utah__B08,1.2389,0.0597,-0.0665,0.8787,1.2886,0.3427,0.1033,0.1357,-0.0684,-0.1559,-0.1063,-0.0412,1.6528,1.7042,3.1823,1.1637,0.2591,0.9105,0.962,1.2446,0.7595,0.5257,2.6466,0.1055,Control
Utah__B09,1.05,0.0287,-0.0549,0.6428,1.1371,0.0927,0.1118,-0.0823,-0.0462,-0.2734,-0.2097,-0.0617,1.6703,1.4631,2.6153,1.4221,0.2879,1.2858,1.3985,2.6277,1.2234,0.3141,2.4296,0.0329,Control
Utah__B10,0.8413,0.0491,-0.0537,0.5308,0.994,0.1005,0.0731,0.074,-0.0324,-0.1294,-0.17,-0.0304,1.5222,0.8926,2.2526,1.1837,0.0802,1.001,1.3641,2.0403,1.057,0.2267,2.2037,0.0301,Control
Utah__B11,0.9397,0.0762,-0.0409,0.7269,1.17,0.3674,0.0597,0.0401,-0.1295,-0.1909,-0.1292,-0.0654,1.7628,1.5844,3.0209,1.1894,0.1845,0.9119,1.0837,1.3337,0.9509,0.4117,2.6659,0.0623,Control
Utah__B12,1.0279,0.0275,-0.0304,0.4206,0.8411,-0.0513,0.0298,-0.0086,-0.1193,-0.244,-0.0624,-0.0719,1.3374,0.7785,1.9422,1.0358,0.0977,1.0055,1.2181,2.2155,1.0116,0.208,1.8272,0.1243,Control
Utah__C01,1.3353,0.0435,-0.0259,1.0225,1.582,0.1329,0.2324,-0.0609,-0.0453,-0.2344,-0.0774,-0.0316,1.8228,1.0711,2.4851,1.3953,0.1894,1.0514,1.3097,1.8948,1.0359,0.576,2.6819,0.0894,BRCACancer
Utah__C02,1.3821,-0.0119,-0.0323,0.7952,1.3958,0.2272,0.2706,0.1253,-0.0288,-0.116,-0.0813,-0.0238,1.5148,1.6448,2.6329,1.1285,0.1387,0.8882,0.9177,1.1287,0.9083,0.4904,2.6528,0.0922,BRCACancer
