@relation data

@attribute id string
@attribute 10000 numeric
@attribute 10451 numeric
@attribute 10672 numeric
@attribute 10681 numeric
@attribute 1277 numeric
@attribute 1278 numeric
@attribute 1432 numeric
@attribute 146850 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2147 numeric
@attribute 2149 numeric
@attribute 2151 numeric
@attribute 2207 numeric
@attribute 23533 numeric
@attribute 2534 numeric
@attribute 2767 numeric
@attribute 2768 numeric
@attribute 2769 numeric
@attribute 2770 numeric
@attribute 2771 numeric
@attribute 2773 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 3937 numeric
@attribute 4067 numeric
@attribute 5028 numeric
@attribute 51206 numeric
@attribute 5170 numeric
@attribute 51764 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5321 numeric
@attribute 5336 numeric
@attribute 54331 numeric
@attribute 5590 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 64805 numeric
@attribute 6714 numeric
@attribute 6850 numeric
@attribute 7409 numeric
@attribute 7410 numeric
@attribute 9002 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,0.7388,1.7668,0.5855,-0.182,-0.1116,1.4426,0.3216,0.6045,0.8246,-0.0838,1.0973,-0.029,2.2919,1.3891,1.5632,0.0585,0.3457,1.2713,0.0556,0.7272,1.6236,0.6216,1.414,0.5399,-0.0227,0.1248,-0.0547,1.0856,1.6097,-0.1115,0.3338,2.2149,1.322,0.565,0.586,0.7691,0.026,1.6169,1.5303,1.8391,1.4782,0.541,0.5941,1.0858,0.1591,-0.0685,0.919,1.3289,0.3629,1.0855,1.448,0.1913,0.22,0.4775,-0.0985,Control
Utah__A02,0.3429,0.5864,1.4302,0.2454,-0.1832,-0.0539,1.1508,0.1304,0.5571,0.607,-0.0682,1.2804,-0.0234,2.669,1.0974,1.1722,-0.0059,0.3107,1.2539,0.0367,0.7901,1.6473,0.1857,1.3774,0.5789,-0.0064,0.1585,0.0724,0.7634,1.3471,-0.0107,0.2554,2.0937,1.18,0.4209,0.4443,0.6471,0.1274,1.3286,1.3861,2.0614,1.1561,0.4199,0.584,1.022,0.2088,0.0029,1.0066,0.912,0.3648,0.9078,1.3147,0.1135,0.2238,0.1854,-0.1045,Control
Utah__A03,0.3568,0.6968,1.8768,0.2872,-0.175,-0.1058,1.3711,0.4334,0.6699,0.7634,-0.0986,1.2971,-0.1158,2.7328,1.5442,1.401,0.1377,0.3364,1.4944,0.0398,0.9144,1.7222,0.4253,1.4718,0.7336,0.0315,0.2682,0.0226,1.2042,1.5199,-0.1264,0.7994,2.3345,1.5735,0.4168,0.5402,0.777,0.0957,1.4291,1.4305,2.1951,1.3011,0.5097,0.7859,1.2814,0.1415,-0.0297,1.1432,0.7267,0.5956,1.2015,1.5496,0.2634,0.2828,0.2562,-0.1087,Control
Utah__A04,0.4955,0.644,1.614,0.4014,-0.0899,-0.0786,1.2559,0.0965,0.6114,0.6935,-0.0334,1.2586,-0.0193,2.9327,1.3239,1.3783,0.117,0.3788,1.2238,0.0206,0.8831,1.7702,0.2721,1.4544,0.6723,-0.0315,0.1309,0.013,0.8648,1.4955,-0.0455,0.2105,2.0627,1.3977,0.4913,0.7244,0.7264,0.1156,1.383,1.3728,2.1245,1.4673,0.324,0.4817,0.9732,0.2262,-0.0499,0.9454,0.9005,0.3996,0.8709,1.283,0.1301,0.4664,0.3302,-0.0785,Control
Utah__A05,0.4795,0.8571,1.719,0.4597,-0.0477,-0.0967,1.5137,0.3835,0.7362,0.7698,-0.059,1.5179,-0.0856,3.0801,1.5325,1.4167,0.1931,0.4563,1.7829,0.0468,1.0479,1.7758,0.4482,1.553,0.7587,-0.0312,0.1017,0.0179,1.1603,2.287,-0.0806,0.5324,2.1374,1.5903,0.7871,0.9458,0.8704,0.1322,1.5208,1.8135,2.1197,1.3057,0.6523,0.7428,1.0752,0.1842,-0.0418,1.296,1.4464,0.6218,1.2336,1.5542,0.2084,0.4063,0.4779,-0.0983,Control
Utah__A06,0.4153,0.7849,1.5893,0.3018,-0.162,-0.0637,1.2007,0.2847,0.6349,0.7165,-0.0823,1.3354,-0.0523,2.7801,1.4078,1.3172,0.0202,0.356,1.4557,0.0662,0.8297,1.6727,0.3223,1.3984,0.5575,-0.0332,0.1002,-0.01,0.988,1.2718,-0.1084,0.4152,2.0011,1.3721,0.266,0.3962,0.7642,0.0493,1.4163,1.4187,1.9994,1.3466,0.4123,0.6112,1.3107,0.1224,0.0125,1.039,0.6807,0.4104,1.1513,1.4091,0.1414,0.0538,0.2435,-0.1287,Control
Utah__A07,0.7253,0.9519,1.7342,0.3421,-0.1879,-0.0849,1.592,0.3896,0.5857,0.7237,-0.0981,1.3236,0.0113,2.6305,1.3584,1.855,0.049,0.5125,1.4363,0.0378,0.9487,1.7805,0.8825,1.5046,0.6289,-0.0204,0.0665,0.0088,0.9953,1.6179,-0.1539,0.5242,2.2697,1.7192,0.3976,0.5257,0.7972,0.0263,1.6368,1.5148,1.974,1.6128,0.6192,0.6739,1.4486,0.2036,0.0084,1.1347,0.8156,0.3471,1.4313,1.4238,0.1986,0.2102,0.2152,-0.1373,Control
Utah__A08,1.0592,1.1379,1.5661,0.488,-0.1948,-0.1163,1.6309,0.2311,0.5257,0.7148,-0.0797,0.9057,-0.0425,2.3308,1.3062,2.0099,0.0099,0.4768,1.0425,-0.0073,0.8193,1.4616,1.0342,1.4784,0.4918,-0.0321,0.1109,-0.0448,0.9791,1.384,-0.0861,0.4541,2.4058,1.9024,0.2474,0.2883,0.8157,0.1487,1.8021,1.5358,2.0798,1.7107,0.4231,0.7942,1.595,0.1274,-0.0654,0.873,0.751,0.3367,1.2774,1.3149,0.1921,0.0519,0.5065,-0.1014,Control
Utah__A09,0.7398,0.6254,1.6882,0.4962,-0.1405,-0.0969,1.435,0.2604,0.5517,0.6732,-0.1022,1.2126,-0.0954,2.6919,1.3303,1.6972,-0.0023,0.3822,1.2229,-0.0253,0.8051,1.6031,0.861,1.3959,0.5252,-0.0672,0.1913,0.0346,0.7509,1.8706,-0.1335,0.5022,2.2002,1.6508,0.3704,0.5503,0.8094,-0.0284,1.4941,1.4418,1.9891,1.5301,0.4106,0.619,1.4451,0.1666,-0.0253,0.9565,1.0631,0.4405,1.2825,1.4389,0.1807,0.2908,0.1661,-0.097,Control
Utah__A10,0.7924,1.0645,1.682,0.4614,-0.1477,-0.0991,1.7367,0.405,0.5517,0.7126,-0.0788,1.5247,-0.0995,2.6051,1.3987,1.978,0.1123,0.418,1.2406,0.1148,0.8443,1.7231,0.8051,1.4977,0.5499,-0.0698,0.1182,0.0059,1.0795,2.1093,-0.1431,0.5166,2.5095,1.8161,0.5359,0.6747,0.8424,0.0718,1.743,1.7142,2.143,1.6455,0.6973,0.6952,1.5315,0.149,-0.0291,1.0972,1.1564,0.4233,1.3904,1.3101,0.1442,0.2171,0.13,-0.0782,Control
