@relation data

@attribute id string
@attribute 121916 numeric
@attribute 2033 numeric
@attribute 23523 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 4209 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 824 numeric
@attribute 826 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1374,1.911,0.5532,1.3107,0.9159,0.8212,0.4264,0.566,0.7188,1.2834,1.3861,0.5523,1.0332,0.2248,0.2245,2.3173,1.1595,2.0808,1.0915,0.9716,Control
Utah__A02,-0.0466,1.6897,0.3142,1.1606,0.7075,0.7691,0.3561,0.399,0.5951,0.9381,1.0792,0.1715,0.6697,0.0476,0.1754,2.331,0.9813,2.1764,1.0003,1.128,Control
Utah__A03,-0.0784,1.9277,0.4822,1.2239,0.8139,0.9618,0.3954,0.6686,0.7523,1.2109,1.1587,0.1678,0.9489,0.0934,0.1461,2.5215,1.2374,2.1323,1.2455,1.1357,Control
Utah__A04,-0.1799,1.63,0.3648,1.1921,0.7595,0.8689,0.4685,0.4547,0.6673,0.9279,1.2414,0.2858,0.7891,0.103,0.1606,2.6061,1.0291,2.2841,1.0569,1.0688,Control
Utah__A05,-0.0516,1.9476,0.4435,1.1558,0.8797,0.921,0.4397,0.4619,0.7731,1.0818,1.1595,0.2856,0.9233,0.0479,0.1513,2.2755,0.994,2.3856,1.2273,1.1907,Control
Utah__A06,-0.1283,1.8282,0.3824,1.0555,0.7707,0.9069,0.306,0.425,0.6198,0.9413,0.9185,0.2749,0.8755,0.0865,0.157,2.2293,1.154,2.1384,1.043,1.0953,Control
Utah__A07,-0.2206,1.9341,0.495,1.2779,0.874,0.9507,0.3424,0.6062,1.0264,1.3182,1.183,0.5058,1.2903,0.0922,0.2075,2.2849,1.4581,2.178,1.1587,1.1295,Control
Utah__A08,-0.0587,2.0256,0.5924,1.1225,0.8956,0.7973,0.3838,0.8547,1.1569,1.4563,1.5413,0.8574,1.3963,0.1402,0.1618,2.199,1.2592,1.9223,1.1726,0.9497,Control
Utah__A09,-0.1353,1.9246,0.4914,1.1692,0.7259,0.7831,0.3486,0.5867,0.866,1.231,1.1713,0.5722,1.2298,0.1287,0.1739,2.2287,0.9544,2.3056,1.0696,1.0612,Control
Utah__A10,-0.1257,1.9583,0.5093,1.1755,0.8266,0.9169,0.3484,0.7044,1.0757,1.2426,1.4321,0.3634,1.2971,0.1296,0.1461,2.2654,1.2719,2.2472,1.2502,1.0574,Control
Utah__A11,-0.1231,1.7813,0.4064,0.9869,0.6061,0.73,0.3275,0.596,0.6176,1.0314,0.9854,0.3076,0.9582,0.0893,0.1151,2.2432,0.7597,2.1929,0.9143,0.9944,Control
