@relation data

@attribute id string
@attribute 1232 numeric
@attribute 3122 numeric
@attribute 3553 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3568 numeric
@attribute 3569 numeric
@attribute 6356 numeric
@attribute 920 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.3717,3.1376,1.5545,-0.2431,-0.0293,0.0969,0.0682,-0.1294,1.6895,Control
Utah__A02,0.3862,3.6276,0.7205,-0.2101,-0.0555,0.1115,-0.0126,-0.135,1.432,Control
Utah__A03,0.2681,3.3288,0.8663,-0.2254,-0.0179,0.1369,-0.024,-0.2174,1.5818,Control
Utah__A04,0.1506,3.5778,0.4163,0.0048,-0.1525,0.1542,0.0645,-0.2306,1.5443,Control
Utah__A05,0.2864,3.5296,0.6999,-0.1382,0.0787,0.14,0.0647,-0.2073,1.816,Control
Utah__A06,0.1505,3.3593,0.7341,-0.1418,-0.0252,0.1128,-0.0902,-0.1334,1.6757,Control
Utah__A07,0.1677,3.3186,1.2177,-0.0543,0.0029,0.0802,0.2398,-0.045,1.6541,Control
Utah__A08,0.0952,2.8904,0.4423,-0.1634,-0.1791,0.0418,0.1354,-0.2551,1.4489,Control
Utah__A09,0.0074,3.0509,0.5926,-0.2085,0.0863,-0.0057,0.1209,-0.1909,1.6131,Control
Utah__A10,0.0184,3.2873,1.4944,-0.1695,-0.1003,0.2861,-0.076,-0.1233,1.4859,Control
Utah__A11,0.2027,3.194,0.6314,-0.1985,-0.1282,0.0873,0.1171,-0.2554,1.41,Control
Utah__A12,0.4454,3.2817,0.4221,-0.1636,0.0484,0.2871,0.0935,-0.1716,0.8679,Control
Utah__B01,0.0697,2.8593,0.9846,-0.2116,-0.2898,0.1234,-0.0831,-0.1238,1.2794,Control
Utah__B02,0.0759,3.4823,1.4302,-0.1473,-0.0507,0.0205,0.0837,-0.095,1.5772,Control
Utah__B03,-2e-04,3.2169,1.2116,-0.2215,-0.0976,0.0813,-0.0777,-0.061,1.3873,BRCACancer
Utah__B04,-0.0127,2.6632,0.6154,-0.1581,-0.0712,0.0394,-0.0454,-0.1657,0.9246,BRCACancer
Utah__B05,0.3043,3.3766,1.751,-0.1394,-0.0493,0.1016,-0.0785,-0.2808,1.3034,BRCACancer
Utah__B06,0.1787,2.8845,0.5355,-0.0484,0.1077,0.1939,-0.0569,-0.1068,0.754,BRCACancer
Utah__B07,0.2808,3.16,0.6485,-0.0185,-0.0577,0.2545,-0.0371,-0.0455,1.4072,BRCACancer
Utah__B08,-0.0268,3.2387,0.8813,-0.025,-0.0426,0.0016,0.0547,-0.1013,1.6462,Control
Utah__B09,-0.0324,2.3797,0.1036,-0.3111,-0.1795,0.0237,-0.0347,-0.2416,0.8165,Control
Utah__B10,0.1244,2.8399,0.6415,-0.3167,0.0223,-0.025,-0.0171,-0.1675,0.8982,Control
Utah__B11,0.1114,3.3025,0.7016,-0.1714,-0.0728,-0.0996,-0.0928,-0.0183,1.3695,Control
Utah__B12,-0.0396,2.4327,0.2319,-0.2787,-0.0517,-0.142,-0.0318,0.0081,0.4754,Control
Utah__C01,-0.0148,2.8403,1.0638,-0.1054,0.0302,0.0742,0.0797,-0.0507,1.5547,BRCACancer
Utah__C02,0.2117,3.0783,0.7445,-0.0996,-0.0721,0.1276,0.1329,-0.1388,1.4435,BRCACancer
Utah__C03,0.0788,2.8942,0.8734,-0.0681,-0.0112,0.357,0.0194,-0.151,1.4853,BRCACancer
Utah__C04,0.1554,2.9191,0.4131,-0.2029,-0.1166,7e-04,-0.1314,-0.2096,1.2565,Control
Utah__C05,0.3049,3.3796,0.7626,-0.1565,0.0305,0.088,-0.0474,-0.0896,1.2974,BRCACancer
Utah__C06,0.0287,1.5909,0.0521,-0.0074,-0.1305,-0.0371,0.0804,-0.2582,0.3494,Control
Utah__C07,0.0558,3.0724,0.4532,-0.1602,-0.1144,0.1042,0.0436,-0.2275,1.135,Control
Utah__C08,0.0199,2.9788,0.6325,-0.118,-0.1209,0.088,0.0599,-0.1875,1.5307,Control
Utah__C09,0.1159,3.1469,0.9893,-0.211,-0.1251,0.0973,-0.083,-0.1469,1.1495,Control
Utah__C10,0.0799,3.3181,1.1227,-0.1762,-0.087,0.0664,-0.0957,-0.1376,1.3366,BRCACancer
Utah__C11,0.0024,2.9167,0.6799,-0.2144,-0.1001,0.0448,-0.1299,-0.1729,1.5951,Control
Utah__C12,-0.0636,2.8096,0.3278,-0.1315,0.0599,-0.0771,0.0397,-0.2423,0.9766,BRCACancer
Utah__D01,0.0396,2.7781,0.2674,-0.3275,-0.0491,-0.034,0.0554,-0.0198,1.0237,BRCACancer
Utah__D02,0.2297,3.5883,0.5571,-0.0892,0.0222,0.1094,-0.0507,-0.0888,1.3317,BRCACancer
Utah__D03,0.1939,3.3511,0.5059,-0.1056,0.0039,0.0347,0.0359,-0.2396,1.1605,BRCACancer
Utah__D04,0.0958,3.0301,0.6365,-0.264,0.176,-0.0703,-0.0173,-0.1447,1.542,BRCACancer
