@relation data

@attribute id string
@attribute 1435 numeric
@attribute 1437 numeric
@attribute 1440 numeric
@attribute 2056 numeric
@attribute 3558 numeric
@attribute 3562 numeric
@attribute 3565 numeric
@attribute 3567 numeric
@attribute 3569 numeric
@attribute 3574 numeric
@attribute 3576 numeric
@attribute 3578 numeric
@attribute 3589 numeric
@attribute 920 numeric
@attribute 925 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.3392,0.1156,-0.15,0.0686,-0.0747,-0.1283,-0.2431,-0.0293,0.0682,0.2534,2.3769,-0.1827,0.1754,1.6895,1.2843,Control
Utah__A02,0.3584,0.1744,-0.1883,0.0237,0.0465,-0.0684,-0.2101,-0.0555,-0.0126,0.4007,0.4785,-0.0995,0.1812,1.432,1.5793,Control
Utah__A03,0.4213,0.2328,-0.0485,0.0497,-0.0546,-0.0562,-0.2254,-0.0179,-0.024,0.1797,0.9033,-0.066,0.1341,1.5818,1.7609,Control
Utah__A04,0.4511,0.1599,0.0819,0.113,0.0852,-0.1193,0.0048,-0.1525,0.0645,0.1656,0.7419,-0.0453,0.1879,1.5443,1.5209,Control
Utah__A05,0.3115,0.1949,0.0352,0.1129,0.0464,-0.0355,-0.1382,0.0787,0.0647,0.1774,0.8423,-0.1435,0.1693,1.816,1.1566,Control
Utah__A06,0.2369,0.1744,-0.1203,8e-04,0.1405,-0.0679,-0.1418,-0.0252,-0.0902,0.0427,1.2326,-0.0876,0.065,1.6757,0.9341,Control
Utah__A07,0.3124,0.2107,-0.1092,-0.0484,0.0103,0.0137,-0.0543,0.0029,0.2398,0.0707,0.9668,-0.0404,0.0836,1.6541,1.0758,Control
Utah__A08,0.3279,0.1331,-0.2089,0.1021,-0.0891,-0.0849,-0.1634,-0.1791,0.1354,0.1127,0.8097,-0.1163,0.118,1.4489,0.855,Control
Utah__A09,0.3397,0.1897,-0.0596,0.1204,-0.0058,-0.086,-0.2085,0.0863,0.1209,0.1696,0.7556,0.0112,0.0862,1.6131,1.2647,Control
Utah__A10,0.3085,0.1738,0.0015,0.0478,0.0167,-0.1361,-0.1695,-0.1003,-0.076,0.2334,1.1064,-0.0906,0.1093,1.4859,1.8472,Control
Utah__A11,0.3003,0.031,-0.1484,0.0117,0.0851,-0.0438,-0.1985,-0.1282,0.1171,0.2004,0.5536,-0.0096,0.1886,1.41,1.362,Control
Utah__A12,0.2553,0.3087,-0.091,-0.0507,0.0161,0.1709,-0.1636,0.0484,0.0935,-0.1062,0.7331,-0.0504,0.0647,0.8679,1.3631,Control
