@relation data

@attribute id string
@attribute 1407 numeric
@attribute 1408 numeric
@attribute 1453 numeric
@attribute 1454 numeric
@attribute 23291 numeric
@attribute 26224 numeric
@attribute 406 numeric
@attribute 4862 numeric
@attribute 5187 numeric
@attribute 6095 numeric
@attribute 6096 numeric
@attribute 6097 numeric
@attribute 6500 numeric
@attribute 79365 numeric
@attribute 8454 numeric
@attribute 8553 numeric
@attribute 8863 numeric
@attribute 8864 numeric
@attribute 8945 numeric
@attribute 9572 numeric
@attribute 9575 numeric
@attribute 9978 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.8421,0.7774,1.4362,0.4294,0.6613,1.7911,1.0809,0.0126,0.7144,0.2394,-0.1022,0.1907,1.328,0.002,1.0977,1.1512,0.3162,0.3888,0.5228,0.5108,0.6152,1.36,Control
Utah__A02,0.4475,0.5209,1.2896,0.2888,0.463,1.6324,0.9129,-0.0239,0.3971,0.114,-0.0561,0.2248,0.9367,-0.1023,0.9842,1.2158,0.2848,0.3736,0.2898,0.4604,0.4366,1.124,Control
Utah__A03,0.7434,0.6308,1.5365,0.3019,0.5951,1.7311,1.1691,-0.0309,0.7017,0.1763,-0.0793,0.1549,1.23,-0.1237,1.1607,1.6808,0.3424,0.4787,0.4232,0.4766,0.578,1.2642,Control
Utah__A04,0.5296,0.5661,1.2541,0.3594,0.5344,1.7735,0.8947,-0.006,0.6317,0.175,-0.0744,0.282,1.1925,0.0292,0.9208,1.5662,0.2674,0.3606,0.367,0.5343,0.4932,1.0558,Control
Utah__A05,0.6041,0.6473,1.475,0.3957,0.66,1.7371,1.0209,-0.027,0.5577,0.1366,-0.0856,0.1826,1.1735,0.0279,1.0542,1.5033,0.3116,0.5084,0.4,0.4425,0.535,1.214,Control
Utah__A06,0.6828,0.6337,1.4057,0.3156,0.5497,1.647,0.8971,-0.0155,0.7474,0.1189,-0.1133,0.2179,1.2099,-0.1628,0.9212,1.2614,0.3403,0.5173,0.3652,0.435,0.5177,1.1628,Control
Utah__A07,0.6456,0.6343,1.3931,0.317,0.7224,1.8484,1.1778,3e-04,0.4817,0.2409,-0.1165,0.2574,1.2447,-0.0146,1.1392,1.1672,0.2562,0.4414,0.5033,0.3972,0.6295,1.2518,Control
Utah__A08,0.8618,0.598,1.3361,0.2839,0.8216,1.6877,1.1232,0.0437,0.5596,0.3779,-0.0984,0.1519,1.4552,-0.1821,1.2206,1.1249,0.389,0.4445,0.6421,0.5429,0.6769,1.2017,Control
Utah__A09,0.6137,0.6238,1.4156,0.3884,0.665,1.7885,1.0722,-0.0156,0.4594,0.2559,-0.1125,0.1931,1.1765,-0.0039,1.039,1.0416,0.2627,0.4177,0.4988,0.3935,0.497,1.2051,Control
Utah__A10,0.579,0.5617,1.3151,0.296,0.7872,1.6419,1.1536,-0.06,0.5542,0.3164,-0.0834,0.0924,1.2014,0.067,1.1697,1.3323,0.2586,0.4887,0.5412,0.3828,0.5628,1.1653,Control
Utah__A11,0.5872,0.5505,1.2647,0.2736,0.4316,1.7128,0.9388,-0.0643,0.5996,0.2407,-0.0438,0.1061,0.7983,-0.1304,0.7485,0.9817,0.2151,0.3298,0.3659,0.4418,0.3464,1.0675,Control
Utah__A12,0.2704,0.2122,0.8097,0.1709,0.3904,1.1953,0.5545,0.0942,0.3868,0.0746,-0.1062,0.1649,0.7414,-0.2615,0.6786,0.9119,0.2155,0.3386,0.1452,0.2801,0.3097,0.7566,Control
Utah__B01,0.6885,0.6086,1.2125,0.2539,0.616,1.7954,0.8333,0.0663,0.7766,0.2649,-0.0751,0.0966,1.6457,-0.2968,0.9691,0.9515,0.2619,0.3904,0.4109,0.4341,0.5557,1.315,Control
Utah__B02,0.654,0.7347,1.5284,0.4382,0.5963,1.8548,0.9561,-0.0272,1.0225,0.1711,-0.0955,0.2455,1.5724,-0.0658,1.0457,1.4848,0.3293,0.462,0.3414,0.6149,0.5626,1.395,Control
Utah__B03,0.6551,0.6432,1.4219,0.3449,0.603,1.831,0.9484,-0.036,0.7702,0.2592,-0.0488,0.0908,1.541,-0.0812,0.9988,1.3722,0.3396,0.3832,0.336,0.4622,0.571,1.2963,BRCACancer
