@relation data

@attribute id string
@attribute 142 numeric
@attribute 1965 numeric
@attribute 207 numeric
@attribute 317 numeric
@attribute 472 numeric
@attribute 54205 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 572 numeric
@attribute 5747 numeric
@attribute 581 numeric
@attribute 5829 numeric
@attribute 596 numeric
@attribute 598 numeric
@attribute 637 numeric
@attribute 6772 numeric
@attribute 7094 numeric
@attribute 7157 numeric
@attribute 836 numeric
@attribute 839 numeric
@attribute 840 numeric
@attribute 842 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.9822,1.3309,0.6157,1.7652,2.6528,0.7303,0.5534,1.0586,0.2409,0.2595,0.9097,1.0183,1.5972,0.5469,0.8571,2.3654,2.3174,0.7493,1.208,0.6944,0.5519,0.8967,Control
Utah__A02,0.7963,1.1569,0.5686,1.6967,2.3316,0.7572,0.2001,0.7032,0.1478,0.1285,0.8576,0.8499,0.7857,0.4995,0.8402,2.5389,2.3906,0.5887,1.1875,0.4058,0.4575,0.6211,Control
Utah__A03,0.9128,1.3394,0.6805,1.842,2.2525,0.9524,0.1966,0.9762,0.1867,0.1567,1.0921,1.0969,0.7002,0.6583,0.9951,2.8972,2.607,0.8079,1.3243,0.4833,0.6306,0.9002,Control
Utah__A04,0.9642,1.147,0.6225,1.5185,2.1734,0.7746,0.3061,0.82,0.2507,0.158,0.896,0.9327,0.8705,0.4147,0.9376,2.379,2.6218,0.5955,1.1111,0.5443,0.469,0.7648,Control
Utah__A05,0.9058,1.2592,0.7463,1.9657,2.3116,0.8167,0.3059,0.9512,0.3108,0.2684,1.0811,1.1784,0.8938,0.5794,0.9553,2.648,2.9588,0.7673,1.4127,0.5205,0.6246,0.998,Control
Utah__A06,0.7811,1.1872,0.6458,1.8074,2.3589,0.8005,0.296,0.9045,0.2291,0.1239,0.8694,0.9658,0.813,0.4694,0.8535,2.2254,2.6128,0.6036,1.1328,0.3461,0.4706,0.9565,Control
Utah__A07,0.8967,1.3152,0.597,1.9975,2.7222,0.7829,0.5102,1.3099,0.2349,0.2112,0.8894,1.0181,1.3348,0.6185,0.9925,2.2112,2.4816,0.684,1.3997,0.5674,0.5531,0.8172,Control
Utah__A08,0.881,1.1752,0.5375,1.7332,2.9337,0.5755,0.8364,1.4137,0.086,0.2145,0.7309,1.0077,1.9587,0.6098,0.8703,2.5672,2.2507,0.6482,1.0162,0.5121,0.4826,0.7257,Control
Utah__A09,0.8297,1.2498,0.5633,1.7471,2.7367,0.6793,0.5718,1.2508,0.207,0.2051,0.8938,0.9398,1.6272,0.5295,0.891,2.4187,2.5289,0.5412,1.0099,0.5905,0.5294,0.7466,Control
Utah__A10,0.8665,1.3176,0.5633,1.9048,2.6756,0.6095,0.3781,1.3167,0.2064,0.2446,0.904,1.0533,1.211,0.6749,0.8758,2.7033,2.7276,0.5878,1.2126,0.5425,0.553,0.9483,Control
