@relation data

@attribute id string
@attribute 1071 numeric
@attribute 116519 numeric
@attribute 19 numeric
@attribute 2 numeric
@attribute 213 numeric
@attribute 26119 numeric
@attribute 3339 numeric
@attribute 335 numeric
@attribute 336 numeric
@attribute 337 numeric
@attribute 338 numeric
@attribute 344 numeric
@attribute 345 numeric
@attribute 348 numeric
@attribute 3931 numeric
@attribute 3949 numeric
@attribute 3990 numeric
@attribute 4023 numeric
@attribute 4547 numeric
@attribute 5034 numeric
@attribute 51128 numeric
@attribute 6382 numeric
@attribute 649 numeric
@attribute 8029 numeric
@attribute 81693 numeric
@attribute 949 numeric
@attribute 9619 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.3227,-0.2111,0.828,0.0437,-0.1568,1.6169,0.0478,0.0964,-0.0616,0.1021,-0.1029,0.0354,-0.1215,-0.2652,0.4125,0.5417,0.0361,0.0061,-0.1462,1.6272,1.6283,-0.0906,0.0817,0.3521,-0.0074,0.121,0.3993,Control
Utah__A02,0.1391,-0.2066,0.3925,0.0173,-0.0674,1.2076,0.1361,0.0586,-0.0912,0.079,-0.08,-0.0212,-0.11,-0.2241,0.2725,0.4711,0.068,0.2427,-0.0687,1.6364,1.4288,5e-04,0.1081,0.0051,0.0396,-0.0073,0.1572,Control
Utah__A03,0.1868,-0.1418,0.6778,0.0084,-0.0876,1.0246,0.1297,0.1275,0.0356,0.0936,-0.0843,0.0468,-0.0783,-0.2188,0.2926,0.9274,-0.0091,-0.0179,-0.0288,1.7541,1.6138,0.0218,0.1816,8e-04,0.0144,0.2215,0.2091,Control
Utah__A04,0.116,-0.075,0.403,0.0036,-0.0581,1.2722,0.1296,0.2104,0.0049,0.0865,-0.0693,0.0156,0.0016,-0.0569,0.1971,0.5061,-0.0454,0.0684,-0.085,1.7855,1.4346,0.0741,0.1176,0.1086,0.2103,0.0677,0.1791,Control
Utah__A05,0.1875,-0.1019,0.4659,0.0255,-0.0609,1.4685,0.1072,0.122,-0.0839,0.1039,-0.0691,-0.038,-0.129,-0.0699,0.2417,0.9733,0.029,-0.0114,-0.0929,1.8915,1.7165,-0.0076,0.1296,0.1603,0.2252,0.1882,0.2066,Control
Utah__A06,0.1068,-0.2354,0.5426,0.0141,-0.0464,1.2219,0.097,0.0561,-0.0689,9e-04,-0.0814,0.035,-0.0442,-0.2396,0.1929,0.5069,0.0052,0.0668,-0.0692,1.8258,1.5421,-0.0313,0.1456,0.1762,-0.0588,0.1632,0.1817,Control
Utah__A07,0.0888,-0.2003,0.5052,0.1124,-0.1077,1.3295,0.1554,0.083,-0.0358,0.0501,-0.0949,-0.0043,-0.1337,-0.2036,0.2563,0.5178,0.0554,-0.008,-0.0844,1.7069,1.6134,-0.0138,0.1029,0.2239,0.0269,0.1128,0.149,Control
Utah__A08,0.1294,-0.1196,0.632,0.261,-0.0739,1.4206,0.051,0.0481,-0.0102,-0.0121,-0.1047,0.07,-0.1942,-0.21,0.2282,0.5198,0.2282,-0.0393,-0.1101,1.4403,1.3911,-0.0798,0.0412,0.5914,-0.0069,0.0223,0.2588,Control
Utah__A09,0.1632,-0.1879,0.6496,0.0727,-0.0791,1.3744,0.1373,0.1125,-0.0367,0.1161,-0.0756,0.1014,-0.198,-0.1437,0.291,0.4341,0.0814,0.0243,-0.0515,1.6756,1.4999,0.0433,0.0874,0.2674,0.0801,0.0548,0.2218,Control
Utah__A10,0.2986,-0.1161,0.7393,0.3502,-0.1095,1.3446,0.0687,0.1061,-0.065,0.0322,-0.0817,0.0826,-0.081,-0.1478,0.2363,0.491,0.0382,-0.0229,-0.0838,1.7117,1.5842,-0.0463,0.0917,0.1297,0.0748,0.1011,0.2788,Control
